household_id,parent,event_time,log_earnings,hours,participation_rate
195,father,-5,3.842,40.0827,0.9813
195,mother,-4,3.7499,35.6522,0.9438
195,father,-4,3.8355,39.4196,0.9791
195,mother,-3,3.7644,35.8103,0.9475
195,father,-3,3.8418,40.0049,0.9494
195,mother,-2,3.7758,36.6952,0.9388
195,father,-2,3.8449,39.191,0.9542
195,mother,-1,3.7333,35.7483,0.9378
195,father,-1,3.7895,38.882,0.9674
195,mother,0,3.6773,32.6769,0.928
195,father,0,3.8713,38.9861,0.9584
195,mother,1,3.6084,31.7804,0.8538
195,father,1,3.854,39.3615,0.9771
195,mother,2,3.5334,30.8092,0.8217
195,father,2,3.8943,39.7986,0.9603
195,mother,3,3.5149,29.9393,0.7804
195,father,3,3.8654,39.6698,0.9743
195,mother,4,3.477,29.0712,0.77
195,father,4,3.8728,38.6903,0.9687
195,mother,5,3.4912,28.9628,0.7742
195,father,5,3.8475,39.6507,0.9669
195,mother,6,3.4366,29.1815,0.7822
195,father,6,3.8148,39.4821,0.9501
195,mother,7,3.4265,28.7316,0.7687
195,father,7,3.8643,39.9004,0.9845
195,mother,8,3.4062,28.4497,0.7775
195,father,8,3.8736,39.5645,0.9622
195,mother,9,3.4333,28.5151,0.7842
195,father,9,3.8485,39.4133,0.9888
195,mother,10,3.4527,29.4108,0.7326
195,father,10,3.8536,39.69,0.984
196,mother,-5,3.4869,36.1546,0.932
196,father,-5,3.8658,40.6105,0.9574
196,mother,-4,3.457,35.4122,0.9209
196,father,-4,3.8453,41.5893,0.9859
196,mother,-3,3.4859,36.1742,0.9303
196,father,-3,3.9206,40.6611,0.9748
196,mother,-2,3.4738,36.3164,0.9182
196,father,-2,3.9093,40.5779,0.9587
196,mother,-1,3.465,36.1245,0.9237
196,father,-1,3.9036,40.7708,0.9785
196,mother,0,3.3835,32.2106,0.9214
196,father,0,3.8629,39.9185,0.9733
196,mother,1,3.2636,31.9963,0.8679
196,father,1,3.8291,40.9734,0.995
196,mother,2,3.295,30.2654,0.8372
196,father,2,3.8906,40.9481,0.9633
196,mother,3,3.1382,29.7716,0.7905
196,father,3,3.8408,39.8003,0.963
196,mother,4,3.1996,29.0115,0.8025
196,father,4,3.8925,40.3974,0.9705
196,mother,5,3.1381,29.3397,0.7578
196,father,5,3.8881,40.8711,0.9697
196,mother,6,3.1337,28.1814,0.7614
196,father,6,3.8575,40.6246,0.971
196,mother,7,3.153,28.5868,0.7776
196,father,7,3.899,40.7755,0.9473
196,mother,8,3.1082,28.1752,0.7618
196,father,8,3.8883,40.6084,0.9717
196,mother,9,3.1321,28.66,0.783
196,father,9,3.952,41.2584,0.9621
196,mother,10,3.0738,28.1384,0.7471
196,father,10,3.8395,40.5771,0.9777
197,mother,-5,3.7189,37.4846,0.9338
197,father,-5,3.7878,42.5281,0.9776
197,mother,-4,3.5894,38.3279,0.9286
197,father,-4,3.8298,42.1428,0.967
197,mother,-3,3.6302,39.0392,0.9335
197,father,-3,3.7978,42.3975,0.9628
197,mother,-2,3.65,38.2149,0.9273
197,father,-2,3.7585,42.838,0.9798
197,mother,-1,3.6691,38.5451,0.9283
197,father,-1,3.8084,43.1109,0.9855
197,mother,0,3.5989,34.5845,0.9217
197,father,0,3.7789,43.1376,0.9485
197,mother,1,3.4845,33.5872,0.8461
197,father,1,3.7897,43.3894,0.9552
197,mother,2,3.3995,32.8571,0.8112
197,father,2,3.7566,42.6849,0.9568
197,mother,3,3.4486,32.2946,0.7884
197,father,3,3.7983,42.749,0.9907
197,mother,4,3.3619,32.3648,0.779
197,father,4,3.7964,41.595,0.96
197,mother,5,3.4014,30.6789,0.7427
197,father,5,3.7965,44.2602,0.9769
197,mother,6,3.345,31.2297,0.787
197,father,6,3.808,42.1084,0.9657
197,mother,7,3.3563,30.586,0.7653
197,father,7,3.8002,42.8468,0.9596
197,mother,8,3.3901,31.9784,0.7721
197,father,8,3.7525,42.5165,0.9582
197,mother,9,3.3457,30.6897,0.7781
197,father,9,3.7882,42.556,0.9648
197,mother,10,3.3329,31.1685,0.7597
197,father,10,3.7801,41.612,0.9696
198,mother,-5,3.7114,36.6168,0.93
198,father,-5,4.0519,40.6622,0.9793
198,mother,-4,3.7123,36.7522,0.9171
198,father,-4,4.0136,40.2021,0.9732
198,mother,-3,3.6898,36.0557,0.9487
198,father,-3,4.0114,39.7162,0.9825
198,mother,-2,3.7181,36.978,0.9374
198,father,-2,4.0982,40.2906,0.971
198,mother,-1,3.6595,37.2056,0.9247
198,father,-1,4.0189,39.5081,0.9571
198,mother,0,3.6381,32.9113,0.9206
198,father,0,4.018,39.5271,0.972
198,mother,1,3.5375,32.1644,0.8707
198,father,1,4.0821,40.6438,0.9768
198,mother,2,3.5314,31.3679,0.8175
198,father,2,4.0135,39.7906,0.9713
198,mother,3,3.468,30.6168,0.8091
198,father,3,4.1208,40.0265,0.963
198,mother,4,3.4094,30.2607,0.7747
198,father,4,4.0126,39.5918,0.9536
198,mother,5,3.4452,29.4177,0.7709
198,father,5,4.0033,39.9481,0.9479
198,mother,6,3.3732,30.0774,0.7727
198,father,6,4.055,38.9798,0.9808
198,mother,7,3.3989,29.8123,0.7717
198,father,7,3.9945,40.0466,0.9519
198,mother,8,3.3317,29.178,0.7386
198,father,8,4.0421,39.7589,0.979
198,mother,9,3.3996,29.477,0.7375
198,father,9,4.0164,40.0384,0.9624
198,mother,10,3.3441,29.3294,0.7477
198,father,10,4.0192,40.5539,0.9567
199,mother,-5,3.7899,34.63,0.9215
199,father,-5,3.8723,41.2062,0.9629
199,mother,-4,3.7814,33.6916,0.9388
199,father,-4,3.7687,40.9438,0.9771
199,mother,-3,3.8106,33.9845,0.9445
199,father,-3,3.8576,41.0418,0.995
199,mother,-2,3.793,34.8314,0.9341
199,father,-2,3.9005,39.6992,0.9727
199,mother,-1,3.8363,34.1858,0.9257
199,father,-1,3.8369,40.7747,0.9795
199,mother,0,3.7568,31.055,0.941
199,father,0,3.8155,40.2132,0.9663
199,mother,1,3.5456,29.9132,0.8425
199,father,1,3.8903,40.5371,0.9717
199,mother,2,3.5689,28.7847,0.8425
199,father,2,3.8257,40.5659,0.9564
199,mother,3,3.5759,29.1398,0.7837
199,father,3,3.87,39.907,0.9505
199,mother,4,3.5418,28.5267,0.7905
199,father,4,3.8185,40.1277,0.9449
199,mother,5,3.5326,27.908,0.7552
199,father,5,3.8345,40.2205,0.9479
199,mother,6,3.4994,27.112,0.7672
199,father,6,3.8947,40.4487,0.978
199,mother,7,3.5129,26.7576,0.7744
199,father,7,3.8866,40.4728,0.9661
199,mother,8,3.4979,27.1652,0.7667
199,father,8,3.8581,40.2379,0.9644
199,mother,9,3.4984,27.6922,0.7605
199,father,9,3.8379,40.2914,0.9658
199,mother,10,3.4555,27.4432,0.7472
199,father,10,3.8868,40.5818,0.971
200,mother,-5,3.762,36.9364,0.9335
200,father,-5,4.0583,41.9609,0.9701
200,mother,-4,3.7239,35.5056,0.9209
200,father,-4,4.1104,40.3402,0.9664
200,mother,-3,3.6847,36.3917,0.9368
200,father,-3,4.1306,41.3939,0.9645
200,mother,-2,3.702,37.4849,0.9481
200,father,-2,4.1082,41.659,0.9497
200,mother,-1,3.7238,36.1113,0.9187
200,father,-1,4.1138,42.0646,0.9854
200,mother,0,3.7061,32.8678,0.9182
200,father,0,4.1028,41.0993,0.9837
200,mother,1,3.5426,31.7106,0.8672
200,father,1,4.1014,39.9732,0.9745
200,mother,2,3.4345,30.2444,0.8064
200,father,2,4.1427,41.5538,0.9592
200,mother,3,3.4966,30.1928,0.7926
200,father,3,4.1094,41.6041,0.952
200,mother,4,3.487,29.7531,0.7744
200,father,4,4.0988,41.8495,0.9613
200,mother,5,3.457,29.4668,0.7886
200,father,5,4.0688,41.6896,0.9574
200,mother,6,3.4905,29.1771,0.7561
200,father,6,4.0571,41.0402,0.9578
200,mother,7,3.4395,28.662,0.7654
200,father,7,4.1346,41.335,0.9815
200,mother,8,3.4384,28.559,0.7586
200,father,8,4.0988,41.4698,0.9636
200,mother,9,3.4709,28.3384,0.765
200,father,9,4.1065,41.0619,0.9549
200,mother,10,3.4351,28.8828,0.7751
200,father,10,4.1376,42.2159,0.9898
201,mother,-5,3.6268,36.5603,0.9383
201,father,-5,3.986,39.7012,0.9747
201,mother,-4,3.6032,37.251,0.9295
201,father,-4,3.9277,39.0064,0.981
201,mother,-3,3.614,36.914,0.9221
201,father,-3,3.9196,39.4316,0.9651
201,mother,-2,3.5738,36.1378,0.9286
201,father,-2,3.9644,39.5275,0.9737
201,mother,-1,3.5644,36.7517,0.9311
201,father,-1,3.9413,39.8444,0.9583
201,mother,0,3.5643,33.6514,0.9201
201,father,0,3.9882,39.3114,0.9586
201,mother,1,3.4548,32.7137,0.8862
201,father,1,3.8883,39.678,0.9677
201,mother,2,3.3798,31.4627,0.8228
201,father,2,3.9266,39.4395,0.9657
201,mother,3,3.3585,29.9324,0.7888
201,father,3,3.9581,39.7585,0.9751
201,mother,4,3.34,30.2857,0.7703
201,father,4,3.9537,39.9095,0.9765
201,mother,5,3.3109,29.4534,0.7723
201,father,5,3.9879,39.6648,0.9596
201,mother,6,3.2949,30.5436,0.7862
201,father,6,3.9209,39.4714,0.975
201,mother,7,3.3232,29.8127,0.7595
201,father,7,3.9232,38.7957,0.9678
201,mother,8,3.2811,29.6141,0.7525
201,father,8,3.935,40.6028,0.9337
201,mother,9,3.2812,30.4603,0.7734
201,father,9,3.9197,40.268,0.9418
201,mother,10,3.3148,29.2859,0.7373
201,father,10,3.9811,39.3926,0.9633
202,mother,-5,3.6008,32.7943,0.922
202,father,-5,3.8501,41.9684,0.9809
202,mother,-4,3.6877,31.9325,0.9214
202,father,-4,3.8014,42.1351,0.9764
202,mother,-3,3.6329,32.8395,0.9377
202,father,-3,3.8547,42.7198,0.9724
202,mother,-2,3.6417,33.2682,0.9226
202,father,-2,3.8509,42.3153,0.9677
202,mother,-1,3.6773,32.3334,0.9255
202,father,-1,3.8442,42.2126,0.9718
202,mother,0,3.5842,28.6766,0.9124
202,father,0,3.7781,41.9424,0.9796
202,mother,1,3.5262,27.5761,0.8486
202,father,1,3.7978,40.573,0.9753
202,mother,2,3.4188,27.1405,0.8309
202,father,2,3.8094,41.9227,0.9561
202,mother,3,3.4393,26.5966,0.812
202,father,3,3.7667,41.4185,0.9608
202,mother,4,3.4131,26.3752,0.7646
202,father,4,3.8226,41.8499,0.9782
202,mother,5,3.4415,25.3383,0.7705
202,father,5,3.8431,42.456,0.9652
202,mother,6,3.4159,25.7201,0.7529
202,father,6,3.8301,41.7335,0.9779
202,mother,7,3.4348,25.5453,0.7752
202,father,7,3.7756,42.2238,0.9701
202,mother,8,3.376,25.2584,0.7622
202,father,8,3.8226,41.0606,0.9289
202,mother,9,3.3893,24.8197,0.7641
202,father,9,3.7651,42.3377,0.9771
202,mother,10,3.322,24.7228,0.7483
202,father,10,3.8306,42.1003,0.9632
203,mother,-5,3.5713,36.7257,0.927
203,father,-5,3.7865,41.2915,0.9657
203,mother,-4,3.5715,36.6042,0.9276
203,father,-4,3.7497,41.3414,0.9873
203,mother,-3,3.5442,36.5041,0.94
203,father,-3,3.7733,40.5494,0.9745
203,mother,-2,3.6036,35.9861,0.9401
203,father,-2,3.7663,41.7971,0.9724
203,mother,-1,3.5937,36.6449,0.9414
203,father,-1,3.7081,40.2944,0.9691
203,mother,0,3.5099,33.3769,0.9412
203,father,0,3.7505,40.6429,0.9667
203,mother,1,3.4048,31.2348,0.8689
203,father,1,3.7563,41.2857,0.9823
203,mother,2,3.3775,30.3098,0.8211
203,father,2,3.8232,40.726,0.982
203,mother,3,3.2821,30.0525,0.7916
203,father,3,3.7601,40.9994,0.9545
203,mother,4,3.3062,29.5015,0.7809
203,father,4,3.6973,41.5228,0.9767
203,mother,5,3.2957,29.8812,0.7718
203,father,5,3.7362,40.3406,0.9657
203,mother,6,3.2786,29.4621,0.7714
203,father,6,3.7724,40.6141,0.9647
203,mother,7,3.2549,29.3421,0.7728
203,father,7,3.7503,41.3628,0.9698
203,mother,8,3.227,29.0119,0.7688
203,father,8,3.775,41.3214,0.9547
203,mother,9,3.2833,29.1948,0.7813
203,father,9,3.7281,41.916,0.9557
203,mother,10,3.2537,29.2725,0.7547
203,father,10,3.7482,41.3323,0.9609
204,mother,-5,3.6305,35.8685,0.9304
204,father,-5,3.8281,42.1112,0.9729
204,mother,-4,3.6575,36.4897,0.9333
204,father,-4,3.8484,41.8841,0.9745
204,mother,-3,3.6801,36.4969,0.927
204,father,-3,3.8759,42.8066,0.9841
204,mother,-2,3.6819,37.0803,0.9397
204,father,-2,3.8151,41.8904,0.9722
204,mother,-1,3.6693,36.5682,0.9443
204,father,-1,3.8967,42.3171,0.9761
204,mother,0,3.5902,32.8462,0.9131
204,father,0,3.8883,42.064,0.963
204,mother,1,3.4494,32.4881,0.8731
204,father,1,3.8409,40.977,0.9676
204,mother,2,3.4692,31.1608,0.819
204,father,2,3.8886,42.9249,0.9368
204,mother,3,3.4332,30.4268,0.7802
204,father,3,3.8664,42.6025,0.969
204,mother,4,3.4223,30.0148,0.7919
204,father,4,3.8665,42.7973,0.9606
204,mother,5,3.3848,29.6434,0.7781
204,father,5,3.8476,42.2313,0.9747
204,mother,6,3.3594,30.1604,0.7637
204,father,6,3.8837,41.8851,0.9609
204,mother,7,3.4204,29.1908,0.791
204,father,7,3.8379,42.7747,0.9549
204,mother,8,3.3668,29.3819,0.7585
204,father,8,3.8287,42.6974,0.9654
204,mother,9,3.3781,28.9507,0.7537
204,father,9,3.8486,43.3242,0.9627
204,mother,10,3.3578,28.5063,0.7656
204,father,10,3.9045,42.7256,0.9642
205,mother,-5,3.5162,37.3255,0.9246
205,father,-5,3.828,38.3011,0.9731
205,mother,-4,3.4598,36.7598,0.9106
205,father,-4,3.7654,37.0183,0.9648
205,mother,-3,3.504,36.9284,0.9384
205,father,-3,3.8284,37.7904,0.9683
205,mother,-2,3.4595,36.3649,0.9428
205,father,-2,3.772,37.6759,0.9741
205,mother,-1,3.4987,35.7855,0.9404
205,father,-1,3.7812,37.986,0.9708
205,mother,0,3.3831,33.2823,0.9309
205,father,0,3.7315,36.7513,0.9798
205,mother,1,3.3382,31.4999,0.8518
205,father,1,3.7448,37.504,0.9534
205,mother,2,3.2893,30.6103,0.8159
205,father,2,3.8144,37.3004,0.9724
205,mother,3,3.222,29.2283,0.8131
205,father,3,3.8049,37.0321,0.9664
205,mother,4,3.2192,29.4123,0.7648
205,father,4,3.8009,37.0121,0.9669
205,mother,5,3.1951,29.1792,0.7936
205,father,5,3.8059,37.4188,0.9625
205,mother,6,3.1917,29.6363,0.7756
205,father,6,3.7641,38.0806,0.9573
205,mother,7,3.2349,29.3263,0.7493
205,father,7,3.7905,37.8463,0.9699
205,mother,8,3.2173,29.0629,0.774
205,father,8,3.7655,37.454,0.9665
205,mother,9,3.2148,28.4365,0.7798
205,father,9,3.7337,37.892,0.9719
205,mother,10,3.1879,28.5064,0.7734
205,father,10,3.7204,37.776,0.9614
206,mother,-5,3.5963,34.786,0.9422
206,father,-5,4.0414,40.9707,0.9612
206,mother,-4,3.6315,34.1429,0.9573
206,father,-4,4.1512,40.5236,0.9447
206,mother,-3,3.5836,33.5412,0.9441
206,father,-3,4.1691,40.7269,0.9663
206,mother,-2,3.6529,34.8518,0.9407
206,father,-2,4.1165,41.3187,0.9677
206,mother,-1,3.6307,34.0176,0.9356
206,father,-1,4.1774,40.7915,0.9764
206,mother,0,3.5183,31.1492,0.9359
206,father,0,4.1035,41.4393,0.9687
206,mother,1,3.445,29.2486,0.837
206,father,1,4.1401,41.3187,0.9656
206,mother,2,3.3904,28.2144,0.8279
206,father,2,4.1236,41.4069,0.9581
206,mother,3,3.3686,27.5024,0.7978
206,father,3,4.1332,41.0261,0.9641
206,mother,4,3.3857,27.4713,0.7754
206,father,4,4.1784,40.9386,0.974
206,mother,5,3.3462,27.7748,0.7726
206,father,5,4.1397,41.6194,0.9571
206,mother,6,3.2819,26.8126,0.7573
206,father,6,4.1619,41.5515,0.9652
206,mother,7,3.3204,26.8196,0.7714
206,father,7,4.1292,41.8363,0.9624
206,mother,8,3.3272,27.7021,0.7487
206,father,8,4.1349,41.1887,0.9557
206,mother,9,3.328,27.5672,0.7618
206,father,9,4.0838,41.6943,0.9805
206,mother,10,3.3084,27.1239,0.7615
206,father,10,4.0999,41.765,0.9524
207,mother,-5,3.7272,34.4776,0.9304
207,father,-5,3.8043,39.6839,0.9572
207,mother,-4,3.705,33.5596,0.9221
207,father,-4,3.8161,39.5612,0.9429
207,mother,-3,3.7221,33.5144,0.9295
207,father,-3,3.7858,40.3045,0.9601
207,mother,-2,3.7122,34.4339,0.9378
207,father,-2,3.7901,39.8064,0.9828
207,mother,-1,3.7276,33.4325,0.941
207,father,-1,3.8294,40.5175,0.9699
207,mother,0,3.6247,31.0239,0.923
207,father,0,3.758,39.5312,0.9592
207,mother,1,3.5714,29.5225,0.8511
207,father,1,3.7346,40.4123,0.9828
207,mother,2,3.5382,28.5123,0.8222
207,father,2,3.7627,39.5894,0.9765
207,mother,3,3.4884,27.6161,0.7866
207,father,3,3.7755,39.6677,0.9536
207,mother,4,3.4509,27.3479,0.7697
207,father,4,3.7606,40.6413,0.94
207,mother,5,3.4548,26.657,0.7818
207,father,5,3.7449,39.2982,0.9646
207,mother,6,3.4558,27.1414,0.7807
207,father,6,3.7267,40.2549,0.9591
207,mother,7,3.483,26.644,0.7692
207,father,7,3.7683,40.2974,0.9584
207,mother,8,3.4817,26.6841,0.7696
207,father,8,3.7962,39.6857,0.973
207,mother,9,3.4045,26.7596,0.7674
207,father,9,3.8025,40.0096,0.9567
207,mother,10,3.41,26.802,0.7766
207,father,10,3.7396,39.2383,0.9505
208,mother,-5,3.6186,38.3795,0.947
208,father,-5,3.8404,41.1866,0.9814
208,mother,-4,3.6433,37.591,0.9367
208,father,-4,3.8947,41.6567,0.9733
208,mother,-3,3.6431,37.5036,0.9091
208,father,-3,3.8559,41.289,0.9716
208,mother,-2,3.6464,37.6501,0.9425
208,father,-2,3.7924,40.921,0.9546
208,mother,-1,3.5894,36.8496,0.9392
208,father,-1,3.853,42.0559,0.9517
208,mother,0,3.5418,34.4332,0.9271
208,father,0,3.8572,41.3323,0.9942
208,mother,1,3.499,32.9681,0.8666
208,father,1,3.8774,41.2351,0.9812
208,mother,2,3.4005,31.488,0.8339
208,father,2,3.8648,41.2204,0.9505
208,mother,3,3.3726,31.2732,0.7884
208,father,3,3.8357,40.9422,0.9676
208,mother,4,3.3536,30.7618,0.7942
208,father,4,3.8474,41.34,0.9553
208,mother,5,3.3247,30.1864,0.7903
208,father,5,3.8596,42.0067,0.9727
208,mother,6,3.3155,30.3739,0.7712
208,father,6,3.8596,41.7256,0.957
208,mother,7,3.3235,30.5891,0.7884
208,father,7,3.8643,41.9247,0.9738
208,mother,8,3.3177,29.4529,0.7654
208,father,8,3.8058,42.0763,0.9712
208,mother,9,3.3386,29.9175,0.7543
208,father,9,3.8889,40.83,0.9716
208,mother,10,3.3033,29.6923,0.7738
208,father,10,3.8491,41.2967,0.9801
209,mother,-5,3.6583,35.0867,0.942
209,father,-5,3.7924,39.7611,0.9599
209,mother,-4,3.6979,34.9636,0.9268
209,father,-4,3.7482,40.6536,0.9696
209,mother,-3,3.6536,35.11,0.9343
209,father,-3,3.7629,40.4441,0.9805
209,mother,-2,3.697,35.4048,0.9318
209,father,-2,3.7879,40.8928,0.9764
209,mother,-1,3.6895,35.3294,0.9446
209,father,-1,3.7943,40.0662,0.9651
209,mother,0,3.5675,32.4484,0.9184
209,father,0,3.7041,39.732,0.9669
209,mother,1,3.4965,31.1492,0.889
209,father,1,3.7733,40.1377,0.9823
209,mother,2,3.4548,30.2071,0.8127
209,father,2,3.7797,39.6526,0.9822
209,mother,3,3.4376,29.5158,0.79
209,father,3,3.7652,39.7875,0.9536
209,mother,4,3.4331,28.5381,0.7756
209,father,4,3.7551,39.6763,0.9654
209,mother,5,3.3908,28.8817,0.7478
209,father,5,3.7176,40.1454,0.9592
209,mother,6,3.3996,28.0582,0.7736
209,father,6,3.8226,39.8936,0.9492
209,mother,7,3.3416,28.8091,0.7733
209,father,7,3.8151,39.7624,0.9357
209,mother,8,3.377,28.6198,0.763
209,father,8,3.8068,41.1741,0.9807
209,mother,9,3.3789,28.1756,0.7644
209,father,9,3.8199,40.1239,0.9624
209,mother,10,3.3998,27.1,0.7461
209,father,10,3.7781,40.9176,0.9465
210,mother,-5,3.8323,36.8,0.9345
210,father,-5,3.8265,42.1348,0.9747
210,mother,-4,3.838,37.3164,0.9335
210,father,-4,3.8189,41.2798,0.9837
210,mother,-3,3.8155,37.7208,0.9434
210,father,-3,3.8382,41.2297,0.9624
210,mother,-2,3.7773,36.6111,0.9376
210,father,-2,3.8923,41.6042,0.9606
210,mother,-1,3.8174,37.0691,0.9411
210,father,-1,3.8345,42.7287,0.995
210,mother,0,3.6801,34.1509,0.9299
210,father,0,3.83,41.5838,0.9823
210,mother,1,3.5833,32.3395,0.8337
210,father,1,3.8205,41.4922,0.966
210,mother,2,3.6165,31.9192,0.8163
210,father,2,3.8766,41.5605,0.9603
210,mother,3,3.4826,31.2584,0.8032
210,father,3,3.8368,41.3809,0.9498
210,mother,4,3.5126,30.7305,0.7949
210,father,4,3.884,41.4899,0.9558
210,mother,5,3.4849,29.6645,0.7728
210,father,5,3.8135,40.7561,0.9547
210,mother,6,3.5329,30.3563,0.773
210,father,6,3.8122,41.5391,0.9752
210,mother,7,3.4784,29.5588,0.7652
210,father,7,3.8329,40.763,0.9539
210,mother,8,3.4782,30.5486,0.7698
210,father,8,3.8198,41.5659,0.9573
210,mother,9,3.4742,29.7457,0.742
210,father,9,3.8087,41.6489,0.9852
210,mother,10,3.4832,29.226,0.7762
210,father,10,3.8509,41.6011,0.9739
211,mother,-5,3.6298,34.1416,0.9141
211,father,-5,3.6471,41.6111,0.956
211,mother,-4,3.6246,34.2481,0.9313
211,father,-4,3.6291,41.7073,0.9637
211,mother,-3,3.5203,33.8502,0.9504
211,father,-3,3.6711,41.3759,0.9468
211,mother,-2,3.6087,33.5439,0.9336
211,father,-2,3.6783,41.8253,0.9635
211,mother,-1,3.6366,33.7298,0.9146
211,father,-1,3.5987,42.2383,0.981
211,mother,0,3.5045,30.6835,0.9537
211,father,0,3.6476,41.6737,0.9643
211,mother,1,3.444,29.0637,0.8728
211,father,1,3.5984,41.3842,0.9826
211,mother,2,3.3954,27.8318,0.8354
211,father,2,3.6412,42.0545,0.9749
211,mother,3,3.3585,27.8737,0.7964
211,father,3,3.655,42.1967,0.9673
211,mother,4,3.3461,27.315,0.7762
211,father,4,3.6271,41.9811,0.9551
211,mother,5,3.4016,27.1134,0.7723
211,father,5,3.6669,41.9001,0.948
211,mother,6,3.3553,26.6049,0.7736
211,father,6,3.6153,42.4615,0.9674
211,mother,7,3.3465,26.5739,0.7592
211,father,7,3.6544,42.3526,0.9342
211,mother,8,3.2968,26.909,0.7556
211,father,8,3.6564,41.8335,0.9525
211,mother,9,3.3017,25.2325,0.7607
211,father,9,3.6145,42.995,0.9523
211,mother,10,3.3192,26.9377,0.7482
211,father,10,3.7005,41.99,0.9529
212,mother,-5,3.5448,35.5112,0.9353
212,father,-5,3.7762,40.0931,0.9531
212,mother,-4,3.5663,36.4784,0.9239
212,father,-4,3.8136,40.1187,0.9709
212,mother,-3,3.5847,35.9207,0.9294
212,father,-3,3.8039,39.4551,0.9685
212,mother,-2,3.5851,36.4464,0.9321
212,father,-2,3.7911,40.4236,0.9616
212,mother,-1,3.5706,36.305,0.9243
212,father,-1,3.7553,40.0372,0.9461
212,mother,0,3.5266,32.8538,0.9345
212,father,0,3.7727,39.9788,0.9613
212,mother,1,3.4412,31.1103,0.8704
212,father,1,3.7496,40.0227,0.9625
212,mother,2,3.3331,30.9154,0.8221
212,father,2,3.7795,39.6284,0.962
212,mother,3,3.3547,30.0441,0.779
212,father,3,3.8189,39.6097,0.9576
212,mother,4,3.317,29.1937,0.783
212,father,4,3.7735,39.6683,0.9613
212,mother,5,3.2828,29.6771,0.7917
212,father,5,3.7853,39.6068,0.9627
212,mother,6,3.3152,29.0567,0.7487
212,father,6,3.8083,40.0819,0.9581
212,mother,7,3.3299,28.594,0.7654
212,father,7,3.7932,39.6289,0.9804
212,mother,8,3.2798,29.0965,0.7681
212,father,8,3.6877,39.7724,0.9662
212,mother,9,3.2598,28.3139,0.7496
212,father,9,3.8532,39.3121,0.9537
212,mother,10,3.2319,28.4086,0.7527
212,father,10,3.7348,40.2736,0.977
213,mother,-5,3.6985,34.8068,0.9379
213,father,-5,3.8785,41.5542,0.9738
213,mother,-4,3.7136,34.8875,0.9596
213,father,-4,3.9053,41.5464,0.9703
213,mother,-3,3.7366,34.6929,0.9587
213,father,-3,3.8949,41.6053,0.9709
213,mother,-2,3.6872,34.8599,0.921
213,father,-2,3.9079,41.1967,0.9732
213,mother,-1,3.721,33.9368,0.9286
213,father,-1,3.9045,41.2025,0.973
213,mother,0,3.65,30.4694,0.9267
213,father,0,3.9066,41.8043,0.9656
213,mother,1,3.543,29.5868,0.8659
213,father,1,3.8641,41.0538,0.9662
213,mother,2,3.5487,29.2954,0.8307
213,father,2,3.9336,42.0315,0.968
213,mother,3,3.4398,28.6944,0.7904
213,father,3,3.8935,42.0787,0.9695
213,mother,4,3.4815,28.1268,0.7765
213,father,4,3.8664,41.4447,0.9678
213,mother,5,3.4455,28.3142,0.7429
213,father,5,3.8509,41.1233,0.9616
213,mother,6,3.4199,26.7866,0.786
213,father,6,3.8946,41.8762,0.9875
213,mother,7,3.4923,27.3941,0.7818
213,father,7,3.8723,41.8599,0.9559
213,mother,8,3.4509,27.338,0.7766
213,father,8,3.8976,41.7468,0.9766
213,mother,9,3.3503,27.7657,0.7842
213,father,9,3.891,41.1976,0.9649
213,mother,10,3.4119,27.8499,0.7645
213,father,10,3.8803,41.0884,0.949
214,mother,-5,3.4975,36.0043,0.9414
214,father,-5,3.9302,40.3232,0.9805
214,mother,-4,3.4844,36.0698,0.9354
214,father,-4,3.9093,40.3402,0.9699
214,mother,-3,3.5285,36.7957,0.9249
214,father,-3,3.9842,39.8742,0.9751
214,mother,-2,3.4786,36.1151,0.9299
214,father,-2,3.9188,40.0744,0.9901
214,mother,-1,3.5698,36.1793,0.9234
214,father,-1,3.9126,40.8517,0.9602
214,mother,0,3.4427,32.7165,0.9452
214,father,0,3.8557,39.4601,0.9403
214,mother,1,3.3635,31.9096,0.8519
214,father,1,3.9456,39.8652,0.9663
214,mother,2,3.2797,30.7026,0.8265
214,father,2,3.9778,39.7487,0.9694
214,mother,3,3.2894,30.1633,0.8072
214,father,3,3.9159,39.8212,0.9743
214,mother,4,3.251,29.6052,0.7596
214,father,4,3.9572,40.1715,0.9506
214,mother,5,3.2325,29.1231,0.778
214,father,5,3.9783,39.9004,0.961
214,mother,6,3.2228,29.225,0.7632
214,father,6,3.9358,40.0031,0.9571
214,mother,7,3.2353,29.3958,0.7481
214,father,7,3.9614,40.5368,0.9433
214,mother,8,3.2327,28.9483,0.7667
214,father,8,3.9262,40.6928,0.9827
214,mother,9,3.2337,28.3967,0.785
214,father,9,3.9498,40.7452,0.977
214,mother,10,3.299,29.1583,0.7649
214,father,10,3.9361,40.5214,0.9674
215,mother,-5,3.7956,37.5621,0.9383
215,father,-5,3.7816,39.6125,0.9691
215,mother,-4,3.7103,37.9734,0.9348
215,father,-4,3.8043,39.8427,0.9492
215,mother,-3,3.6625,37.3047,0.9124
215,father,-3,3.8789,39.8363,0.9845
215,mother,-2,3.737,37.9903,0.9047
215,father,-2,3.8648,39.6179,0.991
215,mother,-1,3.7632,37.4173,0.9276
