application_id,firm_segment,city,resume_quality,signal_group,experience_years,leadership_signal,callback,signal_label,quality_label
1312,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1313,local_service,Los Angeles,0,0,4,0,0,group_0,standard_quality
1314,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1315,local_service,Chicago,1,1,2,0,0,group_1,high_quality
1316,local_service,Boston,1,1,6,0,0,group_1,high_quality
1317,local_service,Chicago,1,1,2,0,0,group_1,high_quality
1318,local_service,Boston,0,0,3,0,0,group_0,standard_quality
1319,local_service,Chicago,1,1,4,1,1,group_1,high_quality
1320,local_service,Boston,0,1,2,0,0,group_1,standard_quality
1321,local_service,Los Angeles,0,0,3,1,0,group_0,standard_quality
1322,local_service,Los Angeles,1,0,4,1,0,group_0,high_quality
1323,local_service,Boston,0,0,4,0,0,group_0,standard_quality
1324,local_service,Chicago,0,1,2,0,0,group_1,standard_quality
1325,local_service,Atlanta,0,0,3,0,0,group_0,standard_quality
1326,local_service,Chicago,0,1,2,1,0,group_1,standard_quality
1327,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
1328,local_service,Atlanta,0,1,4,0,0,group_1,standard_quality
1329,local_service,Los Angeles,1,0,6,0,0,group_0,high_quality
1330,local_service,Boston,1,0,7,1,0,group_0,high_quality
1331,local_service,Los Angeles,1,1,6,0,0,group_1,high_quality
1332,local_service,Los Angeles,0,0,5,0,1,group_0,standard_quality
1333,local_service,Atlanta,0,1,5,0,0,group_1,standard_quality
1334,local_service,Chicago,0,1,4,1,1,group_1,standard_quality
1335,local_service,Atlanta,0,0,2,0,0,group_0,standard_quality
1336,local_service,Los Angeles,0,1,6,1,0,group_1,standard_quality
1337,local_service,Chicago,0,1,2,1,0,group_1,standard_quality
1338,local_service,Boston,0,1,7,0,0,group_1,standard_quality
1339,local_service,Atlanta,1,0,3,1,0,group_0,high_quality
1340,local_service,Boston,0,0,2,0,0,group_0,standard_quality
1341,local_service,Atlanta,0,0,2,1,0,group_0,standard_quality
1342,local_service,Boston,0,1,4,1,0,group_1,standard_quality
1343,local_service,Boston,0,1,2,0,0,group_1,standard_quality
1344,local_service,Boston,0,1,2,1,0,group_1,standard_quality
1345,local_service,Los Angeles,1,1,5,0,0,group_1,high_quality
1346,local_service,Atlanta,1,1,2,1,0,group_1,high_quality
1347,local_service,Boston,1,1,7,0,1,group_1,high_quality
1348,local_service,Atlanta,0,0,3,0,0,group_0,standard_quality
1349,local_service,Los Angeles,0,0,2,1,0,group_0,standard_quality
1350,local_service,Atlanta,1,1,4,1,0,group_1,high_quality
1351,local_service,Chicago,0,0,5,1,0,group_0,standard_quality
1352,local_service,Boston,1,0,6,0,0,group_0,high_quality
1353,local_service,Atlanta,1,0,6,1,0,group_0,high_quality
1354,local_service,Los Angeles,1,1,3,1,0,group_1,high_quality
1355,local_service,Atlanta,1,0,4,1,0,group_0,high_quality
1356,local_service,Los Angeles,1,1,4,0,0,group_1,high_quality
1357,local_service,Boston,0,0,5,0,1,group_0,standard_quality
1358,local_service,Chicago,0,1,3,0,0,group_1,standard_quality
1359,local_service,Atlanta,1,0,4,0,0,group_0,high_quality
1360,local_service,Boston,1,0,4,0,0,group_0,high_quality
1361,local_service,Atlanta,0,1,4,0,1,group_1,standard_quality
1362,local_service,Los Angeles,0,0,6,0,0,group_0,standard_quality
1363,local_service,Chicago,0,0,3,0,0,group_0,standard_quality
1364,local_service,Los Angeles,0,1,7,0,0,group_1,standard_quality
1365,local_service,Los Angeles,0,0,4,0,0,group_0,standard_quality
1366,local_service,Atlanta,1,0,2,0,0,group_0,high_quality
1367,local_service,Atlanta,0,1,7,1,1,group_1,standard_quality
1368,local_service,Boston,1,0,4,0,0,group_0,high_quality
1369,local_service,Los Angeles,1,0,2,1,1,group_0,high_quality
1370,local_service,Boston,0,1,6,1,0,group_1,standard_quality
1371,local_service,Boston,1,0,5,1,0,group_0,high_quality
1372,local_service,Atlanta,1,0,6,1,0,group_0,high_quality
1373,local_service,Boston,0,1,5,1,0,group_1,standard_quality
1374,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1375,local_service,Chicago,0,1,6,0,0,group_1,standard_quality
1376,local_service,Chicago,0,0,4,0,0,group_0,standard_quality
1377,local_service,Boston,1,1,2,0,0,group_1,high_quality
1378,local_service,Chicago,1,0,6,0,0,group_0,high_quality
1379,local_service,Atlanta,0,0,6,0,0,group_0,standard_quality
1380,local_service,Los Angeles,1,0,6,1,0,group_0,high_quality
1381,local_service,Chicago,0,0,2,0,0,group_0,standard_quality
1382,local_service,Atlanta,0,0,4,0,0,group_0,standard_quality
1383,local_service,Atlanta,1,0,5,0,1,group_0,high_quality
1384,local_service,Atlanta,0,0,7,1,0,group_0,standard_quality
1385,local_service,Atlanta,0,1,3,1,0,group_1,standard_quality
1386,local_service,Atlanta,0,0,4,0,0,group_0,standard_quality
1387,local_service,Los Angeles,0,1,6,0,0,group_1,standard_quality
1388,local_service,Los Angeles,0,1,3,0,0,group_1,standard_quality
1389,local_service,Atlanta,1,0,4,0,0,group_0,high_quality
1390,local_service,Chicago,0,0,7,0,0,group_0,standard_quality
1391,local_service,Boston,0,0,3,0,0,group_0,standard_quality
1392,local_service,Atlanta,0,1,3,0,0,group_1,standard_quality
1393,local_service,Los Angeles,1,0,4,0,0,group_0,high_quality
1394,local_service,Atlanta,1,1,5,1,0,group_1,high_quality
1395,local_service,Boston,0,1,5,0,0,group_1,standard_quality
1396,local_service,Chicago,1,0,6,0,1,group_0,high_quality
1397,local_service,Chicago,0,1,2,0,1,group_1,standard_quality
1398,local_service,Boston,0,1,4,1,0,group_1,standard_quality
1399,local_service,Atlanta,0,1,6,1,0,group_1,standard_quality
1400,local_service,Atlanta,1,1,5,0,1,group_1,high_quality
1401,local_service,Chicago,0,1,6,0,0,group_1,standard_quality
1402,local_service,Atlanta,0,1,7,0,0,group_1,standard_quality
1403,local_service,Atlanta,0,1,6,0,0,group_1,standard_quality
1404,local_service,Boston,1,0,4,0,0,group_0,high_quality
1405,local_service,Chicago,1,1,5,1,0,group_1,high_quality
1406,local_service,Boston,0,1,5,1,0,group_1,standard_quality
1407,local_service,Atlanta,0,0,7,0,0,group_0,standard_quality
1408,local_service,Chicago,1,0,3,0,0,group_0,high_quality
1409,local_service,Atlanta,1,0,7,0,0,group_0,high_quality
1410,local_service,Chicago,0,1,3,1,0,group_1,standard_quality
1411,local_service,Boston,1,1,4,0,0,group_1,high_quality
1412,local_service,Boston,1,1,4,1,0,group_1,high_quality
1413,local_service,Chicago,1,0,7,1,1,group_0,high_quality
1414,local_service,Chicago,0,1,2,0,0,group_1,standard_quality
1415,local_service,Chicago,0,0,2,1,0,group_0,standard_quality
1416,local_service,Atlanta,1,0,5,0,0,group_0,high_quality
1417,local_service,Atlanta,0,0,3,0,0,group_0,standard_quality
1418,local_service,Boston,1,1,3,1,1,group_1,high_quality
1419,local_service,Boston,1,1,4,0,0,group_1,high_quality
1420,local_service,Los Angeles,0,1,6,0,1,group_1,standard_quality
1421,local_service,Los Angeles,0,0,3,0,0,group_0,standard_quality
1422,local_service,Boston,0,0,2,1,0,group_0,standard_quality
1423,local_service,Atlanta,0,1,2,0,1,group_1,standard_quality
1424,local_service,Los Angeles,0,1,3,0,0,group_1,standard_quality
1425,local_service,Los Angeles,0,1,3,1,0,group_1,standard_quality
1426,local_service,Chicago,0,1,5,1,0,group_1,standard_quality
1427,local_service,Atlanta,0,1,2,1,0,group_1,standard_quality
1428,local_service,Los Angeles,1,0,7,1,0,group_0,high_quality
1429,local_service,Atlanta,1,1,4,0,0,group_1,high_quality
1430,local_service,Atlanta,0,0,7,1,0,group_0,standard_quality
1431,local_service,Los Angeles,1,0,3,1,0,group_0,high_quality
1432,local_service,Boston,1,0,6,1,1,group_0,high_quality
1433,local_service,Los Angeles,1,0,3,1,0,group_0,high_quality
1434,local_service,Chicago,0,1,4,0,0,group_1,standard_quality
1435,local_service,Boston,1,0,5,0,1,group_0,high_quality
1436,local_service,Boston,0,1,6,1,0,group_1,standard_quality
1437,local_service,Boston,0,1,7,0,0,group_1,standard_quality
1438,local_service,Boston,0,1,5,1,0,group_1,standard_quality
1439,local_service,Los Angeles,0,0,6,1,0,group_0,standard_quality
1440,local_service,Los Angeles,1,1,4,1,0,group_1,high_quality
1441,office_admin,Boston,0,1,3,1,0,group_1,standard_quality
1442,office_admin,Atlanta,1,0,5,1,0,group_0,high_quality
1443,office_admin,Los Angeles,0,1,4,0,0,group_1,standard_quality
1444,office_admin,Chicago,1,0,7,0,0,group_0,high_quality
1445,office_admin,Boston,0,1,7,1,0,group_1,standard_quality
1446,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1447,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1448,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1449,office_admin,Atlanta,1,1,7,0,0,group_1,high_quality
1450,office_admin,Chicago,1,0,2,1,0,group_0,high_quality
1451,office_admin,Los Angeles,0,1,3,0,0,group_1,standard_quality
1452,office_admin,Los Angeles,0,0,2,0,0,group_0,standard_quality
1453,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
1454,office_admin,Boston,0,1,7,1,0,group_1,standard_quality
1455,office_admin,Chicago,1,1,5,0,0,group_1,high_quality
1456,office_admin,Boston,0,0,4,0,0,group_0,standard_quality
1457,office_admin,Los Angeles,1,0,6,1,0,group_0,high_quality
1458,office_admin,Boston,0,0,5,1,1,group_0,standard_quality
1459,office_admin,Los Angeles,1,1,4,1,0,group_1,high_quality
1460,office_admin,Los Angeles,1,1,2,1,0,group_1,high_quality
1461,office_admin,Boston,0,1,3,1,0,group_1,standard_quality
1462,office_admin,Boston,0,1,5,0,0,group_1,standard_quality
1463,office_admin,Chicago,0,1,3,1,0,group_1,standard_quality
1464,office_admin,Boston,0,1,5,1,0,group_1,standard_quality
1465,office_admin,Los Angeles,1,0,7,1,1,group_0,high_quality
1466,office_admin,Boston,1,1,2,1,0,group_1,high_quality
1467,office_admin,Chicago,0,1,4,1,0,group_1,standard_quality
1468,office_admin,Los Angeles,0,1,4,0,0,group_1,standard_quality
1469,office_admin,Chicago,0,1,5,1,0,group_1,standard_quality
1470,office_admin,Los Angeles,0,0,5,0,1,group_0,standard_quality
1471,office_admin,Los Angeles,0,1,5,1,0,group_1,standard_quality
1472,office_admin,Chicago,0,1,2,0,0,group_1,standard_quality
1473,office_admin,Boston,1,0,6,1,0,group_0,high_quality
1474,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1475,office_admin,Atlanta,0,1,2,1,1,group_1,standard_quality
1476,office_admin,Los Angeles,1,0,6,0,0,group_0,high_quality
1477,office_admin,Chicago,0,0,5,0,0,group_0,standard_quality
1478,office_admin,Chicago,1,0,7,1,0,group_0,high_quality
1479,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1480,office_admin,Boston,0,1,2,1,1,group_1,standard_quality
1481,office_admin,Boston,1,1,5,0,0,group_1,high_quality
1482,office_admin,Boston,1,1,6,1,0,group_1,high_quality
1483,office_admin,Boston,1,0,4,1,0,group_0,high_quality
1484,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
1485,office_admin,Atlanta,1,0,2,1,0,group_0,high_quality
1486,office_admin,Boston,1,0,3,0,0,group_0,high_quality
1487,office_admin,Boston,1,0,2,0,0,group_0,high_quality
1488,office_admin,Chicago,0,0,6,0,1,group_0,standard_quality
1489,office_admin,Atlanta,1,0,4,1,0,group_0,high_quality
1490,office_admin,Atlanta,1,1,7,1,0,group_1,high_quality
1491,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1492,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1493,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1494,office_admin,Atlanta,1,1,6,1,0,group_1,high_quality
1495,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
1496,office_admin,Chicago,1,1,6,1,0,group_1,high_quality
1497,office_admin,Chicago,1,0,3,1,1,group_0,high_quality
1498,office_admin,Chicago,1,0,3,0,0,group_0,high_quality
1499,office_admin,Los Angeles,0,1,7,0,0,group_1,standard_quality
1500,office_admin,Atlanta,0,1,2,0,0,group_1,standard_quality
1501,office_admin,Boston,0,1,7,1,1,group_1,standard_quality
1502,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1503,office_admin,Los Angeles,1,0,3,0,0,group_0,high_quality
1504,office_admin,Boston,1,1,7,1,0,group_1,high_quality
1505,office_admin,Chicago,1,0,5,0,1,group_0,high_quality
1506,office_admin,Los Angeles,1,1,5,0,0,group_1,high_quality
1507,office_admin,Atlanta,0,0,7,1,1,group_0,standard_quality
1508,office_admin,Atlanta,1,0,6,1,0,group_0,high_quality
1509,office_admin,Los Angeles,1,0,4,0,0,group_0,high_quality
1510,office_admin,Atlanta,0,1,6,1,0,group_1,standard_quality
1511,office_admin,Atlanta,0,1,4,1,0,group_1,standard_quality
1512,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
1513,office_admin,Los Angeles,1,1,4,1,0,group_1,high_quality
1514,office_admin,Los Angeles,0,1,5,0,0,group_1,standard_quality
1515,office_admin,Los Angeles,0,1,2,1,0,group_1,standard_quality
1516,office_admin,Chicago,1,1,7,1,0,group_1,high_quality
1517,office_admin,Atlanta,1,1,7,0,1,group_1,high_quality
1518,office_admin,Boston,1,1,3,0,0,group_1,high_quality
1519,office_admin,Chicago,0,0,2,1,0,group_0,standard_quality
1520,office_admin,Atlanta,1,1,6,0,0,group_1,high_quality
1521,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
1522,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1523,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1524,office_admin,Chicago,0,0,3,0,1,group_0,standard_quality
1525,office_admin,Los Angeles,1,0,5,0,1,group_0,high_quality
1526,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
1527,office_admin,Los Angeles,1,1,3,0,0,group_1,high_quality
1528,office_admin,Boston,1,0,7,0,0,group_0,high_quality
1529,office_admin,Boston,0,1,3,0,0,group_1,standard_quality
1530,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1531,office_admin,Boston,1,1,2,0,0,group_1,high_quality
1532,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1533,office_admin,Los Angeles,1,0,5,0,1,group_0,high_quality
1534,office_admin,Atlanta,1,0,7,1,0,group_0,high_quality
1535,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1536,office_admin,Atlanta,0,0,4,1,0,group_0,standard_quality
1537,office_admin,Atlanta,1,0,4,0,0,group_0,high_quality
1538,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
1539,office_admin,Atlanta,0,0,5,1,0,group_0,standard_quality
1540,office_admin,Atlanta,0,0,2,0,0,group_0,standard_quality
1541,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1542,office_admin,Boston,0,0,5,1,0,group_0,standard_quality
1543,office_admin,Los Angeles,1,1,3,1,0,group_1,high_quality
1544,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1545,office_admin,Los Angeles,0,1,2,1,0,group_1,standard_quality
1546,office_admin,Atlanta,1,1,5,0,0,group_1,high_quality
1547,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
1548,office_admin,Boston,0,1,2,0,0,group_1,standard_quality
1549,office_admin,Los Angeles,0,0,6,0,1,group_0,standard_quality
1550,office_admin,Atlanta,0,1,6,1,0,group_1,standard_quality
1551,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1552,office_admin,Atlanta,0,0,3,1,0,group_0,standard_quality
1553,office_admin,Boston,1,0,7,0,0,group_0,high_quality
1554,office_admin,Boston,1,1,3,0,0,group_1,high_quality
1555,office_admin,Chicago,0,1,6,0,0,group_1,standard_quality
1556,office_admin,Chicago,0,1,3,1,0,group_1,standard_quality
1557,office_admin,Chicago,1,1,5,0,0,group_1,high_quality
1558,office_admin,Atlanta,0,0,3,1,0,group_0,standard_quality
1559,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
1560,office_admin,Chicago,1,0,4,0,0,group_0,high_quality
1561,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1562,office_admin,Los Angeles,0,0,2,1,0,group_0,standard_quality
1563,office_admin,Chicago,0,1,3,0,0,group_1,standard_quality
1564,office_admin,Chicago,1,0,6,0,0,group_0,high_quality
1565,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1566,office_admin,Chicago,1,0,7,0,1,group_0,high_quality
1567,office_admin,Boston,1,0,3,0,0,group_0,high_quality
1568,office_admin,Boston,1,0,4,1,0,group_0,high_quality
1569,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
1570,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
1571,office_admin,Atlanta,1,0,3,0,1,group_0,high_quality
1572,office_admin,Los Angeles,1,1,5,1,1,group_1,high_quality
1573,office_admin,Boston,0,0,3,1,0,group_0,standard_quality
1574,office_admin,Chicago,0,1,7,1,0,group_1,standard_quality
1575,office_admin,Chicago,1,1,2,1,1,group_1,high_quality
1576,office_admin,Atlanta,0,0,7,0,0,group_0,standard_quality
1577,office_admin,Boston,1,0,2,0,0,group_0,high_quality
1578,office_admin,Atlanta,0,0,5,0,0,group_0,standard_quality
1579,office_admin,Chicago,0,1,2,1,0,group_1,standard_quality
1580,office_admin,Atlanta,1,1,7,0,0,group_1,high_quality
1581,office_admin,Boston,1,0,7,1,0,group_0,high_quality
1582,office_admin,Atlanta,0,0,5,1,0,group_0,standard_quality
1583,office_admin,Los Angeles,0,1,3,0,0,group_1,standard_quality
1584,office_admin,Boston,1,0,5,1,1,group_0,high_quality
1585,office_admin,Atlanta,0,1,2,0,1,group_1,standard_quality
1586,office_admin,Chicago,1,1,5,0,0,group_1,high_quality
1587,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1588,office_admin,Los Angeles,0,1,2,1,0,group_1,standard_quality
1589,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
1590,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
1591,office_admin,Boston,1,0,6,1,0,group_0,high_quality
1592,office_admin,Boston,0,0,2,1,0,group_0,standard_quality
1593,office_admin,Los Angeles,1,0,6,0,0,group_0,high_quality
1594,office_admin,Los Angeles,1,0,4,1,0,group_0,high_quality
1595,office_admin,Los Angeles,1,1,4,0,0,group_1,high_quality
1596,office_admin,Los Angeles,1,1,7,1,0,group_1,high_quality
1597,office_admin,Boston,1,0,5,0,0,group_0,high_quality
1598,office_admin,Atlanta,1,1,2,1,0,group_1,high_quality
1599,office_admin,Atlanta,1,0,2,0,1,group_0,high_quality
1600,office_admin,Los Angeles,0,0,5,0,0,group_0,standard_quality
1601,office_admin,Atlanta,0,1,5,0,0,group_1,standard_quality
1602,office_admin,Atlanta,0,1,6,0,0,group_1,standard_quality
1603,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1604,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1605,office_admin,Atlanta,1,0,2,0,1,group_0,high_quality
1606,office_admin,Los Angeles,1,0,2,0,0,group_0,high_quality
1607,office_admin,Los Angeles,1,1,4,1,0,group_1,high_quality
1608,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1609,office_admin,Chicago,0,1,2,0,0,group_1,standard_quality
1610,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
1611,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1612,office_admin,Atlanta,0,1,5,1,0,group_1,standard_quality
1613,office_admin,Atlanta,0,1,5,0,0,group_1,standard_quality
1614,office_admin,Atlanta,0,0,3,0,0,group_0,standard_quality
1615,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
1616,office_admin,Atlanta,0,0,2,1,1,group_0,standard_quality
1617,office_admin,Chicago,0,0,2,0,0,group_0,standard_quality
1618,office_admin,Chicago,1,0,3,0,0,group_0,high_quality
1619,office_admin,Chicago,1,0,3,1,0,group_0,high_quality
1620,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
1621,office_admin,Chicago,1,0,4,0,0,group_0,high_quality
1622,office_admin,Los Angeles,0,0,7,0,0,group_0,standard_quality
1623,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1624,office_admin,Los Angeles,0,0,5,1,0,group_0,standard_quality
1625,office_admin,Atlanta,0,0,7,1,0,group_0,standard_quality
1626,office_admin,Boston,0,1,3,0,0,group_1,standard_quality
1627,office_admin,Chicago,0,0,5,1,0,group_0,standard_quality
1628,office_admin,Atlanta,1,1,3,1,0,group_1,high_quality
1629,office_admin,Atlanta,0,1,4,1,0,group_1,standard_quality
1630,office_admin,Los Angeles,1,1,7,0,0,group_1,high_quality
1631,office_admin,Atlanta,0,0,6,0,0,group_0,standard_quality
1632,office_admin,Los Angeles,1,0,6,1,0,group_0,high_quality
1633,office_admin,Boston,0,0,4,1,0,group_0,standard_quality
1634,office_admin,Chicago,1,0,4,0,1,group_0,high_quality
1635,office_admin,Atlanta,0,1,3,0,0,group_1,standard_quality
1636,office_admin,Chicago,0,1,4,0,0,group_1,standard_quality
1637,office_admin,Boston,1,1,2,1,0,group_1,high_quality
1638,office_admin,Chicago,1,0,6,1,1,group_0,high_quality
1639,office_admin,Boston,1,0,5,1,1,group_0,high_quality
1640,office_admin,Los Angeles,0,1,5,0,1,group_1,standard_quality
1641,office_admin,Chicago,0,1,5,1,1,group_1,standard_quality
1642,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1643,office_admin,Chicago,1,1,2,0,0,group_1,high_quality
1644,office_admin,Los Angeles,1,0,3,0,0,group_0,high_quality
1645,office_admin,Atlanta,1,0,6,1,0,group_0,high_quality
1646,office_admin,Boston,1,0,5,0,1,group_0,high_quality
1647,office_admin,Atlanta,0,1,2,0,0,group_1,standard_quality
1648,office_admin,Boston,1,1,7,1,1,group_1,high_quality
1649,office_admin,Los Angeles,0,0,7,0,1,group_0,standard_quality
1650,office_admin,Los Angeles,1,1,7,1,0,group_1,high_quality
1651,office_admin,Atlanta,1,1,3,0,0,group_1,high_quality
1652,office_admin,Boston,0,1,6,1,0,group_1,standard_quality
1653,office_admin,Los Angeles,0,1,4,1,0,group_1,standard_quality
1654,office_admin,Los Angeles,0,1,3,0,0,group_1,standard_quality
1655,office_admin,Los Angeles,1,1,3,0,0,group_1,high_quality
1656,office_admin,Chicago,0,0,3,1,0,group_0,standard_quality
1657,office_admin,Chicago,0,0,6,0,1,group_0,standard_quality
1658,office_admin,Atlanta,0,1,7,1,0,group_1,standard_quality
1659,office_admin,Chicago,1,0,5,0,0,group_0,high_quality
1660,office_admin,Chicago,0,0,4,0,0,group_0,standard_quality
1661,office_admin,Boston,0,0,7,1,0,group_0,standard_quality
1662,office_admin,Los Angeles,1,1,6,0,0,group_1,high_quality
1663,office_admin,Boston,0,1,4,1,0,group_1,standard_quality
1664,office_admin,Boston,1,0,2,0,0,group_0,high_quality
1665,office_admin,Chicago,1,1,2,1,0,group_1,high_quality
1666,office_admin,Boston,1,1,7,0,0,group_1,high_quality
1667,office_admin,Los Angeles,1,1,4,0,0,group_1,high_quality
1668,office_admin,Los Angeles,0,1,5,0,0,group_1,standard_quality
1669,office_admin,Los Angeles,1,0,2,1,0,group_0,high_quality
1670,office_admin,Atlanta,0,0,6,0,0,group_0,standard_quality
1671,office_admin,Atlanta,1,1,5,1,0,group_1,high_quality
1672,office_admin,Chicago,0,0,6,0,1,group_0,standard_quality
1673,office_admin,Atlanta,1,0,5,1,0,group_0,high_quality
1674,office_admin,Boston,0,1,7,1,0,group_1,standard_quality
1675,office_admin,Los Angeles,0,0,3,1,0,group_0,standard_quality
1676,office_admin,Atlanta,1,0,7,1,0,group_0,high_quality
1677,office_admin,Boston,1,0,3,1,0,group_0,high_quality
1678,office_admin,Atlanta,1,0,4,1,1,group_0,high_quality
1679,office_admin,Los Angeles,0,0,4,0,0,group_0,standard_quality
1680,office_admin,Chicago,1,1,6,1,0,group_1,high_quality
1681,office_admin,Chicago,1,1,6,1,0,group_1,high_quality
1682,office_admin,Atlanta,1,1,2,0,0,group_1,high_quality
1683,office_admin,Chicago,1,0,5,1,0,group_0,high_quality
1684,office_admin,Boston,0,0,6,0,0,group_0,standard_quality
1685,office_admin,Boston,0,0,7,0,0,group_0,standard_quality
1686,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1687,office_admin,Boston,0,1,7,1,0,group_1,standard_quality
1688,office_admin,Boston,1,0,4,0,0,group_0,high_quality
1689,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
1690,office_admin,Atlanta,0,1,5,0,0,group_1,standard_quality
1691,office_admin,Atlanta,0,1,7,0,0,group_1,standard_quality
1692,office_admin,Boston,0,0,5,0,0,group_0,standard_quality
1693,office_admin,Atlanta,1,0,4,1,0,group_0,high_quality
1694,office_admin,Boston,0,0,2,1,0,group_0,standard_quality
1695,office_admin,Chicago,1,0,4,1,0,group_0,high_quality
1696,office_admin,Chicago,1,1,7,1,0,group_1,high_quality
1697,office_admin,Los Angeles,0,1,4,1,1,group_1,standard_quality
1698,office_admin,Los Angeles,0,1,7,1,0,group_1,standard_quality
1699,office_admin,Chicago,0,1,7,0,0,group_1,standard_quality
1700,office_admin,Chicago,0,1,2,1,1,group_1,standard_quality
1701,office_admin,Atlanta,0,1,5,1,1,group_1,standard_quality
1702,office_admin,Boston,0,1,3,0,0,group_1,standard_quality
1703,office_admin,Los Angeles,1,0,6,1,0,group_0,high_quality
1704,office_admin,Boston,1,1,3,0,0,group_1,high_quality
1705,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1706,office_admin,Los Angeles,1,1,6,1,0,group_1,high_quality
1707,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1708,office_admin,Chicago,0,0,6,0,0,group_0,standard_quality
1709,office_admin,Chicago,0,0,7,0,0,group_0,standard_quality
1710,office_admin,Atlanta,1,1,5,0,0,group_1,high_quality
1711,office_admin,Los Angeles,1,1,5,1,0,group_1,high_quality
1712,office_admin,Boston,0,1,4,0,0,group_1,standard_quality
1713,office_admin,Chicago,0,1,3,0,0,group_1,standard_quality
1714,office_admin,Chicago,0,0,5,0,0,group_0,standard_quality
1715,office_admin,Atlanta,1,0,5,0,0,group_0,high_quality
1716,office_admin,Boston,1,1,2,1,0,group_1,high_quality
1717,office_admin,Boston,1,0,3,0,0,group_0,high_quality
1718,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1719,office_admin,Los Angeles,0,0,3,0,0,group_0,standard_quality
1720,office_admin,Los Angeles,1,0,2,1,1,group_0,high_quality
1721,office_admin,Los Angeles,1,0,3,0,0,group_0,high_quality
1722,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1723,office_admin,Atlanta,0,1,2,0,0,group_1,standard_quality
1724,office_admin,Boston,1,1,3,0,0,group_1,high_quality
1725,office_admin,Atlanta,0,0,3,1,1,group_0,standard_quality
1726,office_admin,Los Angeles,1,1,2,0,0,group_1,high_quality
1727,office_admin,Los Angeles,0,0,2,0,0,group_0,standard_quality
1728,office_admin,Atlanta,0,1,6,0,0,group_1,standard_quality
1729,office_admin,Atlanta,1,0,5,1,1,group_0,high_quality
1730,office_admin,Chicago,0,1,7,0,0,group_1,standard_quality
1731,office_admin,Atlanta,1,1,2,1,0,group_1,high_quality
1732,office_admin,Los Angeles,0,1,4,0,0,group_1,standard_quality
1733,office_admin,Los Angeles,1,0,7,0,0,group_0,high_quality
1734,office_admin,Boston,0,1,7,0,0,group_1,standard_quality
1735,office_admin,Los Angeles,1,1,2,1,0,group_1,high_quality
1736,office_admin,Atlanta,1,1,4,1,0,group_1,high_quality
1737,office_admin,Chicago,1,0,6,1,0,group_0,high_quality
