worker_i,worker_j,linked,predicted_link_probability,same_group,same_occupation,skill_distance,geo_distance,referral_opportunity
W021,W072,1,0.15190581829394723,0,0,1.1157,1,0.5855
W022,W023,0,0.24517526548584306,1,0,0.5245,2,0.7099
W022,W024,0,0.23160697379011708,1,0,0.4947,3,0.7043
W022,W025,0,0.24004941405794467,1,0,0.4529,3,0.6214
W022,W026,0,0.16018842451599322,0,0,0.1735,2,0.6422
W022,W027,0,0.254778296982507,1,0,0.2899,2,0.68
W022,W028,0,0.2548547619482381,1,0,0.4715,2,0.6166
W022,W029,0,0.2540853635833891,0,1,0.0422,2,0.6742
W022,W030,1,0.31739906807056145,1,1,0.7201,3,0.7069
W022,W031,1,0.23581933931583304,1,0,0.0164,4,0.6482
W022,W032,0,0.12907845282032396,0,0,0.2623,4,0.6257
W022,W033,0,0.16411993870761718,0,0,0.1607,2,0.6013
W022,W034,0,0.31764283706279983,1,1,0.1486,5,0.5564
W022,W035,0,0.08808965296177386,0,0,0.4892,6,0.6755
W022,W036,0,0.15180052171738828,0,0,0.4505,2,0.6435
W022,W037,0,0.14768709033861194,0,0,1.1294,1,0.6294
W022,W038,0,0.1468601616344159,0,0,1.126,1,0.6401
W022,W039,0,0.32085421344724985,1,1,0.607,4,0.5338
W022,W040,0,0.23051705099297573,1,0,0.035,4,0.7029
W022,W041,0,0.1375710060972787,0,0,0.4774,3,0.626
W022,W042,0,0.17339085801691417,0,0,0.1438,1,0.6725
W022,W043,0,0.22902338910503947,1,0,1.102,3,0.525
W022,W044,1,0.2265266882853798,1,0,0.6665,3,0.7037
W022,W045,0,0.16657294744906276,0,0,0.2538,1,0.7132
W022,W046,0,0.1519512471056015,0,0,0.2459,2,0.7122
W022,W047,0,0.16885589493938638,0,0,0.5396,1,0.5885
W022,W048,1,0.31045594063019427,1,1,0.5548,4,0.6716
W022,W049,0,0.2582348718547396,1,0,0.8801,1,0.6092
W022,W050,0,0.21096528435587517,1,0,0.2052,5,0.6974
W022,W051,0,0.2609118086280895,1,0,0.2031,2,0.6392
W022,W052,0,0.22963652437858662,1,0,0.6844,3,0.6617
W022,W053,0,0.14933026437872748,0,0,0.4353,2,0.6772
W022,W054,0,0.21243937772234947,1,0,0.449,4,0.7687
W022,W055,0,0.36447446951931006,1,1,0.3156,1,0.6481
W022,W056,0,0.18597202285731304,0,1,0.3401,6,0.6677
W022,W057,0,0.27563970570616825,1,0,0.0137,1,0.7069
W022,W058,0,0.1794208091497549,1,0,1.1641,5,0.7308
W022,W059,0,0.19585628909112107,1,0,0.3847,6,0.6375
W022,W060,0,0.2967660104177467,1,0,0.0711,0,0.6159
W022,W061,0,0.1555521435928734,0,0,0.2767,2,0.6601
W022,W062,0,0.07626826125301968,0,0,1.5455,5,0.6203
W022,W063,0,0.15905937721076183,0,0,0.0861,2,0.6853
W022,W064,0,0.3212525590139662,1,1,0.1475,4,0.6874
W022,W065,1,0.22915195184959822,1,0,0.4421,3,0.7507
W022,W066,1,0.28585191794604586,0,1,0.1333,0,0.6212
W022,W067,0,0.17424668072815996,1,0,1.2318,6,0.5949
W022,W068,0,0.29038929494599003,1,0,0.0179,0,0.7077
W022,W069,0,0.19990248308594757,1,0,1.0351,4,0.7114
W022,W070,0,0.2867552902541033,1,0,0.2659,0,0.6642
W022,W071,0,0.3043781973644397,1,1,1.7297,2,0.6816
W022,W072,1,0.19336548796240588,0,1,0.2576,6,0.6109
W023,W024,0,0.17204033985507272,1,0,1.0192,1,0.6356
W023,W025,1,0.1804827801229003,1,0,0.9774,1,0.5527
W023,W026,0,0.19336442080905367,0,1,0.698,0,0.5736
W023,W027,0,0.21253260061977702,1,0,0.2346,0,0.6113
W023,W028,0,0.2880394358138169,1,1,0.996,0,0.5479
W023,W029,0,0.10428878633737886,0,0,0.4823,0,0.6055
W023,W030,0,0.19641893853454506,1,0,0.1956,1,0.6382
W023,W031,0,0.26899533560889355,1,1,0.5409,2,0.5796
W023,W032,0,0.24201130797067796,0,1,0.7868,2,0.557
W023,W033,0,0.10455330477257285,0,0,0.6852,0,0.5326
W023,W034,1,0.1653248953271322,1,0,0.6731,3,0.4877
W023,W035,0,0.05775172775517446,0,0,0.0353,4,0.6068
W023,W036,0,0.09223388778234393,0,0,0.975,0,0.5748
W023,W037,0,0.028342534144708303,0,0,1.6539,3,0.5607
W023,W038,1,0.08873370119707474,0,0,0.6015,1,0.5715
W023,W039,0,0.1685362717115822,1,0,1.1315,2,0.4651
W023,W040,0,0.17095041705793138,1,0,0.5595,2,0.6342
W023,W041,0,0.10652805480115429,0,0,0.0471,1,0.5573
W023,W042,0,0.09252702156885552,0,0,0.3807,1,0.6038
W023,W043,0,0.16946543274251347,1,0,1.6265,1,0.4562
W023,W044,0,0.3394595434357338,1,1,1.191,1,0.635
W023,W045,0,0.06239242697731636,0,0,0.2707,3,0.6445
W023,W046,0,0.09238461317055716,0,0,0.7704,0,0.6435
W023,W047,0,0.17215160767553558,0,1,1.0641,1,0.5198
W023,W048,0,0.18947581109417796,1,0,0.0303,2,0.6029
W023,W049,0,0.2316416234614592,1,1,1.4046,3,0.5405
W023,W050,0,0.244149958221454,1,1,0.7297,3,0.6287
W023,W051,0,0.20134517469304508,1,0,0.7276,0,0.5705
W023,W052,0,0.24981807172831733,1,0,1.2089,1,0.593
W023,W053,0,0.02998570818482381,0,0,0.9598,4,0.6085
W023,W054,1,0.3521990730588683,1,1,0.0755,2,0.7
W023,W055,0,0.15237860552478316,1,0,0.8401,3,0.5794
W023,W056,0,0.05397436697312572,0,0,0.1844,4,0.599
W023,W057,0,0.1861841106416942,1,0,0.5382,1,0.6382
W023,W058,1,0.19960235649948563,1,0,1.6886,3,0.6621
W023,W059,0,0.22904096295669993,1,1,0.9092,4,0.5688
W023,W060,0,0.2701640844519479,1,1,0.5956,2,0.5473
W023,W061,0,0.03620758739896975,0,0,0.8012,4,0.5914
W023,W062,0,0.016701627317975316,0,0,2.07,3,0.5516
W023,W063,0,0.19224405107634068,0,1,0.6106,0,0.6166
W023,W064,0,0.17774744339736162,1,0,0.377,2,0.6187
W023,W065,0,0.36849938616766587,1,1,0.0824,1,0.682
W023,W066,0,0.073756053951519,0,0,0.6578,2,0.5525
W023,W067,0,0.1146800467931156,1,0,1.7563,4,0.5262
W023,W068,0,0.25078424246434317,1,0,0.5424,2,0.6391
W023,W069,1,0.1716736613505545,1,0,0.5106,2,0.6427
W023,W070,1,0.260162041860823,1,1,0.7904,2,0.5955
W023,W071,0,0.18339806782842333,1,0,1.2052,0,0.6129
W023,W072,0,0.056429946676393686,0,0,0.2669,4,0.5423
W024,W025,0,0.22386330684015412,1,0,0.0418,0,0.5471
W024,W026,0,0.09741977232018852,0,0,0.3212,1,0.5679
W024,W027,0,0.2743946791523599,1,1,0.7846,1,0.6057
W024,W028,0,0.20989100591162513,1,0,0.0232,1,0.5423
W024,W029,0,0.08820780772451392,0,0,0.5369,1,0.5998
W024,W030,0,0.18140179576859747,1,0,1.2148,0,0.6326
W024,W031,0,0.19355324158298473,1,0,0.4783,1,0.5739
W024,W032,0,0.18126124067478683,0,0,0.2324,1,0.5513
W024,W033,0,0.10058651244859892,0,0,0.334,1,0.527
W024,W034,0,0.19053279122347472,1,0,0.3461,2,0.482
W024,W035,0,0.04484368846043317,0,0,0.9839,3,0.6012
W024,W036,0,0.19833336603393878,0,1,0.0442,1,0.5692
W024,W037,0,0.13708287283333762,0,1,0.6347,4,0.5551
W024,W038,0,0.0438362748742159,0,0,1.6207,2,0.5658
W024,W039,1,0.2144142637290179,1,0,0.1123,1,0.4595
W024,W040,0,0.2821222509438764,1,1,0.4597,1,0.6285
W024,W041,0,0.09433371916845637,0,0,0.9721,0,0.5516
W024,W042,0,0.16312695662985577,0,1,0.6385,2,0.5981
W024,W043,0,0.30809473256057246,1,1,0.6073,0,0.4506
W024,W044,0,0.2925862276525463,1,0,0.1718,0,0.6294
W024,W045,0,0.12641140736005635,0,1,0.7485,4,0.6389
W024,W046,0,0.18625965600547206,0,1,0.2488,1,0.6379
W024,W047,0,0.09539800833543684,0,0,0.0449,2,0.5141
W024,W048,0,0.17445866832823034,1,0,1.0495,1,0.5973
W024,W049,0,0.154879346548842,1,0,0.3854,4,0.5349
W024,W050,0,0.17998828162794592,1,0,0.2895,2,0.623
W024,W051,0,0.19991169645346624,1,0,0.2916,1,0.5649
W024,W052,1,0.38844737154637626,1,1,0.1897,0,0.5874
W024,W053,0,0.1351770172363525,0,1,0.0594,5,0.6029
W024,W054,0,0.24895027207830234,1,0,0.9437,1,0.6943
W024,W055,0,0.157675451897686,1,0,0.1791,4,0.5737
W024,W056,0,0.04997475055534911,0,0,0.8348,3,0.5934
W024,W057,0,0.17343436618550157,1,0,0.481,2,0.6326
W024,W058,0,0.2454890260894397,1,0,0.6694,2,0.6564
W024,W059,1,0.17559537006777054,1,0,0.11,3,0.5632
W024,W060,0,0.16810124345737387,1,0,0.4236,3,0.5416
W024,W061,1,0.13193154539601076,0,1,0.218,5,0.5857
W024,W062,0,0.15533092713603427,0,1,1.0508,2,0.546
W024,W063,0,0.09107742968709512,0,0,0.4086,1,0.6109
W024,W064,0,0.1852639642845206,1,0,0.6422,1,0.613
W024,W065,1,0.265662846205551,1,0,0.9368,0,0.6763
W024,W066,0,0.06815216714847842,0,0,0.3614,3,0.5469
W024,W067,0,0.16055803881055133,1,0,0.7371,3,0.5206
W024,W068,1,0.3310454248707841,1,1,0.4768,3,0.6334
W024,W069,0,0.24940782638523012,1,1,1.5298,1,0.6371
W024,W070,0,0.16973810614078094,1,0,0.2288,3,0.5898
W024,W071,0,0.1384919639330461,1,0,2.2244,1,0.6073
W024,W072,0,0.05736821566044192,0,0,0.7523,3,0.5366
W025,W026,0,0.10585353501549771,0,0,0.2794,1,0.4851
W025,W027,0,0.19007713404704582,1,0,0.7428,1,0.5229
W025,W028,1,0.2172134562963271,1,0,0.0186,1,0.4595
W025,W029,0,0.09664157041982314,0,0,0.4951,1,0.517
W025,W030,0,0.18983555846390668,1,0,1.173,0,0.5498
W025,W031,0,0.20198700427829394,1,0,0.4365,1,0.4911
W025,W032,0,0.18969500337009604,0,0,0.1906,1,0.4685
W025,W033,0,0.2017715829445314,0,1,0.2922,1,0.4442
W025,W034,0,0.19896655391878393,1,0,0.3043,2,0.3992
W025,W035,0,0.14603743652888398,0,1,0.9421,3,0.5183
W025,W036,0,0.11402449850114312,0,0,0.0024,1,0.4863
W025,W037,0,0.05026786242784167,0,0,0.6765,4,0.4723
W025,W038,1,0.14502134537014838,0,1,1.5789,2,0.483
W025,W039,0,0.22035923869666357,1,0,0.1541,1,0.3766
W025,W040,0,0.19780470583856233,1,0,0.4179,1,0.5457
W025,W041,0,0.19551878966438885,0,1,0.9303,0,0.4688
W025,W042,0,0.07880941152454177,0,0,0.5967,2,0.5153
W025,W043,0,0.2212797221550765,1,0,0.6491,0,0.3678
W025,W044,1,0.298531202620192,1,0,0.2136,0,0.5465
W025,W045,0,0.042093862254742334,0,0,0.7067,4,0.5561
W025,W046,0,0.10194211090015803,0,0,0.207,1,0.5551
W025,W047,0,0.10132562815804576,0,0,0.0867,2,0.4314
W025,W048,0,0.18290110859605796,1,0,1.0077,1,0.5144
W025,W049,0,0.1608156439439693,1,0,0.4272,4,0.4521
W025,W050,0,0.18841336675073675,1,0,0.2477,2,0.5403
W025,W051,0,0.30110544452191706,1,1,0.2498,1,0.482
W025,W052,0,0.3016410387133987,1,0,0.2315,0,0.5045
W025,W053,0,0.05085947213103849,0,0,0.0176,5,0.5201
W025,W054,0,0.25738403477361155,1,0,0.9019,1,0.6115
W025,W055,0,0.16610921459299527,1,0,0.1373,4,0.4909
W025,W056,0,0.0584171908231767,0,0,0.793,3,0.5105
W025,W057,1,0.274619436681434,1,1,0.4392,2,0.5498
W025,W058,1,0.34417663128519027,1,1,0.7112,2,0.5736
W025,W059,0,0.18402913276307975,1,0,0.0682,3,0.4804
W025,W060,0,0.17653500615268308,1,0,0.3818,3,0.4588
W025,W061,0,0.04760532271817835,0,0,0.1762,5,0.503
W025,W062,0,0.06851591673053832,0,0,1.0926,2,0.4632
W025,W063,0,0.09950251480988594,0,0,0.3668,1,0.5282
W025,W064,0,0.19369772697982982,1,0,0.6004,1,0.5302
W025,W065,1,0.2740966089008602,1,0,0.895,0,0.5935
W025,W066,0,0.07658592984378766,0,0,0.3196,3,0.4641
W025,W067,0,0.2592543215788202,1,1,0.7789,3,0.4377
W025,W068,1,0.24672787976547,1,0,0.435,3,0.5506
W025,W069,0,0.16509028127991612,1,0,1.488,1,0.5543
W025,W070,0,0.17816319126357177,1,0,0.187,3,0.5071
W025,W071,0,0.14692572662835535,1,0,2.1826,1,0.5245
W025,W072,0,0.06580197835575112,0,0,0.7105,3,0.4538
W026,W027,0,0.11022482207761272,0,0,0.4634,0,0.5436
W026,W028,0,0.21341019070641434,0,1,0.298,0,0.4803
W026,W029,0,0.21947523477214287,1,0,0.2157,0,0.5378
W026,W030,0,0.08008560779252556,0,0,0.8936,1,0.5706
W026,W031,0,0.18498836140753602,0,1,0.1571,2,0.5119
W026,W032,1,0.370085394330065,1,1,0.0888,2,0.4893
W026,W033,1,0.23185393949622785,1,0,0.0128,0,0.465
W026,W034,0,0.08921660324740278,0,0,0.0249,3,0.42
W026,W035,0,0.14622215437863248,1,0,0.6627,4,0.5392
W026,W036,0,0.2203079741417309,1,0,0.277,0,0.5071
W026,W037,0,0.15641662050409527,1,0,0.9559,3,0.493
W026,W038,0,0.17510370192184482,1,0,1.2995,1,0.5038
W026,W039,0,0.093915704176698,0,0,0.4335,2,0.3974
W026,W040,0,0.0880547551671812,0,0,0.1385,2,0.5665
W026,W041,0,0.19571218508665572,1,0,0.6509,1,0.4896
W026,W042,0,0.20163439830434313,1,0,0.3173,1,0.5362
W026,W043,0,0.09483618763511087,0,0,0.9285,1,0.3886
W026,W044,0,0.2648302983283312,0,1,0.493,1,0.5674
W026,W045,0,0.16492752660706203,1,0,0.4273,3,0.5769
W026,W046,0,0.22045869952994418,1,0,0.0724,0,0.5758
W026,W047,1,0.30022569403492266,1,1,0.3661,1,0.4521
W026,W048,0,0.07314248035215844,0,0,0.7283,2,0.5353
W026,W049,0,0.15702105592657498,0,1,0.7066,3,0.4728
W026,W050,0,0.1695207131140514,0,1,0.0317,3,0.5611
W026,W051,0,0.12671592958564248,0,0,0.0296,0,0.5029
W026,W052,0,0.17519750419343313,0,0,0.5109,1,0.5253
W026,W053,0,0.15805111697169244,1,0,0.2618,4,0.5409
W026,W054,0,0.24038539190285363,0,1,0.6225,2,0.6323
W026,W055,0,0.07775803798989896,0,0,0.1421,3,0.5117
W026,W056,0,0.15136189404606679,1,0,0.5136,4,0.5313
W026,W057,0,0.10200713933885928,0,0,0.1598,1,0.5706
W026,W058,1,0.12497311139208302,0,0,0.9906,3,0.5945
W026,W059,0,0.15441171784929736,0,1,0.2112,4,0.5012
W026,W060,1,0.18942532441135482,0,1,0.1024,2,0.4796
W026,W061,0,0.16428167375835673,1,0,0.1032,4,0.5237
W026,W062,0,0.14477571367736233,1,0,1.372,3,0.4839
W026,W063,0,0.3150874869628289,1,1,0.0874,0,0.549
W026,W064,0,0.08393909873593028,0,0,0.321,2,0.5511
W026,W065,1,0.25709796603010227,0,1,0.6156,1,0.6143
W026,W066,0,0.1994195941961074,1,0,0.0402,2,0.4849
W026,W067,1,0.040050801685713004,0,0,1.0583,4,0.4586
W026,W068,0,0.16686689022351853,0,0,0.1556,2,0.5714
W026,W069,0,0.055340330608535,0,0,1.2086,2,0.5751
W026,W070,1,0.1855414743259387,0,1,0.0924,2,0.5278
W026,W071,0,0.06706473708640383,0,0,1.9032,0,0.5453
W026,W072,0,0.15874668157864125,1,0,0.4311,4,0.4746
W027,W028,0,0.20489115950985762,1,0,0.7614,0,0.518
W027,W029,0,0.11389181783404277,0,0,0.2477,0,0.5756
W027,W030,0,0.1920050954038721,1,0,0.4302,1,0.6083
W027,W031,1,0.18585573687745255,1,0,0.3063,2,0.5496
W027,W032,0,0.1588630316667186,0,0,0.5522,2,0.5271
W027,W033,0,0.11414765869671838,0,0,0.4506,0,0.5028
W027,W034,0,0.17493660439631448,1,0,0.4385,3,0.4577
W027,W035,0,0.05544698809570781,0,0,0.1993,4,0.5769
W027,W036,0,0.19458822707963105,0,1,0.7404,0,0.5449
W027,W037,0,0.1306968734419954,0,1,1.4193,3,0.5308
W027,W038,0,0.08432853563892018,0,0,0.8361,1,0.5415
W027,W039,0,0.17813930320824609,1,0,0.8969,2,0.4352
W027,W040,0,0.27330475635521856,1,1,0.3249,2,0.6043
W027,W041,0,0.10493701880373102,0,0,0.1875,1,0.5273
W027,W042,0,0.19488136086614263,0,1,0.1461,1,0.5739
W027,W043,0,0.27181109446728224,1,1,1.3919,1,0.4264
W027,W044,0,0.25631126713177443,1,0,0.9564,1,0.6051
W027,W045,0,0.1647380887020851,0,1,0.0361,3,0.6147
W027,W046,0,0.1947389524678443,0,1,0.5358,0,0.6136
W027,W047,0,0.08900333137157627,0,0,0.8295,1,0.4899
W027,W048,1,0.185061967963505,1,0,0.2649,2,0.573
W027,W049,0,0.14849334715749984,1,0,1.17,3,0.5106
W027,W050,0,0.16100168191749462,1,0,0.4951,3,0.5988
W027,W051,0,0.21094820618970897,1,0,0.493,0,0.5406
W027,W052,0,0.3521724110256044,1,1,0.9743,1,0.5631
W027,W053,0,0.13234004748211095,0,1,0.7252,4,0.5786
W027,W054,1,0.2595448941410586,1,0,0.1591,2,0.6701
W027,W055,0,0.1619816370214471,1,0,0.6055,3,0.5495
W027,W056,0,0.060578050190623754,0,0,0.0502,4,0.5691
W027,W057,0,0.19578714213835816,1,0,0.3036,1,0.6083
W027,W058,0,0.20920538799614952,1,0,1.454,3,0.6322
W027,W059,1,0.14588400908022228,1,0,0.6746,4,0.539
W027,W060,0,0.18702448572050695,1,0,0.361,2,0.5173
W027,W061,0,0.13856192669625692,0,1,0.5666,4,0.5615
W027,W062,0,0.11905596661526247,0,1,1.8354,3,0.5217
W027,W063,0,0.10909577477238135,0,0,0.376,0,0.5867
W027,W064,1,0.1873504748940255,1,0,0.1424,2,0.5888
W027,W065,1,0.2762574682683072,1,0,0.1522,1,0.6521
W027,W066,0,0.08335040787566454,0,0,0.4232,2,0.5227
W027,W067,0,0.1242830782897795,1,0,1.5217,4,0.4963
W027,W068,0,0.35313858176163027,1,1,0.3078,2,0.6092
W027,W069,0,0.2600111260205048,1,1,0.7452,2,0.6128
W027,W070,0,0.1770137655568636,1,0,0.5558,2,0.5656
W027,W071,0,0.178975547125232,1,0,1.4398,0,0.5831
W027,W072,0,0.0660329781730576,0,0,0.0323,4,0.5124
W028,W029,0,0.11145559588263491,0,0,0.5137,0,0.5121
W028,W030,0,0.17475194522477044,1,0,1.1916,1,0.545
W028,W031,0,0.27965469883978095,1,1,0.4551,2,0.4863
W028,W032,0,0.267362697931583,0,1,0.2092,2,0.4637
W028,W033,0,0.12382562303420154,0,0,0.3108,0,0.4394
W028,W034,0,0.18389161825216607,1,0,0.3229,3,0.3943
W028,W035,0,0.03820251548912451,0,0,0.9607,4,0.5135
W028,W036,0,0.12882984639143652,0,0,0.021,0,0.4815
W028,W037,1,0.06619320020126072,0,0,0.6579,3,0.4674
W028,W038,0,0.06707538545981852,0,0,1.5975,1,0.4782
W028,W039,0,0.2063869377681346,1,0,0.1355,2,0.3718
W028,W040,1,0.18272109259942612,1,0,0.4365,2,0.5409
W028,W041,0,0.08769254619714775,0,0,0.9489,1,0.4639
W028,W042,0,0.09361475941483519,0,0,0.6153,1,0.5105
W028,W043,0,0.2073160987990659,1,0,0.6305,1,0.3629
W028,W044,1,0.3773102094922862,1,1,0.195,1,0.5417
W028,W045,0,0.05689921014503572,0,0,0.7253,3,0.5513
W028,W046,1,0.11675613636296979,0,0,0.2256,0,0.5502
W028,W047,0,0.21000227373208802,0,1,0.0681,1,0.4265
W028,W048,0,0.1678174953569217,1,0,1.0263,2,0.5096
W028,W049,0,0.2694922895180116,1,1,0.4086,3,0.4472
W028,W050,0,0.26608973888474213,1,1,0.2663,3,0.5354
W028,W051,0,0.22315948461158724,1,0,0.2684,0,0.4772
W028,W052,1,0.2876687377848698,1,0,0.2129,1,0.4997
W028,W053,0,0.06567349759385029,0,0,0.0362,4,0.5152
W028,W054,0,0.3350517293350985,1,1,0.9205,2,0.6067
W028,W055,0,0.18091456248328863,1,0,0.1559,3,0.4861
W028,W056,0,0.04333357758404048,0,0,0.8116,4,0.5057
W028,W057,0,0.19667347677110417,1,0,0.4578,1,0.545
W028,W058,1,0.23745302255603803,1,0,0.6926,3,0.5688
W028,W059,0,0.2616968273245668,1,1,0.0868,4,0.4756
W028,W060,1,0.2841003394161181,1,1,0.4004,2,0.4539
W028,W061,0,0.06241934818099014,0,0,0.1948,4,0.4981
W028,W062,0,0.05455229337452774,0,0,1.074,3,0.4583
W028,W063,0,0.20706784807332093,0,1,0.3854,0,0.5233
W028,W064,1,0.1786141137406936,1,0,0.619,2,0.5254
W028,W065,1,0.3517643034623472,1,1,0.9136,1,0.5887
W028,W066,1,0.09139995530659946,0,0,0.3382,2,0.4592
W028,W067,0,0.15253071284966804,1,0,0.7603,4,0.4329
W028,W068,0,0.26154190522828186,1,0,0.4536,2,0.5457
W028,W069,0,0.15001534561329827,1,0,1.5066,2,0.5494
W028,W070,1,0.28572852452700687,1,1,0.2056,2,0.5022
W028,W071,0,0.16173975209116712,1,0,2.2012,0,0.5196
W028,W072,0,0.0507183651166149,0,0,0.7291,4,0.449
W029,W030,0,0.17651258892209723,0,1,0.6779,1,0.6025
W029,W031,0,0.09241149567771145,0,0,0.0586,2,0.5438
W029,W032,0,0.26812212193376717,1,0,0.3045,2,0.5212
W029,W033,0,0.22340674896376692,1,0,0.2029,0,0.4969
W029,W034,1,0.17424367099719668,0,1,0.1908,3,0.4519
W029,W035,0,0.1498978277075809,1,0,0.447,4,0.5711
W029,W036,0,0.21108733197353796,1,0,0.4927,0,0.5391
W029,W037,0,0.14719597833590234,1,0,1.1716,3,0.525
W029,W038,1,0.1787793752507933,1,0,1.0838,1,0.5357
W029,W039,0,0.17744636980912823,0,1,0.6492,2,0.4294
W029,W040,0,0.0871178849273726,0,0,0.0772,2,0.5984
W029,W041,0,0.19938785841560414,1,0,0.4352,1,0.5215
W029,W042,1,0.20531874920580992,1,0,0.1016,1,0.568
W029,W043,0,0.0856242230394363,0,0,1.1442,1,0.4205
W029,W044,0,0.1628670259320334,0,0,0.7087,1,0.5993
W029,W045,0,0.16860319993601047,1,0,0.2116,3,0.6088
W029,W046,1,0.2112380573617512,1,0,0.2881,0,0.6078
W029,W047,1,0.1982624216386248,1,0,0.5818,1,0.484
W029,W048,0,0.1695694614817301,0,1,0.5126,2,0.5672
W029,W049,1,0.05504910595775875,0,0,0.9223,3,0.5048
W029,W050,0,0.06756611829027194,0,0,0.2474,3,0.5929
W029,W051,0,0.1175039649899679,0,0,0.2453,0,0.5348
W029,W052,0,0.16597686202524015,0,0,0.7266,1,0.5573
W029,W053,0,0.14883915237601789,1,0,0.4775,4,0.5728
W029,W054,0,0.15130975743117883,0,0,0.4068,2,0.6642
W029,W055,0,0.16129738119484763,0,1,0.3578,3,0.5436
W029,W056,0,0.24778019760312006,1,1,0.2979,4,0.5633
W029,W057,0,0.10234290093861705,0,0,0.0559,1,0.6025
W029,W058,0,0.11576982436892681,0,0,1.2063,3,0.6263
W029,W059,0,0.05244844545299956,0,0,0.4269,4,0.5331
W029,W060,0,0.09358024452076584,0,0,0.1133,2,0.5115
W029,W061,0,0.15506970916268217,1,0,0.3189,4,0.5556
W029,W062,0,0.13555507150916934,1,0,1.5877,3,0.5159
W029,W063,0,0.21835486503942989,1,0,0.1283,0,0.5808
W029,W064,1,0.1803747574380204,0,1,0.1053,2,0.5829
W029,W065,0,0.1680223315584275,0,0,0.3999,1,0.6462
W029,W066,0,0.2853608059433363,1,1,0.1755,2,0.5168
W029,W067,0,0.030847514662556814,0,0,1.274,4,0.4904
W029,W068,0,0.16695171033378434,0,0,0.0601,2,0.6033
W029,W069,1,0.05902468151000181,0,0,0.9929,2,0.6069
W029,W070,0,0.0835782019296409,0,0,0.3081,2,0.5597
W029,W071,0,0.16349171821597552,0,1,1.6875,0,0.5772
W029,W072,0,0.25517366270821296,1,1,0.2154,4,0.5065
W030,W031,0,0.18560548372179503,1,0,0.7365,1,0.5766
W030,W032,0,0.15862145608357947,0,0,0.9824,1,0.554
W030,W033,0,0.0840171219841496,0,0,0.8808,1,0.5297
W030,W034,0,0.26743765904128025,1,1,0.8687,2,0.4847
W030,W035,0,0.06711318366869921,0,0,0.2309,3,0.6038
W030,W036,0,0.07170638256643905,0,0,1.1706,1,0.5718
W030,W037,0,0.01,0,0,1.8495,4,0.5577
W030,W038,0,0.07989289963465276,0,0,0.4059,2,0.5685
W030,W039,0,0.2706490354257302,1,1,1.3271,1,0.4621
W030,W040,0,0.18031187297145615,1,0,0.7551,1,0.6312
W030,W041,0,0.11588951071467904,0,0,0.2427,0,0.5543
W030,W042,0,0.07199951635295063,0,0,0.5763,2,0.6008
W030,W043,0,0.17881821108351983,1,0,1.8221,0,0.4533
W030,W044,0,0.2560610139761169,1,0,1.3866,0,0.6321
W030,W045,0,0.0418562441888931,0,0,0.4663,4,0.6416
W030,W046,0,0.07185710795465228,0,0,0.966,1,0.6405
W030,W047,0,0.05886411708648909,0,0,1.2597,2,0.5169
W030,W048,0,0.2933989384110894,1,1,0.1653,1,0.5999
W030,W049,0,0.11836281044493106,1,0,1.6002,4,0.5375
W030,W050,0,0.16075142876183712,1,0,0.9253,2,0.6258
W030,W051,0,0.18081766947714017,1,0,0.9232,1,0.5675
W030,W052,1,0.2591795276418421,1,0,1.4045,0,0.59
W030,W053,0,0.01,0,0,1.1554,5,0.6056
W030,W054,0,0.26880922117176975,1,0,0.2711,1,0.697
W030,W055,0,0.2246024081095015,1,1,1.0357,4,0.5764
W030,W056,0,0.1560871306872737,0,1,0.38,3,0.596
W030,W057,0,0.16564792785327095,1,0,0.7338,2,0.6353
W030,W058,0,0.208955134840492,1,0,1.8842,2,0.6592
W030,W059,0,0.1456424334970831,1,0,1.1048,3,0.5659
W030,W060,0,0.15688527143541975,1,0,0.7912,3,0.5443
W030,W061,0,0.015680082183064874,0,0,0.9968,5,0.5884
W030,W062,0,0.026063083231500063,0,0,2.2656,2,0.5486
W030,W063,0,0.07895656048729417,0,0,0.8062,1,0.6137
W030,W064,0,0.27985152953899123,1,1,0.5726,1,0.6158
W030,W065,1,0.28510953428056734,1,0,0.278,0,0.679
W030,W066,0,0.14597117896371897,0,1,0.8534,3,0.5496
W030,W067,0,0.12404150270664034,1,0,1.9519,3,0.5232
W030,W068,1,0.23025673724843823,1,0,0.738,3,0.6361
W030,W069,1,0.19271314334504377,1,0,0.315,1,0.6398
W030,W070,0,0.14688322884429478,1,0,0.986,3,0.5925
W030,W071,1,0.26729989649410624,1,1,1.0096,1,0.61
W030,W072,0,0.15854271039054166,0,1,0.4625,3,0.5393
W031,W032,0,0.29341317082801965,0,1,0.2459,0,0.4953
W031,W033,0,0.09616856779853684,0,0,0.1443,2,0.471
W031,W034,1,0.21672675818447384,1,0,0.1322,1,0.426
W031,W035,0,0.07893633754306033,0,0,0.5056,2,0.5452
W031,W036,0,0.08385782838082631,0,0,0.4341,2,0.5131
W031,W037,0,0.019966474743190663,0,0,1.113,5,0.499
W031,W038,0,0.048039962827413435,0,0,1.1424,3,0.5098
W031,W039,1,0.21993813456892383,1,0,0.5906,0,0.4034
W031,W040,0,0.2223436023427547,1,0,0.0186,0,0.5726
W031,W041,0,0.09853740712165394,0,0,0.4938,1,0.4956
W031,W042,0,0.0745706592099117,0,0,0.1602,3,0.5422
