person_id,period,age,schooling_years,experience_years,tuition,wage_offer,choose_school,work,observed_wage,synthetic_ability,true_school_probability
335,7,25,14.0,5.0,7088.19,33466.25,0,1,33203.86,-1.33325,0.0675
336,7,25,13.0,4.0,7025.13,38132.98,1,0,,0.58142,0.24003
337,7,25,12.0,7.0,7162.03,33554.6,0,1,32823.63,-1.58744,0.07443
338,7,25,12.0,7.0,6828.84,34970.64,0,1,33260.26,-1.33566,0.08601
339,7,25,13.0,4.0,7317.71,28600.73,0,1,28910.29,-0.54873,0.16418
340,7,25,13.0,5.0,6614.93,39852.75,0,1,40415.07,-0.14628,0.15488
341,7,25,14.0,4.0,7287.26,35113.58,0,1,35149.64,-0.01154,0.1415
342,7,25,15.0,4.0,6036.04,79594.2,1,0,,2.90615,0.2505
343,7,25,16.0,3.0,6810.41,48038.09,0,1,47542.47,1.34011,0.0
344,7,25,14.0,4.0,6852.5,41313.9,1,0,,0.03846,0.14385
345,7,25,15.0,5.0,6179.11,40964.53,0,1,40295.27,0.35034,0.10697
346,7,25,15.0,5.0,6193.37,40144.06,0,1,37814.1,-1.23947,0.05327
347,7,25,15.0,4.0,6967.0,28523.08,0,1,27649.17,-1.92753,0.04963
348,7,25,13.0,5.0,6792.36,45920.13,0,1,45826.52,2.20635,0.33877
349,7,25,15.0,4.0,7051.88,45615.59,0,1,45837.71,0.85951,0.13787
350,7,25,16.0,1.0,6864.81,53639.65,0,1,53208.74,1.95335,0.0
351,7,25,12.0,5.0,7659.84,32757.04,0,1,32420.03,-0.27727,0.18516
352,7,25,13.0,5.0,6073.1,37163.59,0,1,35399.88,0.00917,0.18194
353,7,25,14.0,5.0,6788.29,37588.43,0,1,37898.64,0.39617,0.14221
354,7,25,16.0,3.0,5734.02,64686.78,0,1,65174.57,2.04754,0.0
355,7,25,15.0,3.0,5769.76,34675.67,0,1,34878.48,0.89902,0.22483
356,7,25,14.0,5.0,5630.72,38587.53,1,0,,0.66923,0.18351
357,7,25,15.0,4.0,6874.9,43090.46,0,1,42769.39,-0.01261,0.10037
358,7,25,13.0,5.0,6954.19,34385.91,0,1,34498.3,-0.58988,0.13028
359,7,25,13.0,4.0,7328.45,37501.22,1,0,,0.54734,0.22973
360,7,25,14.0,6.0,6635.4,55561.79,0,1,56626.63,0.0809,0.08474
361,7,25,15.0,3.0,7046.9,39710.05,1,0,,0.16862,0.13551
362,7,25,12.0,7.0,5865.85,27734.45,0,1,28874.13,-2.82063,0.05545
363,7,25,16.0,2.0,7376.55,35110.01,0,1,34268.91,0.10098,0.0
364,7,25,14.0,5.0,5256.23,33509.73,0,1,33162.35,-1.48175,0.08284
365,7,25,14.0,5.0,6997.31,39357.43,0,1,38630.28,0.26273,0.12834
366,7,25,16.0,2.0,7124.87,39901.47,0,1,40936.57,-0.44072,0.0
367,7,25,14.0,3.0,6743.4,33135.37,1,0,,-0.51536,0.15526
368,7,25,14.0,5.0,6832.23,33968.39,0,1,33617.52,-0.25549,0.11171
369,7,25,16.0,4.0,5664.75,47540.87,0,1,47365.76,0.21598,0.0
370,7,25,13.0,5.0,7056.84,52342.14,0,1,52907.02,2.2283,0.31483
371,7,25,14.0,3.0,5650.26,35769.96,1,0,,0.61644,0.26749
372,7,25,14.0,5.0,5740.95,45386.47,0,1,44562.07,0.92563,0.18711
373,7,25,14.0,5.0,6903.82,35645.55,0,1,35494.47,-0.94145,0.0806
374,7,25,16.0,2.0,7056.8,39363.5,0,1,38065.29,0.31939,0.0
375,7,25,16.0,2.0,6776.22,39920.02,0,1,40113.73,0.33032,0.0
376,7,25,13.0,5.0,6941.32,37879.92,0,1,38016.97,0.51983,0.19692
377,7,25,13.0,6.0,6479.9,39914.07,0,1,40238.42,-0.16755,0.12717
378,7,25,14.0,5.0,7434.33,46951.02,0,1,46953.34,0.44993,0.12058
379,7,25,14.0,5.0,5833.87,35958.8,0,1,35530.85,-0.53218,0.11201
380,7,25,16.0,3.0,6915.26,44034.62,0,1,44492.86,1.07595,0.0
381,7,25,14.0,3.0,7056.58,49884.86,0,1,48335.43,1.78783,0.30164
382,7,25,13.0,7.0,6603.97,34891.44,0,1,36016.75,-0.40894,0.09607
383,7,25,13.0,5.0,6225.36,29168.08,0,1,28741.22,-0.52398,0.15609
384,7,25,13.0,5.0,5808.06,42084.07,0,1,41291.94,0.80976,0.24313
385,7,25,14.0,5.0,5542.74,30695.13,0,1,30961.68,-0.39505,0.1307
386,7,25,12.0,5.0,7081.49,36284.97,0,1,34956.42,0.21395,0.23223
387,7,25,15.0,4.0,7379.03,33113.59,0,1,32680.77,-1.21048,0.06128
388,7,25,14.0,5.0,7588.61,37899.05,0,1,37650.96,-0.14917,0.1006
389,7,25,14.0,4.0,7439.87,27118.15,0,1,26596.44,-0.71936,0.11194
390,7,25,15.0,4.0,5711.27,30434.95,0,1,32228.45,-1.23717,0.07996
391,7,25,15.0,2.0,5833.53,45948.52,0,1,43129.3,1.05475,0.25569
392,7,25,13.0,4.0,7211.99,33635.55,0,1,34840.88,-0.82077,0.14167
393,7,25,15.0,3.0,5984.23,50562.86,0,1,50104.21,1.20325,0.21137
394,7,25,13.0,4.0,7330.41,29341.11,0,1,29504.89,-0.69339,0.15345
395,7,25,14.0,3.0,7431.3,48501.64,1,0,,1.48975,0.26387
396,7,25,14.0,5.0,7112.94,32677.44,0,1,33213.44,-0.56997,0.09502
397,7,25,12.0,7.0,6339.72,33296.23,0,1,33735.28,-0.77964,0.1194
398,7,25,13.0,4.0,6065.6,24477.64,1,0,,-1.31761,0.14847
399,7,25,14.0,4.0,6649.67,43940.93,0,1,44903.18,0.0703,0.14585
400,7,25,14.0,3.0,7180.38,43479.61,0,1,44596.06,0.50041,0.19775
401,7,25,14.0,4.0,7060.47,31020.76,0,1,30614.75,-0.58406,0.12002
402,7,25,13.0,5.0,5309.16,32395.03,0,1,33118.82,-0.67633,0.16072
403,7,25,15.0,4.0,6683.96,44610.57,0,1,44363.15,-0.20317,0.09344
404,7,25,13.0,5.0,6623.0,35027.06,0,1,34222.91,-0.25454,0.15549
405,7,25,15.0,3.0,5656.06,38408.63,0,1,38607.74,0.44735,0.18525
406,7,25,14.0,3.0,5859.93,43757.28,1,0,,0.69376,0.2498
407,7,25,13.0,6.0,6661.33,34100.79,0,1,34146.19,-0.41766,0.11863
408,7,25,11.0,7.0,6907.72,32393.53,0,1,31503.9,-0.63194,0.16148
409,7,25,15.0,3.0,5872.75,43061.29,0,1,43758.83,-0.26487,0.12859
410,7,25,15.0,3.0,6947.12,46504.05,0,1,47798.6,1.74407,0.23823
411,7,25,14.0,4.0,7249.33,27689.47,0,1,30090.04,-1.0939,0.09733
412,7,25,13.0,4.0,7508.28,30986.7,1,0,,-1.13433,0.12264
413,7,25,14.0,5.0,7387.18,25449.52,0,1,24521.6,-1.51214,0.06518
414,7,25,16.0,3.0,6854.32,38660.13,0,1,38678.49,-0.63852,0.0
415,7,25,16.0,4.0,6703.33,47853.67,0,1,47913.74,1.34947,0.0
416,7,25,15.0,4.0,5436.61,37232.73,0,1,37206.6,-0.85701,0.09129
417,7,25,15.0,3.0,7089.34,38857.23,0,1,38453.82,0.02848,0.12821
418,7,25,13.0,5.0,6975.01,47083.8,0,1,47414.57,0.89242,0.20707
419,7,25,15.0,3.0,6987.5,36969.79,1,0,,0.64182,0.17029
420,7,25,16.0,3.0,5671.58,43458.0,0,1,42806.53,0.22637,0.0
421,7,25,15.0,3.0,7245.08,50787.68,0,1,50415.26,0.95421,0.16238
422,7,25,16.0,3.0,7558.08,36648.79,0,1,37906.72,-1.26425,0.0
423,7,25,15.0,3.0,7424.9,36321.68,0,1,34824.46,-0.10165,0.11893
424,7,25,16.0,3.0,7089.7,58603.03,0,1,58765.1,1.40137,0.0
425,7,25,14.0,3.0,6720.61,27884.84,1,0,,-0.68744,0.15318
426,7,25,16.0,3.0,7127.28,41168.12,0,1,41093.36,0.12812,0.0
427,7,25,15.0,3.0,7211.49,39097.34,0,1,39282.35,0.17695,0.13377
428,7,25,13.0,6.0,7034.77,33833.67,0,1,34597.56,-0.50105,0.1089
429,7,25,13.0,4.0,5716.86,32192.93,0,1,32622.19,-0.56195,0.19454
430,7,25,13.0,4.0,6949.81,30329.54,1,0,,-0.87398,0.14862
431,7,25,15.0,4.0,6833.6,42553.33,0,1,43256.46,0.42275,0.12227
432,7,25,15.0,3.0,6773.0,40383.43,0,1,41833.31,1.00988,0.19568
433,7,25,13.0,5.0,7168.64,27856.01,0,1,27887.44,-0.5155,0.13959
434,7,25,15.0,4.0,6271.21,38623.75,0,1,39725.52,-0.68172,0.08595
435,7,25,12.0,7.0,6978.78,42644.35,0,1,43006.83,0.06821,0.14117
436,7,25,14.0,3.0,7208.14,37463.83,0,1,37531.49,0.25946,0.19026
437,7,25,12.0,7.0,7017.03,44439.88,0,1,45235.62,1.27182,0.22174
438,7,25,13.0,6.0,6912.1,31067.26,0,1,30345.9,-0.3221,0.1231
439,7,25,13.0,4.0,5882.61,29859.32,0,1,29454.75,-0.12058,0.23016
440,7,25,12.0,6.0,6710.03,33562.8,1,0,,0.7532,0.25259
441,7,25,13.0,5.0,5811.98,24601.95,1,0,,-1.89365,0.09761
442,7,25,15.0,5.0,7274.28,52776.99,0,1,51363.61,0.96262,0.10479
443,7,25,15.0,3.0,5618.96,36651.17,0,1,35278.93,0.76841,0.21416
444,7,25,13.0,4.0,7176.14,34126.53,0,1,33473.79,-0.21758,0.18062
445,7,25,16.0,1.0,6891.54,43195.55,0,1,42119.74,1.09578,0.0
446,7,25,13.0,4.0,7445.7,37272.68,0,1,38950.36,0.37815,0.21298
447,7,25,15.0,4.0,6972.21,53328.47,0,1,52537.93,1.33638,0.15656
448,7,25,12.0,5.0,6147.4,33681.72,0,1,33810.33,-0.98855,0.16906
449,7,25,16.0,2.0,5967.12,30258.33,0,1,30650.57,-0.7506,0.0
450,7,25,13.0,6.0,7218.3,37710.12,0,1,37653.58,-0.25241,0.11319
451,7,25,14.0,5.0,6367.91,33593.57,0,1,32367.78,-0.53569,0.1063
452,7,25,12.0,5.0,7559.42,35469.04,1,0,,-0.15393,0.1917
453,7,25,15.0,3.0,6779.35,48859.44,0,1,49064.8,1.176,0.19208
454,7,25,13.0,4.0,5994.62,39462.7,0,1,39052.57,1.16049,0.32615
455,7,25,13.0,5.0,6388.92,49386.34,0,1,49176.0,1.18084,0.24268
456,7,25,14.0,5.0,7176.3,46741.15,0,1,47098.03,1.31919,0.1786
457,7,25,13.0,4.0,7219.36,28810.53,0,1,27652.57,-1.25764,0.12406
458,7,25,13.0,5.0,7340.66,33271.14,0,1,33583.54,-1.10192,0.10041
459,7,25,13.0,4.0,5572.18,44181.96,0,1,43837.47,1.51808,0.36748
460,7,25,15.0,4.0,5506.36,34445.96,0,1,34266.81,-0.33518,0.11658
461,7,25,16.0,2.0,6246.25,56347.28,0,1,55233.06,1.40554,0.0
462,7,25,14.0,5.0,6705.23,35877.24,0,1,36755.9,-0.55205,0.09812
463,7,25,14.0,3.0,6911.76,33548.6,0,1,35088.81,0.40555,0.2169
464,7,25,16.0,3.0,6806.8,46776.37,0,1,48355.96,0.98656,0.0
465,7,25,13.0,5.0,6712.27,40325.42,0,1,41835.51,0.79987,0.2203
466,7,25,14.0,5.0,7048.91,40714.92,0,1,41635.25,0.06142,0.11538
467,7,25,13.0,4.0,5880.86,30569.31,0,1,29822.91,-0.57376,0.1926
468,7,25,14.0,4.0,7396.16,28778.0,0,1,28790.06,-1.29384,0.08629
469,7,25,16.0,3.0,6756.16,42723.98,0,1,42031.71,0.01632,0.0
470,7,25,13.0,4.0,7153.11,38945.39,0,1,40122.48,0.56017,0.23273
471,7,25,14.0,5.0,7194.68,36879.48,0,1,38060.08,-0.70585,0.08452
472,7,25,16.0,2.0,6720.76,40927.67,0,1,40618.62,0.60276,0.0
473,7,25,16.0,3.0,7307.95,56165.44,0,1,56497.06,0.966,0.0
474,7,25,14.0,5.0,6997.56,44908.79,0,1,44776.51,0.36227,0.12624
475,7,25,13.0,5.0,7044.08,30374.37,1,0,,-1.14348,0.10618
476,7,25,14.0,5.0,7305.11,31247.12,0,1,30743.12,-0.67592,0.08962
477,7,25,13.0,5.0,6012.47,39411.46,0,1,40536.24,-0.40468,0.15198
478,7,25,14.0,3.0,6959.42,40976.41,0,1,42246.42,0.41537,0.20168
479,7,25,15.0,4.0,6717.88,31788.13,0,1,30784.17,-1.29507,0.06612
480,7,25,14.0,4.0,6932.7,30878.03,0,1,31091.46,-0.63087,0.11998
481,7,25,16.0,3.0,6412.82,63029.57,0,1,62687.47,1.65523,0.0
482,7,25,15.0,4.0,6960.12,43085.47,0,1,41675.9,1.42823,0.18018
483,7,25,14.0,4.0,7176.66,42361.13,0,1,43093.63,-0.02792,0.13239
484,7,25,15.0,4.0,6932.18,31670.98,0,1,31683.38,-0.90398,0.07634
485,7,25,16.0,2.0,6019.59,47944.18,0,1,47981.25,1.23618,0.0
486,7,25,16.0,3.0,6982.5,45035.19,0,1,45865.01,1.07549,0.0
487,7,25,14.0,5.0,5901.88,29202.0,0,1,29601.35,-2.26634,0.05559
488,7,25,14.0,3.0,6769.05,31655.41,0,1,31607.3,-0.87299,0.13564
489,7,25,14.0,3.0,6995.69,51257.8,1,0,,1.86359,0.30792
490,7,25,14.0,6.0,6786.81,33911.52,0,1,31996.77,-1.41099,0.05416
491,7,25,16.0,3.0,6776.48,62164.35,0,1,62920.99,1.7557,0.0
492,7,25,14.0,6.0,6870.57,37713.07,0,1,38323.79,-0.24625,0.08627
493,7,25,14.0,5.0,6463.04,38216.2,0,1,38747.4,0.04879,0.12794
494,7,25,12.0,6.0,6788.51,33621.97,0,1,33153.47,-0.53918,0.15207
495,7,25,13.0,6.0,7109.95,38218.05,0,1,38325.66,-0.68916,0.09475
496,7,25,15.0,5.0,6068.4,48587.29,0,1,47833.61,-0.80235,0.06014
497,7,25,15.0,5.0,7458.52,36511.13,0,1,37645.89,-0.19642,0.07339
498,7,25,13.0,4.0,5901.08,27699.36,0,1,27184.18,-1.94366,0.11309
499,7,25,14.0,5.0,7043.63,44786.56,0,1,43707.72,0.28775,0.12171
500,7,25,16.0,2.0,6753.57,42007.47,0,1,43228.59,0.48915,0.0
501,7,25,15.0,4.0,6609.2,36236.79,0,1,36198.4,-0.29852,0.09925
502,7,25,14.0,4.0,5930.07,44736.77,0,1,44803.66,1.43847,0.26792
503,7,25,16.0,3.0,7130.48,41205.99,0,1,40332.74,0.74517,0.0
504,7,25,16.0,3.0,5948.22,41939.42,0,1,42683.37,-0.23805,0.0
505,7,25,14.0,5.0,5600.76,39092.61,0,1,37820.04,0.81108,0.19374
506,7,25,13.0,5.0,6799.06,33820.8,0,1,34325.34,-1.02391,0.11153
507,7,25,15.0,3.0,5601.72,36661.19,0,1,35625.3,0.17949,0.17079
508,7,25,14.0,5.0,7057.18,28166.12,0,1,29599.32,-1.67155,0.06183
509,7,25,15.0,3.0,6081.41,54093.17,0,1,53321.28,1.64464,0.23817
510,7,25,14.0,4.0,5843.67,34223.65,0,1,34355.56,-1.13357,0.10912
511,7,25,15.0,4.0,7139.41,50634.85,0,1,48442.57,1.07514,0.14138
512,7,25,12.0,7.0,7817.88,38788.63,0,1,40640.09,0.2865,0.14322
513,7,25,15.0,3.0,6831.43,33326.99,0,1,33381.56,0.24116,0.15353
514,7,25,14.0,5.0,5578.01,31377.68,0,1,29730.28,0.1208,0.15962
515,7,25,15.0,3.0,6111.59,65310.03,0,1,65377.16,2.74984,0.31612
516,7,25,14.0,4.0,7256.48,35088.34,0,1,35036.54,0.69806,0.18892
517,7,25,14.0,5.0,5766.07,41270.92,0,1,43417.88,-0.03472,0.13187
518,7,25,15.0,3.0,7062.78,45230.71,0,1,45103.42,0.49192,0.14595
519,7,25,13.0,5.0,5622.71,38619.23,0,1,38715.41,0.00115,0.18962
520,7,25,15.0,4.0,7054.55,38072.19,0,1,39414.22,-0.76819,0.07417
521,7,25,16.0,3.0,5578.33,45046.56,0,1,45144.62,0.67594,0.0
522,7,25,14.0,5.0,6797.73,33489.87,1,0,,-1.10585,0.07797
523,7,25,13.0,5.0,6804.53,26099.45,0,1,26689.6,0.04396,0.18682
524,7,25,14.0,5.0,6424.24,44960.62,0,1,45425.6,-0.14676,0.11028
525,7,25,14.0,4.0,7080.15,28538.83,0,1,29566.74,-1.47698,0.08361
526,7,25,14.0,6.0,6736.77,42555.2,0,1,42547.98,-0.19264,0.08541
527,7,25,14.0,4.0,6912.77,38849.19,0,1,39221.17,-0.43122,0.12034
528,7,25,13.0,6.0,6911.15,31352.42,0,1,30511.01,-0.70083,0.10448
529,7,25,13.0,6.0,5822.42,40907.67,1,0,,-0.85739,0.10303
530,7,25,15.0,4.0,7243.48,54608.12,0,1,53671.81,1.23735,0.14303
531,7,25,14.0,4.0,5673.9,42569.28,1,0,,-0.10002,0.15754
532,7,25,16.0,1.0,5876.7,41026.01,0,1,41501.57,0.65163,0.0
533,7,25,14.0,3.0,7328.57,32597.93,0,1,33732.96,-0.82329,0.12687
534,7,25,13.0,5.0,6747.24,46911.38,0,1,47136.78,0.85643,0.21058
535,7,25,16.0,2.0,7087.33,37467.25,0,1,37690.99,0.31793,0.0
536,7,25,13.0,4.0,6342.79,34192.23,1,0,,-0.33991,0.19181
537,7,25,14.0,5.0,7033.72,34398.12,0,1,35136.02,-1.31323,0.06796
538,7,25,14.0,5.0,6920.91,28577.6,0,1,27856.01,-0.93504,0.08714
539,7,25,15.0,4.0,7502.41,49857.42,0,1,50633.19,0.92791,0.1275
540,7,25,13.0,4.0,6570.74,48539.22,1,0,,0.76328,0.24649
541,7,25,15.0,4.0,7221.14,51901.69,0,1,50752.39,1.48486,0.16308
542,7,25,15.0,2.0,6225.94,32828.14,1,0,,0.20511,0.20075
543,7,25,13.0,6.0,7197.67,33477.15,0,1,33586.63,-0.51968,0.10595
544,7,25,12.0,7.0,6935.07,35503.57,1,0,,-0.87209,0.10301
545,7,25,14.0,5.0,5592.92,40923.27,0,1,42351.94,0.3104,0.15618
546,7,25,16.0,2.0,6049.41,31189.48,0,1,30631.66,-0.89275,0.0
547,7,25,16.0,3.0,5836.24,61418.75,0,1,60678.65,1.78339,0.0
548,7,25,14.0,5.0,5935.13,49720.44,0,1,50116.32,0.39252,0.1409
549,7,25,15.0,4.0,7001.52,36804.99,1,0,,-0.27751,0.09405
550,7,25,16.0,1.0,5980.65,61544.87,0,1,60941.08,2.98258,0.0
551,7,25,14.0,6.0,6735.05,38427.72,0,1,38063.35,-0.16926,0.0903
552,7,25,15.0,4.0,5972.16,38498.68,0,1,38928.46,-0.88195,0.08235
553,7,25,14.0,3.0,5886.69,33174.32,0,1,31444.85,-0.74629,0.15867
554,7,25,14.0,3.0,6864.75,44515.76,0,1,44973.53,0.64529,0.21538
555,7,25,16.0,1.0,5895.97,52907.28,0,1,53254.45,1.47004,0.0
556,7,25,15.0,4.0,6255.66,41248.03,0,1,40629.28,-0.09133,0.10816
557,7,25,15.0,3.0,7373.08,40885.37,0,1,41403.43,0.2484,0.13226
558,7,25,13.0,5.0,7086.38,36744.52,0,1,36085.49,0.22356,0.17401
559,7,25,14.0,3.0,7538.2,29605.08,0,1,28154.66,-0.60999,0.13893
560,7,25,13.0,5.0,5305.99,30430.63,0,1,29746.44,-1.59298,0.11217
561,7,25,14.0,4.0,5670.7,35899.44,0,1,35421.21,-0.47276,0.14492
562,7,25,15.0,2.0,7380.45,50659.38,0,1,49243.01,1.67558,0.25455
563,7,25,14.0,3.0,6881.56,37017.1,0,1,37438.82,0.29974,0.2024
564,7,25,15.0,3.0,7320.46,38775.48,0,1,39366.7,-0.09398,0.11798
565,7,25,13.0,6.0,7391.76,43874.08,1,0,,0.38836,0.13555
566,7,25,14.0,5.0,5922.15,43080.58,0,1,43514.87,-0.20679,0.11776
567,7,25,15.0,2.0,5884.05,29997.87,1,0,,-1.11302,0.12723
568,7,25,14.0,5.0,5682.3,36039.54,1,0,,0.12119,0.15014
569,7,25,15.0,4.0,7384.55,41985.97,0,1,42664.85,1.02201,0.14619
570,7,25,15.0,2.0,5389.26,31905.33,0,1,31936.18,-0.93532,0.1438
571,7,25,13.0,5.0,7182.5,34627.28,0,1,34697.95,-0.32525,0.14054
572,7,25,12.0,7.0,6063.4,50279.17,1,0,,-0.1282,0.13646
573,7,25,13.0,4.0,6006.03,27266.03,0,1,26121.76,-1.7323,0.12243
574,7,25,13.0,6.0,6875.09,40376.43,0,1,39476.41,0.83512,0.1804
575,7,25,15.0,3.0,6949.08,41737.56,0,1,40173.2,0.11155,0.13134
576,7,25,15.0,3.0,6768.92,33736.69,0,1,33025.04,-0.14595,0.13148
577,7,25,14.0,5.0,6246.84,42669.15,1,0,,0.76978,0.1691
578,7,25,13.0,5.0,6966.2,29151.99,0,1,29392.33,-0.64065,0.13448
579,7,25,13.0,5.0,7048.26,30209.57,0,1,30422.26,-2.44415,0.05989
580,7,25,15.0,4.0,7387.71,33841.07,0,1,32953.04,-0.27602,0.0919
581,7,25,16.0,4.0,7432.75,27312.97,0,1,25661.08,-1.60191,0.0
582,7,25,13.0,6.0,5922.52,39240.42,0,1,39818.65,-1.00626,0.09696
583,7,25,12.0,5.0,6989.63,36070.6,0,1,36095.15,0.00886,0.21807
584,7,25,12.0,7.0,7059.97,33033.4,0,1,31769.48,-0.47038,0.12327
585,7,25,14.0,5.0,6250.81,42431.29,0,1,42240.41,1.20512,0.20087
586,7,25,14.0,4.0,7175.7,35047.01,0,1,34166.2,1.02684,0.21657
587,7,25,14.0,5.0,7221.94,35084.82,0,1,34249.14,-0.08014,0.11255
588,7,25,14.0,6.0,5776.97,35570.8,0,1,35674.35,-1.23196,0.06708
589,7,25,14.0,6.0,6642.77,56111.86,0,1,56043.87,1.14793,0.13294
590,7,25,14.0,3.0,6977.68,35362.0,1,0,,-0.19151,0.16761
591,7,25,13.0,5.0,7315.72,39813.67,0,1,41690.0,0.84903,0.20904
592,7,25,14.0,4.0,7252.13,38385.31,0,1,36440.94,-0.06641,0.13437
593,7,25,16.0,2.0,5697.67,39414.65,0,1,41433.23,-0.89388,0.0
594,7,25,15.0,4.0,7202.94,43704.17,0,1,42740.27,1.27346,0.16306
595,7,25,14.0,3.0,5394.05,33465.13,0,1,34444.0,0.86533,0.30592
596,7,25,15.0,2.0,6865.74,44150.11,0,1,45801.85,0.66186,0.19772
597,7,25,14.0,5.0,6683.23,38277.86,0,1,39820.02,-0.23449,0.10995
598,7,25,15.0,5.0,6653.67,37984.76,0,1,38401.55,-1.27576,0.05008
599,7,25,16.0,4.0,6571.95,48820.98,0,1,49167.67,0.9121,0.0
600,7,25,15.0,4.0,5686.07,52672.65,0,1,53919.65,1.15566,0.17406
601,7,25,15.0,2.0,6822.05,41375.32,0,1,42700.07,0.55004,0.1956
602,7,25,14.0,4.0,6889.03,34336.8,0,1,31768.01,-0.87198,0.105
603,7,25,16.0,4.0,5728.31,47456.5,0,1,46722.59,0.81437,0.0
604,7,25,12.0,6.0,5822.92,29935.39,1,0,,-0.90983,0.15478
605,7,25,13.0,5.0,5450.22,33367.2,0,1,33136.19,-0.08127,0.19759
606,7,25,15.0,2.0,5689.08,37105.88,0,1,36777.89,0.35975,0.21877
607,7,25,16.0,2.0,7356.64,32348.53,0,1,32344.56,-0.29426,0.0
608,7,25,15.0,2.0,6688.74,37880.17,1,0,,1.24483,0.26556
609,7,25,14.0,6.0,5971.64,44925.2,0,1,44473.69,-0.27653,0.0897
610,7,25,16.0,3.0,7110.69,45956.2,0,1,46825.88,-0.42865,0.0
611,7,25,13.0,6.0,6745.14,41318.8,1,0,,0.61715,0.16675
612,7,25,15.0,2.0,7115.74,27165.41,0,1,26357.56,-1.62959,0.08813
613,7,25,13.0,7.0,6883.31,38093.86,1,0,,0.36387,0.12414
614,7,25,14.0,5.0,7175.11,32168.99,0,1,33401.6,-1.21743,0.0712
615,7,25,13.0,4.0,6376.36,38974.18,0,1,40920.93,0.67653,0.26636
616,7,25,13.0,5.0,7057.93,31567.05,0,1,29429.79,0.15039,0.1786
617,7,25,13.0,5.0,7181.64,40174.37,1,0,,0.69511,0.19981
618,7,25,12.0,6.0,7325.65,29092.36,1,0,,-1.0279,0.12083
619,7,25,16.0,3.0,7163.65,36757.69,0,1,36582.92,-0.95329,0.0
620,7,25,16.0,2.0,5625.71,37104.08,0,1,38134.62,0.23215,0.0
621,7,25,12.0,5.0,6917.45,27648.67,0,1,26116.49,-0.97577,0.16288
622,7,25,13.0,5.0,7348.95,33109.0,0,1,33375.34,-0.65365,0.12165
623,7,25,14.0,4.0,7065.81,34154.55,0,1,35580.16,-0.95265,0.09906
624,7,25,13.0,5.0,6979.2,35202.36,0,1,33316.83,-0.06727,0.15958
625,7,25,14.0,4.0,6548.98,51836.16,0,1,49130.97,1.74586,0.26079
626,7,25,14.0,5.0,7295.6,37662.29,0,1,36174.24,0.53596,0.1404
627,7,25,15.0,3.0,7079.15,42790.27,0,1,42189.84,0.76353,0.16664
628,7,25,15.0,4.0,6924.68,34829.44,0,1,34584.6,0.1804,0.11823
629,7,25,16.0,3.0,7068.54,48127.75,0,1,47738.72,0.91884,0.0
630,7,25,15.0,4.0,6958.77,54854.33,0,1,56363.97,0.95676,0.13211
631,7,25,13.0,5.0,7496.07,31854.54,0,1,32138.42,-0.21113,0.14517
632,7,25,15.0,4.0,7082.39,50671.34,0,1,50599.59,1.48357,0.1681
633,7,25,16.0,3.0,6933.11,45630.07,0,1,45885.09,0.56356,0.0
634,7,25,13.0,6.0,6713.42,35585.28,0,1,35077.63,-0.76294,0.09999
635,7,25,14.0,5.0,6729.7,43313.23,0,1,43122.03,0.0709,0.1179
636,7,25,12.0,7.0,6666.97,31928.98,1,0,,-1.40539,0.08831
637,7,25,14.0,4.0,7499.8,35368.51,0,1,36419.67,-0.50823,0.11122
638,7,25,13.0,5.0,5230.37,28774.22,0,1,30397.11,-0.5667,0.17593
639,7,25,15.0,5.0,6947.69,39195.75,0,1,40479.41,-0.95075,0.05477
640,7,25,12.0,6.0,7348.43,32957.21,0,1,32370.77,-0.50041,0.14413
641,7,25,15.0,3.0,6937.8,46647.94,0,1,47097.61,0.83544,0.16815
642,7,25,13.0,5.0,7195.36,38449.62,0,1,38013.0,0.73324,0.20576
643,7,25,15.0,4.0,5554.48,44635.11,0,1,44266.51,0.20596,0.13062
644,7,25,14.0,3.0,5842.38,32271.59,0,1,32692.74,-0.47717,0.1793
645,7,25,12.0,6.0,7343.61,27592.74,0,1,28966.22,-0.94108,0.12699
646,7,25,15.0,3.0,7024.79,47836.16,0,1,47111.2,1.03376,0.17773
647,7,25,13.0,6.0,7318.77,32024.14,0,1,31603.97,-2.04699,0.05377
648,7,25,16.0,2.0,7614.76,43103.16,0,1,43423.39,0.39062,0.0
649,7,25,13.0,5.0,6918.82,40806.78,0,1,40757.19,0.26455,0.17369
650,7,25,14.0,4.0,6826.2,39611.01,0,1,38720.66,0.85131,0.2028
651,7,25,14.0,5.0,7231.7,48937.63,0,1,47749.77,0.04632,0.10229
652,7,25,16.0,3.0,6012.32,39625.28,0,1,40098.31,0.70993,0.0
653,7,25,15.0,3.0,7189.04,41356.7,0,1,42488.61,-0.21077,0.11128
654,7,25,15.0,3.0,6897.04,40185.87,0,1,40286.12,0.09217,0.13337
655,7,25,16.0,3.0,6647.29,46344.24,0,1,46598.04,1.26388,0.0
656,7,25,14.0,5.0,7080.62,35934.96,0,1,34994.37,-0.68364,0.08768
657,7,25,14.0,5.0,6983.14,39947.53,1,0,,-1.21112,0.06736
658,7,25,14.0,5.0,7095.22,45125.51,0,1,45023.07,0.11556,0.11192
659,7,25,13.0,4.0,6931.28,33322.47,0,1,31413.67,-0.46132,0.17075
