worker_id,event_year,affected,baseline_capacity,firm_accommodation_capacity,household_buffer,program_access,high_skill_job,flexible_job,severity,capacity_index,accommodation,benefit_receipt,job_mobility,employment,hours,earnings,consumption,welfare_index
worker_071,2,1,0.844,0.28,0.6,0.3,1,0,0.47,0.588,0,1,0.191,0.494,24.14,38.817,86.078,0.679
worker_071,3,1,0.844,0.28,0.6,0.3,1,0,0.505,0.572,0,1,0.211,0.475,23.51,36.975,85.042,0.666
worker_071,4,1,0.844,0.28,0.6,0.3,1,0,0.54,0.555,0,1,0.231,0.456,22.88,35.131,84.005,0.652
worker_071,5,1,0.844,0.28,0.6,0.3,1,0,0.54,0.555,0,1,0.246,0.455,22.88,35.624,84.212,0.651
worker_072,-3,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.035,0.958,40.2,74.774,83.765,0.873
worker_072,-2,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.035,0.958,40.2,76.196,84.362,0.873
worker_072,-1,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.035,0.958,40.2,77.619,84.96,0.873
worker_072,0,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.035,0.958,40.2,79.042,86.188,0.873
worker_072,1,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.05,0.957,40.2,80.389,86.753,0.872
worker_072,2,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.065,0.956,40.2,81.734,87.318,0.871
worker_072,3,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.08,0.955,40.2,83.075,87.882,0.87
worker_072,4,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.095,0.954,40.2,84.414,88.444,0.87
worker_072,5,0,0.936,0.36,0.18,0.39,0,1,0.0,0.936,0,0,0.11,0.953,40.2,85.751,89.005,0.869
worker_073,-3,1,0.932,0.44,0.25,0.48,0,0,0.0,0.932,0,0,0.035,0.918,38.0,71.638,82.588,0.878
worker_073,-2,1,0.932,0.44,0.25,0.48,0,0,0.0,0.932,0,0,0.035,0.918,38.0,73.001,83.16,0.878
worker_073,-1,1,0.932,0.44,0.25,0.48,0,0,0.08,0.894,0,0,0.046,0.877,36.56,68.375,80.618,0.849
worker_073,0,1,0.932,0.44,0.25,0.48,0,0,0.36,0.759,0,0,0.145,0.731,31.52,50.042,71.693,0.743
worker_073,1,1,0.932,0.44,0.25,0.48,0,0,0.395,0.742,0,0,0.165,0.713,30.89,48.649,70.845,0.73
worker_073,2,1,0.932,0.44,0.25,0.48,0,0,0.43,0.696,0,1,0.185,0.514,24.86,28.734,80.218,0.666
worker_073,3,1,0.932,0.44,0.25,0.48,0,0,0.465,0.679,0,1,0.205,0.495,24.23,27.456,79.419,0.652
worker_073,4,1,0.932,0.44,0.25,0.48,0,0,0.5,0.662,0,1,0.225,0.477,23.6,26.172,78.617,0.639
worker_073,5,1,0.932,0.44,0.25,0.48,0,0,0.5,0.662,0,1,0.24,0.476,23.6,26.561,78.781,0.638
worker_074,-3,1,0.928,0.52,0.32,0.57,0,1,0.0,0.928,0,0,0.035,0.958,40.2,83.401,87.669,0.884
worker_074,-2,1,0.928,0.52,0.32,0.57,0,1,0.0,0.928,0,0,0.035,0.958,40.2,84.988,88.335,0.884
worker_074,-1,1,0.928,0.52,0.32,0.57,0,1,0.08,0.89,0,0,0.046,0.917,38.76,79.93,85.61,0.854
worker_074,0,1,0.928,0.52,0.32,0.57,0,1,0.38,0.746,0,0,0.088,0.765,33.36,58.406,75.441,0.744
worker_074,1,1,0.928,0.52,0.32,0.57,0,1,0.415,0.809,1,0,0.068,0.858,36.33,72.685,81.175,0.823
worker_074,2,1,0.928,0.52,0.32,0.57,0,1,0.45,0.762,1,1,0.088,0.66,30.3,47.413,88.298,0.759
worker_074,3,1,0.928,0.52,0.32,0.57,0,1,0.485,0.745,1,1,0.108,0.641,29.67,45.895,87.399,0.746
worker_074,4,1,0.928,0.52,0.32,0.57,0,1,0.52,0.728,1,1,0.128,0.622,29.04,44.356,86.489,0.732
worker_074,5,1,0.928,0.52,0.32,0.57,0,1,0.52,0.728,1,1,0.143,0.621,29.04,45.035,86.775,0.731
worker_075,-3,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.035,0.918,38.0,83.652,87.914,0.889
worker_075,-2,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.035,0.918,38.0,85.164,88.549,0.889
worker_075,-1,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.035,0.918,38.0,86.675,89.184,0.889
worker_075,0,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.095,0.914,38.0,87.841,91.038,0.886
worker_075,1,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.11,0.913,38.0,89.259,91.634,0.886
worker_075,2,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.125,0.913,38.0,90.674,92.228,0.885
worker_075,3,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.14,0.912,38.0,92.086,92.821,0.884
worker_075,4,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.155,0.911,38.0,93.495,93.413,0.883
worker_075,5,0,0.884,0.6,0.39,0.12,1,0,0.0,0.884,0,0,0.17,0.91,38.0,94.901,94.004,0.883
worker_076,-3,1,0.88,0.68,0.46,0.21,1,1,0.0,0.88,0,0,0.035,0.958,40.2,96.893,93.615,0.895
worker_076,-2,1,0.88,0.68,0.46,0.21,1,1,0.0,0.88,0,0,0.035,0.958,40.2,98.644,94.351,0.895
worker_076,-1,1,0.88,0.68,0.46,0.21,1,1,0.08,0.842,0,0,0.046,0.917,38.76,92.689,91.249,0.866
worker_076,0,1,0.88,0.68,0.46,0.21,1,1,0.34,0.717,0,0,0.083,0.785,34.08,70.969,81.787,0.77
worker_076,1,1,0.88,0.68,0.46,0.21,1,1,0.375,0.78,1,0,0.062,0.879,37.05,87.844,88.612,0.849
worker_076,2,1,0.88,0.68,0.46,0.21,1,1,0.41,0.763,1,0,0.082,0.86,36.42,85.938,87.549,0.835
worker_076,3,1,0.88,0.68,0.46,0.21,1,1,0.445,0.746,1,0,0.102,0.841,35.79,83.985,86.466,0.821
worker_076,4,1,0.88,0.68,0.46,0.21,1,1,0.48,0.73,1,0,0.122,0.823,35.16,81.989,85.365,0.808
worker_076,5,1,0.88,0.68,0.46,0.21,1,1,0.48,0.73,1,0,0.137,0.822,35.16,83.213,85.879,0.807
worker_077,-3,1,0.876,0.76,0.53,0.3,0,0,0.0,0.876,0,0,0.035,0.918,38.0,87.268,89.712,0.901
worker_077,-2,1,0.876,0.76,0.53,0.3,0,0,0.0,0.876,0,0,0.035,0.918,38.0,88.928,90.41,0.901
worker_077,-1,1,0.876,0.76,0.53,0.3,0,0,0.08,0.838,0,0,0.046,0.877,36.56,83.294,87.443,0.871
worker_077,0,1,0.876,0.76,0.53,0.3,0,0,0.36,0.703,0,0,0.145,0.731,31.52,60.961,77.818,0.766
worker_077,1,1,0.876,0.76,0.53,0.3,0,0,0.395,0.766,1,0,0.125,0.825,34.49,76.607,84.127,0.844
worker_077,2,1,0.876,0.76,0.53,0.3,0,0,0.43,0.75,1,0,0.145,0.806,33.86,74.803,83.107,0.83
worker_077,3,1,0.876,0.76,0.53,0.3,0,0,0.465,0.733,1,0,0.165,0.788,33.23,72.955,82.069,0.817
worker_077,4,1,0.876,0.76,0.53,0.3,0,0,0.5,0.686,1,1,0.185,0.589,27.2,45.414,88.239,0.753
worker_077,5,1,0.876,0.76,0.53,0.3,0,0,0.5,0.686,1,1,0.2,0.588,27.2,46.106,88.529,0.752
worker_078,-3,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.035,0.958,40.2,100.657,95.476,0.906
worker_078,-2,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.035,0.958,40.2,102.572,96.28,0.906
worker_078,-1,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.035,0.958,40.2,104.487,97.085,0.906
worker_078,0,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.035,0.958,40.2,106.403,99.989,0.906
worker_078,1,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.05,0.957,40.2,108.216,100.751,0.906
worker_078,2,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.065,0.956,40.2,110.026,101.511,0.905
worker_078,3,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.08,0.955,40.2,111.832,102.27,0.904
worker_078,4,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.095,0.954,40.2,113.635,103.027,0.903
worker_078,5,0,0.872,0.2,0.6,0.39,0,1,0.0,0.872,0,0,0.11,0.953,40.2,115.434,103.782,0.903
worker_079,-3,1,0.868,0.28,0.18,0.48,0,0,0.0,0.868,0,0,0.035,0.918,38.0,95.083,92.295,0.873
worker_079,-2,1,0.868,0.28,0.18,0.48,0,0,0.0,0.868,0,0,0.035,0.918,38.0,96.892,93.055,0.873
worker_079,-1,1,0.868,0.28,0.18,0.48,0,0,0.08,0.83,0,0,0.046,0.877,36.56,90.753,89.876,0.843
worker_079,0,1,0.868,0.28,0.18,0.48,0,0,0.4,0.676,0,0,0.151,0.711,30.8,63.098,76.491,0.723
worker_079,1,1,0.868,0.28,0.18,0.48,0,0,0.435,0.659,0,0,0.171,0.692,30.17,61.265,75.459,0.709
worker_079,2,1,0.868,0.28,0.18,0.48,0,0,0.47,0.612,0,1,0.191,0.494,24.14,35.568,82.404,0.646
worker_079,3,1,0.868,0.28,0.18,0.48,0,0,0.505,0.596,0,1,0.211,0.475,23.51,33.907,81.443,0.632
worker_079,4,1,0.868,0.28,0.18,0.48,0,0,0.54,0.579,0,1,0.231,0.456,22.88,32.241,80.481,0.618
worker_079,5,1,0.868,0.28,0.18,0.48,0,0,0.54,0.579,0,1,0.246,0.455,22.88,32.717,80.681,0.618
worker_080,-3,1,0.92,0.36,0.25,0.57,1,1,0.0,0.92,0,0,0.035,0.958,40.2,115.061,100.825,0.878
worker_080,-2,1,0.92,0.36,0.25,0.57,1,1,0.0,0.92,0,0,0.035,0.958,40.2,117.14,101.699,0.878
worker_080,-1,1,0.92,0.36,0.25,0.57,1,1,0.08,0.882,0,0,0.046,0.917,38.76,110.068,98.129,0.849
worker_080,0,1,0.92,0.36,0.25,0.57,1,1,0.34,0.757,0,0,0.083,0.785,34.08,84.276,86.221,0.753
worker_080,1,1,0.92,0.36,0.25,0.57,1,1,0.375,0.82,1,0,0.062,0.879,37.05,104.315,94.375,0.832
worker_080,2,1,0.92,0.36,0.25,0.57,1,1,0.41,0.773,1,1,0.082,0.68,31.02,68.729,97.166,0.768
worker_080,3,1,0.92,0.36,0.25,0.57,1,1,0.445,0.756,1,1,0.102,0.661,30.39,66.567,95.996,0.755
worker_080,4,1,0.92,0.36,0.25,0.57,1,1,0.48,0.74,1,1,0.122,0.643,29.76,64.377,94.814,0.741
worker_080,5,1,0.92,0.36,0.25,0.57,1,1,0.48,0.74,1,1,0.137,0.642,29.76,65.319,95.209,0.74
worker_081,-3,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.035,0.918,38.0,71.31,82.59,0.884
worker_081,-2,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.035,0.918,38.0,72.599,83.131,0.884
worker_081,-1,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.035,0.918,38.0,73.887,83.673,0.884
worker_081,0,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.095,0.914,38.0,74.881,85.21,0.881
worker_081,1,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.11,0.913,38.0,76.09,85.718,0.88
worker_081,2,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.125,0.913,38.0,77.296,86.224,0.879
worker_081,3,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.14,0.912,38.0,78.5,86.73,0.879
worker_081,4,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.155,0.911,38.0,79.701,87.234,0.878
worker_081,5,0,0.916,0.44,0.32,0.12,1,0,0.0,0.916,0,0,0.17,0.91,38.0,80.899,87.738,0.877
worker_082,-3,1,0.912,0.52,0.39,0.21,0,1,0.0,0.912,0,0,0.035,0.958,40.2,79.087,85.997,0.889
worker_082,-2,1,0.912,0.52,0.39,0.21,0,1,0.0,0.912,0,0,0.035,0.958,40.2,80.592,86.629,0.889
worker_082,-1,1,0.912,0.52,0.39,0.21,0,1,0.08,0.874,0,0,0.046,0.917,38.76,75.795,84.014,0.86
worker_082,0,1,0.912,0.52,0.39,0.21,0,1,0.38,0.73,0,0,0.088,0.765,33.36,55.385,74.557,0.75
worker_082,1,1,0.912,0.52,0.39,0.21,0,1,0.415,0.793,1,0,0.068,0.858,36.33,68.926,79.981,0.828
worker_082,2,1,0.912,0.52,0.39,0.21,0,1,0.45,0.776,1,0,0.088,0.84,35.7,67.427,79.089,0.815
worker_082,3,1,0.912,0.52,0.39,0.21,0,1,0.485,0.759,1,0,0.108,0.821,35.07,65.888,78.18,0.801
worker_082,4,1,0.912,0.52,0.39,0.21,0,1,0.52,0.742,1,0,0.128,0.802,34.44,64.311,77.255,0.788
worker_082,5,1,0.912,0.52,0.39,0.21,0,1,0.52,0.742,1,0,0.143,0.801,34.44,65.317,77.678,0.787
worker_083,-3,1,0.908,0.6,0.46,0.3,0,0,0.0,0.908,0,0,0.035,0.918,38.0,75.545,84.649,0.895
worker_083,-2,1,0.908,0.6,0.46,0.3,0,0,0.0,0.908,0,0,0.035,0.918,38.0,76.982,85.253,0.895
worker_083,-1,1,0.908,0.6,0.46,0.3,0,0,0.08,0.87,0,0,0.046,0.877,36.56,72.105,82.604,0.866
worker_083,0,1,0.908,0.6,0.46,0.3,0,0,0.4,0.716,0,0,0.151,0.711,30.8,50.132,72.586,0.745
worker_083,1,1,0.908,0.6,0.46,0.3,0,0,0.435,0.699,0,0,0.171,0.692,30.17,48.676,71.712,0.732
worker_083,2,1,0.908,0.6,0.46,0.3,0,0,0.47,0.652,0,1,0.191,0.494,24.14,28.26,80.874,0.668
worker_083,3,1,0.908,0.6,0.46,0.3,0,0,0.505,0.636,0,1,0.211,0.475,23.51,26.94,80.057,0.654
worker_083,4,1,0.908,0.6,0.46,0.3,0,0,0.54,0.619,0,1,0.231,0.456,22.88,25.616,79.239,0.641
worker_083,5,1,0.908,0.6,0.46,0.3,0,0,0.54,0.619,0,1,0.246,0.455,22.88,25.995,79.398,0.64
worker_084,-3,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.035,0.958,40.2,87.715,89.9,0.901
worker_084,-2,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.035,0.958,40.2,89.384,90.601,0.901
worker_084,-1,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.035,0.958,40.2,91.053,91.302,0.901
worker_084,0,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.035,0.958,40.2,92.722,93.858,0.901
worker_084,1,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.05,0.957,40.2,94.303,94.522,0.9
worker_084,2,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.065,0.956,40.2,95.88,95.184,0.899
worker_084,3,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.08,0.955,40.2,97.454,95.846,0.898
worker_084,4,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.095,0.954,40.2,99.025,96.505,0.898
worker_084,5,0,0.904,0.68,0.53,0.39,0,1,0.0,0.904,0,0,0.11,0.953,40.2,100.592,97.164,0.897
worker_085,-3,1,0.86,0.76,0.6,0.48,1,0,0.0,0.86,0,0,0.035,0.918,38.0,87.766,90.062,0.906
worker_085,-2,1,0.86,0.76,0.6,0.48,1,0,0.0,0.86,0,0,0.035,0.918,38.0,89.352,90.728,0.906
worker_085,-1,1,0.86,0.76,0.6,0.48,1,0,0.08,0.822,0,0,0.046,0.877,36.56,83.615,87.718,0.877
worker_085,0,1,0.86,0.76,0.6,0.48,1,0,0.36,0.687,0,0,0.145,0.731,31.52,61.143,78.28,0.771
worker_085,1,1,0.86,0.76,0.6,0.48,1,0,0.395,0.75,1,0,0.125,0.825,34.49,76.771,84.581,0.85
worker_085,2,1,0.86,0.76,0.6,0.48,1,0,0.43,0.704,1,1,0.145,0.626,28.46,48.902,90.614,0.786
worker_085,3,1,0.86,0.76,0.6,0.48,1,0,0.465,0.687,1,1,0.165,0.608,27.83,47.161,89.62,0.772
worker_085,4,1,0.86,0.76,0.6,0.48,1,0,0.5,0.67,1,1,0.185,0.589,27.2,45.404,88.62,0.759
worker_085,5,1,0.86,0.76,0.6,0.48,1,0,0.5,0.67,1,1,0.2,0.588,27.2,46.062,88.896,0.758
worker_086,-3,1,0.856,0.2,0.18,0.57,1,1,0.0,0.856,0,0,0.035,0.958,40.2,101.435,94.963,0.873
worker_086,-2,1,0.856,0.2,0.18,0.57,1,1,0.0,0.856,0,0,0.035,0.958,40.2,103.268,95.733,0.873
worker_086,-1,1,0.856,0.2,0.18,0.57,1,1,0.08,0.818,0,0,0.046,0.917,38.76,97.034,92.514,0.843
worker_086,0,1,0.856,0.2,0.18,0.57,1,1,0.38,0.674,0,0,0.088,0.765,33.36,70.842,79.894,0.733
worker_086,1,1,0.856,0.2,0.18,0.57,1,1,0.415,0.657,0,0,0.108,0.746,32.73,68.968,78.844,0.72
worker_086,2,1,0.856,0.2,0.18,0.57,1,1,0.45,0.61,0,1,0.128,0.547,26.7,41.973,85.243,0.656
worker_086,3,1,0.856,0.2,0.18,0.57,1,1,0.485,0.593,0,1,0.148,0.529,26.07,40.238,84.253,0.642
worker_086,4,1,0.856,0.2,0.18,0.57,1,1,0.52,0.576,0,1,0.168,0.51,25.44,38.495,83.258,0.629
worker_086,5,1,0.856,0.2,0.18,0.57,1,1,0.52,0.576,0,1,0.183,0.509,25.44,39.044,83.488,0.628
worker_087,-3,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.035,0.918,38.0,91.175,90.794,0.878
worker_087,-2,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.035,0.918,38.0,92.91,91.522,0.878
worker_087,-1,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.035,0.918,38.0,94.645,92.251,0.878
worker_087,0,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.095,0.914,38.0,96.002,93.696,0.875
worker_087,1,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.11,0.913,38.0,97.633,94.381,0.875
worker_087,2,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.125,0.913,38.0,99.262,95.065,0.874
worker_087,3,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.14,0.912,38.0,100.887,95.747,0.873
worker_087,4,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.155,0.911,38.0,102.508,96.429,0.872
worker_087,5,0,0.852,0.28,0.25,0.12,0,0,0.0,0.852,0,0,0.17,0.91,38.0,104.127,97.108,0.872
worker_088,-3,1,0.944,0.36,0.32,0.21,0,1,0.0,0.944,0,0,0.035,0.958,40.2,104.971,96.728,0.884
worker_088,-2,1,0.944,0.36,0.32,0.21,0,1,0.0,0.944,0,0,0.035,0.958,40.2,106.968,97.567,0.884
worker_088,-1,1,0.944,0.36,0.32,0.21,0,1,0.08,0.906,0,0,0.046,0.917,38.76,100.601,94.292,0.854
worker_088,0,1,0.944,0.36,0.32,0.21,0,1,0.34,0.781,0,0,0.083,0.785,34.08,77.095,83.59,0.759
worker_088,1,1,0.944,0.36,0.32,0.21,0,1,0.375,0.764,0,0,0.103,0.766,33.45,75.197,82.53,0.745
worker_088,2,1,0.944,0.36,0.32,0.21,0,1,0.41,0.747,0,0,0.122,0.748,32.82,73.254,81.452,0.732
worker_088,3,1,0.944,0.36,0.32,0.21,0,1,0.445,0.7,0,1,0.142,0.549,26.79,44.667,87.183,0.668
worker_088,4,1,0.944,0.36,0.32,0.21,0,1,0.48,0.684,0,1,0.162,0.53,26.16,42.851,86.157,0.655
worker_088,5,1,0.944,0.36,0.32,0.21,0,1,0.48,0.684,0,1,0.177,0.529,26.16,43.496,86.428,0.654
worker_089,-3,1,0.94,0.44,0.39,0.3,0,0,0.0,0.94,0,0,0.035,0.918,38.0,98.99,94.356,0.889
worker_089,-2,1,0.94,0.44,0.39,0.3,0,0,0.0,0.94,0,0,0.035,0.918,38.0,100.874,95.147,0.889
worker_089,-1,1,0.94,0.44,0.39,0.3,0,0,0.08,0.902,0,0,0.046,0.877,36.56,94.483,91.863,0.86
worker_089,0,1,0.94,0.44,0.39,0.3,0,0,0.36,0.767,0,0,0.145,0.731,31.52,69.149,80.488,0.754
worker_089,1,1,0.94,0.44,0.39,0.3,0,0,0.395,0.75,0,0,0.165,0.713,30.89,67.224,79.416,0.741
worker_089,2,1,0.94,0.44,0.39,0.3,0,0,0.43,0.704,0,1,0.185,0.514,24.86,39.705,85.596,0.677
worker_089,3,1,0.94,0.44,0.39,0.3,0,0,0.465,0.687,0,1,0.205,0.495,24.23,37.939,84.592,0.664
worker_089,4,1,0.94,0.44,0.39,0.3,0,0,0.5,0.67,0,1,0.225,0.477,23.6,36.165,83.584,0.65
worker_089,5,1,0.94,0.44,0.39,0.3,0,0,0.5,0.67,0,1,0.24,0.476,23.6,36.703,83.81,0.649
worker_090,-3,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.035,0.958,40.2,78.726,85.985,0.895
worker_090,-2,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.035,0.958,40.2,80.148,86.582,0.895
worker_090,-1,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.035,0.958,40.2,81.571,87.18,0.895
worker_090,0,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.035,0.958,40.2,82.994,89.387,0.895
worker_090,1,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.05,0.957,40.2,84.337,89.952,0.894
worker_090,2,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.065,0.956,40.2,85.678,90.515,0.894
worker_090,3,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.08,0.955,40.2,87.016,91.077,0.893
worker_090,4,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.095,0.954,40.2,88.352,91.638,0.892
worker_090,5,0,0.896,0.52,0.46,0.39,1,1,0.0,0.896,0,0,0.11,0.953,40.2,89.684,92.197,0.891
worker_091,-3,1,0.892,0.6,0.53,0.48,1,0,0.0,0.892,0,0,0.035,0.918,38.0,75.424,84.738,0.901
worker_091,-2,1,0.892,0.6,0.53,0.48,1,0,0.0,0.892,0,0,0.035,0.918,38.0,76.787,85.311,0.901
worker_091,-1,1,0.892,0.6,0.53,0.48,1,0,0.08,0.854,0,0,0.046,0.877,36.56,71.857,82.64,0.871
worker_091,0,1,0.892,0.6,0.53,0.48,1,0,0.4,0.7,0,0,0.151,0.711,30.8,49.916,72.88,0.751
worker_091,1,1,0.892,0.6,0.53,0.48,1,0,0.435,0.763,1,0,0.131,0.805,33.77,63.005,78.115,0.829
worker_091,2,1,0.892,0.6,0.53,0.48,1,0,0.47,0.716,1,1,0.151,0.606,27.74,39.632,86.035,0.766
worker_091,3,1,0.892,0.6,0.53,0.48,1,0,0.505,0.7,1,1,0.171,0.587,27.11,38.159,85.154,0.752
worker_091,4,1,0.892,0.6,0.53,0.48,1,0,0.54,0.683,1,1,0.191,0.569,26.48,36.674,84.268,0.738
worker_091,5,1,0.892,0.6,0.53,0.48,1,0,0.54,0.683,1,1,0.206,0.568,26.48,37.204,84.49,0.738
worker_092,-3,1,0.888,0.68,0.6,0.57,0,1,0.0,0.888,0,0,0.035,0.958,40.2,83.401,88.229,0.906
worker_092,-2,1,0.888,0.68,0.6,0.57,0,1,0.0,0.888,0,0,0.035,0.958,40.2,84.988,88.895,0.906
worker_092,-1,1,0.888,0.68,0.6,0.57,0,1,0.08,0.85,0,0,0.046,0.917,38.76,79.93,86.17,0.877
worker_092,0,1,0.888,0.68,0.6,0.57,0,1,0.34,0.725,0,0,0.083,0.785,34.08,61.253,78.476,0.781
worker_092,1,1,0.888,0.68,0.6,0.57,0,1,0.375,0.788,1,0,0.062,0.879,37.05,75.882,84.358,0.86
worker_092,2,1,0.888,0.68,0.6,0.57,0,1,0.41,0.741,1,1,0.082,0.68,31.02,50.036,91.24,0.796
worker_092,3,1,0.888,0.68,0.6,0.57,0,1,0.445,0.724,1,1,0.102,0.661,30.39,48.5,90.333,0.783
worker_092,4,1,0.888,0.68,0.6,0.57,0,1,0.48,0.708,1,1,0.122,0.643,29.76,46.941,89.415,0.769
worker_092,5,1,0.888,0.68,0.6,0.57,0,1,0.48,0.708,1,1,0.137,0.642,29.76,47.662,89.718,0.768
worker_093,-3,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.035,0.918,38.0,79.453,85.73,0.873
worker_093,-2,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.035,0.918,38.0,80.964,86.365,0.873
worker_093,-1,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.035,0.918,38.0,82.476,87.0,0.873
worker_093,0,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.095,0.914,38.0,83.658,88.127,0.87
worker_093,1,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.11,0.913,38.0,85.08,88.724,0.869
worker_093,2,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.125,0.913,38.0,86.5,89.32,0.868
worker_093,3,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.14,0.912,38.0,87.916,89.915,0.867
worker_093,4,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.155,0.911,38.0,89.329,90.508,0.867
worker_093,5,0,0.884,0.76,0.18,0.12,0,0,0.0,0.884,0,0,0.17,0.91,38.0,90.739,91.1,0.866
worker_094,-3,1,0.88,0.2,0.25,0.21,0,1,0.0,0.88,0,0,0.035,0.958,40.2,92.029,91.152,0.878
worker_094,-2,1,0.88,0.2,0.25,0.21,0,1,0.0,0.88,0,0,0.035,0.958,40.2,93.78,91.888,0.878
worker_094,-1,1,0.88,0.2,0.25,0.21,0,1,0.08,0.842,0,0,0.046,0.917,38.76,88.198,88.943,0.849
worker_094,0,1,0.88,0.2,0.25,0.21,0,1,0.38,0.698,0,0,0.088,0.765,33.36,64.448,77.593,0.739
worker_094,1,1,0.88,0.2,0.25,0.21,0,1,0.415,0.681,0,0,0.108,0.746,32.73,62.795,76.637,0.725
worker_094,2,1,0.88,0.2,0.25,0.21,0,1,0.45,0.634,0,1,0.128,0.547,26.7,38.247,84.064,0.662
worker_094,3,1,0.88,0.2,0.25,0.21,0,1,0.485,0.617,0,1,0.148,0.529,26.07,36.696,83.15,0.648
worker_094,4,1,0.88,0.2,0.25,0.21,0,1,0.52,0.6,0,1,0.168,0.51,25.44,35.133,82.231,0.634
worker_094,5,1,0.88,0.2,0.25,0.21,0,1,0.52,0.6,0,1,0.183,0.509,25.44,35.66,82.452,0.634
worker_095,-3,1,0.836,0.28,0.32,0.3,1,0,0.0,0.836,0,0,0.035,0.918,38.0,91.88,91.23,0.884
