unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,true_replacement_probability,synthetic_unit_quality
143,15,4,0,5,2.34573,0.6058,0.1121
143,16,5,0,5,3.3709,0.75162,0.1121
143,17,5,0,5,3.42307,0.75162,0.1121
143,18,5,1,0,4.70884,0.75162,0.1121
143,19,0,0,0,-0.0028,0.02707,0.1121
143,20,0,0,1,0.34531,0.02707,0.1121
143,21,1,0,2,0.76043,0.09143,0.1121
143,22,2,0,3,1.07745,0.22882,0.1121
143,23,3,0,5,2.25558,0.419,0.1121
143,24,5,1,0,4.53877,0.75162,0.1121
143,25,0,0,1,0.18223,0.02707,0.1121
143,26,1,1,0,4.6266,0.09143,0.1121
143,27,0,0,1,0.08491,0.02707,0.1121
143,28,1,0,2,1.36245,0.09143,0.1121
143,29,2,0,4,1.71761,0.22882,0.1121
143,30,4,1,0,5.03699,0.6058,0.1121
143,31,0,0,1,0.55592,0.02707,0.1121
143,32,1,0,3,1.01812,0.09143,0.1121
143,33,3,0,4,1.80953,0.419,0.1121
143,34,4,1,0,5.00537,0.6058,0.1121
143,35,0,0,1,0.13774,0.02707,0.1121
143,36,1,1,0,4.67465,0.09143,0.1121
143,37,0,0,1,0.57459,0.02707,0.1121
144,0,1,0,2,0.85263,0.09463,0.20349
144,1,2,0,3,1.32705,0.23202,0.20349
144,2,3,0,5,2.07541,0.4222,0.20349
144,3,5,1,0,4.4944,0.75482,0.20349
144,4,0,0,1,0.44182,0.03027,0.20349
144,5,1,0,2,1.03263,0.09463,0.20349
144,6,2,0,2,1.60145,0.23202,0.20349
144,7,2,0,3,1.36158,0.23202,0.20349
144,8,3,0,5,2.21278,0.4222,0.20349
144,9,5,0,6,2.96311,0.75482,0.20349
144,10,6,1,0,4.51566,0.85409,0.20349
144,11,0,0,1,0.31808,0.03027,0.20349
144,12,1,0,1,1.36318,0.09463,0.20349
144,13,1,0,2,1.19977,0.09463,0.20349
144,14,2,0,3,1.13977,0.23202,0.20349
144,15,3,0,4,2.50562,0.4222,0.20349
144,16,4,1,0,4.50624,0.609,0.20349
144,17,0,1,1,4.51653,0.03027,0.20349
144,18,1,0,2,1.0438,0.09463,0.20349
144,19,2,0,3,1.70634,0.23202,0.20349
144,20,3,1,0,4.75539,0.4222,0.20349
144,21,0,0,1,0.41825,0.03027,0.20349
144,22,1,1,2,4.8311,0.09463,0.20349
144,23,2,0,3,1.52984,0.23202,0.20349
144,24,3,0,5,2.03647,0.4222,0.20349
144,25,5,1,0,4.85254,0.75482,0.20349
144,26,0,0,1,0.23191,0.03027,0.20349
144,27,1,0,1,0.70305,0.09463,0.20349
144,28,1,0,2,0.46601,0.09463,0.20349
144,29,2,0,4,1.07561,0.23202,0.20349
144,30,4,0,5,2.58558,0.609,0.20349
144,31,5,1,0,4.51776,0.75482,0.20349
144,32,0,0,1,0.28794,0.03027,0.20349
144,33,1,1,0,4.40172,0.09463,0.20349
144,34,0,0,1,-0.19537,0.03027,0.20349
144,35,1,0,2,1.16695,0.09463,0.20349
144,36,2,0,4,1.15132,0.23202,0.20349
144,37,4,0,5,2.46093,0.609,0.20349
145,0,3,0,4,1.81059,0.42095,0.16759
145,1,4,1,0,4.66325,0.60774,0.16759
145,2,0,0,1,0.40294,0.02902,0.16759
145,3,1,0,3,0.64612,0.09337,0.16759
145,4,3,0,3,2.08037,0.42095,0.16759
145,5,3,1,0,4.47763,0.42095,0.16759
145,6,0,0,2,0.29434,0.02902,0.16759
145,7,2,1,0,4.10336,0.23076,0.16759
145,8,0,0,2,0.26377,0.02902,0.16759
145,9,2,0,3,1.48515,0.23076,0.16759
145,10,3,1,0,4.6807,0.42095,0.16759
145,11,0,0,2,0.56002,0.02902,0.16759
145,12,2,0,3,1.82323,0.23076,0.16759
145,13,3,0,5,1.90212,0.42095,0.16759
145,14,5,1,0,4.81954,0.75356,0.16759
145,15,0,0,1,0.64755,0.02902,0.16759
145,16,1,0,2,1.01601,0.09337,0.16759
145,17,2,1,1,4.61598,0.23076,0.16759
145,18,1,0,2,0.66191,0.09337,0.16759
145,19,2,0,3,1.40974,0.23076,0.16759
145,20,3,1,0,5.21421,0.42095,0.16759
145,21,0,0,2,0.24933,0.02902,0.16759
145,22,2,0,3,1.40548,0.23076,0.16759
145,23,3,0,4,1.63268,0.42095,0.16759
145,24,4,0,5,2.24391,0.60774,0.16759
145,25,5,0,7,3.11177,0.75356,0.16759
145,26,7,1,0,4.95573,0.91539,0.16759
145,27,0,0,2,0.40177,0.02902,0.16759
145,28,2,0,3,1.26576,0.23076,0.16759
145,29,3,1,0,4.65231,0.42095,0.16759
145,30,0,0,1,0.1442,0.02902,0.16759
145,31,1,0,2,0.98209,0.09337,0.16759
145,32,2,1,1,5.2027,0.23076,0.16759
145,33,1,0,3,0.62963,0.09337,0.16759
145,34,3,1,0,4.71277,0.42095,0.16759
145,35,0,0,1,0.69078,0.02902,0.16759
145,36,1,0,2,0.81889,0.09337,0.16759
145,37,2,0,3,1.35409,0.23076,0.16759
146,0,0,0,1,-0.02039,0.03156,0.24016
146,1,1,0,3,0.81032,0.09591,0.24016
146,2,3,1,0,4.68377,0.42349,0.24016
146,3,0,0,1,0.71078,0.03156,0.24016
146,4,1,1,1,4.52126,0.09591,0.24016
146,5,1,0,2,1.21831,0.09591,0.24016
146,6,2,1,0,4.46088,0.2333,0.24016
146,7,0,0,2,0.80665,0.03156,0.24016
146,8,2,1,1,4.51852,0.2333,0.24016
146,9,1,0,2,0.91925,0.09591,0.24016
146,10,2,1,1,4.57004,0.2333,0.24016
146,11,1,1,0,4.54346,0.09591,0.24016
146,12,0,0,1,0.29678,0.03156,0.24016
146,13,1,0,2,0.55125,0.09591,0.24016
146,14,2,0,3,1.61789,0.2333,0.24016
146,15,3,0,3,1.82345,0.42349,0.24016
146,16,3,0,4,2.11791,0.42349,0.24016
146,17,4,1,0,4.21577,0.61028,0.24016
146,18,0,0,1,0.38546,0.03156,0.24016
146,19,1,0,3,1.13799,0.09591,0.24016
146,20,3,0,4,2.17336,0.42349,0.24016
146,21,4,0,5,2.87295,0.61028,0.24016
146,22,5,1,1,5.03639,0.7561,0.24016
146,23,1,0,1,1.05966,0.09591,0.24016
146,24,1,0,2,1.09311,0.09591,0.24016
146,25,2,0,3,1.66598,0.2333,0.24016
146,26,3,0,4,2.18527,0.42349,0.24016
146,27,4,0,5,2.64537,0.61028,0.24016
146,28,5,1,0,5.07437,0.7561,0.24016
146,29,0,0,1,-0.11278,0.03156,0.24016
146,30,1,0,2,0.55927,0.09591,0.24016
146,31,2,0,3,1.53161,0.2333,0.24016
146,32,3,0,4,2.13254,0.42349,0.24016
146,33,4,1,1,4.64105,0.61028,0.24016
146,34,1,0,2,0.58924,0.09591,0.24016
146,35,2,0,4,1.62498,0.2333,0.24016
146,36,4,1,1,4.35072,0.61028,0.24016
146,37,1,0,3,0.89204,0.09591,0.24016
147,0,2,0,3,1.70841,0.21994,-0.14161
147,1,3,0,5,2.15938,0.41012,-0.14161
147,2,5,1,1,4.89795,0.74274,-0.14161
147,3,1,0,2,0.5932,0.08255,-0.14161
147,4,2,0,2,1.38475,0.21994,-0.14161
147,5,2,1,0,4.92172,0.21994,-0.14161
147,6,0,0,2,0.11355,0.01819,-0.14161
147,7,2,0,3,1.38413,0.21994,-0.14161
147,8,3,0,5,1.93237,0.41012,-0.14161
147,9,5,1,0,4.58798,0.74274,-0.14161
147,10,0,0,2,0.10337,0.01819,-0.14161
147,11,2,0,4,1.25741,0.21994,-0.14161
147,12,4,0,6,2.86241,0.59692,-0.14161
147,13,6,1,0,4.37548,0.84201,-0.14161
147,14,0,0,1,0.19092,0.01819,-0.14161
147,15,1,0,2,0.56546,0.08255,-0.14161
147,16,2,0,3,1.70519,0.21994,-0.14161
147,17,3,1,0,4.98842,0.41012,-0.14161
147,18,0,0,1,0.21464,0.01819,-0.14161
147,19,1,0,2,0.85161,0.08255,-0.14161
147,20,2,0,3,1.44611,0.21994,-0.14161
147,21,3,0,3,2.19231,0.41012,-0.14161
147,22,3,1,0,4.86592,0.41012,-0.14161
147,23,0,0,0,0.64844,0.01819,-0.14161
147,24,0,0,2,0.33279,0.01819,-0.14161
147,25,2,0,3,1.64598,0.21994,-0.14161
147,26,3,0,5,2.12664,0.41012,-0.14161
147,27,5,1,0,4.46908,0.74274,-0.14161
147,28,0,0,1,0.37545,0.01819,-0.14161
147,29,1,0,2,1.08654,0.08255,-0.14161
147,30,2,0,3,1.40326,0.21994,-0.14161
147,31,3,1,0,4.86831,0.41012,-0.14161
147,32,0,0,2,0.55994,0.01819,-0.14161
147,33,2,0,3,1.47264,0.21994,-0.14161
147,34,3,0,5,2.03271,0.41012,-0.14161
147,35,5,1,0,4.97783,0.74274,-0.14161
147,36,0,0,1,0.36742,0.01819,-0.14161
147,37,1,0,2,1.05316,0.08255,-0.14161
148,0,2,0,3,1.65372,0.2127,-0.34859
148,1,3,1,0,4.22833,0.40288,-0.34859
148,2,0,0,2,0.12279,0.01095,-0.34859
148,3,2,0,4,1.43149,0.2127,-0.34859
148,4,4,1,1,4.72568,0.58967,-0.34859
148,5,1,0,2,1.08038,0.07531,-0.34859
148,6,2,0,3,1.47507,0.2127,-0.34859
148,7,3,1,0,4.18681,0.40288,-0.34859
148,8,0,0,1,0.32347,0.01095,-0.34859
148,9,1,0,3,0.61331,0.07531,-0.34859
148,10,3,1,0,4.81074,0.40288,-0.34859
148,11,0,0,0,-0.03436,0.01095,-0.34859
148,12,0,0,1,0.69243,0.01095,-0.34859
148,13,1,0,2,0.77323,0.07531,-0.34859
148,14,2,0,3,1.44967,0.2127,-0.34859
148,15,3,0,4,1.68305,0.40288,-0.34859
148,16,4,0,5,2.75789,0.58967,-0.34859
148,17,5,0,6,3.38394,0.7355,-0.34859
148,18,6,1,0,4.72302,0.83477,-0.34859
148,19,0,0,2,0.56131,0.01095,-0.34859
148,20,2,0,3,1.67663,0.2127,-0.34859
148,21,3,1,0,4.75134,0.40288,-0.34859
148,22,0,0,2,0.63288,0.01095,-0.34859
148,23,2,0,3,1.13897,0.2127,-0.34859
148,24,3,1,2,5.02689,0.40288,-0.34859
148,25,2,0,3,1.61666,0.2127,-0.34859
148,26,3,0,5,2.34994,0.40288,-0.34859
148,27,5,1,0,4.68172,0.7355,-0.34859
148,28,0,0,1,0.19991,0.01095,-0.34859
148,29,1,0,2,0.63969,0.07531,-0.34859
148,30,2,1,0,4.87246,0.2127,-0.34859
148,31,0,0,1,0.39681,0.01095,-0.34859
148,32,1,0,2,1.07775,0.07531,-0.34859
148,33,2,0,3,1.33835,0.2127,-0.34859
148,34,3,0,4,2.17925,0.40288,-0.34859
148,35,4,1,0,4.52384,0.58967,-0.34859
148,36,0,0,2,0.3681,0.01095,-0.34859
148,37,2,0,3,1.738,0.2127,-0.34859
149,0,1,0,2,0.93972,0.08809,0.01662
149,1,2,0,3,1.47692,0.22548,0.01662
149,2,3,0,4,1.999,0.41566,0.01662
149,3,4,1,1,4.89728,0.60246,0.01662
149,4,1,0,1,0.84803,0.08809,0.01662
149,5,1,0,1,0.69499,0.08809,0.01662
149,6,1,0,2,0.5549,0.08809,0.01662
149,7,2,0,3,1.79793,0.22548,0.01662
149,8,3,0,4,2.29419,0.41566,0.01662
149,9,4,1,0,4.43548,0.60246,0.01662
149,10,0,0,1,0.59777,0.02373,0.01662
149,11,1,0,2,0.58167,0.08809,0.01662
149,12,2,1,0,5.15508,0.22548,0.01662
149,13,0,0,1,0.65688,0.02373,0.01662
149,14,1,0,2,1.34294,0.08809,0.01662
149,15,2,0,2,1.34708,0.22548,0.01662
149,16,2,0,2,1.4877,0.22548,0.01662
149,17,2,0,3,1.42168,0.22548,0.01662
149,18,3,0,4,2.16627,0.41566,0.01662
149,19,4,1,0,4.62813,0.60246,0.01662
149,20,0,0,2,0.62027,0.02373,0.01662
149,21,2,0,4,1.52527,0.22548,0.01662
149,22,4,0,6,2.61746,0.60246,0.01662
149,23,6,1,0,4.83426,0.84755,0.01662
149,24,0,0,2,0.38494,0.02373,0.01662
149,25,2,1,0,4.51029,0.22548,0.01662
149,26,0,0,1,0.33612,0.02373,0.01662
149,27,1,0,2,0.90897,0.08809,0.01662
149,28,2,0,3,1.62689,0.22548,0.01662
149,29,3,0,4,2.06603,0.41566,0.01662
149,30,4,1,1,4.57881,0.60246,0.01662
149,31,1,0,2,0.69477,0.08809,0.01662
149,32,2,0,3,1.12385,0.22548,0.01662
149,33,3,0,4,2.21666,0.41566,0.01662
149,34,4,1,0,4.81563,0.60246,0.01662
149,35,0,0,2,-0.0726,0.02373,0.01662
149,36,2,0,3,1.62503,0.22548,0.01662
149,37,3,1,0,5.13195,0.41566,0.01662
150,0,0,0,1,0.16926,0.03097,0.2233
150,1,1,0,2,1.15185,0.09532,0.2233
150,2,2,0,2,1.0939,0.23271,0.2233
150,3,2,0,3,1.46776,0.23271,0.2233
150,4,3,1,0,4.80972,0.4229,0.2233
150,5,0,0,1,0.04427,0.03097,0.2233
150,6,1,0,2,1.04485,0.09532,0.2233
150,7,2,0,4,1.45342,0.23271,0.2233
150,8,4,1,0,4.5204,0.60969,0.2233
150,9,0,0,1,0.40056,0.03097,0.2233
150,10,1,0,2,0.61675,0.09532,0.2233
150,11,2,0,2,1.70117,0.23271,0.2233
150,12,2,1,0,4.75245,0.23271,0.2233
150,13,0,0,1,0.06326,0.03097,0.2233
150,14,1,0,3,0.98782,0.09532,0.2233
150,15,3,1,1,4.71944,0.4229,0.2233
150,16,1,0,2,0.72461,0.09532,0.2233
150,17,2,0,2,1.62239,0.23271,0.2233
150,18,2,0,3,1.65026,0.23271,0.2233
150,19,3,0,4,2.07828,0.4229,0.2233
150,20,4,0,5,2.02863,0.60969,0.2233
150,21,5,1,0,4.93938,0.75551,0.2233
150,22,0,0,0,0.65965,0.03097,0.2233
150,23,0,0,0,0.35252,0.03097,0.2233
150,24,0,0,2,0.29635,0.03097,0.2233
150,25,2,0,3,1.22458,0.23271,0.2233
150,26,3,1,1,4.82484,0.4229,0.2233
150,27,1,0,2,1.21068,0.09532,0.2233
150,28,2,0,3,1.50043,0.23271,0.2233
150,29,3,0,3,1.88504,0.4229,0.2233
150,30,3,1,1,4.28866,0.4229,0.2233
150,31,1,0,2,1.18536,0.09532,0.2233
150,32,2,0,2,1.618,0.23271,0.2233
150,33,2,0,4,1.33166,0.23271,0.2233
150,34,4,1,0,4.55529,0.60969,0.2233
150,35,0,0,1,0.18645,0.03097,0.2233
150,36,1,1,1,4.67205,0.09532,0.2233
150,37,1,1,0,4.54803,0.09532,0.2233
151,0,0,0,0,0.56917,0.0257,0.07273
151,1,0,0,1,0.52958,0.0257,0.07273
151,2,1,0,2,0.91434,0.09005,0.07273
151,3,2,0,2,1.79248,0.22744,0.07273
151,4,2,0,4,1.85984,0.22744,0.07273
151,5,4,0,5,2.764,0.60442,0.07273
151,6,5,1,0,4.99359,0.75024,0.07273
151,7,0,0,1,0.03681,0.0257,0.07273
151,8,1,0,2,0.81326,0.09005,0.07273
151,9,2,0,4,1.29868,0.22744,0.07273
151,10,4,1,1,5.09568,0.60442,0.07273
151,11,1,0,1,0.92564,0.09005,0.07273
151,12,1,0,3,1.30501,0.09005,0.07273
151,13,3,1,1,4.80882,0.41763,0.07273
151,14,1,0,2,1.16943,0.09005,0.07273
151,15,2,0,3,1.33023,0.22744,0.07273
151,16,3,0,4,2.38654,0.41763,0.07273
151,17,4,1,0,5.02021,0.60442,0.07273
151,18,0,0,2,0.38294,0.0257,0.07273
151,19,2,1,0,4.35179,0.22744,0.07273
151,20,0,0,1,0.38445,0.0257,0.07273
151,21,1,0,1,0.9634,0.09005,0.07273
151,22,1,0,3,1.05349,0.09005,0.07273
151,23,3,0,4,1.832,0.41763,0.07273
151,24,4,0,5,2.5382,0.60442,0.07273
151,25,5,1,1,4.84644,0.75024,0.07273
151,26,1,0,2,0.97439,0.09005,0.07273
151,27,2,0,3,1.72553,0.22744,0.07273
151,28,3,0,4,2.11015,0.41763,0.07273
151,29,4,1,0,4.44195,0.60442,0.07273
151,30,0,0,2,0.18126,0.0257,0.07273
151,31,2,0,4,1.48596,0.22744,0.07273
151,32,4,1,0,4.55377,0.60442,0.07273
151,33,0,0,2,0.31368,0.0257,0.07273
151,34,2,0,3,1.14538,0.22744,0.07273
151,35,3,1,0,4.64526,0.41763,0.07273
151,36,0,0,0,0.22545,0.0257,0.07273
151,37,0,0,1,0.44749,0.0257,0.07273
152,0,0,0,1,0.64445,0.02271,-0.01252
152,1,1,0,2,0.74982,0.08707,-0.01252
152,2,2,0,3,1.28439,0.22446,-0.01252
152,3,3,1,1,4.25687,0.41464,-0.01252
152,4,1,0,2,0.99203,0.08707,-0.01252
152,5,2,1,0,4.85262,0.22446,-0.01252
152,6,0,0,1,0.65595,0.02271,-0.01252
152,7,1,0,3,1.45101,0.08707,-0.01252
152,8,3,0,5,1.77554,0.41464,-0.01252
152,9,5,1,0,4.97961,0.74726,-0.01252
152,10,0,0,0,0.26996,0.02271,-0.01252
152,11,0,0,1,0.30112,0.02271,-0.01252
152,12,1,0,2,0.90872,0.08707,-0.01252
152,13,2,0,4,1.68025,0.22446,-0.01252
152,14,4,1,0,4.4833,0.60144,-0.01252
152,15,0,0,2,-0.21997,0.02271,-0.01252
152,16,2,0,3,1.64025,0.22446,-0.01252
152,17,3,0,4,2.2192,0.41464,-0.01252
152,18,4,0,5,2.91251,0.60144,-0.01252
152,19,5,1,0,4.52553,0.74726,-0.01252
152,20,0,0,1,0.57362,0.02271,-0.01252
152,21,1,0,3,0.82919,0.08707,-0.01252
152,22,3,1,0,4.77706,0.41464,-0.01252
152,23,0,0,1,-0.0436,0.02271,-0.01252
152,24,1,0,3,0.75066,0.08707,-0.01252
152,25,3,1,0,4.41343,0.41464,-0.01252
152,26,0,0,1,0.30826,0.02271,-0.01252
152,27,1,0,2,1.02672,0.08707,-0.01252
152,28,2,0,3,1.3769,0.22446,-0.01252
152,29,3,0,4,1.85387,0.41464,-0.01252
152,30,4,1,1,4.48846,0.60144,-0.01252
152,31,1,0,1,0.70634,0.08707,-0.01252
152,32,1,0,2,1.3741,0.08707,-0.01252
152,33,2,0,3,1.37853,0.22446,-0.01252
152,34,3,1,1,4.56866,0.41464,-0.01252
152,35,1,0,2,0.6558,0.08707,-0.01252
152,36,2,0,3,1.28037,0.22446,-0.01252
152,37,3,1,1,4.55907,0.41464,-0.01252
153,0,2,0,3,1.71066,0.22424,-0.01887
153,1,3,1,0,4.46183,0.41442,-0.01887
153,2,0,0,2,0.44634,0.02249,-0.01887
153,3,2,1,0,4.42985,0.22424,-0.01887
153,4,0,0,1,0.48647,0.02249,-0.01887
153,5,1,0,2,0.84735,0.08685,-0.01887
153,6,2,0,3,1.23174,0.22424,-0.01887
153,7,3,0,4,2.03593,0.41442,-0.01887
153,8,4,1,0,4.75443,0.60121,-0.01887
153,9,0,0,1,0.33842,0.02249,-0.01887
153,10,1,0,2,1.022,0.08685,-0.01887
153,11,2,0,4,1.14176,0.22424,-0.01887
153,12,4,0,6,2.38595,0.60121,-0.01887
153,13,6,1,0,4.88449,0.84631,-0.01887
153,14,0,0,2,0.32266,0.02249,-0.01887
153,15,2,0,3,1.62688,0.22424,-0.01887
153,16,3,0,4,1.93278,0.41442,-0.01887
153,17,4,0,6,2.69966,0.60121,-0.01887
153,18,6,1,0,5.05559,0.84631,-0.01887
153,19,0,0,1,0.71357,0.02249,-0.01887
153,20,1,0,2,1.16806,0.08685,-0.01887
153,21,2,0,3,1.4003,0.22424,-0.01887
153,22,3,1,1,4.50278,0.41442,-0.01887
153,23,1,1,0,4.73805,0.08685,-0.01887
153,24,0,0,2,0.24475,0.02249,-0.01887
153,25,2,0,2,1.70655,0.22424,-0.01887
153,26,2,0,2,1.38507,0.22424,-0.01887
153,27,2,0,3,1.4534,0.22424,-0.01887
153,28,3,1,0,4.72798,0.41442,-0.01887
153,29,0,0,1,0.03621,0.02249,-0.01887
153,30,1,0,2,0.87801,0.08685,-0.01887
153,31,2,0,3,1.82796,0.22424,-0.01887
153,32,3,0,4,1.61076,0.41442,-0.01887
153,33,4,0,5,2.24893,0.60121,-0.01887
153,34,5,0,6,3.26276,0.74704,-0.01887
153,35,6,1,1,4.87442,0.84631,-0.01887
153,36,1,0,2,1.18963,0.08685,-0.01887
153,37,2,0,4,1.47402,0.22424,-0.01887
154,0,1,0,2,0.49855,0.09123,0.10637
154,1,2,0,3,1.53651,0.22862,0.10637
154,2,3,0,4,1.69946,0.4188,0.10637
154,3,4,1,0,4.53335,0.6056,0.10637
154,4,0,0,1,0.23204,0.02687,0.10637
154,5,1,0,3,0.92204,0.09123,0.10637
154,6,3,1,1,4.64188,0.4188,0.10637
154,7,1,0,1,0.83951,0.09123,0.10637
154,8,1,1,0,4.64739,0.09123,0.10637
154,9,0,0,0,-0.00186,0.02687,0.10637
154,10,0,0,1,0.45455,0.02687,0.10637
154,11,1,0,3,1.21563,0.09123,0.10637
154,12,3,0,5,2.11617,0.4188,0.10637
154,13,5,0,6,2.9276,0.75142,0.10637
154,14,6,1,0,4.95051,0.85069,0.10637
154,15,0,0,2,1.06482,0.02687,0.10637
154,16,2,0,3,1.75902,0.22862,0.10637
154,17,3,1,0,4.54506,0.4188,0.10637
154,18,0,0,1,0.22848,0.02687,0.10637
154,19,1,0,3,1.19779,0.09123,0.10637
154,20,3,1,0,4.55893,0.4188,0.10637
154,21,0,0,1,0.53583,0.02687,0.10637
154,22,1,0,2,1.40398,0.09123,0.10637
154,23,2,0,3,1.04279,0.22862,0.10637
154,24,3,1,2,4.5086,0.4188,0.10637
154,25,2,0,2,1.23845,0.22862,0.10637
154,26,2,0,3,1.5361,0.22862,0.10637
154,27,3,0,4,2.12977,0.4188,0.10637
154,28,4,1,0,4.90833,0.6056,0.10637
154,29,0,0,0,0.37306,0.02687,0.10637
154,30,0,0,1,0.4359,0.02687,0.10637
154,31,1,0,1,1.00673,0.09123,0.10637
154,32,1,0,3,1.0783,0.09123,0.10637
154,33,3,0,4,2.43492,0.4188,0.10637
154,34,4,0,6,2.10377,0.6056,0.10637
154,35,6,1,0,4.74888,0.85069,0.10637
154,36,0,1,1,4.90579,0.02687,0.10637
154,37,1,0,2,0.74165,0.09123,0.10637
155,0,3,0,5,2.14746,0.41507,-0.00035
155,1,5,0,6,3.36541,0.74769,-0.00035
155,2,6,1,0,4.5021,0.84696,-0.00035
155,3,0,0,1,0.65326,0.02314,-0.00035
155,4,1,0,2,0.71963,0.0875,-0.00035
155,5,2,0,3,1.65752,0.22489,-0.00035
155,6,3,1,0,4.61293,0.41507,-0.00035
155,7,0,0,0,0.74349,0.02314,-0.00035
155,8,0,0,1,0.77628,0.02314,-0.00035
155,9,1,0,2,0.78982,0.0875,-0.00035
155,10,2,0,3,1.68083,0.22489,-0.00035
155,11,3,1,2,4.94206,0.41507,-0.00035
155,12,2,0,3,1.75684,0.22489,-0.00035
155,13,3,0,4,2.04458,0.41507,-0.00035
155,14,4,1,1,4.3103,0.60186,-0.00035
155,15,1,0,2,0.81679,0.0875,-0.00035
155,16,2,1,0,4.77719,0.22489,-0.00035
155,17,0,1,0,5.31437,0.02314,-0.00035
155,18,0,0,1,0.31573,0.02314,-0.00035
155,19,1,0,2,1.10205,0.0875,-0.00035
155,20,2,0,3,1.56751,0.22489,-0.00035
155,21,3,0,4,2.1985,0.41507,-0.00035
155,22,4,1,0,4.31432,0.60186,-0.00035
155,23,0,0,1,0.49761,0.02314,-0.00035
155,24,1,0,2,1.01695,0.0875,-0.00035
155,25,2,0,4,1.49855,0.22489,-0.00035
155,26,4,0,5,2.49458,0.60186,-0.00035
155,27,5,1,1,4.8967,0.74769,-0.00035
155,28,1,0,2,0.91581,0.0875,-0.00035
155,29,2,1,1,4.82646,0.22489,-0.00035
155,30,1,0,2,0.69552,0.0875,-0.00035
155,31,2,0,3,1.25199,0.22489,-0.00035
155,32,3,0,4,2.3018,0.41507,-0.00035
155,33,4,1,2,4.44439,0.60186,-0.00035
155,34,2,0,3,1.54133,0.22489,-0.00035
155,35,3,0,4,1.61918,0.41507,-0.00035
155,36,4,1,2,4.68566,0.60186,-0.00035
155,37,2,0,4,1.6076,0.22489,-0.00035
156,0,0,0,2,0.33607,0.03269,0.27259
156,1,2,0,3,1.50176,0.23444,0.27259
156,2,3,1,0,4.23422,0.42462,0.27259
156,3,0,0,1,0.19454,0.03269,0.27259
156,4,1,0,3,0.71335,0.09705,0.27259
156,5,3,1,0,4.29862,0.42462,0.27259
156,6,0,0,1,0.67702,0.03269,0.27259
156,7,1,0,3,1.09182,0.09705,0.27259
156,8,3,0,4,1.87862,0.42462,0.27259
156,9,4,1,0,5.05482,0.61142,0.27259
156,10,0,0,2,0.90095,0.03269,0.27259
156,11,2,0,3,1.57034,0.23444,0.27259
156,12,3,0,5,2.22964,0.42462,0.27259
156,13,5,1,1,4.83944,0.75724,0.27259
156,14,1,0,3,0.95056,0.09705,0.27259
156,15,3,0,4,2.09533,0.42462,0.27259
156,16,4,0,6,2.43258,0.61142,0.27259
156,17,6,1,0,4.65001,0.85651,0.27259
156,18,0,0,1,0.59263,0.03269,0.27259
156,19,1,0,2,0.74186,0.09705,0.27259
156,20,2,0,2,1.54729,0.23444,0.27259
156,21,2,0,4,1.37047,0.23444,0.27259
156,22,4,1,1,4.7451,0.61142,0.27259
156,23,1,0,2,1.07676,0.09705,0.27259
156,24,2,0,3,1.2717,0.23444,0.27259
156,25,3,1,1,4.97562,0.42462,0.27259
156,26,1,0,2,1.07752,0.09705,0.27259
156,27,2,0,3,1.53285,0.23444,0.27259
156,28,3,1,0,4.77495,0.42462,0.27259
156,29,0,0,1,0.37676,0.03269,0.27259
156,30,1,0,2,0.6238,0.09705,0.27259
156,31,2,1,0,4.67519,0.23444,0.27259
156,32,0,0,2,0.06165,0.03269,0.27259
156,33,2,0,3,1.12266,0.23444,0.27259
156,34,3,1,1,4.51594,0.42462,0.27259
156,35,1,1,2,4.53845,0.09705,0.27259
156,36,2,0,2,1.64489,0.23444,0.27259
156,37,2,1,1,4.8095,0.23444,0.27259
157,0,1,0,2,0.74844,0.08213,-0.15377
157,1,2,0,3,0.91135,0.21952,-0.15377
157,2,3,0,5,2.47827,0.4097,-0.15377
157,3,5,0,7,3.4773,0.74232,-0.15377
157,4,7,1,0,5.06602,0.90414,-0.15377
157,5,0,0,1,0.81674,0.01777,-0.15377
157,6,1,0,2,1.10908,0.08213,-0.15377
157,7,2,1,0,4.54076,0.21952,-0.15377
157,8,0,0,2,0.13096,0.01777,-0.15377
157,9,2,0,3,1.54646,0.21952,-0.15377
157,10,3,0,4,1.86496,0.4097,-0.15377
157,11,4,1,0,4.32885,0.59649,-0.15377
157,12,0,0,1,0.48779,0.01777,-0.15377
157,13,1,0,2,0.78562,0.08213,-0.15377
157,14,2,1,0,4.64399,0.21952,-0.15377
157,15,0,0,2,-0.07395,0.01777,-0.15377
157,16,2,0,3,1.83626,0.21952,-0.15377
157,17,3,0,4,2.51888,0.4097,-0.15377
157,18,4,1,0,4.7632,0.59649,-0.15377
157,19,0,0,1,0.39981,0.01777,-0.15377
157,20,1,0,2,0.98575,0.08213,-0.15377
157,21,2,0,3,1.4229,0.21952,-0.15377
157,22,3,0,4,2.06424,0.4097,-0.15377
157,23,4,1,0,4.38092,0.59649,-0.15377
157,24,0,0,0,0.55076,0.01777,-0.15377
157,25,0,0,1,0.33315,0.01777,-0.15377
157,26,1,0,3,0.76968,0.08213,-0.15377
157,27,3,1,0,4.8939,0.4097,-0.15377
157,28,0,0,1,0.24055,0.01777,-0.15377
157,29,1,1,0,4.78427,0.08213,-0.15377
157,30,0,0,1,0.68194,0.01777,-0.15377
157,31,1,0,3,0.79967,0.08213,-0.15377
