person_id,period,age,schooling_years,experience_years,tuition,wage_offer,choose_school,work,observed_wage,synthetic_ability,true_school_probability
93,6,24,14.0,4.0,6981.13,37920.91,0,1,37660.07,-0.86896,0.08353
94,6,24,14.0,3.0,7469.9,36242.76,0,1,36731.99,-0.31193,0.11772
95,6,24,12.0,6.0,5811.52,41703.14,0,1,41893.01,-0.35009,0.14483
96,6,24,14.0,4.0,6963.85,37398.69,0,1,38410.61,-0.17672,0.10973
97,6,24,12.0,4.0,7898.14,34458.51,0,1,33584.78,0.31049,0.20252
98,6,24,14.0,4.0,5548.03,28774.57,0,1,28988.4,-1.02449,0.11689
99,6,24,14.0,2.0,5809.03,36828.02,0,1,37092.2,0.14392,0.21766
100,6,24,15.0,3.0,7111.64,44650.22,0,1,44116.38,-0.85161,0.06825
101,6,24,16.0,3.0,5661.94,53651.89,0,1,53395.84,-0.51646,0.0
102,6,24,14.0,5.0,7567.89,40086.01,0,1,41589.42,-1.04691,0.05531
103,6,24,14.0,2.0,6054.3,32599.05,0,1,31807.09,0.36971,0.23749
104,6,24,13.0,4.0,7397.82,30142.53,1,0,,-0.2412,0.14695
105,6,24,13.0,4.0,7400.42,29320.69,1,0,,-0.81139,0.12095
106,6,24,14.0,4.0,7557.83,41387.47,0,1,42321.04,-0.3887,0.08651
107,6,24,14.0,5.0,5761.92,38030.2,0,1,36466.94,-0.01627,0.11765
108,6,24,12.0,4.0,7075.94,34107.71,1,0,,-0.42766,0.18085
109,6,24,14.0,4.0,5514.59,53713.28,0,1,54944.8,1.52982,0.21654
110,6,24,13.0,5.0,5979.39,40560.54,0,1,40713.3,0.35859,0.16709
111,6,24,13.0,4.0,7321.42,34467.01,0,1,33613.56,0.05098,0.15519
112,6,24,15.0,3.0,7430.94,36820.59,0,1,36554.21,-0.37157,0.08548
113,6,24,16.0,2.0,6775.8,33472.18,0,1,33740.6,-0.03314,0.0
114,6,24,13.0,5.0,6120.98,38458.65,0,1,37176.23,0.23944,0.16037
115,6,24,15.0,2.0,7648.11,57570.54,0,1,58185.23,2.67244,0.2385
116,6,24,13.0,4.0,6847.46,25108.92,0,1,25651.97,-0.85418,0.14117
117,6,24,14.0,3.0,6026.41,23883.23,0,1,24846.26,-1.23655,0.13188
118,6,24,12.0,6.0,7746.73,34637.79,1,0,,-1.06993,0.08604
119,6,24,13.0,5.0,7247.32,31769.62,0,1,31301.49,-0.61625,0.10574
120,6,24,14.0,4.0,7159.63,39574.61,1,0,,0.34503,0.12515
121,6,24,13.0,3.0,5709.62,50282.37,1,0,,0.95625,0.27298
122,6,24,12.0,6.0,7482.96,32431.58,0,1,32647.22,0.42515,0.16164
123,6,24,14.0,4.0,7254.19,55378.09,0,1,54797.63,1.88885,0.18244
124,6,24,13.0,3.0,6284.22,35076.7,1,0,,0.43754,0.24707
125,6,24,12.0,5.0,7160.11,34064.57,0,1,32872.74,-0.60898,0.13909
126,6,24,14.0,4.0,5528.39,45056.91,0,1,45344.66,1.32821,0.2181
127,6,24,14.0,3.0,5680.37,39271.59,0,1,40109.58,0.40409,0.19787
128,6,24,14.0,4.0,6753.48,42200.91,0,1,41862.57,-0.0626,0.11206
129,6,24,15.0,3.0,6426.46,53474.64,0,1,53699.21,1.9599,0.19857
130,6,24,12.0,5.0,7407.06,28961.45,0,1,29256.04,0.0708,0.1828
131,6,24,15.0,1.0,7867.62,49763.12,0,1,49479.59,1.58186,0.2038
132,6,24,13.0,4.0,7650.66,27752.69,1,0,,-1.99266,0.0759
133,6,24,14.0,4.0,5978.78,32741.75,0,1,32231.88,-0.59052,0.11951
134,6,24,12.0,4.0,7669.93,37772.65,0,1,38772.39,1.03052,0.25481
135,6,24,14.0,4.0,5991.22,31450.74,0,1,30663.9,-0.92421,0.1074
136,6,24,15.0,3.0,7204.93,34835.08,0,1,36711.15,0.14997,0.11151
137,6,24,13.0,5.0,6356.62,18307.49,0,1,16984.82,-3.77672,0.04829
138,6,24,15.0,3.0,7983.44,45796.97,0,1,44146.16,1.29359,0.12997
139,6,24,15.0,2.0,7198.83,39827.64,1,0,,1.12384,0.17964
140,6,24,12.0,5.0,7808.3,34015.07,1,0,,-0.56992,0.12616
141,6,24,12.0,5.0,7385.43,29466.05,0,1,29612.84,-1.10139,0.11973
142,6,24,16.0,2.0,7952.13,45044.28,0,1,45858.39,0.28498,0.0
143,6,24,12.0,5.0,5752.33,27701.98,1,0,,-1.06229,0.16548
144,6,24,13.0,3.0,6300.37,36982.07,0,1,36669.95,0.32473,0.23255
145,6,24,14.0,2.0,7020.53,44983.84,0,1,44714.0,1.7925,0.28105
146,6,24,13.0,4.0,6939.91,32423.16,1,0,,-0.2758,0.15164
147,6,24,16.0,2.0,6456.2,54147.04,0,1,53171.57,0.66635,0.0
148,6,24,12.0,4.0,6752.57,26254.53,0,1,23977.19,-1.00218,0.17606
149,6,24,14.0,3.0,7716.86,33856.2,1,0,,-1.1744,0.08407
150,6,24,13.0,3.0,7910.44,42911.09,0,1,43130.49,0.88082,0.20355
151,6,24,13.0,5.0,6070.08,25083.04,0,1,24417.11,-1.67585,0.09844
152,6,24,15.0,3.0,7211.4,26999.81,0,1,26935.08,-1.10341,0.07849
153,6,24,12.0,5.0,7533.91,42259.85,0,1,43905.5,0.85931,0.19789
154,6,24,13.0,4.0,6990.59,34042.15,0,1,34377.77,0.00025,0.16209
155,6,24,12.0,5.0,7261.7,31903.05,0,1,31738.74,-0.84444,0.12943
156,6,24,13.0,5.0,7277.27,34267.66,0,1,33987.46,-0.39667,0.11003
157,6,24,13.0,6.0,7657.86,36636.09,0,1,36206.15,-0.01289,0.09431
158,6,24,12.0,5.0,7404.26,35684.64,0,1,35374.07,-0.01947,0.16115
159,6,24,13.0,5.0,6796.15,41163.0,0,1,40970.58,-0.16256,0.11955
160,6,24,11.0,6.0,7449.97,33548.47,0,1,32346.89,-0.77281,0.13809
161,6,24,15.0,2.0,5738.55,57910.26,0,1,57713.02,1.87732,0.24672
162,6,24,13.0,3.0,7406.37,27763.14,0,1,28810.71,-0.73315,0.15423
163,6,24,13.0,3.0,6917.95,30926.51,0,1,31190.13,-0.00355,0.20472
164,6,24,14.0,4.0,7711.92,35914.73,0,1,35239.79,0.00236,0.10474
165,6,24,13.0,5.0,5463.65,44219.22,1,0,,0.91808,0.21153
166,6,24,14.0,4.0,7151.4,26650.7,0,1,25890.77,-0.72609,0.10199
167,6,24,16.0,2.0,6241.05,48582.33,0,1,49861.34,0.08097,0.0
168,6,24,12.0,4.0,7821.55,27128.61,0,1,27942.82,-0.98718,0.14569
169,6,24,12.0,5.0,7398.98,31665.97,0,1,31650.44,-0.55243,0.14103
170,6,24,12.0,6.0,7255.12,36897.32,0,1,36253.67,0.3395,0.15349
171,6,24,13.0,4.0,6922.16,32319.78,0,1,31415.15,-0.0777,0.16339
172,6,24,14.0,2.0,7284.28,35522.14,0,1,36274.73,-0.8011,0.12439
173,6,24,14.0,3.0,6973.82,34667.27,0,1,35765.46,-0.18809,0.13723
174,6,24,13.0,4.0,7500.62,25022.13,0,1,23040.45,-2.09589,0.07901
175,6,24,13.0,4.0,7707.99,36725.84,1,0,,0.01727,0.13934
176,6,24,14.0,3.0,7734.69,42205.87,0,1,40968.48,0.88883,0.16157
177,6,24,14.0,3.0,7568.26,40442.48,0,1,40790.36,1.02157,0.1774
178,6,24,13.0,5.0,7325.74,30046.25,0,1,30395.29,-1.23846,0.0846
179,6,24,13.0,3.0,7565.09,40448.63,0,1,41297.26,0.792,0.21417
180,6,24,12.0,5.0,6238.14,40220.22,0,1,39994.43,0.55644,0.22437
181,6,24,15.0,2.0,7349.95,46990.89,1,0,,0.53863,0.13172
182,6,24,13.0,6.0,7564.29,34504.78,0,1,34241.16,-1.22736,0.06177
183,6,24,13.0,5.0,6092.93,31480.24,0,1,31025.4,-2.26592,0.06966
184,6,24,14.0,4.0,7578.26,41057.08,0,1,40093.37,0.57405,0.1243
185,6,24,13.0,4.0,5886.39,38294.04,0,1,37908.06,-0.41,0.1599
186,6,24,14.0,4.0,7399.6,37634.01,0,1,39040.5,-0.09207,0.10447
187,6,24,13.0,5.0,6920.41,47961.04,1,0,,1.29614,0.18348
188,6,24,13.0,5.0,7504.19,32506.74,1,0,,-1.0662,0.08409
189,6,24,12.0,7.0,6985.14,32619.82,0,1,31438.64,-1.3328,0.07529
190,6,24,12.0,6.0,7092.7,34118.67,0,1,35218.14,-0.18273,0.13572
191,6,24,15.0,3.0,5675.13,34081.01,0,1,33048.09,0.76685,0.18268
192,6,24,13.0,3.0,7387.99,30737.27,0,1,30939.67,-0.59347,0.15506
193,6,24,14.0,4.0,7643.95,42868.25,0,1,42891.44,0.21773,0.10538
194,6,24,14.0,4.0,7342.63,33223.09,0,1,33879.74,-0.26443,0.10518
195,6,24,14.0,4.0,8173.47,46852.69,0,1,47224.56,0.90823,0.11882
196,6,24,15.0,3.0,5737.6,42292.59,0,1,40774.86,1.24526,0.19332
197,6,24,13.0,5.0,6739.01,34079.39,1,0,,-0.54125,0.11502
198,6,24,12.0,5.0,6403.95,32030.12,0,1,31876.75,-0.14157,0.19132
199,6,24,11.0,7.0,7336.77,31973.62,0,1,34166.58,-1.27782,0.09847
200,6,24,14.0,5.0,6000.83,38837.99,0,1,37133.47,0.58113,0.13904
201,6,24,14.0,4.0,5716.88,32636.35,0,1,31418.04,-1.16577,0.10115
202,6,24,14.0,5.0,6226.02,35270.77,0,1,35524.83,-1.09767,0.07444
203,6,24,14.0,4.0,6965.76,37916.04,0,1,38449.98,0.37592,0.13363
204,6,24,14.0,3.0,6950.3,40924.43,0,1,42478.07,-0.77611,0.10229
205,6,24,15.0,4.0,6131.03,39174.39,0,1,38590.28,0.57152,0.12259
206,6,24,15.0,3.0,7424.9,49644.84,0,1,48112.96,0.8168,0.11566
207,6,24,12.0,6.0,7257.4,37410.79,1,0,,-0.29136,0.12127
208,6,24,16.0,2.0,6472.7,50782.25,0,1,51386.61,0.84094,0.0
209,6,24,11.0,6.0,7686.73,39516.82,0,1,39597.73,0.05126,0.16485
210,6,24,15.0,3.0,5662.88,39946.23,0,1,39588.0,0.40822,0.1501
211,6,24,14.0,4.0,7524.31,42152.41,0,1,40807.27,0.60324,0.12523
212,6,24,14.0,4.0,7496.5,36453.03,0,1,38156.85,0.93809,0.15217
213,6,24,14.0,3.0,6149.13,33920.93,1,0,,0.15798,0.18001
214,6,24,11.0,7.0,7505.33,36060.29,1,0,,-0.26416,0.13142
215,6,24,14.0,3.0,5907.53,36878.11,0,1,36298.41,-0.94038,0.12183
216,6,24,14.0,4.0,6972.2,47905.27,0,1,47467.95,0.42103,0.12129
217,6,24,12.0,5.0,7499.13,30100.99,0,1,29917.73,-0.71647,0.1338
218,6,24,15.0,1.0,6962.26,30455.55,1,0,,-1.52122,0.09842
219,6,24,14.0,3.0,5321.83,43578.67,0,1,45035.25,1.28995,0.26636
220,6,24,15.0,2.0,6172.73,43378.14,0,1,41573.14,1.39653,0.22339
221,6,24,11.0,5.0,7397.39,32331.56,0,1,32600.88,-0.26989,0.20275
222,6,24,15.0,2.0,8067.14,51077.22,0,1,52354.78,1.50694,0.15864
223,6,24,13.0,4.0,7124.54,41322.27,0,1,42306.49,0.13243,0.15179
224,6,24,13.0,4.0,7086.31,25438.86,0,1,26004.43,-1.89204,0.09142
225,6,24,12.0,4.0,5664.08,33440.93,0,1,32963.28,0.25705,0.28297
226,6,24,15.0,3.0,7910.43,36735.86,0,1,36854.81,-1.10656,0.05878
227,6,24,14.0,4.0,8004.1,45985.59,0,1,47011.21,0.69218,0.11403
228,6,24,16.0,3.0,7329.43,36104.72,0,1,35577.75,-0.20421,0.0
229,6,24,14.0,4.0,6928.03,28444.7,0,1,29339.83,-1.79697,0.0681
230,6,24,14.0,3.0,7183.09,29587.56,0,1,29506.95,-1.02634,0.10477
231,6,24,15.0,3.0,5991.83,49712.9,0,1,48543.57,1.84027,0.21108
232,6,24,14.0,4.0,7359.09,35384.9,0,1,35527.28,-0.17711,0.10506
233,6,24,15.0,2.0,6121.81,38777.98,0,1,38538.35,0.60688,0.18155
234,6,24,15.0,2.0,6851.83,39093.51,1,0,,0.02604,0.13008
235,6,24,14.0,4.0,7418.83,40945.39,0,1,41886.91,1.25271,0.16329
236,6,24,14.0,4.0,7827.19,51757.66,1,0,,1.39465,0.1437
237,6,24,13.0,3.0,7040.24,40985.08,0,1,41859.16,0.60529,0.21744
238,6,24,12.0,4.0,6957.32,33867.04,1,0,,-0.27917,0.19457
239,6,24,13.0,5.0,7118.82,36824.51,0,1,37534.03,0.52577,0.15305
240,6,24,14.0,2.0,5949.06,40786.29,1,0,,0.49766,0.22883
241,6,24,13.0,4.0,6103.83,36826.33,1,0,,0.57119,0.21946
242,6,24,12.0,5.0,6089.76,33696.82,0,1,33338.08,-0.26172,0.18893
243,6,24,14.0,5.0,7449.55,44415.94,0,1,43457.93,0.51624,0.09849
244,6,24,14.0,4.0,5984.13,37002.26,1,0,,0.19552,0.14991
245,6,24,14.0,4.0,7752.29,39346.88,0,1,38748.95,-0.08279,0.09625
246,6,24,14.0,5.0,5530.74,39699.5,0,1,37785.58,-0.19277,0.11241
247,6,24,15.0,4.0,6253.73,52206.22,0,1,52488.26,1.18945,0.13112
248,6,24,14.0,5.0,7499.89,33125.13,0,1,33381.68,-1.57863,0.05008
249,6,24,12.0,6.0,7672.46,40418.14,0,1,42645.62,-0.58218,0.09725
250,6,24,13.0,4.0,8182.59,29274.89,0,1,28600.45,-0.72692,0.10875
251,6,24,15.0,2.0,7144.17,35889.06,0,1,36576.62,1.2263,0.19662
252,6,24,11.0,5.0,7147.41,32068.11,0,1,32207.79,-1.85289,0.12136
253,6,24,14.0,5.0,7433.17,47702.74,0,1,49178.81,1.85621,0.15613
254,6,24,13.0,5.0,5448.3,29885.2,0,1,29343.65,-0.83476,0.13784
255,6,24,15.0,3.0,7537.62,46647.81,0,1,46610.22,2.22935,0.19322
256,6,24,12.0,4.0,7197.42,36635.48,0,1,37406.33,1.73203,0.33914
257,6,24,16.0,0.0,7334.79,44868.76,0,1,45150.35,1.33154,0.0
258,6,24,15.0,3.0,7438.42,34398.62,0,1,35283.61,-0.97816,0.06985
259,6,24,11.0,5.0,5548.47,33676.95,0,1,33388.74,0.14126,0.29961
260,6,24,13.0,3.0,6951.16,33694.3,0,1,33702.31,0.08625,0.20212
261,6,24,14.0,3.0,7205.67,34074.24,0,1,35272.43,-0.50013,0.11853
262,6,24,13.0,5.0,7082.67,38430.07,0,1,38141.63,-0.26899,0.11295
263,6,24,12.0,4.0,7602.81,34985.99,0,1,35298.66,-0.64574,0.15167
264,6,24,14.0,3.0,7105.55,35105.9,0,1,34365.11,-0.15974,0.13472
265,6,24,14.0,3.0,5697.31,29663.64,0,1,29041.79,-0.9702,0.13872
266,6,24,13.0,4.0,7712.52,42956.82,0,1,42987.63,0.51825,0.15479
267,6,24,15.0,3.0,7074.36,29948.49,0,1,30546.99,-2.082,0.05198
268,6,24,14.0,3.0,7710.73,31241.68,0,1,30608.68,-1.29535,0.08365
269,6,24,13.0,4.0,7338.53,34480.9,0,1,34983.3,-0.84397,0.11165
270,6,24,13.0,5.0,7832.59,30745.27,0,1,32193.38,-1.53407,0.06789
271,6,24,15.0,3.0,7516.75,38052.61,0,1,36832.18,-0.19553,0.08855
272,6,24,13.0,5.0,7424.44,34377.89,0,1,32446.33,-1.15525,0.08016
273,6,24,14.0,4.0,6743.52,53287.17,1,0,,2.45438,0.24249
274,6,24,13.0,5.0,7645.53,38136.36,0,1,39276.55,-0.68737,0.08746
275,6,24,16.0,2.0,7423.99,40567.12,0,1,40996.1,0.09831,0.0
276,6,24,14.0,3.0,5899.93,41669.43,0,1,41544.18,0.00675,0.16205
277,6,24,14.0,5.0,7082.04,42813.05,0,1,41864.6,0.00359,0.08821
278,6,24,13.0,6.0,8030.62,39108.76,0,1,38820.94,-0.87578,0.06094
279,6,24,13.0,4.0,5959.01,30724.46,0,1,30324.41,-1.39859,0.12265
280,6,24,13.0,6.0,7063.02,42237.17,0,1,42182.84,0.7138,0.12829
281,6,24,13.0,4.0,7284.79,34424.5,0,1,35368.8,-0.67934,0.11992
282,6,24,16.0,2.0,7364.53,43702.77,0,1,43800.18,1.14212,0.0
283,6,24,14.0,5.0,6221.59,42335.01,0,1,42615.8,-0.63857,0.08112
284,6,24,12.0,6.0,7327.37,33510.94,0,1,33675.63,-0.92603,0.09971
285,6,24,13.0,6.0,7260.65,42873.53,0,1,43868.55,1.21054,0.14738
286,6,24,15.0,3.0,7715.42,34996.36,0,1,34430.09,-0.01825,0.09529
287,6,24,14.0,4.0,7260.6,36581.48,0,1,37000.41,0.60257,0.14023
288,6,24,16.0,2.0,5708.79,44652.9,0,1,45070.16,0.29877,0.0
289,6,24,12.0,6.0,7399.18,39169.9,0,1,38611.29,-0.10934,0.12372
290,6,24,15.0,3.0,6926.49,55541.12,0,1,56240.82,1.44738,0.15041
291,6,24,13.0,3.0,7500.34,36599.32,0,1,37899.7,-0.70132,0.1348
292,6,24,13.0,5.0,7836.42,29490.29,0,1,29397.41,-1.27615,0.07663
293,6,24,12.0,6.0,6066.17,42951.38,0,1,43245.23,0.13699,0.1627
294,6,24,13.0,5.0,7435.1,36073.36,0,1,37800.89,0.23012,0.13159
295,6,24,12.0,6.0,6037.54,34335.25,0,1,34004.6,-0.54628,0.14229
296,6,24,14.0,3.0,6179.78,27829.16,0,1,29024.72,-0.73342,0.14333
297,6,24,14.0,3.0,6895.72,29447.05,0,1,29710.44,-0.45752,0.13631
298,6,24,16.0,1.0,7368.2,41446.11,0,1,42616.19,0.91729,0.0
299,6,24,14.0,3.0,5899.36,33248.14,0,1,33557.0,-0.27373,0.16293
300,6,24,14.0,3.0,6149.89,34727.01,0,1,34165.82,-0.26488,0.15356
301,6,24,14.0,4.0,5756.44,44256.05,0,1,43398.97,1.21337,0.20412
302,6,24,14.0,3.0,6292.3,47843.81,0,1,47828.38,0.09659,0.14681
303,6,24,12.0,4.0,7819.5,33002.86,1,0,,-0.24194,0.17319
304,6,24,13.0,4.0,7526.34,34335.85,0,1,33784.61,0.48181,0.17474
305,6,24,12.0,4.0,7400.65,31030.61,0,1,30130.29,0.65485,0.25561
306,6,24,15.0,2.0,5857.85,40121.83,0,1,39273.68,-0.10798,0.14529
307,6,24,15.0,2.0,5891.74,28465.99,0,1,29073.64,-1.45932,0.10362
308,6,24,12.0,4.0,7459.78,35355.25,0,1,35657.64,-0.66676,0.15348
309,6,24,15.0,3.0,7545.27,33537.52,0,1,32619.62,0.13262,0.10623
310,6,24,11.0,7.0,5851.22,37879.4,0,1,38661.37,-0.01559,0.18539
311,6,24,15.0,3.0,6971.76,37890.25,0,1,38579.31,0.45467,0.12488
312,6,24,15.0,1.0,7406.53,31246.64,0,1,30670.15,0.16529,0.16666
313,6,24,13.0,4.0,7104.96,31757.09,0,1,31310.72,-1.60616,0.09095
314,6,24,11.0,6.0,7283.37,32137.7,1,0,,-0.05659,0.18641
315,6,24,15.0,2.0,7310.94,40871.32,1,0,,1.19143,0.17842
316,6,24,13.0,4.0,6340.45,27236.84,0,1,26231.12,-1.56026,0.11451
317,6,24,14.0,5.0,5633.74,41972.13,0,1,41756.5,0.47085,0.13718
318,6,24,14.0,4.0,5874.85,35283.88,0,1,35140.91,-0.11729,0.13959
319,6,24,11.0,5.0,5801.07,32584.72,0,1,32087.99,-0.19838,0.26421
320,6,24,12.0,4.0,7150.0,39139.4,0,1,39707.28,-0.14666,0.18496
321,6,24,13.0,4.0,7097.44,35187.8,0,1,35882.92,0.8314,0.20862
322,6,24,15.0,2.0,6053.91,43251.43,0,1,44978.61,1.18423,0.21252
323,6,24,14.0,4.0,7160.9,48801.11,0,1,50053.1,1.30016,0.15991
324,6,24,13.0,4.0,7337.39,29037.49,0,1,28715.63,-1.5324,0.09378
325,6,24,14.0,5.0,7391.86,51397.99,1,0,,-0.40709,0.06473
326,6,24,16.0,2.0,5801.13,36712.38,0,1,35992.49,-0.03576,0.0
327,6,24,14.0,4.0,5802.82,43384.41,0,1,42044.21,1.56753,0.22965
328,6,24,14.0,2.0,5690.16,31494.27,1,0,,-0.76484,0.17491
329,6,24,14.0,3.0,7386.87,35240.21,0,1,34860.98,0.31819,0.15219
330,6,24,13.0,4.0,5533.81,37489.96,0,1,38205.56,-0.42464,0.17038
331,6,24,15.0,4.0,7384.81,39232.03,0,1,38515.79,-0.88569,0.05563
332,6,24,14.0,3.0,7420.59,38999.85,0,1,38751.69,1.53639,0.21954
333,6,24,15.0,3.0,7212.52,47930.73,0,1,47707.69,0.21804,0.09763
334,6,24,16.0,2.0,5818.85,61166.02,0,1,61951.25,2.14738,0.0
335,6,24,14.0,3.0,7546.42,36671.86,0,1,37779.87,-0.40953,0.11136
336,6,24,12.0,5.0,7435.22,28062.75,0,1,28547.95,-2.34342,0.07587
337,6,24,12.0,4.0,5438.23,32452.68,0,1,32123.52,0.65328,0.33143
338,6,24,14.0,4.0,7434.81,40163.2,1,0,,0.40542,0.12107
339,6,24,15.0,3.0,7229.83,42335.13,0,1,40818.25,0.44945,0.11286
340,6,24,14.0,5.0,7513.12,45809.86,1,0,,0.367,0.09058
341,6,24,14.0,5.0,6037.52,36094.77,0,1,35031.92,-0.96826,0.08009
342,6,24,13.0,4.0,6290.41,43049.82,0,1,43170.7,-0.17732,0.15363
343,6,24,13.0,4.0,7387.58,31658.71,0,1,31440.28,-0.82252,0.11632
344,6,24,13.0,5.0,7361.83,31899.36,0,1,32616.82,-1.24958,0.0812
345,6,24,12.0,6.0,7676.61,30296.88,0,1,29993.57,-1.14154,0.09068
346,6,24,14.0,3.0,5764.85,35960.99,0,1,35392.7,-0.12939,0.16907
347,6,24,14.0,4.0,7204.11,41205.69,0,1,41335.24,0.38261,0.12348
348,6,24,12.0,5.0,7194.52,37301.58,0,1,36531.87,0.82527,0.21801
349,6,24,12.0,6.0,7515.41,44738.11,0,1,45055.88,0.30163,0.13223
350,6,24,12.0,5.0,6840.93,32118.83,0,1,31690.21,-0.53555,0.15501
351,6,24,13.0,4.0,7482.5,36719.65,0,1,36234.9,-0.09651,0.13902
352,6,24,15.0,3.0,7251.87,33331.96,0,1,32507.67,-0.33807,0.09402
353,6,24,16.0,2.0,7217.73,41838.0,0,1,42987.67,0.9125,0.0
354,6,24,14.0,3.0,7411.05,35923.56,0,1,35478.68,0.6996,0.17183
355,6,24,15.0,3.0,6690.99,41240.86,0,1,42663.77,-0.82962,0.07749
356,6,24,13.0,5.0,7337.34,42472.85,0,1,42685.93,-0.15434,0.10729
357,6,24,13.0,5.0,5660.5,31408.15,0,1,30603.2,-1.39081,0.10558
358,6,24,12.0,6.0,7423.09,39757.45,0,1,38341.47,-0.08222,0.12355
359,6,24,13.0,3.0,7574.1,37977.42,0,1,37692.43,-1.08822,0.11337
360,6,24,13.0,5.0,6126.31,43957.95,0,1,43110.85,-0.07137,0.13464
361,6,24,13.0,4.0,7399.78,32228.87,1,0,,-0.90693,0.1115
362,6,24,13.0,4.0,7313.75,35226.82,1,0,,-0.65528,0.11904
363,6,24,14.0,4.0,7301.34,51791.63,1,0,,2.61662,0.23743
364,6,24,14.0,4.0,7414.76,48441.87,0,1,47549.79,1.01273,0.13867
365,6,24,12.0,5.0,7420.71,30609.23,0,1,30300.46,-0.15125,0.16466
366,6,24,14.0,5.0,7222.24,46536.93,0,1,46708.03,0.25025,0.09062
367,6,24,14.0,5.0,7512.68,44146.07,0,1,43915.9,1.15703,0.12409
368,6,24,16.0,2.0,5620.94,46118.09,0,1,46790.4,0.55658,0.0
369,6,24,13.0,6.0,7579.21,48386.58,1,0,,0.25408,0.09218
370,6,24,13.0,6.0,7839.63,42019.77,1,0,,0.60852,0.10785
371,6,24,14.0,3.0,5956.58,31681.37,0,1,31204.19,-1.5709,0.10282
372,6,24,13.0,3.0,5563.56,28975.46,0,1,28795.28,-0.47162,0.22324
373,6,24,16.0,2.0,6998.29,38142.03,0,1,38564.54,0.3337,0.0
374,6,24,12.0,7.0,7251.34,31198.47,0,1,31137.14,-0.59012,0.09754
375,6,24,13.0,5.0,7479.77,41107.51,0,1,43033.23,-0.29247,0.1009
376,6,24,13.0,5.0,6912.32,39309.06,0,1,38890.68,0.13055,0.13337
377,6,24,14.0,4.0,6499.81,33020.83,0,1,33232.6,-0.81429,0.09975
378,6,24,13.0,3.0,6015.09,33910.29,0,1,35673.9,0.15295,0.23842
379,6,24,14.0,4.0,6549.0,27989.44,1,0,,-0.57067,0.11748
380,6,24,12.0,6.0,7118.37,36086.89,0,1,35642.92,-0.37529,0.12259
381,6,24,12.0,6.0,6954.83,31241.16,0,1,31188.92,-0.74812,0.11788
382,6,24,15.0,3.0,6795.92,41920.94,0,1,42590.73,0.52794,0.12601
383,6,24,14.0,4.0,7611.17,41468.06,1,0,,0.40744,0.11564
384,6,24,13.0,5.0,7172.59,41219.01,0,1,41182.18,-0.43608,0.10087
385,6,24,14.0,4.0,7158.79,40256.27,0,1,41724.26,-0.04576,0.10737
386,6,24,14.0,5.0,6838.23,44423.09,0,1,43239.94,-0.15442,0.08521
387,6,24,16.0,1.0,7536.86,36982.16,0,1,37142.64,0.03126,0.0
388,6,24,14.0,2.0,7573.99,30546.83,0,1,29264.74,-0.31572,0.15154
389,6,24,13.0,6.0,7463.57,38577.42,0,1,39231.38,-1.15614,0.06112
390,6,24,10.0,6.0,7203.49,33062.92,0,1,31887.66,0.28307,0.26884
391,6,24,13.0,5.0,7500.46,31188.81,0,1,31868.9,-0.51015,0.10613
392,6,24,14.0,4.0,5880.6,40536.26,0,1,40490.67,-0.91817,0.09687
393,6,24,13.0,3.0,6047.38,29628.07,0,1,28834.98,-1.97296,0.12063
394,6,24,16.0,2.0,7402.31,49523.82,0,1,49629.65,0.77345,0.0
395,6,24,14.0,4.0,7711.09,49429.79,0,1,48583.1,-0.31923,0.07899
396,6,24,13.0,5.0,7325.1,43493.27,0,1,43754.97,0.0464,0.11456
397,6,24,13.0,4.0,6860.94,73418.05,1,0,,3.92603,0.40355
398,6,24,14.0,3.0,7208.78,36460.71,0,1,36313.07,0.35203,0.15625
399,6,24,14.0,3.0,7476.11,48444.02,0,1,47471.63,1.65633,0.20614
400,6,24,14.0,3.0,7606.51,35367.48,0,1,33484.24,-0.74216,0.09897
401,6,24,16.0,1.0,5825.07,40850.87,0,1,39717.02,0.16201,0.0
402,6,24,14.0,3.0,7323.14,43463.84,0,1,43916.24,0.39208,0.14319
403,6,24,15.0,1.0,5902.22,31812.77,1,0,,-0.37618,0.17568
404,6,24,14.0,4.0,7333.81,47290.66,0,1,47883.13,0.95985,0.13954
405,6,24,14.0,4.0,7694.16,29692.18,0,1,28175.97,-1.07564,0.07655
406,6,24,13.0,4.0,7041.76,24767.49,0,1,25354.4,-1.83647,0.0954
407,6,24,13.0,4.0,7290.58,34060.46,1,0,,0.80275,0.20327
408,6,24,14.0,4.0,6176.0,41096.69,1,0,,0.13134,0.13489
409,6,24,14.0,3.0,7466.75,29710.14,0,1,29717.03,-1.1892,0.09341
410,6,24,12.0,4.0,7329.02,34474.04,0,1,33921.27,-0.5336,0.16637
411,6,24,15.0,2.0,7353.49,34552.32,0,1,35062.86,0.1755,0.13355
412,6,24,14.0,4.0,5684.84,40245.32,0,1,40700.99,-0.84949,0.10335
413,6,24,15.0,1.0,5828.76,36718.43,0,1,35648.59,0.70248,0.2392
414,6,24,15.0,3.0,7448.13,54342.26,0,1,53919.2,1.65715,0.14987
415,6,24,14.0,2.0,7450.8,33885.74,0,1,34476.2,0.84021,0.21935
416,6,24,15.0,3.0,5739.96,41100.67,1,0,,1.27393,0.19761
417,6,24,13.0,6.0,6899.26,32008.21,0,1,32799.36,-1.00664,0.07918
