unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,downtime_days,true_replacement_probability,synthetic_unit_quality
125,32,2,0,3,1.41353,0.27805,0.24277,0.24461
125,33,3,1,1,4.29577,0.33657,0.43148,0.24461
126,0,3,1,0,4.06919,0.48795,0.4233,0.01102
126,1,0,0,2,0.57989,0.08064,0.0259,0.01102
126,2,2,0,4,1.88357,0.17085,0.23459,0.01102
126,3,4,1,0,4.15049,0.13662,0.60547,0.01102
126,4,0,0,1,0.97228,0.0,0.0259,0.01102
126,5,1,1,0,4.16517,0.41671,0.0941,0.01102
126,6,0,0,1,0.51625,0.0,0.0259,0.01102
126,7,1,0,2,1.08262,0.14203,0.0941,0.01102
126,8,2,1,0,4.61952,0.3332,0.23459,0.01102
126,9,0,0,1,0.38528,0.08336,0.0259,0.01102
126,10,1,0,2,1.09064,0.13035,0.0941,0.01102
126,11,2,1,0,4.31161,0.31591,0.23459,0.01102
126,12,0,0,2,0.57969,0.00554,0.0259,0.01102
126,13,2,0,3,1.47162,0.13394,0.23459,0.01102
126,14,3,0,5,2.14795,0.1643,0.4233,0.01102
126,15,5,1,0,4.27188,0.48369,0.74721,0.01102
126,16,0,0,1,0.74201,0.05853,0.0259,0.01102
126,17,1,0,1,0.92832,0.13903,0.0941,0.01102
126,18,1,0,2,1.11813,0.12787,0.0941,0.01102
126,19,2,0,2,1.22385,0.17506,0.23459,0.01102
126,20,2,0,4,0.87896,0.28973,0.23459,0.01102
126,21,4,0,5,2.36071,0.41114,0.60547,0.01102
126,22,5,0,6,3.15402,0.44498,0.74721,0.01102
126,23,6,0,7,3.74175,0.66124,0.84437,0.01102
126,24,7,1,0,3.92948,0.46149,0.90604,0.01102
126,25,0,0,1,0.61972,0.14449,0.0259,0.01102
126,26,1,0,2,1.0667,0.12663,0.0941,0.01102
126,27,2,0,3,1.67579,0.16853,0.23459,0.01102
126,28,3,0,5,2.04473,0.21992,0.4233,0.01102
126,29,5,1,2,3.90533,0.35531,0.74721,0.01102
126,30,2,0,3,1.56545,0.20784,0.23459,0.01102
126,31,3,0,4,1.96725,0.34795,0.4233,0.01102
126,32,4,0,4,2.5983,0.2802,0.60547,0.01102
126,33,4,0,6,2.53854,0.35595,0.60547,0.01102
127,0,3,0,4,2.06579,0.26643,0.42285,-0.00188
127,1,4,1,0,4.51065,0.39581,0.60502,-0.00188
127,2,0,0,2,0.01056,0.03654,0.02545,-0.00188
127,3,2,1,0,4.55331,0.30895,0.23414,-0.00188
127,4,0,0,1,0.11226,0.02782,0.02545,-0.00188
127,5,1,0,2,1.15487,0.17495,0.09365,-0.00188
127,6,2,0,3,1.82016,0.22768,0.23414,-0.00188
127,7,3,0,4,2.07712,0.32539,0.42285,-0.00188
127,8,4,1,0,4.32026,0.40642,0.60502,-0.00188
127,9,0,0,1,0.47586,0.05189,0.02545,-0.00188
127,10,1,0,2,0.85596,0.15815,0.09365,-0.00188
127,11,2,0,3,1.58676,0.35657,0.23414,-0.00188
127,12,3,0,3,2.34888,0.19603,0.42285,-0.00188
127,13,3,0,4,1.88517,0.25845,0.42285,-0.00188
127,14,4,0,5,2.67863,0.37338,0.60502,-0.00188
127,15,5,1,0,4.41214,0.31326,0.74675,-0.00188
127,16,0,0,1,0.53364,0.06751,0.02545,-0.00188
127,17,1,0,3,0.58331,0.1018,0.09365,-0.00188
127,18,3,0,5,1.72247,0.36028,0.42285,-0.00188
127,19,5,1,0,4.7008,0.24104,0.74675,-0.00188
127,20,0,0,1,0.39008,0.08327,0.02545,-0.00188
127,21,1,0,2,1.523,0.23046,0.09365,-0.00188
127,22,2,0,3,1.47935,0.2218,0.23414,-0.00188
127,23,3,1,1,4.27711,0.50815,0.42285,-0.00188
127,24,1,1,0,4.87701,0.36087,0.09365,-0.00188
127,25,0,0,1,0.53811,0.12016,0.02545,-0.00188
127,26,1,0,3,0.75652,0.13367,0.09365,-0.00188
127,27,3,1,0,4.0853,0.28727,0.42285,-0.00188
127,28,0,0,1,0.24727,0.01262,0.02545,-0.00188
127,29,1,0,2,1.14881,0.11719,0.09365,-0.00188
127,30,2,0,4,1.90764,0.16493,0.23414,-0.00188
127,31,4,1,1,4.40764,0.23655,0.60502,-0.00188
127,32,1,0,2,1.04254,0.0,0.09365,-0.00188
127,33,2,0,4,1.25016,0.157,0.23414,-0.00188
128,0,0,0,1,0.39217,0.0,0.02267,-0.08132
128,1,1,0,3,0.66596,0.21333,0.09087,-0.08132
128,2,3,1,0,4.43183,0.24365,0.42007,-0.08132
128,3,0,0,1,0.35046,0.00196,0.02267,-0.08132
128,4,1,0,2,0.92742,0.13699,0.09087,-0.08132
128,5,2,1,0,4.34229,0.39106,0.23136,-0.08132
128,6,0,0,1,0.47201,0.00886,0.02267,-0.08132
128,7,1,0,2,0.85272,0.04868,0.09087,-0.08132
128,8,2,1,1,4.89789,0.60546,0.23136,-0.08132
128,9,1,0,1,1.10378,0.11278,0.09087,-0.08132
128,10,1,0,1,0.97494,0.10425,0.09087,-0.08132
128,11,1,1,1,4.37959,0.347,0.09087,-0.08132
128,12,1,0,2,0.95072,0.11805,0.09087,-0.08132
128,13,2,0,3,1.52233,0.18409,0.23136,-0.08132
128,14,3,1,0,4.25214,0.44636,0.42007,-0.08132
128,15,0,0,0,0.21062,0.14635,0.02267,-0.08132
128,16,0,0,2,0.43489,0.01125,0.02267,-0.08132
128,17,2,1,0,4.58448,0.39612,0.23136,-0.08132
128,18,0,0,1,0.56136,0.02607,0.02267,-0.08132
128,19,1,0,2,0.87136,0.16488,0.09087,-0.08132
128,20,2,1,0,4.29828,0.29469,0.23136,-0.08132
128,21,0,0,1,0.55289,0.04994,0.02267,-0.08132
128,22,1,0,2,0.94102,0.14356,0.09087,-0.08132
128,23,2,0,4,1.35579,0.1968,0.23136,-0.08132
128,24,4,0,5,2.44117,0.27112,0.60224,-0.08132
128,25,5,0,7,2.95956,0.47898,0.74397,-0.08132
128,26,7,1,0,4.40143,0.17034,0.9028,-0.08132
128,27,0,0,2,0.20069,0.07026,0.02267,-0.08132
128,28,2,0,3,1.58134,0.18746,0.23136,-0.08132
128,29,3,0,4,1.98579,0.33628,0.42007,-0.08132
128,30,4,1,0,4.68586,0.54627,0.60224,-0.08132
128,31,0,0,1,0.69274,0.0541,0.02267,-0.08132
128,32,1,0,2,0.90784,0.12647,0.09087,-0.08132
128,33,2,1,0,4.71943,0.27312,0.23136,-0.08132
129,0,3,1,0,4.22589,0.41031,0.42178,-0.03235
129,1,0,0,1,0.37146,0.08223,0.02438,-0.03235
129,2,1,0,2,0.9607,0.16104,0.09258,-0.03235
129,3,2,0,2,1.31345,0.24017,0.23307,-0.03235
129,4,2,0,3,1.78191,0.18805,0.23307,-0.03235
129,5,3,0,3,2.28445,0.30176,0.42178,-0.03235
129,6,3,1,0,4.00707,0.25198,0.42178,-0.03235
129,7,0,0,0,0.53273,0.07204,0.02438,-0.03235
129,8,0,0,0,0.97821,0.0,0.02438,-0.03235
129,9,0,0,1,0.55505,0.06638,0.02438,-0.03235
129,10,1,0,2,1.07673,0.1608,0.09258,-0.03235
129,11,2,0,4,1.66699,0.31413,0.23307,-0.03235
129,12,4,0,6,2.49681,0.29398,0.60396,-0.03235
129,13,6,1,0,4.44325,0.24522,0.84285,-0.03235
129,14,0,0,0,0.62602,0.05502,0.02438,-0.03235
129,15,0,0,1,0.37877,0.14612,0.02438,-0.03235
129,16,1,0,2,0.90539,0.14528,0.09258,-0.03235
129,17,2,1,0,4.19302,0.21679,0.23307,-0.03235
129,18,0,0,1,0.42638,0.12121,0.02438,-0.03235
129,19,1,0,2,0.88802,0.13866,0.09258,-0.03235
129,20,2,0,3,1.4097,0.21167,0.23307,-0.03235
129,21,3,0,5,1.7833,0.29279,0.42178,-0.03235
129,22,5,1,0,3.97501,0.66947,0.74569,-0.03235
129,23,0,0,2,0.24616,0.0,0.02438,-0.03235
129,24,2,0,3,1.31034,0.28153,0.23307,-0.03235
129,25,3,1,0,4.48108,0.42955,0.42178,-0.03235
129,26,0,0,2,0.61629,0.04197,0.02438,-0.03235
129,27,2,1,0,4.72043,0.31651,0.23307,-0.03235
129,28,0,0,2,0.58702,0.01775,0.02438,-0.03235
129,29,2,1,0,4.3477,0.27694,0.23307,-0.03235
129,30,0,0,1,0.60342,0.04973,0.02438,-0.03235
129,31,1,0,2,1.22147,0.08655,0.09258,-0.03235
129,32,2,0,3,1.76017,0.27441,0.23307,-0.03235
129,33,3,1,2,4.14521,0.35716,0.42178,-0.03235
130,0,3,1,0,4.24188,0.14221,0.42395,0.02951
130,1,0,0,1,0.13554,0.09225,0.02655,0.02951
130,2,1,0,3,1.03391,0.21908,0.09474,0.02951
130,3,3,1,0,4.31512,0.41878,0.42395,0.02951
130,4,0,0,2,0.51974,0.09174,0.02655,0.02951
130,5,2,0,4,1.42783,0.09368,0.23524,0.02951
130,6,4,0,6,2.68329,0.4202,0.60612,0.02951
130,7,6,1,1,4.03507,0.25146,0.84501,0.02951
130,8,1,0,2,1.10394,0.19426,0.09474,0.02951
130,9,2,1,0,4.39436,0.30274,0.23524,0.02951
130,10,0,0,1,0.2245,0.08647,0.02655,0.02951
130,11,1,0,2,1.10437,0.11061,0.09474,0.02951
130,12,2,0,3,1.45241,0.23238,0.23524,0.02951
130,13,3,0,4,2.15909,0.16798,0.42395,0.02951
130,14,4,1,1,4.35118,0.31576,0.60612,0.02951
130,15,1,0,2,0.87655,0.2262,0.09474,0.02951
130,16,2,0,3,1.37858,0.29854,0.23524,0.02951
130,17,3,0,4,2.13412,0.43152,0.42395,0.02951
130,18,4,0,6,2.68152,0.37662,0.60612,0.02951
130,19,6,1,0,4.32677,0.4591,0.84501,0.02951
130,20,0,0,2,0.53979,0.06467,0.02655,0.02951
130,21,2,0,2,1.64217,0.25301,0.23524,0.02951
130,22,2,0,4,1.62604,0.19656,0.23524,0.02951
130,23,4,1,0,4.20139,0.27076,0.60612,0.02951
130,24,0,0,2,0.79491,0.03698,0.02655,0.02951
130,25,2,0,4,1.9728,0.20038,0.23524,0.02951
130,26,4,1,0,4.47861,0.24844,0.60612,0.02951
130,27,0,0,2,0.6471,0.0,0.02655,0.02951
130,28,2,0,4,1.44463,0.23157,0.23524,0.02951
130,29,4,1,0,4.12084,0.3463,0.60612,0.02951
130,30,0,0,2,0.35687,0.04429,0.02655,0.02951
130,31,2,0,4,1.70557,0.18447,0.23524,0.02951
130,32,4,0,5,2.4415,0.40569,0.60612,0.02951
130,33,5,0,6,2.83728,0.44968,0.74785,0.02951
131,0,1,0,2,0.85814,0.13408,0.08839,-0.15197
131,1,2,0,2,1.70685,0.18636,0.22889,-0.15197
131,2,2,0,4,1.70109,0.2212,0.22889,-0.15197
131,3,4,1,0,4.42271,0.05375,0.59977,-0.15197
131,4,0,0,1,0.31622,0.02978,0.02019,-0.15197
131,5,1,1,0,4.49444,0.40113,0.08839,-0.15197
131,6,0,0,1,0.71686,0.0,0.02019,-0.15197
131,7,1,1,0,4.39506,0.4304,0.08839,-0.15197
131,8,0,0,1,0.38094,0.09468,0.02019,-0.15197
131,9,1,0,2,0.85814,0.10239,0.08839,-0.15197
131,10,2,0,3,1.27373,0.16815,0.22889,-0.15197
131,11,3,0,4,2.58923,0.25665,0.4176,-0.15197
131,12,4,1,2,4.47494,0.47701,0.59977,-0.15197
131,13,2,0,4,1.2517,0.15357,0.22889,-0.15197
131,14,4,0,5,2.78745,0.41049,0.59977,-0.15197
131,15,5,1,1,4.03642,0.36726,0.7415,-0.15197
131,16,1,0,3,0.53383,0.15848,0.08839,-0.15197
131,17,3,1,0,4.4455,0.36272,0.4176,-0.15197
131,18,0,0,2,0.16001,0.0205,0.02019,-0.15197
131,19,2,0,2,1.92178,0.23342,0.22889,-0.15197
131,20,2,0,3,1.56931,0.22993,0.22889,-0.15197
131,21,3,0,4,1.83025,0.15428,0.4176,-0.15197
131,22,4,1,0,4.60062,0.19285,0.59977,-0.15197
131,23,0,0,0,0.34266,0.05962,0.02019,-0.15197
131,24,0,0,1,0.58848,0.00541,0.02019,-0.15197
131,25,1,0,3,1.24217,0.11666,0.08839,-0.15197
131,26,3,0,4,1.83024,0.27306,0.4176,-0.15197
131,27,4,1,0,4.09981,0.20853,0.59977,-0.15197
131,28,0,0,1,0.39819,0.08439,0.02019,-0.15197
131,29,1,0,2,0.70218,0.08272,0.08839,-0.15197
131,30,2,1,1,4.59106,0.17966,0.22889,-0.15197
131,31,1,1,0,4.46047,0.41868,0.08839,-0.15197
131,32,0,0,1,0.52048,0.1966,0.02019,-0.15197
131,33,1,0,2,1.01213,0.13214,0.08839,-0.15197
132,0,0,0,2,0.61744,0.13787,0.0165,-0.25751
132,1,2,0,3,1.7556,0.24806,0.22519,-0.25751
132,2,3,1,1,3.74616,0.46913,0.4139,-0.25751
132,3,1,0,2,0.51115,0.17832,0.0847,-0.25751
132,4,2,0,3,1.75217,0.17843,0.22519,-0.25751
132,5,3,1,0,4.60802,0.43214,0.4139,-0.25751
132,6,0,1,1,3.92299,0.30378,0.0165,-0.25751
132,7,1,0,1,0.96319,0.13781,0.0847,-0.25751
132,8,1,0,3,1.2061,0.18853,0.0847,-0.25751
132,9,3,0,5,2.0203,0.35734,0.4139,-0.25751
132,10,5,1,1,4.15361,0.29996,0.73781,-0.25751
132,11,1,0,1,0.91738,0.08334,0.0847,-0.25751
132,12,1,0,2,1.15332,0.11916,0.0847,-0.25751
132,13,2,0,4,1.83268,0.21992,0.22519,-0.25751
132,14,4,1,0,4.25843,0.2876,0.59608,-0.25751
132,15,0,0,1,0.32063,0.0,0.0165,-0.25751
132,16,1,0,3,1.17886,0.21652,0.0847,-0.25751
132,17,3,0,5,1.90302,0.32106,0.4139,-0.25751
132,18,5,1,0,4.3118,0.2757,0.73781,-0.25751
132,19,0,0,1,-0.02429,0.0487,0.0165,-0.25751
132,20,1,0,1,0.91583,0.11136,0.0847,-0.25751
132,21,1,0,2,0.8923,0.14549,0.0847,-0.25751
132,22,2,0,4,1.53725,0.18849,0.22519,-0.25751
132,23,4,1,2,4.54093,0.40325,0.59608,-0.25751
132,24,2,1,0,4.62994,0.43219,0.22519,-0.25751
132,25,0,0,1,0.35765,0.05018,0.0165,-0.25751
132,26,1,0,3,0.8264,0.18122,0.0847,-0.25751
132,27,3,1,0,4.07291,0.36505,0.4139,-0.25751
132,28,0,0,0,0.31036,0.13287,0.0165,-0.25751
132,29,0,0,2,0.64838,0.11062,0.0165,-0.25751
132,30,2,1,0,4.39741,0.37104,0.22519,-0.25751
132,31,0,0,1,0.48873,0.05339,0.0165,-0.25751
132,32,1,0,3,1.28366,0.04584,0.0847,-0.25751
132,33,3,1,0,4.2819,0.34695,0.4139,-0.25751
133,0,0,0,1,0.00152,0.03566,0.02311,-0.06857
133,1,1,0,1,0.57476,0.0,0.09131,-0.06857
133,2,1,0,2,1.14736,0.15346,0.09131,-0.06857
133,3,2,0,2,1.29392,0.25525,0.23181,-0.06857
133,4,2,0,2,1.43368,0.15869,0.23181,-0.06857
133,5,2,0,3,1.40866,0.21895,0.23181,-0.06857
133,6,3,1,1,4.77706,0.13262,0.42052,-0.06857
133,7,1,0,2,1.0899,0.09665,0.09131,-0.06857
133,8,2,0,4,1.54213,0.21501,0.23181,-0.06857
133,9,4,1,0,4.44661,0.29705,0.60269,-0.06857
133,10,0,0,1,0.58865,0.06114,0.02311,-0.06857
133,11,1,0,3,0.69651,0.1306,0.09131,-0.06857
133,12,3,0,4,2.26282,0.24671,0.42052,-0.06857
133,13,4,0,5,2.70421,0.39376,0.60269,-0.06857
133,14,5,0,6,2.94941,0.47702,0.74442,-0.06857
133,15,6,1,1,4.35583,0.37112,0.84158,-0.06857
133,16,1,0,2,1.292,0.01592,0.09131,-0.06857
133,17,2,0,3,1.92533,0.09066,0.23181,-0.06857
133,18,3,1,0,4.37974,0.03988,0.42052,-0.06857
133,19,0,0,1,0.17779,0.10617,0.02311,-0.06857
133,20,1,0,2,0.61707,0.16478,0.09131,-0.06857
133,21,2,0,4,1.60945,0.22163,0.23181,-0.06857
133,22,4,1,1,4.59406,0.2552,0.60269,-0.06857
133,23,1,0,1,1.04048,0.12498,0.09131,-0.06857
133,24,1,0,2,1.2754,0.27686,0.09131,-0.06857
133,25,2,0,3,1.2046,0.23959,0.23181,-0.06857
133,26,3,1,1,4.56385,0.39462,0.42052,-0.06857
133,27,1,0,2,1.2161,0.12972,0.09131,-0.06857
133,28,2,0,3,1.22909,0.22513,0.23181,-0.06857
133,29,3,0,5,2.09041,0.18512,0.42052,-0.06857
133,30,5,0,5,3.37319,0.50418,0.74442,-0.06857
133,31,5,1,1,4.27594,0.47395,0.74442,-0.06857
133,32,1,0,2,0.78265,0.18927,0.09131,-0.06857
133,33,2,0,3,1.90747,0.21667,0.23181,-0.06857
134,0,2,0,3,1.38202,0.08187,0.22924,-0.14199
134,1,3,0,4,1.82286,0.34031,0.41795,-0.14199
134,2,4,1,0,4.21043,0.35298,0.60012,-0.14199
134,3,0,0,0,0.66454,0.0,0.02054,-0.14199
134,4,0,0,1,0.34509,0.0,0.02054,-0.14199
134,5,1,0,3,1.2993,0.18755,0.08874,-0.14199
134,6,3,1,0,4.39932,0.39586,0.41795,-0.14199
134,7,0,0,2,0.53162,0.15048,0.02054,-0.14199
134,8,2,0,3,1.37431,0.1413,0.22924,-0.14199
134,9,3,0,4,2.38465,0.29097,0.41795,-0.14199
134,10,4,1,0,4.5041,0.35716,0.60012,-0.14199
134,11,0,0,1,0.34192,0.12177,0.02054,-0.14199
134,12,1,1,0,4.73421,0.48891,0.08874,-0.14199
134,13,0,0,1,0.61043,0.12948,0.02054,-0.14199
134,14,1,0,2,0.87843,0.17197,0.08874,-0.14199
134,15,2,0,3,1.65329,0.11876,0.22924,-0.14199
134,16,3,1,0,4.19233,0.44043,0.41795,-0.14199
134,17,0,1,1,4.53383,0.42665,0.02054,-0.14199
134,18,1,0,1,1.07754,0.11796,0.08874,-0.14199
134,19,1,0,2,0.93583,0.16772,0.08874,-0.14199
134,20,2,0,4,1.62161,0.25512,0.22924,-0.14199
134,21,4,1,0,4.33597,0.46986,0.60012,-0.14199
134,22,0,0,2,0.56666,0.06056,0.02054,-0.14199
134,23,2,1,0,3.97658,0.37568,0.22924,-0.14199
134,24,0,0,0,0.88538,0.0,0.02054,-0.14199
134,25,0,0,1,0.26595,0.02886,0.02054,-0.14199
134,26,1,0,1,1.07568,0.12386,0.08874,-0.14199
134,27,1,0,3,1.30052,0.04516,0.08874,-0.14199
134,28,3,0,4,2.31874,0.36342,0.41795,-0.14199
134,29,4,1,0,4.34353,0.34659,0.60012,-0.14199
134,30,0,0,0,0.40987,0.09911,0.02054,-0.14199
134,31,0,0,1,0.3886,0.03201,0.02054,-0.14199
134,32,1,0,2,1.11606,0.05921,0.08874,-0.14199
134,33,2,0,3,1.30483,0.13816,0.22924,-0.14199
135,0,1,0,3,0.85169,0.13531,0.08513,-0.2451
135,1,3,0,5,2.46794,0.2595,0.41434,-0.2451
135,2,5,1,0,3.86182,0.44419,0.73824,-0.2451
135,3,0,0,0,0.76469,0.00083,0.01693,-0.2451
135,4,0,0,2,1.04055,0.12731,0.01693,-0.2451
135,5,2,1,2,4.10917,0.22257,0.22563,-0.2451
135,6,2,0,4,1.86159,0.24941,0.22563,-0.2451
135,7,4,0,5,2.40744,0.45904,0.59651,-0.2451
135,8,5,1,1,4.40335,0.14348,0.73824,-0.2451
135,9,1,0,3,1.15385,0.02572,0.08513,-0.2451
135,10,3,1,1,4.69389,0.50311,0.41434,-0.2451
135,11,1,0,2,1.12538,0.21083,0.08513,-0.2451
135,12,2,0,4,1.71777,0.17958,0.22563,-0.2451
135,13,4,0,6,2.60172,0.4097,0.59651,-0.2451
135,14,6,1,0,4.94439,0.15442,0.8354,-0.2451
135,15,0,0,2,0.46645,0.1495,0.01693,-0.2451
135,16,2,0,3,1.32413,0.29191,0.22563,-0.2451
135,17,3,0,3,1.93394,0.29472,0.41434,-0.2451
135,18,3,0,3,2.03788,0.25159,0.41434,-0.2451
135,19,3,1,0,4.16317,0.36588,0.41434,-0.2451
135,20,0,0,0,0.31724,0.05586,0.01693,-0.2451
135,21,0,0,2,0.36851,0.0,0.01693,-0.2451
135,22,2,0,3,1.6799,0.33742,0.22563,-0.2451
135,23,3,0,4,2.03896,0.31203,0.41434,-0.2451
135,24,4,1,0,4.23535,0.61355,0.59651,-0.2451
135,25,0,0,1,0.39745,0.04123,0.01693,-0.2451
135,26,1,0,2,1.18101,0.11549,0.08513,-0.2451
135,27,2,0,4,1.62208,0.23524,0.22563,-0.2451
135,28,4,1,0,4.52836,0.53043,0.59651,-0.2451
135,29,0,0,2,0.34258,0.1192,0.01693,-0.2451
135,30,2,0,4,1.39735,0.2284,0.22563,-0.2451
135,31,4,1,1,4.21609,0.4442,0.59651,-0.2451
135,32,1,0,2,1.14053,0.24456,0.08513,-0.2451
135,33,2,0,3,1.68766,0.31159,0.22563,-0.2451
136,0,1,1,0,4.47759,0.26368,0.09121,-0.07132
136,1,0,0,1,0.25654,0.13631,0.02302,-0.07132
136,2,1,0,2,1.25363,0.178,0.09121,-0.07132
136,3,2,0,4,1.81921,0.23677,0.23171,-0.07132
136,4,4,1,1,4.5993,0.37269,0.60259,-0.07132
136,5,1,0,2,1.2277,0.21038,0.09121,-0.07132
136,6,2,0,4,1.56348,0.31735,0.23171,-0.07132
136,7,4,0,4,2.8179,0.44602,0.60259,-0.07132
136,8,4,1,1,4.61947,0.36873,0.60259,-0.07132
136,9,1,0,2,0.52746,0.07399,0.09121,-0.07132
136,10,2,1,1,4.42921,0.18792,0.23171,-0.07132
136,11,1,0,3,1.09448,0.18393,0.09121,-0.07132
136,12,3,1,0,4.21095,0.30952,0.42042,-0.07132
136,13,0,0,0,0.4425,0.01496,0.02302,-0.07132
136,14,0,0,0,0.51961,0.0369,0.02302,-0.07132
136,15,0,0,1,0.5281,0.0,0.02302,-0.07132
136,16,1,0,2,0.99317,0.18608,0.09121,-0.07132
136,17,2,0,2,1.72974,0.2079,0.23171,-0.07132
136,18,2,0,3,1.75044,0.16461,0.23171,-0.07132
136,19,3,0,3,2.31217,0.45216,0.42042,-0.07132
136,20,3,1,0,4.32549,0.52828,0.42042,-0.07132
136,21,0,0,1,0.1397,0.02626,0.02302,-0.07132
136,22,1,0,3,0.63998,0.09872,0.09121,-0.07132
136,23,3,1,0,4.62012,0.28196,0.42042,-0.07132
136,24,0,0,2,0.63071,0.05006,0.02302,-0.07132
136,25,2,1,1,4.66582,0.3908,0.23171,-0.07132
136,26,1,0,2,1.1812,0.03583,0.09121,-0.07132
136,27,2,0,3,1.23798,0.26467,0.23171,-0.07132
136,28,3,0,4,1.81531,0.29776,0.42042,-0.07132
136,29,4,1,0,4.68792,0.26531,0.60259,-0.07132
136,30,0,0,1,0.76006,0.0,0.02302,-0.07132
136,31,1,1,0,4.81496,0.40038,0.09121,-0.07132
136,32,0,0,2,-0.22313,0.04475,0.02302,-0.07132
136,33,2,0,4,1.43937,0.29285,0.23171,-0.07132
137,0,1,0,3,0.5863,0.17394,0.08874,-0.14214
137,1,3,1,0,4.54867,0.3701,0.41794,-0.14214
137,2,0,0,1,0.81661,0.12287,0.02054,-0.14214
137,3,1,0,3,1.04621,0.19555,0.08874,-0.14214
137,4,3,0,4,2.21353,0.27627,0.41794,-0.14214
137,5,4,0,5,2.68395,0.29631,0.60011,-0.14214
137,6,5,1,0,4.40051,0.44562,0.74185,-0.14214
137,7,0,0,1,0.3423,0.04014,0.02054,-0.14214
137,8,1,0,2,0.99299,0.06424,0.08874,-0.14214
137,9,2,1,0,4.39009,0.34144,0.22923,-0.14214
137,10,0,0,2,0.38369,0.0586,0.02054,-0.14214
137,11,2,0,3,1.62937,0.26215,0.22923,-0.14214
137,12,3,1,0,4.26544,0.6786,0.41794,-0.14214
137,13,0,0,1,-0.11,0.03684,0.02054,-0.14214
137,14,1,0,1,0.75429,0.22952,0.08874,-0.14214
137,15,1,0,2,0.88115,0.09668,0.08874,-0.14214
137,16,2,0,2,1.39803,0.29628,0.22923,-0.14214
137,17,2,0,2,1.40071,0.18756,0.22923,-0.14214
137,18,2,0,2,1.27018,0.22637,0.22923,-0.14214
137,19,2,1,1,4.64315,0.09591,0.22923,-0.14214
137,20,1,0,2,0.99342,0.26045,0.08874,-0.14214
137,21,2,0,3,1.36273,0.1863,0.22923,-0.14214
137,22,3,1,0,4.22154,0.35125,0.41794,-0.14214
137,23,0,0,1,0.52104,0.07216,0.02054,-0.14214
137,24,1,0,2,0.59429,0.12164,0.08874,-0.14214
137,25,2,0,4,1.7839,0.25347,0.22923,-0.14214
137,26,4,1,0,4.46266,0.59209,0.60011,-0.14214
137,27,0,0,2,0.31453,0.09354,0.02054,-0.14214
137,28,2,0,3,1.63389,0.22938,0.22923,-0.14214
137,29,3,1,0,4.13495,0.33535,0.41794,-0.14214
137,30,0,0,1,0.17923,0.0,0.02054,-0.14214
137,31,1,0,2,1.29349,0.10887,0.08874,-0.14214
137,32,2,0,2,1.54035,0.14518,0.22923,-0.14214
137,33,2,0,2,1.63243,0.28185,0.22923,-0.14214
138,0,2,1,0,4.146,0.44782,0.2264,-0.22301
138,1,0,0,1,0.47276,0.04165,0.01771,-0.22301
138,2,1,0,2,1.31014,0.23752,0.08591,-0.22301
138,3,2,1,1,4.06064,0.07529,0.2264,-0.22301
138,4,1,0,2,1.44703,0.08477,0.08591,-0.22301
138,5,2,0,3,1.354,0.2391,0.2264,-0.22301
138,6,3,0,5,1.98151,0.35517,0.41511,-0.22301
138,7,5,0,7,3.08784,0.49658,0.73901,-0.22301
138,8,7,1,0,4.33835,0.15493,0.89784,-0.22301
138,9,0,0,1,0.37297,0.00445,0.01771,-0.22301
138,10,1,1,1,4.56405,0.39451,0.08591,-0.22301
138,11,1,0,2,0.9538,0.0,0.08591,-0.22301
138,12,2,0,3,1.43055,0.14028,0.2264,-0.22301
138,13,3,1,2,4.11478,0.70299,0.41511,-0.22301
138,14,2,0,3,1.83249,0.1542,0.2264,-0.22301
138,15,3,1,0,4.35545,0.47303,0.41511,-0.22301
138,16,0,0,2,0.40054,0.06142,0.01771,-0.22301
138,17,2,0,4,1.66111,0.33095,0.2264,-0.22301
138,18,4,0,5,2.62308,0.27009,0.59728,-0.22301
138,19,5,1,1,4.32946,0.42941,0.73901,-0.22301
138,20,1,1,0,4.31757,0.25501,0.08591,-0.22301
138,21,0,0,1,0.20253,0.00514,0.01771,-0.22301
138,22,1,0,1,1.12127,0.10089,0.08591,-0.22301
138,23,1,0,3,1.2062,0.10044,0.08591,-0.22301
138,24,3,0,4,1.98125,0.3268,0.41511,-0.22301
138,25,4,0,4,2.20391,0.37892,0.59728,-0.22301
138,26,4,0,5,2.91772,0.2794,0.59728,-0.22301
138,27,5,1,0,4.52537,0.47954,0.73901,-0.22301
138,28,0,0,1,0.40679,0.0,0.01771,-0.22301
138,29,1,1,1,4.02825,0.30769,0.08591,-0.22301
138,30,1,0,2,0.89072,0.18037,0.08591,-0.22301
138,31,2,0,2,1.43485,0.20653,0.2264,-0.22301
138,32,2,0,3,1.65743,0.15519,0.2264,-0.22301
138,33,3,0,3,2.04406,0.21619,0.41511,-0.22301
139,0,0,0,1,0.26196,0.0485,0.03181,0.17991
139,1,1,1,1,4.15993,0.22132,0.10001,0.17991
139,2,1,0,2,1.36025,0.1047,0.10001,0.17991
139,3,2,1,1,4.22952,0.36701,0.2405,0.17991
139,4,1,0,2,0.83547,0.17148,0.10001,0.17991
139,5,2,0,3,1.40101,0.2684,0.2405,0.17991
139,6,3,0,4,2.1119,0.26212,0.42921,0.17991
139,7,4,1,1,4.46092,0.24006,0.61138,0.17991
139,8,1,0,2,0.9721,0.17837,0.10001,0.17991
