worker_id,gender,track,skill_index,care_constraint,search_intensity,risk_tolerance,job_id,occupation,posted_wage,commute_minutes,flexibility_score,remote_option,firm_premium,gendered_language_score,family_friendly_score,applied,callback
W352,man,general,0.4034,0.3167,0.3505,0.4459,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W353,man,general,0.4365,0.3171,0.5706,0.5572,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W353,man,general,0.4365,0.3171,0.5706,0.5572,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W353,man,general,0.4365,0.3171,0.5706,0.5572,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W353,man,general,0.4365,0.3171,0.5706,0.5572,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W354,man,technical,0.7872,0.6886,0.5261,0.2935,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W355,man,general,0.3558,0.3709,0.3927,0.6072,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W356,man,general,0.4302,0.0000,0.4939,0.4570,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W356,man,general,0.4302,0.0000,0.4939,0.4570,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W356,man,general,0.4302,0.0000,0.4939,0.4570,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W357,man,general,0.5181,0.2691,0.8163,0.8228,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W357,man,general,0.5181,0.2691,0.8163,0.8228,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W357,man,general,0.5181,0.2691,0.8163,0.8228,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W357,man,general,0.5181,0.2691,0.8163,0.8228,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W357,man,general,0.5181,0.2691,0.8163,0.8228,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W358,man,general,0.4037,0.4967,0.3154,0.5746,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W358,man,general,0.4037,0.4967,0.3154,0.5746,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W358,man,general,0.4037,0.4967,0.3154,0.5746,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W358,man,general,0.4037,0.4967,0.3154,0.5746,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W359,man,managerial,0.5151,0.2337,0.6565,0.6430,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W360,man,managerial,0.6431,0.2449,0.4728,0.4367,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W361,man,technical,0.6883,0.3327,0.4521,0.4959,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W362,man,technical,0.4313,0.3173,0.7861,0.3333,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W363,man,managerial,0.7488,0.3252,0.6380,0.3721,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W364,man,managerial,0.5062,0.6094,0.4950,0.4872,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W365,man,technical,0.6751,0.1810,0.7743,0.6747,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W366,man,general,0.5241,0.7470,0.6344,0.6455,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W366,man,general,0.5241,0.7470,0.6344,0.6455,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W366,man,general,0.5241,0.7470,0.6344,0.6455,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W366,man,general,0.5241,0.7470,0.6344,0.6455,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W367,man,technical,0.8496,0.3742,0.4941,0.6741,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W368,man,technical,0.5802,0.3262,0.4319,0.5350,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W369,man,general,0.5303,0.5340,0.3946,0.5478,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W370,man,managerial,0.6207,0.1042,0.4393,0.6913,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W370,man,managerial,0.6207,0.1042,0.4393,0.6913,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W370,man,managerial,0.6207,0.1042,0.4393,0.6913,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W370,man,managerial,0.6207,0.1042,0.4393,0.6913,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
