choice_id,worker_id,caregiver,long_commute,wage_a,wage_b,predictable_a,predictable_b,remote_a,remote_b,flexibility_a,flexibility_b,chosen_offer_a
1581,264,0,1,30,25,1,1,0,0,0,1,1
1582,264,0,1,31,26,1,1,0,0,1,0,1
1583,264,0,1,23,34,1,0,1,1,1,0,0
1584,264,0,1,26,30,1,0,0,1,0,0,0
1585,265,0,0,27,28,1,0,0,0,1,1,1
1586,265,0,0,23,30,1,0,0,0,1,0,0
1587,265,0,0,32,26,1,1,1,0,0,0,1
1588,265,0,0,26,29,1,0,1,0,1,1,0
1589,265,0,0,23,25,0,1,1,1,0,1,0
1590,265,0,0,20,28,1,1,0,0,1,1,0
1591,266,1,0,32,27,1,0,0,0,0,1,0
1592,266,1,0,33,22,1,1,0,0,1,0,1
1593,266,1,0,26,33,1,1,0,1,1,0,0
1594,266,1,0,30,29,0,0,0,1,0,0,1
1595,266,1,0,29,31,1,1,0,0,1,0,1
1596,266,1,0,25,21,1,0,1,1,1,0,1
1597,267,1,0,34,31,0,1,0,0,0,0,1
1598,267,1,0,24,27,1,1,0,1,0,0,0
1599,267,1,0,34,24,0,0,0,0,0,1,1
1600,267,1,0,32,21,1,1,0,0,0,0,1
1601,267,1,0,32,22,0,1,1,1,0,1,0
1602,267,1,0,34,25,1,1,0,0,0,0,1
1603,268,0,1,29,27,1,1,0,0,1,1,0
1604,268,0,1,28,24,1,1,0,1,0,1,1
1605,268,0,1,27,22,0,0,0,0,1,0,1
1606,268,0,1,27,25,0,1,1,0,0,0,1
1607,268,0,1,27,25,0,1,0,0,1,1,1
1608,268,0,1,27,26,0,0,1,1,0,0,0
1609,269,0,0,32,32,1,0,1,0,1,1,1
1610,269,0,0,24,30,0,0,1,0,0,1,1
1611,269,0,0,23,20,1,1,1,1,1,0,1
1612,269,0,0,21,31,0,1,0,0,0,0,0
1613,269,0,0,28,29,0,0,1,1,0,0,0
1614,269,0,0,24,24,1,0,0,1,0,1,0
1615,270,0,0,30,23,0,1,0,0,1,0,1
1616,270,0,0,33,22,1,0,0,0,0,0,1
1617,270,0,0,24,33,0,0,0,0,0,1,0
1618,270,0,0,30,22,1,1,0,0,0,0,0
1619,270,0,0,32,30,0,0,0,0,1,0,0
1620,270,0,0,21,29,1,0,0,0,0,1,0
1621,271,1,0,33,26,1,1,0,0,1,0,1
1622,271,1,0,22,31,1,1,1,0,0,0,0
1623,271,1,0,33,24,0,1,0,0,0,0,1
1624,271,1,0,23,20,1,1,1,1,1,0,1
1625,271,1,0,27,25,0,1,0,0,0,0,0
1626,271,1,0,34,20,0,1,0,0,0,0,1
1627,272,1,1,27,26,1,1,0,0,1,1,0
1628,272,1,1,34,32,0,1,0,0,1,0,1
1629,272,1,1,28,23,0,1,0,1,0,0,0
1630,272,1,1,29,31,0,0,0,0,1,1,0
1631,272,1,1,20,33,1,0,0,1,0,1,0
1632,272,1,1,23,33,0,0,1,0,0,1,0
1633,273,0,0,25,28,0,1,0,0,0,0,0
1634,273,0,0,33,29,0,1,0,0,1,0,1
1635,273,0,0,32,24,1,0,0,1,1,0,1
1636,273,0,0,27,29,1,0,0,0,0,0,0
1637,273,0,0,20,22,0,1,0,1,0,0,0
1638,273,0,0,32,33,1,0,0,1,1,1,0
1639,274,0,0,20,24,1,0,0,0,0,0,1
1640,274,0,0,27,30,0,1,1,0,0,1,0
1641,274,0,0,23,31,1,0,0,1,0,1,0
1642,274,0,0,25,23,1,1,0,1,1,0,0
1643,274,0,0,26,28,1,1,0,1,0,0,0
1644,274,0,0,24,30,0,1,0,1,0,0,0
1645,275,0,0,34,26,0,1,0,1,0,1,1
1646,275,0,0,25,20,0,1,1,0,0,0,0
1647,275,0,0,28,22,1,1,0,1,1,0,0
1648,275,0,0,27,31,0,0,0,0,0,1,1
1649,275,0,0,23,30,1,0,1,0,0,0,0
1650,275,0,0,32,28,0,1,1,1,0,0,1
1651,276,1,1,24,34,0,0,1,1,0,0,0
1652,276,1,1,34,23,1,0,1,1,0,0,1
1653,276,1,1,28,20,0,1,1,1,0,1,0
1654,276,1,1,34,24,0,1,0,0,1,0,1
1655,276,1,1,21,30,0,1,0,1,1,0,0
1656,276,1,1,30,20,1,0,0,0,0,1,1
1657,277,1,0,32,34,1,0,0,1,0,1,0
1658,277,1,0,20,25,0,1,0,1,0,1,0
1659,277,1,0,28,21,0,0,0,0,0,1,0
1660,277,1,0,21,30,1,0,0,0,1,0,1
1661,277,1,0,31,32,1,0,1,0,0,1,0
1662,277,1,0,21,33,1,0,0,1,0,0,0
1663,278,0,0,22,23,1,1,1,1,0,1,0
1664,278,0,0,21,24,0,1,1,0,0,1,1
1665,278,0,0,33,25,1,0,1,0,1,0,1
1666,278,0,0,24,20,1,1,0,0,1,1,1
1667,278,0,0,26,31,1,1,1,0,1,0,0
1668,278,0,0,29,23,1,0,1,1,1,1,1
1669,279,0,0,26,25,1,1,0,0,0,1,0
1670,279,0,0,20,32,0,1,1,1,0,1,0
1671,279,0,0,34,29,1,0,0,0,1,1,1
1672,279,0,0,23,27,1,0,1,1,0,1,0
1673,279,0,0,25,20,1,0,1,0,1,0,1
1674,279,0,0,34,33,0,1,1,0,1,0,1
1675,280,0,1,21,30,0,0,0,0,0,0,0
1676,280,0,1,24,30,1,1,0,0,0,0,0
1677,280,0,1,28,22,0,1,1,0,0,1,1
1678,280,0,1,22,23,1,0,0,1,1,1,0
1679,280,0,1,34,32,0,1,1,0,0,0,0
1680,280,0,1,34,31,0,1,0,1,1,1,0
1681,281,1,0,27,25,1,0,0,0,0,0,0
1682,281,1,0,26,31,0,1,1,0,0,0,0
1683,281,1,0,26,30,1,1,0,1,1,1,0
1684,281,1,0,31,33,0,1,0,0,1,1,0
1685,281,1,0,25,33,0,0,1,1,0,1,0
1686,281,1,0,32,30,0,0,0,0,0,1,1
1687,282,1,0,32,24,1,0,0,1,1,1,0
1688,282,1,0,26,21,0,1,0,0,0,1,0
1689,282,1,0,26,32,0,1,0,1,1,0,0
1690,282,1,0,21,23,1,1,0,0,0,0,0
1691,282,1,0,26,24,0,1,0,0,0,1,0
1692,282,1,0,29,34,1,1,1,0,0,0,1
1693,283,0,0,29,27,1,0,1,0,1,1,1
1694,283,0,0,21,23,0,0,0,0,0,0,0
1695,283,0,0,22,30,0,1,0,0,0,1,0
1696,283,0,0,24,29,1,0,1,0,0,1,0
1697,283,0,0,28,33,0,0,0,0,0,0,0
1698,283,0,0,33,20,1,0,1,0,1,1,1
1699,284,0,1,26,32,1,0,0,0,0,1,0
1700,284,0,1,22,26,1,1,1,1,0,0,0
1701,284,0,1,29,24,0,0,1,0,0,0,1
1702,284,0,1,31,31,0,1,0,0,1,1,0
1703,284,0,1,20,29,1,0,0,0,1,0,0
1704,284,0,1,27,24,1,1,1,0,1,1,0
1705,285,0,0,33,20,1,0,0,0,1,0,1
1706,285,0,0,29,26,1,1,0,0,1,1,1
1707,285,0,0,23,24,0,1,1,1,1,1,0
1708,285,0,0,22,33,1,0,1,0,0,1,0
1709,285,0,0,32,34,0,0,0,0,1,0,0
1710,285,0,0,28,20,1,1,1,1,1,1,1
1711,286,1,0,26,31,1,0,1,0,0,0,0
1712,286,1,0,26,31,1,0,0,1,0,1,0
1713,286,1,0,22,29,0,0,0,1,0,0,0
1714,286,1,0,29,32,1,1,0,0,1,1,0
1715,286,1,0,22,25,0,1,0,0,0,1,0
1716,286,1,0,31,23,1,0,1,0,0,1,1
1717,287,1,0,30,30,0,1,0,0,0,1,0
1718,287,1,0,29,22,0,1,0,1,1,0,0
1719,287,1,0,29,31,0,1,1,0,1,0,0
1720,287,1,0,20,26,1,1,0,1,0,1,0
1721,287,1,0,34,32,1,1,1,0,0,1,0
1722,287,1,0,30,32,1,0,1,0,1,1,0
1723,288,0,1,31,27,0,1,0,0,0,1,0
1724,288,0,1,20,20,1,0,1,0,0,1,0
1725,288,0,1,29,21,1,0,0,0,0,1,1
1726,288,0,1,31,27,0,0,0,0,0,1,1
1727,288,0,1,27,22,0,1,1,0,1,1,1
1728,288,0,1,22,34,1,1,0,0,1,0,0
1729,289,0,0,32,30,1,1,0,0,1,1,1
1730,289,0,0,27,26,1,0,0,0,1,0,1
1731,289,0,0,32,29,1,1,0,1,0,1,0
1732,289,0,0,27,29,1,0,1,1,1,1,1
1733,289,0,0,30,24,1,0,0,0,0,0,0
1734,289,0,0,30,27,1,1,1,0,1,1,0
1735,290,0,0,23,34,1,1,0,0,1,0,1
1736,290,0,0,30,23,1,1,0,1,0,0,1
1737,290,0,0,29,30,1,0,1,0,0,0,0
1738,290,0,0,23,24,1,0,0,0,0,1,1
1739,290,0,0,28,22,1,1,1,0,1,1,1
1740,290,0,0,32,20,0,1,0,0,0,0,1
1741,291,1,0,24,34,0,1,1,0,1,1,0
1742,291,1,0,20,21,0,0,0,0,0,1,0
1743,291,1,0,28,25,0,1,0,1,1,1,0
1744,291,1,0,28,33,0,1,0,1,0,0,0
1745,291,1,0,30,32,1,0,0,0,0,1,1
1746,291,1,0,28,31,1,1,0,1,1,1,0
1747,292,1,1,30,31,1,0,0,1,1,0,1
1748,292,1,1,30,31,1,1,1,1,0,1,0
1749,292,1,1,20,29,1,0,0,0,0,0,1
1750,292,1,1,21,30,0,0,0,0,0,0,0
1751,292,1,1,29,30,0,1,1,1,0,0,0
1752,292,1,1,21,25,1,0,0,0,0,0,1
1753,293,0,0,33,21,0,0,1,0,0,0,1
1754,293,0,0,22,27,0,0,0,0,1,1,0
1755,293,0,0,34,34,0,0,1,0,0,1,0
1756,293,0,0,23,29,0,0,0,0,0,0,0
1757,293,0,0,24,33,1,0,0,1,1,0,1
1758,293,0,0,30,27,0,0,1,1,0,1,0
1759,294,0,0,28,31,1,1,1,1,0,0,0
1760,294,0,0,30,25,0,0,0,0,0,1,1
1761,294,0,0,23,22,1,0,1,0,1,1,0
1762,294,0,0,25,32,0,1,0,0,1,0,0
1763,294,0,0,26,30,1,1,0,1,0,0,0
1764,294,0,0,25,21,0,0,1,1,1,0,1
1765,295,0,0,24,33,0,0,0,1,0,0,0
1766,295,0,0,27,29,0,0,0,0,1,1,0
1767,295,0,0,33,31,0,1,0,0,1,0,1
1768,295,0,0,28,32,1,1,0,0,1,1,0
1769,295,0,0,27,34,0,1,1,1,0,0,0
1770,295,0,0,22,30,0,0,0,1,1,0,0
1771,296,1,1,20,32,1,1,0,0,0,1,0
1772,296,1,1,21,23,1,1,1,0,0,1,1
1773,296,1,1,27,30,1,0,1,1,0,1,1
1774,296,1,1,21,28,1,1,0,0,1,0,0
1775,296,1,1,25,22,0,1,0,0,0,1,0
1776,296,1,1,26,25,0,0,0,1,0,0,1
1777,297,1,0,30,31,0,0,0,1,0,1,0
1778,297,1,0,27,20,0,1,0,1,1,0,1
1779,297,1,0,26,21,1,1,0,0,1,0,1
1780,297,1,0,26,30,0,1,1,0,0,1,0
1781,297,1,0,33,21,1,0,0,0,1,1,1
1782,297,1,0,29,21,1,0,0,0,1,0,1
1783,298,0,0,28,23,1,1,1,0,0,0,1
1784,298,0,0,20,30,1,1,0,1,1,0,0
1785,298,0,0,30,22,1,1,0,0,1,0,1
1786,298,0,0,26,23,0,0,0,1,0,0,1
1787,298,0,0,23,25,1,1,0,1,0,0,0
1788,298,0,0,33,24,0,1,0,0,0,1,1
1789,299,0,0,22,32,0,0,0,1,0,0,0
1790,299,0,0,23,29,0,0,1,1,0,0,0
1791,299,0,0,23,34,0,1,1,0,1,0,0
1792,299,0,0,32,21,0,1,1,0,0,0,1
1793,299,0,0,28,32,1,0,0,0,1,0,0
1794,299,0,0,30,24,0,1,1,0,0,0,1
1795,300,0,1,23,28,0,0,0,1,0,0,0
1796,300,0,1,27,27,0,1,0,0,0,1,0
1797,300,0,1,26,26,0,1,0,0,0,1,1
1798,300,0,1,29,25,0,0,0,0,1,0,1
1799,300,0,1,20,31,0,1,0,1,0,0,0
1800,300,0,1,34,27,0,1,0,1,1,1,0
1801,301,1,0,27,26,1,1,0,1,1,0,1
1802,301,1,0,20,21,1,0,0,0,1,1,0
1803,301,1,0,34,32,1,1,1,1,1,0,1
1804,301,1,0,30,28,1,0,0,1,0,0,1
1805,301,1,0,22,31,0,0,0,0,0,1,0
1806,301,1,0,30,28,0,1,0,0,0,0,1
1807,302,1,0,29,22,1,1,1,1,1,0,1
1808,302,1,0,32,29,0,1,1,1,0,1,0
1809,302,1,0,28,28,0,0,1,1,0,0,1
1810,302,1,0,32,27,1,1,1,0,0,1,0
1811,302,1,0,27,28,1,1,0,0,1,0,1
1812,302,1,0,27,21,1,1,0,1,0,1,0
1813,303,0,0,25,22,0,1,0,1,0,0,1
1814,303,0,0,28,34,0,0,0,1,1,1,0
1815,303,0,0,32,26,0,1,0,0,1,1,1
1816,303,0,0,23,25,0,1,0,1,1,0,1
1817,303,0,0,20,34,0,0,1,0,0,1,0
1818,303,0,0,33,30,0,1,0,1,0,1,0
1819,304,0,1,26,31,1,1,0,0,0,0,1
1820,304,0,1,24,28,0,1,1,1,1,1,0
1821,304,0,1,29,27,0,0,0,0,0,0,1
1822,304,0,1,24,31,1,0,1,0,0,0,0
1823,304,0,1,33,31,1,0,0,0,0,1,1
1824,304,0,1,22,22,1,1,0,0,0,0,1
1825,305,0,0,32,29,1,1,0,1,0,0,0
1826,305,0,0,23,29,1,1,0,0,1,0,0
1827,305,0,0,25,25,1,0,1,0,1,1,1
1828,305,0,0,26,34,0,0,1,0,1,1,1
1829,305,0,0,24,32,1,0,0,0,1,0,0
1830,305,0,0,26,33,1,0,0,1,0,1,0
1831,306,1,0,20,31,0,0,1,1,0,0,0
1832,306,1,0,23,32,1,1,0,1,1,0,0
1833,306,1,0,20,30,1,1,0,1,1,1,0
1834,306,1,0,21,22,0,1,0,0,1,0,1
1835,306,1,0,29,20,1,0,1,0,0,0,1
1836,306,1,0,33,31,1,1,1,0,0,1,0
1837,307,1,0,24,25,1,1,0,0,0,1,1
1838,307,1,0,25,24,1,0,1,0,0,0,1
1839,307,1,0,34,34,0,1,1,1,1,0,0
1840,307,1,0,21,31,1,0,1,0,0,0,0
1841,307,1,0,22,25,0,1,0,0,0,1,0
1842,307,1,0,20,30,0,0,0,0,0,1,0
1843,308,0,1,21,30,1,0,0,1,1,0,0
1844,308,0,1,32,31,0,0,0,0,0,0,0
1845,308,0,1,22,34,1,0,0,1,0,1,0
1846,308,0,1,26,26,1,1,0,0,0,1,0
1847,308,0,1,28,28,1,0,0,1,1,1,1
1848,308,0,1,31,26,0,1,0,1,0,0,1
1849,309,0,0,21,34,0,0,0,0,0,1,0
1850,309,0,0,21,21,1,1,1,0,0,1,1
1851,309,0,0,34,24,0,0,1,1,0,1,1
1852,309,0,0,23,26,1,1,1,0,1,1,0
1853,309,0,0,29,32,1,1,0,0,0,0,0
1854,309,0,0,22,30,0,0,1,0,0,0,0
1855,310,0,0,32,23,0,0,0,1,1,1,1
1856,310,0,0,33,20,1,1,1,1,0,0,1
1857,310,0,0,21,27,1,1,1,0,1,0,1
1858,310,0,0,34,21,0,0,1,1,0,1,1
1859,310,0,0,24,29,0,1,0,0,0,1,0
1860,310,0,0,32,29,1,0,0,1,1,0,1
1861,311,1,0,22,21,1,0,0,1,0,1,0
1862,311,1,0,32,26,0,1,0,0,0,1,1
1863,311,1,0,28,29,1,1,1,0,0,1,1
1864,311,1,0,32,28,0,1,0,0,0,0,0
1865,311,1,0,21,21,1,0,0,1,0,1,0
1866,311,1,0,22,22,0,1,0,0,1,0,0
1867,312,1,1,25,31,1,0,0,0,1,0,1
1868,312,1,1,32,29,0,0,1,0,0,0,1
1869,312,1,1,29,31,0,1,0,0,0,1,0
1870,312,1,1,33,26,1,1,0,0,1,0,1
1871,312,1,1,23,29,1,0,0,1,0,0,0
1872,312,1,1,30,22,1,0,0,0,0,1,1
1873,313,0,0,32,29,0,0,0,0,1,0,0
1874,313,0,0,23,21,0,0,0,1,1,0,1
1875,313,0,0,21,33,1,0,1,1,1,1,0
1876,313,0,0,34,33,1,1,1,0,0,1,0
1877,313,0,0,28,31,1,0,1,0,0,1,1
1878,313,0,0,29,21,1,1,0,0,0,1,1
1879,314,0,0,29,24,0,0,1,0,1,0,1
1880,314,0,0,27,26,1,1,1,1,1,1,1
1881,314,0,0,23,20,1,1,0,0,1,1,1
1882,314,0,0,22,27,1,1,1,0,1,1,0
1883,314,0,0,24,30,1,1,1,0,1,0,1
1884,314,0,0,31,33,0,1,0,1,1,1,1
1885,315,0,0,23,27,1,1,0,0,1,0,0
1886,315,0,0,29,28,1,1,0,1,1,0,0
1887,315,0,0,22,28,1,0,1,0,1,0,0
1888,315,0,0,27,28,1,1,0,0,1,0,1
1889,315,0,0,20,32,1,1,0,0,1,0,1
1890,315,0,0,21,28,0,0,0,1,1,0,1
1891,316,1,1,30,20,0,0,0,0,0,0,1
1892,316,1,1,24,25,0,0,1,0,1,0,1
1893,316,1,1,20,21,1,1,0,1,0,1,0
1894,316,1,1,31,27,0,0,0,1,0,1,0
1895,316,1,1,22,33,0,0,0,1,0,0,0
1896,316,1,1,23,30,0,1,0,0,0,0,0
1897,317,1,0,30,20,1,0,0,1,0,0,1
1898,317,1,0,26,30,0,1,1,0,1,0,0
1899,317,1,0,21,32,0,0,0,0,0,0,0
1900,317,1,0,25,26,0,0,0,0,0,0,1
1901,317,1,0,32,22,0,1,1,0,1,0,1
1902,317,1,0,24,24,0,1,0,0,0,0,0
1903,318,0,0,23,26,0,0,0,0,0,1,0
1904,318,0,0,23,27,1,0,0,0,0,0,1
1905,318,0,0,31,32,1,0,1,1,1,0,1
1906,318,0,0,22,20,1,1,0,1,0,0,1
1907,318,0,0,29,20,0,0,0,0,1,1,1
1908,318,0,0,29,25,0,1,1,0,1,0,1
1909,319,0,0,34,28,0,1,0,1,1,1,1
1910,319,0,0,30,28,0,1,1,0,0,1,0
1911,319,0,0,25,22,1,0,1,1,1,1,1
1912,319,0,0,26,30,1,1,0,0,1,1,0
1913,319,0,0,31,27,0,0,0,1,1,1,1
1914,319,0,0,27,25,0,1,0,0,0,1,0
1915,320,0,1,28,28,0,0,1,1,0,0,1
1916,320,0,1,32,26,0,0,0,0,0,1,1
1917,320,0,1,24,24,1,0,0,0,1,1,1
1918,320,0,1,29,26,1,1,1,0,1,0,1
1919,320,0,1,32,29,0,0,1,0,0,0,0
1920,320,0,1,24,28,1,1,0,1,1,1,0
1921,321,1,0,32,31,0,1,1,1,0,1,0
1922,321,1,0,23,28,1,1,0,0,1,0,0
1923,321,1,0,31,27,0,0,0,0,1,0,1
1924,321,1,0,23,33,1,1,0,0,0,1,0
1925,321,1,0,30,33,0,0,0,0,1,0,1
1926,321,1,0,27,21,0,1,0,1,0,1,0
1927,322,1,0,24,22,1,1,1,1,0,0,1
1928,322,1,0,21,33,1,1,0,0,1,0,0
1929,322,1,0,25,31,0,0,1,0,0,1,0
1930,322,1,0,23,22,0,0,0,0,1,0,0
1931,322,1,0,21,31,1,1,0,0,0,0,0
1932,322,1,0,30,21,1,1,0,0,0,0,1
1933,323,0,0,21,31,1,1,0,0,0,1,0
1934,323,0,0,21,31,0,1,1,1,0,0,0
1935,323,0,0,29,23,1,0,1,0,0,1,1
1936,323,0,0,27,30,0,1,1,0,1,1,1
1937,323,0,0,23,33,1,0,0,1,1,0,0
1938,323,0,0,27,27,1,1,0,0,0,0,0
1939,324,0,1,26,32,1,0,1,0,0,0,1
1940,324,0,1,34,29,1,1,0,0,1,0,1
1941,324,0,1,31,24,1,0,0,0,1,1,1
1942,324,0,1,24,25,0,0,1,0,0,0,0
1943,324,0,1,29,22,0,1,0,0,0,0,0
1944,324,0,1,31,30,1,1,1,0,1,1,1
1945,325,0,0,34,22,0,0,0,1,1,0,1
1946,325,0,0,22,23,0,1,0,1,0,1,0
1947,325,0,0,28,32,0,0,1,1,0,1,0
1948,325,0,0,27,20,1,0,0,1,0,0,0
1949,325,0,0,20,24,1,0,1,0,1,1,1
1950,325,0,0,27,23,1,1,0,0,1,0,1
1951,326,1,0,27,33,0,0,0,0,1,0,0
1952,326,1,0,23,26,1,0,0,1,1,1,0
1953,326,1,0,30,29,1,0,1,0,0,0,1
1954,326,1,0,28,25,1,1,1,0,1,1,1
1955,326,1,0,24,33,0,1,0,1,0,0,0
1956,326,1,0,28,28,0,1,1,1,0,1,0
1957,327,1,0,22,28,1,1,1,0,1,0,1
1958,327,1,0,20,20,1,0,1,1,0,0,0
1959,327,1,0,32,21,1,1,1,0,1,1,1
1960,327,1,0,21,23,1,1,1,0,1,0,1
1961,327,1,0,26,26,0,1,0,0,0,1,0
1962,327,1,0,28,30,1,0,0,1,1,1,1
1963,328,0,1,26,22,0,0,1,0,1,1,1
1964,328,0,1,23,21,0,1,0,0,0,0,0
1965,328,0,1,27,33,1,1,0,1,0,0,0
1966,328,0,1,25,24,1,0,0,0,1,1,1
1967,328,0,1,29,22,0,1,1,1,0,0,0
1968,328,0,1,21,30,1,1,0,1,0,1,0
1969,329,0,0,28,20,0,0,0,0,0,1,1
1970,329,0,0,27,26,1,1,0,0,1,1,0
1971,329,0,0,25,33,1,1,1,0,0,0,0
1972,329,0,0,21,34,0,0,0,1,1,1,0
1973,329,0,0,24,27,0,0,0,1,0,0,0
1974,329,0,0,27,22,0,1,0,0,1,1,0
1975,330,0,0,27,33,1,0,0,0,1,0,1
1976,330,0,0,32,21,1,0,0,1,1,1,1
1977,330,0,0,20,24,1,0,0,1,0,1,0
1978,330,0,0,34,21,1,0,0,0,1,0,1
1979,330,0,0,26,26,0,1,1,0,1,0,0
1980,330,0,0,21,33,1,1,0,1,0,0,0
1981,331,1,0,27,29,0,0,1,0,0,1,1
1982,331,1,0,28,31,1,1,0,1,0,0,0
1983,331,1,0,34,27,0,1,1,1,0,1,1
1984,331,1,0,30,28,0,1,1,0,1,1,0
1985,331,1,0,31,25,0,0,0,0,0,0,0
1986,331,1,0,27,32,0,1,0,0,1,0,0
1987,332,1,1,20,21,1,1,0,1,1,1,0
1988,332,1,1,25,33,0,0,0,0,0,0,0
1989,332,1,1,34,20,1,0,1,0,1,0,1
1990,332,1,1,33,22,1,0,0,0,0,1,1
1991,332,1,1,33,30,0,0,0,0,1,0,1
1992,332,1,1,24,21,0,0,0,0,1,0,1
1993,333,0,0,27,32,1,1,1,1,0,0,0
1994,333,0,0,27,34,1,0,1,1,0,1,0
1995,333,0,0,33,31,1,0,0,0,1,0,1
1996,333,0,0,23,26,0,0,0,1,0,0,0
1997,333,0,0,30,25,0,1,1,0,0,1,1
1998,333,0,0,21,29,1,0,0,1,0,1,0
1999,334,0,0,33,25,0,0,0,0,0,0,1
2000,334,0,0,23,28,1,1,1,1,0,0,0
2001,334,0,0,22,23,1,1,0,1,0,0,0
2002,334,0,0,28,26,0,0,0,1,0,1,0
2003,334,0,0,25,21,0,0,0,0,1,1,1
2004,334,0,0,22,24,1,1,0,1,1,1,0
2005,335,0,0,33,25,1,1,0,0,1,0,1
2006,335,0,0,21,20,1,1,1,0,0,0,1
2007,335,0,0,29,21,0,0,0,0,1,0,1
2008,335,0,0,27,21,0,1,0,1,0,0,0
2009,335,0,0,27,29,0,1,0,0,0,1,0
2010,335,0,0,27,30,0,1,0,1,0,0,0
2011,336,1,1,32,28,0,1,0,0,1,0,0
2012,336,1,1,25,24,0,1,0,0,1,0,0
2013,336,1,1,27,25,1,1,1,0,1,1,1
2014,336,1,1,25,26,0,0,1,0,0,0,0
2015,336,1,1,28,22,0,1,0,1,0,1,0
2016,336,1,1,28,33,0,0,1,0,1,0,1
2017,337,1,0,20,20,0,1,0,1,1,0,0
2018,337,1,0,24,31,1,1,0,0,0,1,0
2019,337,1,0,31,27,1,1,0,1,1,1,1
2020,337,1,0,32,24,0,1,1,1,1,1,0
2021,337,1,0,32,24,0,1,1,1,0,1,1
2022,337,1,0,24,24,1,0,0,0,1,1,1
2023,338,0,0,23,33,1,0,0,0,1,1,1
2024,338,0,0,26,21,1,1,0,1,1,1,1
2025,338,0,0,31,29,0,1,0,0,1,0,1
2026,338,0,0,21,25,1,1,1,1,0,1,0
2027,338,0,0,30,25,1,1,0,0,1,0,1
2028,338,0,0,32,33,1,0,0,1,0,0,1
2029,339,0,0,23,23,1,0,0,1,0,0,0
2030,339,0,0,27,24,1,1,0,0,0,0,1
2031,339,0,0,34,25,1,0,0,0,0,0,1
2032,339,0,0,33,31,1,0,0,1,1,0,1
2033,339,0,0,34,27,1,1,1,0,1,0,1
2034,339,0,0,33,28,0,0,0,0,1,0,1
2035,340,0,1,22,30,0,1,0,1,1,0,0
2036,340,0,1,25,29,0,1,0,0,1,0,0
2037,340,0,1,23,34,0,1,0,0,0,1,0
2038,340,0,1,27,29,0,0,1,0,1,1,0
2039,340,0,1,32,29,1,1,0,0,0,1,0
2040,340,0,1,20,32,1,1,1,1,1,1,0
2041,341,1,0,26,32,0,1,1,0,1,1,0
2042,341,1,0,29,32,0,0,1,0,0,0,0
2043,341,1,0,34,20,0,0,0,0,0,1,1
2044,341,1,0,34,27,0,0,0,1,1,0,1
2045,341,1,0,28,30,1,1,0,0,0,0,0
2046,341,1,0,27,30,1,1,1,1,0,0,0
2047,342,1,0,23,24,0,1,1,0,1,0,0
2048,342,1,0,22,22,1,1,0,1,0,1,0
2049,342,1,0,29,24,0,0,0,0,0,1,0
2050,342,1,0,26,32,0,0,0,0,0,1,0
2051,342,1,0,32,31,0,1,1,1,0,1,0
2052,342,1,0,28,22,1,1,1,1,0,1,0
2053,343,0,0,30,23,0,0,1,0,1,1,1
2054,343,0,0,25,27,0,1,1,0,0,1,0
2055,343,0,0,33,29,1,0,0,1,1,0,1
2056,343,0,0,34,26,1,1,0,1,0,0,1
2057,343,0,0,30,22,1,0,0,1,0,1,1
2058,343,0,0,28,34,1,0,0,0,1,1,0
2059,344,0,1,27,31,1,0,1,0,0,0,1
2060,344,0,1,30,26,1,1,0,0,1,1,1
2061,344,0,1,33,30,0,1,0,0,0,0,0
2062,344,0,1,32,34,1,0,0,1,0,0,0
2063,344,0,1,24,24,1,0,1,0,0,0,1
2064,344,0,1,23,29,1,1,0,1,1,0,0
2065,345,0,0,34,32,1,0,1,1,0,1,1
2066,345,0,0,23,22,0,1,0,0,0,0,1
2067,345,0,0,22,27,0,1,1,0,1,0,0
2068,345,0,0,29,22,1,0,1,0,0,1,1
2069,345,0,0,24,20,1,1,1,0,0,1,1
2070,345,0,0,25,29,0,1,0,1,1,0,0
2071,346,1,0,22,28,1,0,0,0,0,1,0
2072,346,1,0,21,21,0,0,1,1,0,0,1
2073,346,1,0,33,22,0,0,0,0,0,1,1
2074,346,1,0,29,29,1,1,1,1,1,1,1
2075,346,1,0,31,20,1,0,0,0,0,0,1
2076,346,1,0,27,25,0,1,0,1,1,0,0
2077,347,1,0,20,27,1,1,0,0,0,1,0
2078,347,1,0,31,34,1,1,1,1,1,0,0
2079,347,1,0,32,21,1,0,0,0,0,0,1
2080,347,1,0,34,20,1,0,0,1,0,0,1
2081,347,1,0,22,20,1,1,1,1,1,0,0
2082,347,1,0,26,24,0,1,0,1,0,1,0
2083,348,0,1,28,28,1,0,1,1,1,0,0
2084,348,0,1,23,27,0,1,0,0,1,0,0
2085,348,0,1,21,24,1,0,0,0,0,0,1
2086,348,0,1,23,21,1,0,1,0,1,1,1
2087,348,0,1,23,32,0,0,1,0,0,0,0
2088,348,0,1,28,22,0,0,0,1,1,1,1
2089,349,0,0,28,25,0,1,0,0,0,1,0
2090,349,0,0,21,29,1,0,1,0,0,0,0
2091,349,0,0,26,27,1,0,1,0,0,1,0
2092,349,0,0,24,34,1,1,1,1,1,0,0
2093,349,0,0,24,23,0,0,0,0,1,0,1
2094,349,0,0,25,29,1,1,1,0,0,0,0
2095,350,0,0,32,24,0,0,0,1,1,0,1
