worker_id,year,firm_id,college,female,experience,worker_effect_true,firm_premium_true,amenity_value,log_wage,total_job_value
356,2017,9,0,1,9,-0.1442100399586759,-0.06817423843451054,-0.006371567906974022,2.283419494041027,2.277047926134053
357,2017,10,0,1,24,-0.018938939005377974,0.01417147872215942,0.049490713396338204,2.450991162955528,2.500481876351866
358,2017,13,0,1,21,0.07877673382538332,0.11896910946779436,0.12349481689899336,2.7377100932922547,2.861204910191248
359,2017,12,1,1,5,0.19132190340142205,0.11307838697902907,0.10260112081923231,2.793122631584991,2.895723752404223
360,2017,10,0,0,19,-0.18196608771430708,0.01417147872215942,0.049490713396338204,2.4237058894687364,2.4731966028650745
1,2018,9,1,1,21,0.200447190485755,-0.06817423843451054,-0.006371567906974022,2.735362431026274,2.7289908631193
2,2018,10,0,0,20,0.38727037018585736,0.01417147872215942,0.049490713396338204,3.0654992027716492,3.1149899161679873
3,2018,16,1,0,22,0.036725368307946156,0.19302845983921318,0.12334047055215136,2.943366386916994,3.0667068574691454
4,2018,15,0,0,12,0.17320167069130926,0.16809012295328016,0.13571829151181078,2.8324240512609853,2.968142342772796
5,2018,7,1,0,14,-0.004205277893709365,-0.07601174098133015,0.04668673669539401,2.506569492457354,2.5532562291527476
6,2018,9,1,0,10,0.0875928709115531,-0.06817423843451054,-0.006371567906974022,2.604191741734408,2.597820173827434
7,2018,7,1,0,9,0.04252867845778876,-0.07601174098133015,0.04668673669539401,2.61685706914858,2.663543805843974
8,2018,11,1,1,21,-0.2450611277781245,0.06693248076938582,0.1209863332769304,2.362641049398715,2.483627382675645
9,2018,13,0,1,15,-0.06061273669945958,0.11896910946779436,0.12349481689899336,2.517780992111359,2.6412758090103523
10,2018,7,0,1,5,-0.03034294242650361,-0.07601174098133015,0.04668673669539401,2.228109066372747,2.274795803068141
11,2018,13,0,0,21,-0.27801649271251017,0.11896910946779436,0.12349481689899336,2.4622202653109557,2.585715082209949
12,2018,17,0,1,17,0.398973110595189,0.2229158466260953,0.1537850495334553,3.22754184011016,3.3813268896436153
13,2018,6,0,0,14,0.12201514994884877,-0.1626617957937956,0.004619260060277231,2.54538842489735,2.5500076849576274
14,2018,15,0,1,13,-0.052249905231037355,0.16809012295328016,0.13571829151181078,2.6208437470993826,2.7565620386111935
15,2018,4,0,0,6,-0.1207099305012731,-0.1942030148990611,-0.04852172652087386,2.0202476937235763,1.9717259672027023
16,2018,18,1,0,9,0.2921172317965632,0.28064301550651155,0.1366128635892917,2.98484637998438,3.1214592435736717
17,2018,14,0,0,17,-0.07414110015402123,0.16586284495507017,0.13907270378765751,2.6651273461580884,2.804200049945746
18,2018,6,0,1,16,-0.19104588791150048,-0.1626617957937956,0.004619260060277231,2.1755963454631315,2.1802156055234088
19,2018,7,1,1,21,-0.012041588919386594,-0.07601174098133015,0.04668673669539401,2.4205965577043935,2.4672832943997873
20,2018,18,0,0,16,0.032573559999540855,0.28064301550651155,0.1366128635892917,2.855967426752271,2.9925802903415626
21,2018,17,1,1,13,0.007013385627096663,0.2229158466260953,0.1537850495334553,2.7676442749391996,2.921429324472655
22,2018,3,0,1,11,-0.4919778374119681,-0.1883029488253625,-0.01609642471776382,1.727192738933913,1.7110963142161493
23,2018,5,0,1,7,0.020764954777308716,-0.14804096289500648,-0.030118958326311687,2.2553737424391644,2.225254784112853
24,2018,8,1,0,18,-0.20459987931346732,-0.05253658035648828,0.034102737584433315,2.376610456066361,2.4107131936507944
25,2018,7,1,1,18,-0.21055920111081097,-0.07601174098133015,0.04668673669539401,2.315994908958652,2.3626816456540456
26,2018,4,1,1,10,0.07231228218825227,-0.1942030148990611,-0.04852172652087386,2.3803593686665483,2.3318376421456746
27,2018,3,1,1,22,-0.023889078513083663,-0.1883029488253625,-0.01609642471776382,2.3202830991983276,2.304186674480564
28,2018,8,1,0,14,0.12528439637938465,-0.05253658035648828,0.034102737584433315,2.644850093009473,2.6789528305939063
29,2018,14,0,0,24,-0.19120715311862102,0.16586284495507017,0.13907270378765751,2.654686377655169,2.7937590814428264
30,2018,1,1,1,21,-0.4598351219138079,-0.31767325934003227,-0.004239379864093937,1.750867954796526,1.7466285749324322
31,2018,7,0,0,17,-0.014519963934967798,-0.07601174098133015,0.04668673669539401,2.5213515562406417,2.5680382929360355
32,2018,4,0,1,5,-0.04297486244020324,-0.1942030148990611,-0.04852172652087386,2.1212079034429143,2.0726861769220406
33,2018,15,0,1,15,0.05321407089710713,0.16809012295328016,0.13571829151181078,2.7204431772317625,2.8561614687435735
34,2018,9,0,1,10,-0.3473421902369692,-0.06817423843451054,-0.006371567906974022,1.96388326650014,1.957511698593166
35,2018,2,0,1,20,-0.010325043689059666,-0.23876485036387385,-0.08098121698474023,2.309355687777797,2.2283744707930566
36,2018,2,0,0,13,0.13039449644962234,-0.23876485036387385,-0.08098121698474023,2.2971297705250486,2.2161485535403083
37,2018,3,0,1,9,0.10676864061735626,-0.1883029488253625,-0.01609642471776382,2.2711632676583715,2.2550668429406078
38,2018,3,0,0,20,-0.0026413918967132495,-0.1883029488253625,-0.01609642471776382,2.469419635440598,2.4533232107228344
39,2018,9,0,0,13,-0.23905713821999863,-0.06817423843451054,-0.006371567906974022,2.1886029572878636,2.1822313893808896
40,2018,8,1,0,23,-0.018486883367401986,-0.05253658035648828,0.034102737584433315,2.6455689786521996,2.679671716236633
41,2018,2,1,0,18,-0.352612759212083,-0.23876485036387385,-0.08098121698474023,2.0574595129046283,1.976478295919888
42,2018,9,1,0,14,0.025921240995134456,-0.06817423843451054,-0.006371567906974022,2.537750409359932,2.531378841452958
43,2018,12,0,1,17,0.1671762710015936,0.11307838697902907,0.10260112081923231,2.6916352830050143,2.7942364038242467
44,2018,10,1,1,5,0.05809824772527589,0.01417147872215942,0.049490713396338204,2.5226348061176616,2.5721255195139996
45,2018,5,1,1,22,0.10602647555350266,-0.14804096289500648,-0.030118958326311687,2.550578732328112,2.5204597740018007
46,2018,11,0,1,16,0.17598655974000046,0.06693248076938582,0.1209863332769304,2.7774497662455233,2.8984360995224536
47,2018,7,0,0,19,-0.06649904514879608,-0.07601174098133015,0.04668673669539401,2.352988745891209,2.399675482586603
48,2018,16,1,1,23,0.04571856979147119,0.19302845983921318,0.12334047055215136,2.9184324045995633,3.0417728751517146
49,2018,18,0,1,10,0.3688460579442293,0.28064301550651155,0.1366128635892917,3.1124088775947634,3.249021741184055
50,2018,17,1,0,17,0.10453489893851979,0.2229158466260953,0.1537850495334553,2.8040762288640426,2.957861278397498
51,2018,14,0,1,17,0.1721911810106273,0.16586284495507017,0.13907270378765751,2.793876350902118,2.9329490546897756
52,2018,6,1,0,23,-0.01224696674734657,-0.1626617957937956,0.004619260060277231,2.593644048142765,2.5982633082030424
53,2018,2,0,1,9,0.2596459492479207,-0.23876485036387385,-0.08098121698474023,2.5368220001423545,2.455840783157614
54,2018,7,0,0,5,-0.20280699335135746,-0.07601174098133015,0.04668673669539401,2.228563269737613,2.275250006433007
55,2018,12,0,0,18,0.29004407345312455,0.11307838697902907,0.10260112081923231,3.0120886260936692,3.1146897469129016
56,2018,15,1,1,8,-0.13587792871137094,0.16809012295328016,0.13571829151181078,2.4698819838282757,2.6056002753400866
57,2018,13,1,0,25,0.35344212416611787,0.11896910946779436,0.12349481689899336,3.2925154059689743,3.4160102228679676
58,2018,17,1,1,17,0.025213105982855134,0.2229158466260953,0.1537850495334553,2.749263725777746,2.903048775311201
59,2018,15,0,1,22,0.410367483282361,0.16809012295328016,0.13571829151181078,3.0944026042909836,3.2301208958027945
60,2018,17,1,0,22,0.33092280095008053,0.2229158466260953,0.1537850495334553,3.3395681908532966,3.4933532403867518
61,2018,8,1,1,6,-0.05668075128079926,-0.05253658035648828,0.034102737584433315,2.170221652840407,2.20432439042484
62,2018,4,0,0,7,0.13419994428174953,-0.1942030148990611,-0.04852172652087386,2.4681557298213335,2.4196340033004597
63,2018,16,1,1,18,0.06485020055018914,0.19302845983921318,0.12334047055215136,2.8690291809373516,2.992369651489503
64,2018,9,0,0,17,0.10122494593864417,-0.06817423843451054,-0.006371567906974022,2.6796710407361437,2.6732994728291697
65,2018,5,1,0,19,-0.44622306707915127,-0.14804096289500648,-0.030118958326311687,1.976259928267782,1.9461409699414702
66,2018,10,1,0,13,0.08683054833276795,0.01417147872215942,0.049490713396338204,2.6233082721114784,2.6727989855078165
67,2018,2,0,1,23,-0.14911242816106537,-0.23876485036387385,-0.08098121698474023,2.1962955963768644,2.115314379392124
68,2018,4,0,1,12,-0.1901319816295603,-0.1942030148990611,-0.04852172652087386,2.0342345783982307,1.9857128518773568
69,2018,7,0,1,23,-0.09881037576744946,-0.07601174098133015,0.04668673669539401,2.387286216720087,2.4339729534154806
70,2018,18,0,0,7,0.17235566022618978,0.28064301550651155,0.1366128635892917,2.793823866312223,2.9304367299015146
71,2018,15,0,0,12,0.589204795156651,0.16809012295328016,0.13571829151181078,3.1396351399746094,3.2753534314864203
72,2018,16,0,0,17,-0.08304703652946772,0.19302845983921318,0.12334047055215136,2.64708027909804,2.7704207496501914
73,2018,12,0,1,10,0.13376024926348193,0.11307838697902907,0.10260112081923231,2.550103447213951,2.6527045680331836
74,2018,17,0,1,23,0.07253209721213648,0.2229158466260953,0.1537850495334553,2.8953808616797234,3.0491659112131786
75,2018,8,0,0,23,-0.2612759153496707,-0.05253658035648828,0.034102737584433315,2.2879323076049665,2.3220350451894
76,2018,11,0,1,19,0.20888822994561712,0.06693248076938582,0.1209863332769304,2.857915421542392,2.978901754819322
77,2018,9,1,0,16,-0.008333222653434988,-0.06817423843451054,-0.006371567906974022,2.4725916349621,2.466220067055126
78,2018,16,0,0,9,-0.11837111445011211,0.19302845983921318,0.12334047055215136,2.5052607734720036,2.628601244024155
79,2018,3,1,0,15,-0.10951826588550029,-0.1883029488253625,-0.01609642471776382,2.2609991749898386,2.244902750272075
80,2018,15,1,1,11,-0.1881366601844622,0.16809012295328016,0.13571829151181078,2.5047780873715415,2.6404963788833524
81,2018,9,1,1,18,-0.09025323948726234,-0.06817423843451054,-0.006371567906974022,2.342172790148598,2.335801222241624
82,2018,13,0,0,23,0.0874822280292275,0.11896910946779436,0.12349481689899336,2.7724341781314172,2.8959289950304106
83,2018,1,0,0,22,-0.21115581225841906,-0.31767325934003227,-0.004239379864093937,2.021021311677116,2.016781931813022
84,2018,3,0,1,13,-0.3481076885038919,-0.1883029488253625,-0.01609642471776382,1.894186936151014,1.8780905114332502
85,2018,14,1,0,6,0.2643526887807509,0.16586284495507017,0.13907270378765751,2.9031755724978043,3.042248276285462
86,2018,3,1,1,12,-0.35474821127092043,-0.1883029488253625,-0.01609642471776382,1.956007306051804,1.9399108813340402
87,2018,9,0,0,15,0.033905992853154605,-0.06817423843451054,-0.006371567906974022,2.4905519470032784,2.4841803790963044
88,2018,4,1,1,25,-0.14177995892222625,-0.1942030148990611,-0.04852172652087386,2.333334355843798,2.284812629322924
89,2018,15,1,1,14,0.36978463556374475,0.16809012295328016,0.13571829151181078,3.108947343660144,3.244665635171955
90,2018,1,0,1,9,0.06994659828195449,-0.31767325934003227,-0.004239379864093937,2.1256214275695173,2.1213820477054233
91,2018,2,0,1,12,0.08708297474945029,-0.23876485036387385,-0.08098121698474023,2.225803697987384,2.1448224810026435
92,2018,13,0,0,20,0.5165670314247045,0.11896910946779436,0.12349481689899336,3.202289748053451,3.3257845649524445
93,2018,13,0,0,15,-0.009667706373591796,0.11896910946779436,0.12349481689899336,2.6269946113456024,2.7504894282445957
94,2018,7,1,0,7,-0.338600463713423,-0.07601174098133015,0.04668673669539401,2.062408422745532,2.1090951594409257
95,2018,9,0,0,10,-0.2376326622110756,-0.06817423843451054,-0.006371567906974022,2.1685445551279856,2.1621729872210116
96,2018,1,0,0,8,-0.21842093865610784,-0.31767325934003227,-0.004239379864093937,1.9507571422199488,1.946517762355855
97,2018,17,1,0,25,0.10906289410961525,0.2229158466260953,0.1537850495334553,3.123612570634301,3.2773976201677564
98,2018,13,0,1,21,-0.05931741988200543,0.11896910946779436,0.12349481689899336,2.5134738937796994,2.6369687106786928
99,2018,11,1,1,21,0.34089918629863564,0.06693248076938582,0.1209863332769304,3.031123621325313,3.1521099546022433
100,2018,1,0,0,18,-0.3605601873680673,-0.31767325934003227,-0.004239379864093937,1.8627148680485706,1.8584754881844767
101,2018,12,0,0,24,-0.041409505910716495,0.11307838697902907,0.10260112081923231,2.6358635131897716,2.738464634009004
102,2018,8,1,1,15,-0.009943686146251266,-0.05253658035648828,0.034102737584433315,2.519332661550794,2.5534353991352274
103,2018,10,1,0,17,-0.0922886364558444,0.01417147872215942,0.049490713396338204,2.4461561076210465,2.4956468210173846
104,2018,1,1,0,21,0.11712543353330669,-0.31767325934003227,-0.004239379864093937,2.512159509127847,2.507920129263753
105,2018,4,0,1,10,-0.39909427839729433,-0.1942030148990611,-0.04852172652087386,1.8066027943858576,1.7580810678649836
106,2018,11,0,0,15,0.03911379609533853,0.06693248076938582,0.1209863332769304,2.562529663896128,2.683515997173058
107,2018,6,1,0,13,-0.36759315860921665,-0.1626617957937956,0.004619260060277231,2.011366642739362,2.015985902799639
108,2018,17,0,0,24,-0.2127181404024225,0.2229158466260953,0.1537850495334553,2.643318706199894,2.797103755733349
109,2018,11,0,1,24,0.36687899169764754,0.06693248076938582,0.1209863332769304,3.1109403463589977,3.231926679635928
110,2018,14,0,1,8,0.372123109783239,0.16586284495507017,0.13907270378765751,2.8977818788169474,3.036854582604605
111,2018,18,0,0,24,0.34835933813522757,0.28064301550651155,0.1366128635892917,3.3275375606859856,3.464150424275277
112,2018,17,0,0,14,-0.04528666720014428,0.2229158466260953,0.1537850495334553,2.650384370803231,2.8041694203366863
113,2018,4,0,0,13,-0.13093984089609254,-0.1942030148990611,-0.04852172652087386,2.1636518933170437,2.11513016679617
114,2018,12,1,0,12,0.287947717750997,0.11307838697902907,0.10260112081923231,2.889511559659801,2.9921126804790332
115,2018,9,0,1,17,-0.08924722452982797,-0.06817423843451054,-0.006371567906974022,2.4033080371516697,2.3969364692446957
116,2018,16,0,1,5,0.3097719915716783,0.19302845983921318,0.12334047055215136,2.877518734588727,3.0008592051408782
117,2018,9,1,1,16,0.27381844906684055,-0.06817423843451054,-0.006371567906974022,2.7473065769762566,2.7409350090692826
118,2018,8,1,0,15,-0.3999263706211417,-0.05253658035648828,0.034102737584433315,2.239226381337699,2.2733291189221325
119,2018,12,0,1,16,0.14408594432773497,0.11307838697902907,0.10260112081923231,2.7545865102921936,2.857187631111426
120,2018,6,0,0,20,-0.09829019961422994,-0.1626617957937956,0.004619260060277231,2.351047559124715,2.355666819184992
121,2018,10,0,1,18,0.019970946845884227,0.01417147872215942,0.049490713396338204,2.547670510544442,2.59716122394078
122,2018,11,1,0,21,0.007031191505811803,0.06693248076938582,0.1209863332769304,2.748588094226779,2.8695744275037094
123,2018,14,1,0,6,0.6046611868469988,0.16586284495507017,0.13907270378765751,3.211076890600021,3.3501495943876787
124,2018,3,0,1,14,-0.11554921368350791,-0.1883029488253625,-0.01609642471776382,2.2145123020913218,2.198415877373558
125,2018,12,0,0,7,-0.2560635935757677,0.11307838697902907,0.10260112081923231,2.2995739426899573,2.4021750635091896
126,2018,13,1,1,24,0.1602342292956945,0.11896910946779436,0.12349481689899336,2.8938294568351117,3.017324273734105
127,2018,17,0,1,24,0.19028433425295205,0.2229158466260953,0.1537850495334553,3.048504848358696,3.2022898978921512
128,2018,14,0,0,23,-0.0026300594904296974,0.16586284495507017,0.13907270378765751,2.807062373155995,2.9461350769436527
129,2018,7,0,0,23,-0.1789539369400643,-0.07601174098133015,0.04668673669539401,2.3176743378285725,2.3643610745239663
130,2018,18,0,0,25,0.17612762817676786,0.28064301550651155,0.1366128635892917,3.165662681097441,3.3022755446867325
131,2018,18,1,0,10,0.3597766311117156,0.28064301550651155,0.1366128635892917,3.1012209528104355,3.237833816399727
132,2018,5,0,0,8,-0.2977671760081258,-0.14804096289500648,-0.030118958326311687,1.8913478133826254,1.8612288550563136
133,2018,12,1,1,7,-0.15408823318146775,0.11307838697902907,0.10260112081923231,2.305619099223901,2.4082202200431335
134,2018,10,0,1,25,-0.019254615009635427,0.01417147872215942,0.049490713396338204,2.5539597376468235,2.6034504510431615
135,2018,12,1,1,14,0.05806181745158664,0.11307838697902907,0.10260112081923231,2.8159288154286624,2.9185299362478947
136,2018,8,1,0,17,-0.1076335745674807,-0.05253658035648828,0.034102737584433315,2.5862937074184624,2.620396445002896
137,2018,8,0,1,19,-0.24803974597726075,-0.05253658035648828,0.034102737584433315,2.1768670037869176,2.210969741371351
138,2018,12,0,1,16,0.19997509554772583,0.11307838697902907,0.10260112081923231,2.7574938666716022,2.8600949874908346
139,2018,8,1,0,12,-0.1038770631502566,-0.05253658035648828,0.034102737584433315,2.36103678584488,2.3951395234293136
140,2018,3,0,1,15,-0.23446906562901088,-0.1883029488253625,-0.01609642471776382,2.1166246937660795,2.100528269048316
141,2018,11,1,1,15,-0.06770474615309217,0.06693248076938582,0.1209863332769304,2.5457042607307168,2.666690594007647
142,2018,13,1,0,8,-0.058744392394011066,0.11896910946779436,0.12349481689899336,2.4976706583810073,2.6211654752800007
143,2018,15,1,0,15,-0.40376353481357896,0.16809012295328016,0.13571829151181078,2.317649144596885,2.453367436108696
144,2018,5,1,0,11,-0.04528476556641862,-0.14804096289500648,-0.030118958326311687,2.392101856046903,2.3619828977205914
145,2018,5,0,1,14,-0.1885506033410277,-0.14804096289500648,-0.030118958326311687,2.1836265625850304,2.153507604258719
146,2018,13,0,0,5,0.12003707228682022,0.11896910946779436,0.12349481689899336,2.6660042601694207,2.789499077068414
147,2018,6,0,1,14,-0.21320445569338456,-0.1626617957937956,0.004619260060277231,2.0898919400851144,2.0945112001453916
148,2018,10,1,1,19,-0.2533745532203585,0.01417147872215942,0.049490713396338204,2.272632902552748,2.322123615949086
149,2018,9,1,1,24,-0.23514979178205606,-0.06817423843451054,-0.006371567906974022,2.3005318757850204,2.2941603078780464
150,2018,15,1,1,5,0.13162251912411255,0.16809012295328016,0.13571829151181078,2.786362135453514,2.922080426965325
151,2018,12,0,1,18,-0.1712828693698856,0.11307838697902907,0.10260112081923231,2.4996508842103156,2.602252005029548
152,2018,6,0,0,15,0.1260245860988984,-0.1626617957937956,0.004619260060277231,2.592712179318498,2.597331439378775
153,2018,2,1,0,6,0.1719432424491987,-0.23876485036387385,-0.08098121698474023,2.420010776562556,2.3390295595778157
154,2018,16,0,1,25,0.036320176627749785,0.19302845983921318,0.12334047055215136,2.876683356400543,3.0000238269526944
155,2018,1,0,1,16,-0.23940338514604476,-0.31767325934003227,-0.004239379864093937,1.8718917272257514,1.8676523473616575
156,2018,16,0,0,11,0.6017706482533328,0.19302845983921318,0.12334047055215136,3.298615717543121,3.4219561880952725
157,2018,18,1,0,20,0.07624870367695169,0.28064301550651155,0.1366128635892917,2.994278538574758,3.1308914021640497
158,2018,7,1,0,25,0.5144382414461678,-0.07601174098133015,0.04668673669539401,3.2075503070075673,3.254237043702961
159,2018,5,1,1,23,-0.2014707204754321,-0.14804096289500648,-0.030118958326311687,2.2640263937353855,2.233907435409074
160,2018,4,0,0,21,-0.5650197750539626,-0.1942030148990611,-0.04852172652087386,1.8687485006811593,1.8202267741602853
161,2018,3,1,1,8,-0.16205255409330327,-0.1883029488253625,-0.01609642471776382,2.1707078756632967,2.154611450945533
162,2018,15,1,1,5,-0.4736542387934573,0.16809012295328016,0.13571829151181078,2.057769957561935,2.193488249073746
163,2018,17,1,0,5,-0.10454608819503129,0.2229158466260953,0.1537850495334553,2.4859305157549185,2.6397155652883737
164,2018,15,1,0,13,-0.10547220860566886,0.16809012295328016,0.13571829151181078,2.56138837481094,2.697106666322751
165,2018,13,0,0,12,0.392477115505961,0.11896910946779436,0.12349481689899336,2.9517909836642784,3.0752858005632717
166,2018,15,1,0,11,0.13324355029390964,0.16809012295328016,0.13571829151181078,2.899062283254396,3.034780574766207
167,2018,13,1,1,16,0.03564326102573563,0.11896910946779436,0.12349481689899336,2.701845089045994,2.8253399059449875
168,2018,12,1,0,20,0.28278998936872357,0.11307838697902907,0.10260112081923231,3.0166468676473426,3.119247988466575
169,2018,4,0,0,14,-0.25905563635374534,-0.1942030148990611,-0.04852172652087386,2.080856036538548,2.0323343100176743
170,2018,2,0,1,6,-0.02289570014073938,-0.23876485036387385,-0.08098121698474023,2.1360996060306436,2.0551183890459033
171,2018,18,0,1,18,0.2311092913694365,0.28064301550651155,0.1366128635892917,3.0782785921967593,3.214891455786051
172,2018,9,0,1,7,0.008404630487496121,-0.06817423843451054,-0.006371567906974022,2.396645304143478,2.390273736236504
173,2018,7,1,1,19,-0.25329635539518064,-0.07601174098133015,0.04668673669539401,2.212554396838686,2.2592411335340796
174,2018,2,1,0,11,-0.5785960713397937,-0.23876485036387385,-0.08098121698474023,1.7125852249598315,1.6316040079750913
175,2018,18,0,1,12,0.11489802496398951,0.28064301550651155,0.1366128635892917,2.8439506031351396,2.980563466724431
176,2018,4,1,1,20,-0.17261431176981248,-0.1942030148990611,-0.04852172652087386,2.277181768925085,2.2286600424042113
177,2018,13,0,0,8,-0.0023805133016268827,0.11896910946779436,0.12349481689899336,2.502921812078802,2.6264166289777955
178,2018,18,0,0,25,0.2779283125689265,0.28064301550651155,0.1366128635892917,3.235706787572018,3.3723196511613094
179,2018,5,0,0,13,-0.1613848745172767,-0.14804096289500648,-0.030118958326311687,2.2015875388888704,2.171468580562559
180,2018,10,1,0,12,0.4086249547473678,0.01417147872215942,0.049490713396338204,2.9325987059088403,2.9820894193051783
181,2018,14,0,0,17,0.11947835989739107,0.16586284495507017,0.13907270378765751,2.8161811083074415,2.955253812095099
182,2018,11,1,1,15,0.16796967674770358,0.06693248076938582,0.1209863332769304,2.8359150099639145,2.956901343240845
183,2018,8,1,0,20,-0.013305724784140152,-0.05253658035648828,0.034102737584433315,2.612500485941619,2.6466032235260526
184,2018,11,0,0,20,0.10968145425028202,0.06693248076938582,0.1209863332769304,2.7848685831835325,2.905854916460463
185,2018,8,1,1,14,-0.09639735196871833,-0.05253658035648828,0.034102737584433315,2.3287906236559657,2.362893361240399
186,2018,3,1,1,11,-0.053291850132325326,-0.1883029488253625,-0.01609642471776382,2.3074099873408045,2.2913135626230408
187,2018,16,1,0,5,0.13419786642410744,0.19302845983921318,0.12334047055215136,2.7559785372616554,2.8793190078138067
188,2018,13,0,0,16,0.26317888860801236,0.11896910946779436,0.12349481689899336,2.941458954806367,3.0649537717053605
189,2018,11,0,0,14,0.05401867662150024,0.06693248076938582,0.1209863332769304,2.611557268285395,2.7325436015623255
190,2018,13,0,0,12,0.10568353136391842,0.11896910946779436,0.12349481689899336,2.7346264777172986,2.858121294616292
191,2018,10,1,1,12,0.015060872577018877,0.01417147872215942,0.049490713396338204,2.5004265565120054,2.5499172699083434
192,2018,10,1,1,20,-0.22808076375770248,0.01417147872215942,0.049490713396338204,2.398132612649362,2.4476233260457
193,2018,13,0,0,22,0.34872211461418023,0.11896910946779436,0.12349481689899336,3.0900439909143924,3.2135388078133857
194,2018,13,0,1,8,0.18318010468130924,0.11896910946779436,0.12349481689899336,2.766081779428296,2.8895765963272892
195,2018,8,0,1,19,-0.24949764240298947,-0.05253658035648828,0.034102737584433315,2.120533442948209,2.154636180532642
196,2018,18,1,0,12,0.42463084870244705,0.28064301550651155,0.1366128635892917,3.345499932524652,3.4821127961139435
197,2018,4,1,0,23,-0.382643551375469,-0.1942030148990611,-0.04852172652087386,2.1128352357766347,2.064313509255761
198,2018,18,1,0,25,0.11369600325435184,0.28064301550651155,0.1366128635892917,3.0631833614890343,3.199796225078326
199,2018,15,0,1,5,0.44329179216809955,0.16809012295328016,0.13571829151181078,3.06102384199546,3.196742133507271
200,2018,17,0,0,16,0.06259275110636707,0.2229158466260953,0.1537850495334553,2.844533617366286,2.998318666899741
201,2018,2,1,0,15,0.03978438123830525,-0.23876485036387385,-0.08098121698474023,2.3312783354585065,2.250297118473766
202,2018,17,1,1,25,0.2557274530462809,0.2229158466260953,0.1537850495334553,3.1138947822960326,3.2676798318294877
203,2018,17,1,0,15,-0.012113328849152925,0.2229158466260953,0.1537850495334553,2.890465031396253,3.044250080929708
204,2018,18,1,0,24,0.2042196803679998,0.28064301550651155,0.1366128635892917,3.1881267768148347,3.3247396404041263
205,2018,18,1,0,9,0.21703799004529697,0.28064301550651155,0.1366128635892917,2.963326703850023,3.0999395674393146
206,2018,11,1,1,10,0.003087996307349276,0.06693248076938582,0.1209863332769304,2.441279027760208,2.5622653610371384
207,2018,16,0,1,11,0.0463559634280624,0.19302845983921318,0.12334047055215136,2.655946828914736,2.7792872994668874
208,2018,10,1,1,21,-0.021864490110609276,0.01417147872215942,0.049490713396338204,2.6045416218402724,2.6540323352366104
209,2018,7,1,1,9,-0.4690618804854223,-0.07601174098133015,0.04668673669539401,1.9192484510558152,1.9659351877512092
210,2018,15,0,1,15,0.01228823678653131,0.16809012295328016,0.13571829151181078,2.631197565470201,2.766915856982012
211,2018,11,1,1,21,-0.09865885509084045,0.06693248076938582,0.1209863332769304,2.5936603351490506,2.714646668425981
212,2018,15,1,0,14,0.11862316079010826,0.16809012295328016,0.13571829151181078,2.856782287937035,2.992500579448846
213,2018,8,1,0,20,0.16389044409266,-0.05253658035648828,0.034102737584433315,2.6677002177799065,2.70180295536434
214,2018,13,1,0,13,0.1304590970070976,0.11896910946779436,0.12349481689899336,2.7461857763790785,2.869680593278072
215,2018,10,1,1,21,0.2481310769160041,0.01417147872215942,0.049490713396338204,2.7643781636062665,2.8138688770026046
216,2018,14,0,0,22,0.03391572428517975,0.16586284495507017,0.13907270378765751,2.7624670364746944,2.901539740262352
217,2018,10,0,1,13,0.05246039377662984,0.01417147872215942,0.049490713396338204,2.4891641045390025,2.5386548179353405
218,2018,2,0,0,6,-0.28634902276874113,-0.23876485036387385,-0.08098121698474023,1.8988327527463844,1.8178515357616443
219,2018,14,1,0,5,-0.1883316310895687,0.16586284495507017,0.13907270378765751,2.4462930775804,2.5853657813680577
220,2018,4,1,1,18,-0.26916430892378784,-0.1942030148990611,-0.04852172652087386,2.1059351650112186,2.057413438490345
221,2018,7,1,1,18,-0.17217693742194642,-0.07601174098133015,0.04668673669539401,2.203694422415634,2.250381159111028
222,2018,16,0,0,15,0.020366845847126155,0.19302845983921318,0.12334047055215136,2.728705878205713,2.8520463487578644
223,2018,16,1,1,12,-0.0893947859766153,0.19302845983921318,0.12334047055215136,2.570312962629236,2.693653433181387
224,2018,13,0,1,8,0.30683741208208953,0.11896910946779436,0.12349481689899336,2.796194405084913,2.9196892219839063
225,2018,18,1,0,5,0.3593855251148131,0.28064301550651155,0.1366128635892917,3.024114467747115,3.1607273313364064
226,2018,5,0,0,18,-0.0184296743652086,-0.14804096289500648,-0.030118958326311687,2.37937192692226,2.3492529685959487
227,2018,14,0,1,16,0.4999346758227142,0.16586284495507017,0.13907270378765751,3.179202030365225,3.3182747341528827
228,2018,5,0,1,11,-0.23914409550856108,-0.14804096289500648,-0.030118958326311687,2.0260893823118877,1.995970423985576
229,2018,11,0,1,23,-0.11145585946182954,0.06693248076938582,0.1209863332769304,2.533436397831884,2.654422731108814
230,2018,16,1,1,11,-0.0026053717734265416,0.19302845983921318,0.12334047055215136,2.6219573783317816,2.745297848883933
231,2018,18,0,1,21,-0.43289163911391343,0.28064301550651155,0.1366128635892917,2.3896691249169018,2.5262819885061933
232,2018,11,0,0,14,0.2041850787301012,0.06693248076938582,0.1209863332769304,2.8435004094958742,2.9644867427728046
233,2018,8,1,0,15,-0.5356609443481359,-0.05253658035648828,0.034102737584433315,2.0450457110474627,2.079148448631896
234,2018,15,0,1,17,0.35206364619880676,0.16809012295328016,0.13571829151181078,2.9398410819279674,3.0755593734397784
