race_id,district_group,election_year,vote_margin,won_seat,next_vote_share,pre_turnout,party_strength,district_income,synthetic_candidate_quality,synthetic_true_effect
4485,South,2012,0.02123,1,0.55921,0.47212,0.52266,54298.37,-1.29345,0.071
4486,North,2012,0.19758,1,0.6004,0.57208,0.51466,54610.39,-0.11992,0.055
4487,Central,2010,0.08442,1,0.60087,0.52051,0.55466,51627.09,1.00309,0.055
4488,North,2004,-0.13603,0,0.42571,0.6394,0.47866,53319.4,-0.35366,0.055
4489,North,2004,0.09722,1,0.56584,0.63378,0.52566,60791.06,-0.85353,0.055
4490,South,1992,0.25941,1,0.5239,0.45278,0.59552,46503.6,-0.55698,0.061
4491,Coastal,1994,0.06051,1,0.55642,0.5513,0.59396,53623.21,0.36645,0.055
4492,Mountain,1994,-0.12062,0,0.46239,0.56932,0.51941,63349.8,-0.1512,0.055
4493,Central,1996,0.23035,1,0.55615,0.61494,0.51735,63710.59,0.38445,0.055
4494,North,1998,0.06182,1,0.57495,0.54094,0.54144,64649.52,-0.33212,0.055
4495,Coastal,2000,-0.02404,0,0.5438,0.5284,0.56093,58009.88,-2.30465,0.065
4496,Coastal,2002,0.11491,1,0.63674,0.49281,0.60563,66833.06,-0.68709,0.055
4497,Mountain,2012,-0.12438,0,0.42601,0.57581,0.32238,49879.07,0.18523,0.055
4498,North,2000,0.09295,1,0.53497,0.62074,0.54659,57986.37,-1.43696,0.055
4499,Central,2004,0.00553,1,0.45599,0.58609,0.44103,55180.91,-0.4233,0.065
4500,South,2002,-0.06397,0,0.52068,0.54118,0.51177,54933.57,-0.33524,0.061
4501,Central,2006,0.45141,1,0.62908,0.50522,0.69211,59195.13,1.40473,0.055
4502,Central,2002,-0.12526,0,0.52598,0.44073,0.39038,54010.34,-0.72445,0.055
4503,Coastal,2000,-0.06997,0,0.54039,0.52781,0.55891,80025.41,0.74531,0.055
4504,Central,2004,-0.14904,0,0.42979,0.48062,0.62094,55179.99,0.57935,0.055
4505,Central,1992,0.01533,1,0.53667,0.49451,0.46022,58635.07,-0.1835,0.065
4506,North,1992,0.04321,1,0.54581,0.50996,0.52728,45897.39,2.433,0.065
4507,Coastal,1992,0.07983,1,0.61734,0.52516,0.49838,57146.95,1.05581,0.055
4508,North,2010,-0.06295,0,0.50812,0.59919,0.39508,52832.17,-2.16601,0.055
4509,Central,1998,0.00631,1,0.54444,0.5802,0.50668,65204.74,-1.5146,0.065
4510,North,1992,-0.05268,0,0.48873,0.5295,0.5239,55337.21,0.4053,0.055
4511,North,1992,-0.03837,0,0.51717,0.58041,0.42605,58055.18,-0.66195,0.065
4512,Central,2000,-0.00246,0,0.49279,0.58915,0.58841,68617.0,0.87505,0.065
4513,Central,2006,-0.0075,0,0.503,0.44055,0.38601,40663.24,0.62184,0.065
4514,North,2002,-0.0395,0,0.40106,0.62831,0.52522,55845.64,-0.0868,0.065
4515,South,2010,-0.04215,0,0.48062,0.45997,0.52902,53395.95,0.9926,0.071
4516,South,2010,-0.17555,0,0.38511,0.48463,0.35617,64277.98,-1.89798,0.061
4517,South,2002,0.25243,1,0.51218,0.47627,0.60555,55638.67,1.15745,0.061
4518,Central,2012,-0.03331,0,0.51368,0.47842,0.49627,52275.78,-0.16759,0.065
4519,Coastal,2000,0.13531,1,0.62432,0.57837,0.5479,64239.48,0.18633,0.055
4520,North,2006,0.15588,1,0.50766,0.61411,0.51464,63475.2,-1.07271,0.055
4521,Coastal,2012,0.01709,1,0.58801,0.57385,0.48858,71760.61,-0.77721,0.065
4522,Central,1992,-0.0009,0,0.4079,0.56113,0.42411,75134.13,-0.7747,0.065
4523,Mountain,2002,-0.07758,0,0.44649,0.60727,0.429,44887.6,-0.96871,0.055
4524,Central,2012,0.56419,1,0.5958,0.5473,0.68708,67194.67,1.1306,0.055
4525,Central,1996,-0.04159,0,0.46706,0.51295,0.40913,47928.64,-0.25306,0.065
4526,South,2008,-0.34261,0,0.37386,0.48404,0.37872,44635.75,0.16196,0.061
4527,Central,2002,-0.0207,0,0.44555,0.50542,0.48601,51240.6,0.93534,0.065
4528,Coastal,1996,0.00968,1,0.65076,0.59959,0.68631,70147.84,-0.22253,0.065
4529,South,1994,0.02804,1,0.46162,0.53183,0.55501,35388.76,-2.1247,0.071
4530,Coastal,2004,-0.05254,0,0.518,0.50878,0.52298,62496.89,1.03901,0.055
4531,South,1998,-0.06063,0,0.52106,0.50231,0.39541,47633.41,1.03363,0.061
4532,North,2006,0.03613,1,0.65956,0.60541,0.4796,55717.53,0.46228,0.065
4533,North,2008,0.1902,1,0.60479,0.64229,0.57355,59132.6,1.13302,0.055
4534,Coastal,2010,0.04896,1,0.45003,0.59466,0.52365,74274.96,-0.0508,0.065
4535,South,2010,-0.11685,0,0.47295,0.53671,0.46196,52505.85,-0.56478,0.061
4536,South,2002,0.05201,1,0.61669,0.55,0.64275,52990.79,1.3076,0.061
4537,North,2008,0.06203,1,0.66196,0.55266,0.45984,54485.08,-0.25326,0.055
4538,Mountain,1996,0.00747,1,0.53499,0.43395,0.49917,60923.05,-0.0975,0.065
4539,Coastal,2006,0.10312,1,0.60778,0.5835,0.70487,72689.96,0.33732,0.055
4540,North,2012,0.04411,1,0.48862,0.52188,0.58694,63399.34,-0.7837,0.065
4541,Coastal,2010,-0.02651,0,0.43139,0.49214,0.55427,67778.2,0.60825,0.065
4542,Central,2008,0.07358,1,0.54368,0.55547,0.52673,57872.07,1.61741,0.055
4543,Mountain,2012,0.07934,1,0.52383,0.50718,0.49347,57446.21,-1.11024,0.055
4544,South,2010,-0.02723,0,0.55219,0.60448,0.38971,53712.45,0.48397,0.071
4545,Coastal,2008,0.0573,1,0.53933,0.54193,0.64184,66455.01,0.24823,0.055
4546,Coastal,1996,0.41922,1,0.6162,0.54537,0.63902,66040.06,0.92877,0.055
4547,North,2010,0.00388,1,0.52652,0.5614,0.52056,53136.11,-0.56487,0.065
4548,Central,1992,0.04807,1,0.62967,0.472,0.59311,62537.73,0.90666,0.065
4549,Mountain,2002,0.04843,1,0.50079,0.54054,0.52274,65066.03,-0.63667,0.065
4550,Coastal,2006,0.08848,1,0.58855,0.50958,0.55287,67372.32,-0.27343,0.055
4551,South,1992,-0.00467,0,0.39685,0.50498,0.43181,41432.24,1.97303,0.071
4552,Coastal,1992,-0.14454,0,0.52078,0.56561,0.46364,64858.13,-1.26273,0.055
4553,North,1996,-0.15619,0,0.52816,0.60061,0.43182,58296.87,0.10556,0.055
4554,Central,1992,-0.01532,0,0.50012,0.5626,0.45197,61987.6,0.54309,0.065
4555,Central,1992,-0.17064,0,0.54434,0.52876,0.46151,59730.55,0.05587,0.055
4556,Coastal,2000,-0.13185,0,0.36332,0.50977,0.62639,63495.69,0.367,0.055
4557,Central,1994,0.19943,1,0.64018,0.53302,0.47998,63121.75,0.16816,0.055
4558,North,1994,-0.59502,0,0.30046,0.54337,0.32112,58827.85,-0.9451,0.055
4559,Mountain,2008,0.22818,1,0.6037,0.48261,0.54456,51712.86,-0.60131,0.055
4560,South,2004,-0.03732,0,0.52478,0.50312,0.44852,49245.78,-1.07427,0.071
4561,North,1994,0.09182,1,0.55975,0.60289,0.53106,60213.61,0.26367,0.055
4562,Mountain,2010,-0.07488,0,0.56206,0.51496,0.52543,56370.6,0.69075,0.055
4563,South,2012,0.04736,1,0.6011,0.48795,0.49085,47901.52,0.32988,0.071
4564,Coastal,1996,-0.01008,0,0.56257,0.4927,0.52163,71470.67,-1.30013,0.065
4565,Coastal,2004,0.13399,1,0.6027,0.56016,0.49272,63349.19,-0.81195,0.055
4566,South,1996,-0.06374,0,0.46721,0.42932,0.36858,48538.8,-0.79889,0.061
4567,South,2000,0.12837,1,0.62473,0.50371,0.65096,46202.08,0.54983,0.061
4568,Coastal,2008,-0.14178,0,0.37035,0.41002,0.50854,66476.33,-0.03729,0.055
4569,Coastal,2012,0.00436,1,0.51757,0.55344,0.50417,84821.95,0.20979,0.065
4570,Mountain,1992,-0.03421,0,0.5536,0.56911,0.40999,65526.49,-0.12362,0.065
4571,South,2002,0.08326,1,0.60373,0.56446,0.43552,78292.57,-1.17547,0.061
4572,South,2010,0.08635,1,0.53107,0.57552,0.54751,49787.8,0.92215,0.061
4573,Mountain,2006,-0.00361,0,0.48136,0.59135,0.39587,55903.16,0.93406,0.065
4574,Mountain,2006,0.06491,1,0.63284,0.51616,0.40197,60012.14,0.99412,0.055
4575,North,1996,0.02143,1,0.58079,0.53287,0.49086,41411.74,1.00524,0.065
4576,Coastal,1992,0.05922,1,0.55123,0.56756,0.61419,68303.3,-0.07782,0.055
4577,Mountain,2006,0.00691,1,0.47513,0.51159,0.48924,46918.18,-0.59131,0.065
4578,South,1996,-0.0414,0,0.48702,0.45816,0.39873,61872.44,0.76825,0.071
4579,South,2002,-0.08639,0,0.47842,0.45983,0.55115,50071.27,-0.61316,0.061
4580,Central,1998,-0.05117,0,0.44133,0.52647,0.59668,68796.7,1.35343,0.055
4581,Coastal,1998,-0.08704,0,0.47713,0.56973,0.62081,64771.7,-1.37571,0.055
4582,South,2002,0.13283,1,0.57285,0.5506,0.5731,42071.61,-1.28213,0.061
4583,Coastal,2010,-0.06038,0,0.44688,0.52338,0.42185,66802.93,1.37332,0.055
4584,Central,2004,-0.07644,0,0.62115,0.51677,0.4867,55006.39,2.32353,0.055
4585,South,2006,0.00888,1,0.54038,0.55209,0.42499,39541.44,1.69266,0.071
4586,Coastal,1992,-0.06075,0,0.49351,0.46123,0.5628,72718.34,-1.11775,0.055
4587,South,1996,0.06133,1,0.46675,0.44683,0.54919,48229.61,0.14468,0.061
4588,Central,2012,0.02241,1,0.59372,0.51221,0.51945,61532.57,-1.57027,0.065
4589,Central,2004,0.21591,1,0.57238,0.57618,0.59458,57556.37,-0.29617,0.055
4590,South,2000,-0.37851,0,0.39185,0.43947,0.43028,46312.8,-0.72329,0.061
4591,Coastal,1996,-0.01491,0,0.50784,0.54147,0.51911,75290.22,-0.12891,0.065
4592,Mountain,2002,0.10722,1,0.57247,0.54926,0.47154,68020.04,-1.22324,0.055
4593,Coastal,1996,-0.103,0,0.39911,0.52396,0.41935,68408.32,0.42412,0.055
4594,Coastal,1998,0.07035,1,0.65857,0.57752,0.58286,68565.77,-0.27998,0.055
4595,Mountain,2010,0.2285,1,0.60228,0.53149,0.52938,64842.51,-1.47969,0.055
4596,North,2002,0.01615,1,0.63295,0.63782,0.55816,56693.73,0.0235,0.065
4597,Mountain,2006,-0.19422,0,0.51993,0.58304,0.38879,48852.99,1.3629,0.055
4598,South,2012,0.11072,1,0.48253,0.53477,0.44284,53086.5,-1.0144,0.061
4599,Coastal,1994,-0.00418,0,0.45971,0.52509,0.4675,75654.35,1.28797,0.065
4600,North,1998,-0.00571,0,0.41735,0.55455,0.55117,51244.55,0.36715,0.065
4601,North,1996,-0.04932,0,0.49737,0.59689,0.55682,61268.14,0.91612,0.065
4602,Coastal,2004,0.06861,1,0.5576,0.59765,0.68294,79050.63,1.44076,0.055
4603,Coastal,2006,0.031,1,0.47944,0.56047,0.63847,81272.0,-0.40756,0.065
4604,South,2010,0.1158,1,0.6126,0.6067,0.62226,41099.94,1.35239,0.061
4605,Coastal,2002,-0.11981,0,0.508,0.55534,0.35865,72916.12,-0.72751,0.055
4606,South,2012,0.52649,1,0.53474,0.46879,0.73356,49707.63,0.36071,0.061
4607,North,2006,0.01125,1,0.59862,0.59546,0.57044,65581.35,0.12797,0.065
4608,Mountain,1992,-0.22844,0,0.37689,0.50443,0.37186,55969.05,2.4926,0.055
4609,Central,1998,0.00741,1,0.50105,0.57709,0.53375,61954.97,-0.1152,0.065
4610,North,2008,-0.19252,0,0.44832,0.54829,0.29443,68534.25,0.18119,0.055
4611,Mountain,1996,0.05898,1,0.54352,0.6105,0.56377,68960.31,-0.53587,0.055
4612,Mountain,2004,0.05971,1,0.55053,0.51286,0.47423,45992.17,0.52768,0.055
4613,North,2010,-0.43439,0,0.44678,0.5677,0.34202,48230.83,1.07873,0.055
4614,Central,2000,0.09258,1,0.65771,0.50507,0.53203,71846.09,-0.25793,0.055
4615,Coastal,2012,0.05951,1,0.54608,0.49108,0.62243,60393.14,-0.63532,0.055
4616,South,2004,0.35024,1,0.61398,0.50509,0.61341,35356.98,-0.39734,0.061
4617,South,2010,0.04354,1,0.52084,0.55436,0.41202,65823.07,-0.06581,0.071
4618,Mountain,2000,-0.1296,0,0.55152,0.57641,0.47137,50356.34,-0.92836,0.055
4619,North,2010,0.06627,1,0.49526,0.59372,0.48454,61590.87,-0.35021,0.055
4620,Central,1998,0.06381,1,0.53328,0.53573,0.64084,52050.76,-0.18207,0.055
4621,South,1998,-0.20501,0,0.4127,0.56204,0.45453,53312.49,-0.60812,0.061
4622,Central,2002,0.54218,1,0.6118,0.59659,0.69456,54849.2,0.22819,0.055
4623,Mountain,2006,0.2321,1,0.54134,0.70183,0.46995,46905.58,-0.11584,0.055
4624,North,1994,0.27387,1,0.67689,0.5299,0.62637,66242.04,0.18225,0.055
4625,Central,2002,0.0147,1,0.59663,0.48941,0.34531,39233.58,-0.29516,0.065
4626,North,2006,0.10526,1,0.58147,0.50806,0.51497,50022.69,0.38724,0.055
4627,South,2008,0.06479,1,0.63739,0.57026,0.43724,48300.99,-0.5115,0.061
4628,Mountain,2010,-0.17898,0,0.4073,0.46176,0.45039,76252.66,-0.52239,0.055
4629,Coastal,1996,-0.48006,0,0.41566,0.47097,0.4411,79763.04,-0.3692,0.055
4630,North,1994,0.09048,1,0.48563,0.56467,0.42428,72312.59,-3.24953,0.055
4631,South,2012,-0.00099,0,0.36049,0.49493,0.50718,68327.07,0.06623,0.071
4632,Mountain,2000,0.04588,1,0.61365,0.52202,0.55149,75870.32,0.7078,0.065
4633,Coastal,2006,0.0869,1,0.40579,0.52502,0.51695,64270.45,-2.90116,0.055
4634,Coastal,1998,-0.03926,0,0.46638,0.53292,0.57656,60936.26,-1.90032,0.065
4635,Central,2000,0.02729,1,0.52938,0.59208,0.56527,57151.92,0.15872,0.065
4636,Mountain,1992,0.00053,1,0.48609,0.55978,0.39147,66716.56,0.17429,0.065
4637,North,2000,0.06174,1,0.60861,0.59663,0.49483,57115.06,-0.40723,0.055
4638,Central,2006,-0.02994,0,0.5907,0.54985,0.50804,64168.14,-1.30225,0.065
4639,Central,2000,-0.35208,0,0.39384,0.54333,0.36744,42795.4,-1.44136,0.055
4640,North,2004,-0.23317,0,0.47778,0.51227,0.52332,62191.8,1.5506,0.055
4641,Mountain,1992,-0.09463,0,0.37767,0.54837,0.47432,54518.24,-1.09959,0.055
4642,Coastal,2002,0.32454,1,0.61227,0.57258,0.66433,59173.78,1.96125,0.055
4643,Coastal,2010,-0.03244,0,0.53839,0.58092,0.58336,60365.58,-0.10706,0.065
4644,Central,2008,0.11078,1,0.50291,0.56146,0.53105,46492.49,0.33114,0.055
4645,Coastal,1994,-0.30551,0,0.43081,0.50739,0.42488,70456.8,1.86937,0.055
4646,Mountain,2000,0.04395,1,0.58265,0.51752,0.42835,64511.17,-0.8876,0.065
4647,Mountain,2004,-0.04063,0,0.43612,0.48948,0.56237,53773.56,0.73947,0.065
4648,South,2000,-0.19164,0,0.35393,0.43686,0.47061,45268.83,1.00383,0.061
4649,Coastal,1994,-0.05824,0,0.40437,0.56961,0.46204,63665.35,-1.34202,0.055
4650,North,2002,-0.18484,0,0.50076,0.50605,0.41574,58835.0,0.00194,0.055
4651,Central,2002,-0.07392,0,0.47258,0.56568,0.48068,58626.34,-0.07263,0.055
4652,North,1992,0.04031,1,0.63762,0.54236,0.53783,45866.22,-0.6282,0.065
4653,Central,2004,-0.02521,0,0.47249,0.5446,0.59077,54176.36,1.02814,0.065
4654,Mountain,2004,0.25591,1,0.57921,0.63809,0.4259,61919.82,-1.62077,0.055
4655,Central,2012,-0.02985,0,0.51301,0.59712,0.49707,49454.07,-0.21709,0.065
4656,Coastal,2000,-0.18656,0,0.4894,0.47808,0.57643,56579.34,0.60141,0.055
4657,North,1994,-0.29856,0,0.5003,0.50927,0.36979,66061.21,1.29828,0.055
4658,North,2004,0.15957,1,0.62968,0.55708,0.58409,55175.03,0.74351,0.055
4659,Mountain,2008,-0.10868,0,0.45188,0.5489,0.42589,55077.76,0.6694,0.055
4660,South,2004,-0.31451,0,0.42304,0.55526,0.40862,50672.15,-0.45933,0.061
4661,Central,2004,0.22715,1,0.53948,0.54642,0.61196,64491.01,-0.23421,0.055
4662,North,2002,-0.004,0,0.50553,0.59869,0.43644,53796.67,0.60041,0.065
4663,North,2012,-0.07336,0,0.44217,0.56048,0.53111,49332.3,2.14222,0.055
4664,Central,1996,-0.02528,0,0.53817,0.47624,0.38341,60215.12,-0.57153,0.065
4665,Mountain,1992,-0.37401,0,0.26306,0.54439,0.33008,60793.83,-0.64622,0.055
4666,South,1994,-0.39309,0,0.38729,0.54679,0.34603,52602.92,-1.67341,0.061
4667,South,2004,0.18551,1,0.62089,0.53186,0.56254,44003.57,-1.02563,0.061
4668,North,2000,0.06371,1,0.50715,0.65901,0.45259,67241.55,-0.46723,0.055
4669,Coastal,2002,-0.11206,0,0.43998,0.47483,0.50345,72230.94,-2.47896,0.055
4670,Coastal,2010,0.21219,1,0.60135,0.57942,0.63427,78536.16,1.36405,0.055
4671,North,2012,-0.51822,0,0.37404,0.54316,0.43178,53262.52,0.83335,0.055
4672,South,1996,-0.06131,0,0.56963,0.48738,0.39197,59115.59,1.33752,0.061
4673,Coastal,1994,-0.41396,0,0.29209,0.45475,0.42574,72604.44,-0.55901,0.055
4674,North,2008,0.00185,1,0.54511,0.55302,0.55581,66629.12,1.24565,0.065
4675,South,1992,-0.01529,0,0.45291,0.49265,0.44686,43649.67,-0.47848,0.071
4676,Central,2012,0.41455,1,0.59159,0.50271,0.74558,54251.42,-0.72265,0.055
4677,South,2012,0.185,1,0.65508,0.53279,0.5378,58193.37,1.14788,0.061
4678,North,1994,0.38789,1,0.64951,0.538,0.59026,51937.5,-0.63838,0.055
4679,Coastal,2010,-0.06915,0,0.45197,0.52996,0.57759,90015.54,0.30199,0.055
4680,Coastal,2006,-0.07375,0,0.51726,0.56759,0.62951,49478.01,-1.11162,0.055
4681,Mountain,2008,0.02212,1,0.51883,0.5453,0.41648,54150.42,-0.84179,0.065
4682,North,1992,-0.0474,0,0.48351,0.61793,0.50458,49136.64,-1.43201,0.065
4683,North,2006,0.32556,1,0.47586,0.72968,0.55282,57115.12,-0.23512,0.055
4684,Mountain,1996,0.20609,1,0.6029,0.56465,0.50836,64132.52,0.74023,0.055
4685,Central,1994,-0.2441,0,0.36863,0.48756,0.51273,52336.34,-1.48879,0.055
4686,South,2006,0.15289,1,0.60008,0.53511,0.46575,48652.92,0.57095,0.061
4687,South,2012,0.1197,1,0.5712,0.55067,0.51456,58703.72,-1.62417,0.061
4688,South,2008,0.02609,1,0.61862,0.54528,0.45887,45060.11,0.21828,0.071
4689,Central,1996,-0.15212,0,0.39492,0.55836,0.57258,54765.38,-1.73706,0.055
4690,Central,2012,0.0002,1,0.55955,0.64662,0.54527,62513.63,0.21773,0.065
4691,Central,2000,0.01435,1,0.46762,0.50565,0.41188,65703.25,-0.58832,0.065
4692,North,2010,0.20745,1,0.64782,0.62403,0.52138,68910.6,0.70702,0.055
4693,South,2000,-0.0763,0,0.40645,0.47182,0.49864,63990.2,-0.16931,0.061
4694,North,1996,0.07027,1,0.57675,0.57414,0.41823,59454.08,1.27875,0.055
4695,Coastal,2002,-0.32476,0,0.44655,0.54505,0.40987,68402.11,0.61496,0.055
4696,South,2004,0.20976,1,0.52946,0.46577,0.54937,37459.53,1.39498,0.061
4697,Central,2000,-0.16813,0,0.43425,0.48995,0.37431,65690.84,-0.56851,0.055
4698,South,2010,0.07683,1,0.54421,0.53778,0.52666,41229.16,-0.18126,0.061
4699,Central,2000,-0.12077,0,0.49022,0.51903,0.46754,51727.0,-0.1777,0.055
4700,Central,1992,-0.12095,0,0.42751,0.53806,0.50605,57635.46,0.52336,0.055
4701,Coastal,2002,0.26138,1,0.61549,0.56362,0.51602,60706.95,-0.46878,0.055
4702,South,2010,-0.46052,0,0.33775,0.4823,0.3355,55135.59,-2.1801,0.061
4703,South,2008,0.12184,1,0.52789,0.53435,0.60254,57940.61,0.05129,0.061
4704,Coastal,2002,0.02177,1,0.55864,0.47108,0.56168,66115.96,0.02516,0.065
4705,South,2004,0.10984,1,0.57029,0.64535,0.64048,42889.72,0.49668,0.061
4706,North,2004,0.01815,1,0.47588,0.62953,0.48105,50922.07,-0.17552,0.065
4707,South,1994,-0.37157,0,0.36752,0.523,0.3525,45411.34,-1.67375,0.061
4708,Coastal,2002,-0.07032,0,0.42514,0.55477,0.45898,73188.3,-0.87337,0.055
4709,Mountain,2012,0.02603,1,0.50642,0.57832,0.47833,60656.53,0.97116,0.065
4710,South,2004,0.33552,1,0.64037,0.57849,0.62723,58527.63,0.14509,0.061
4711,South,2012,-0.0262,0,0.34126,0.43137,0.50116,64166.29,-0.63131,0.071
4712,Mountain,2010,0.26156,1,0.61873,0.5976,0.49588,68697.3,-0.10307,0.055
4713,Coastal,2012,0.39952,1,0.59772,0.55468,0.65657,67788.84,1.2857,0.055
4714,Coastal,1996,-0.08379,0,0.38569,0.55909,0.54215,77796.9,-1.59528,0.055
4715,South,2008,0.00621,1,0.53956,0.4542,0.53675,46948.64,-0.7419,0.071
4716,North,2008,0.55656,1,0.65188,0.6233,0.66364,65996.42,-0.99732,0.055
4717,Mountain,2002,-0.21244,0,0.42143,0.48627,0.43785,59913.54,-0.19261,0.055
4718,North,2008,-0.04467,0,0.46548,0.54039,0.56151,54720.4,-0.37441,0.065
4719,South,2010,-0.09146,0,0.42148,0.50405,0.47044,40824.86,-0.18789,0.061
4720,North,2006,-0.34318,0,0.34389,0.63655,0.50282,59776.48,0.29826,0.055
4721,Coastal,2012,0.04737,1,0.54557,0.56847,0.63811,59047.92,0.14461,0.065
4722,South,1992,0.04301,1,0.48008,0.45301,0.60616,52010.61,0.03325,0.071
4723,Central,2006,-0.46514,0,0.37228,0.49159,0.38074,68704.64,-0.90851,0.055
4724,South,1992,0.02005,1,0.51412,0.47515,0.50998,51264.75,0.11719,0.071
4725,South,2002,-0.03256,0,0.53345,0.63728,0.53368,46667.67,0.3755,0.071
4726,North,2012,0.09297,1,0.56952,0.61478,0.55071,51500.48,0.92624,0.055
4727,Coastal,2008,0.38579,1,0.71051,0.62476,0.62454,75284.8,-0.84153,0.055
4728,Coastal,2008,0.17752,1,0.67265,0.5315,0.69406,57221.35,0.40811,0.055
4729,Mountain,2004,0.03963,1,0.62845,0.50611,0.4602,46489.9,0.29495,0.065
4730,North,1994,0.00914,1,0.59935,0.5307,0.66878,56331.03,0.5758,0.065
4731,North,1998,0.08336,1,0.58154,0.62083,0.4982,51479.38,-0.06453,0.055
4732,North,2004,-0.11573,0,0.59456,0.52696,0.41876,56921.69,-0.06124,0.055
4733,Central,1998,-0.02447,0,0.45714,0.57054,0.55461,72701.96,-0.02568,0.065
4734,Mountain,2006,0.03632,1,0.60891,0.61919,0.49962,59448.13,0.87881,0.065
4735,South,1996,-0.29278,0,0.31603,0.49274,0.42072,58414.35,1.48324,0.061
4736,South,1992,-0.02975,0,0.44638,0.49978,0.59893,52537.8,0.15643,0.071
4737,South,1992,-0.00526,0,0.4267,0.54086,0.42929,58450.28,1.28834,0.071
4738,Coastal,1992,0.00746,1,0.54982,0.54887,0.63118,60329.81,-0.10845,0.065
4739,Central,2004,-0.4244,0,0.4434,0.55045,0.42473,60142.31,-0.51978,0.055
4740,South,2002,0.32761,1,0.62658,0.55892,0.65574,52565.12,-0.48323,0.061
4741,Mountain,1994,-0.57293,0,0.31514,0.58379,0.31076,61200.1,-0.67792,0.055
4742,North,1994,0.14698,1,0.55918,0.58775,0.68227,66034.42,0.73503,0.055
4743,South,1994,-0.00932,0,0.51058,0.44814,0.42241,52383.34,-0.25536,0.071
4744,North,1996,-0.04741,0,0.45826,0.56147,0.32058,59102.01,1.02177,0.065
4745,Mountain,1996,0.03782,1,0.3891,0.44271,0.49045,77690.41,-0.41351,0.065
4746,South,2004,-0.04829,0,0.48471,0.56543,0.53538,41331.38,-1.24185,0.071
4747,Coastal,2006,-0.0691,0,0.57839,0.55812,0.5883,71597.75,0.30421,0.055
4748,Central,2012,-0.02378,0,0.47947,0.5772,0.49243,58649.78,-0.34659,0.065
4749,Central,2010,0.04528,1,0.59484,0.50906,0.5535,64470.42,0.01004,0.065
4750,Central,1996,0.4101,1,0.68266,0.59281,0.71575,63050.11,0.25923,0.055
4751,Central,2002,0.08669,1,0.67449,0.5851,0.52504,66686.23,-0.09387,0.055
4752,South,1994,0.02511,1,0.54432,0.56989,0.45917,53105.8,0.1788,0.071
4753,Central,1996,0.06896,1,0.51068,0.52278,0.49205,62114.56,0.58108,0.055
4754,North,2012,0.37137,1,0.62973,0.55111,0.67674,50035.46,0.32354,0.055
4755,North,2010,-0.02547,0,0.53171,0.57948,0.45711,73004.97,-2.81851,0.065
4756,Mountain,1996,-0.22631,0,0.48414,0.52672,0.34913,49938.04,-0.90138,0.055
4757,Central,1992,0.00675,1,0.54625,0.54637,0.50963,64568.2,0.33826,0.065
4758,Central,1998,0.06043,1,0.58291,0.5853,0.3355,55993.76,-0.24149,0.055
4759,Coastal,1996,0.01802,1,0.59432,0.59169,0.52648,67879.95,0.05186,0.065
4760,Central,2000,0.11654,1,0.55182,0.53056,0.54697,72656.19,0.63376,0.055
4761,Coastal,2004,0.09031,1,0.58654,0.52323,0.56164,65386.31,-0.90342,0.055
4762,Coastal,1992,-0.26685,0,0.29279,0.54767,0.52455,62349.08,1.20671,0.055
4763,North,2006,0.0603,1,0.62989,0.57042,0.55283,51798.68,0.61385,0.055
4764,Coastal,2004,0.07689,1,0.54774,0.5085,0.66385,70656.91,0.74696,0.055
4765,North,2010,0.24789,1,0.6324,0.61228,0.41997,65963.63,1.13223,0.055
4766,North,2012,-0.00755,0,0.53934,0.60867,0.48026,56325.56,0.62886,0.065
4767,South,2004,0.37849,1,0.597,0.44918,0.61453,54941.65,-0.51175,0.061
4768,North,2012,0.07146,1,0.59402,0.53101,0.46573,53253.12,0.52105,0.055
4769,Coastal,1994,0.10206,1,0.49332,0.56182,0.65479,63196.19,0.1106,0.055
4770,North,1992,-0.16688,0,0.43292,0.59546,0.57243,53465.66,0.78578,0.055
4771,North,1992,-0.05335,0,0.43948,0.59172,0.55323,54237.81,-0.25532,0.055
4772,South,2010,0.65,1,0.75228,0.57865,0.76936,47885.14,2.11963,0.061
4773,Coastal,1994,0.04895,1,0.53352,0.52109,0.60892,71322.27,0.46006,0.065
4774,Coastal,2008,-0.05619,0,0.4291,0.56129,0.56594,72196.23,-2.11647,0.055
4775,South,1992,-0.15496,0,0.46882,0.57247,0.53352,31552.25,-0.96695,0.061
4776,Mountain,1992,-0.06898,0,0.47977,0.51494,0.47931,58104.15,0.43162,0.055
4777,North,2004,0.00922,1,0.57395,0.60834,0.59116,52356.78,0.93839,0.065
4778,Coastal,2010,-0.08047,0,0.46177,0.49605,0.46161,66232.03,1.94517,0.055
4779,South,2004,-0.06009,0,0.44647,0.54266,0.34267,49651.15,-0.53637,0.061
4780,Central,2000,0.05468,1,0.5386,0.5091,0.42574,66066.19,-0.06144,0.055
4781,South,2006,-0.0251,0,0.50978,0.54554,0.46193,48985.33,-1.01497,0.071
4782,Coastal,2010,0.16164,1,0.65506,0.48249,0.7086,64032.43,-1.02979,0.055
4783,Central,1998,0.21135,1,0.53673,0.58027,0.5041,65875.08,-0.66404,0.055
4784,South,1996,0.11789,1,0.60049,0.49267,0.67191,47479.36,0.18137,0.061
4785,Mountain,1998,-0.06234,0,0.32065,0.5725,0.48369,51692.48,-0.10782,0.055
