worker_id,year,weight,college,female,experience,region,occupation_group,hourly_wage,annual_hours,annual_earnings,log_hourly_wage,log_annual_earnings
8602,2019,0.8155394805305168,1,1,31,South,high_abstract,25.706477366859417,1634.024610537448,42005.016667672186,3.2467429977660176,10.645544334600968
8603,2019,1.9554060212258015,0,0,36,West,high_abstract,12.645978372173138,2020.1499134177857,25546.772113628755,2.537339249384535,10.14826625158928
8604,2019,1.9365959775848802,0,1,14,South,high_abstract,13.97256119794637,1905.6840752757962,26627.287365742897,2.637095492037354,10.189691809772071
8605,2019,1.5756491530562757,1,0,1,West,high_abstract,17.080889406075517,1871.5527436238224,31967.785431475717,2.8379602599599156,10.372483969447392
8606,2019,0.6566726490232874,0,1,35,Midwest,middle_routine,11.037610828583334,1847.8484774236442,20395.832363992442,2.40130860697442,9.923085863078338
8607,2019,1.236229969460367,1,0,25,South,low_service,11.937732245002305,2111.7355199983917,25209.33321000151,2.479704160696328,10.134969570407401
8608,2019,1.7483587495553725,1,1,21,Midwest,low_service,11.303245051964899,2015.0640346240675,22776.762578756916,2.4250898572323525,10.033496110077955
8609,2019,0.9237405634709128,0,1,35,West,low_service,7.89336297692698,2112.1705834168274,16672.129084096647,2.066022276863487,9.721493687091296
8610,2019,0.7475242922272739,1,1,20,South,low_service,20.697687380221563,2019.0284944904945,41789.22059072365,3.030021973267851,10.64039370465123
8611,2019,1.0934616741174326,1,0,15,South,low_service,15.078951596301254,1676.388634027824,25278.183069095136,2.7132998373712947,10.137696973411053
8612,2019,1.0989705818738817,1,1,14,Midwest,low_service,19.093481866933853,1944.4024199094258,37125.41234656292,2.9493470132976243,10.522056983021445
8613,2019,0.6697187150868865,0,1,8,South,low_service,6.522779657578581,1958.8750166788618,12777.310110531784,1.8753006129361405,9.455426229294032
8614,2019,1.9483175469050154,1,0,12,West,high_abstract,21.77205136922588,1943.9611812646654,42324.022698275316,3.0806270999861223,10.65311011632188
8615,2019,0.8451474646757862,0,1,25,Northeast,middle_routine,6.254758239883407,1936.4105491165597,12111.779837883954,1.8333424924738206,9.401933798322785
8616,2019,1.292984109830143,0,1,32,Northeast,middle_routine,9.184956061471052,2030.6516211977676,18651.445916856454,2.217566934929033,9.833678951120705
8617,2019,0.6830507202974021,0,0,34,West,middle_routine,12.114377030127027,1794.2385378069494,21736.08212897721,2.494392931578394,9.986728929576097
8618,2019,1.0701331927880098,1,0,19,West,low_service,21.660920304362914,2236.8173615171913,48451.52260323921,3.0755097293296414,10.788319043104565
8619,2019,1.9928554203304139,0,0,32,Midwest,high_abstract,15.516762637067899,1886.767216872096,29276.519055605524,2.7419209000241036,10.284541076294975
8620,2019,1.837522069344085,1,1,31,Midwest,low_service,13.390496582989615,1996.8680506287099,26739.05480862487,2.5945452451236695,10.193880502560175
8621,2019,1.4380813384380269,1,0,40,Midwest,middle_routine,14.664997681266119,2238.666548527418,32830.03974328261,2.6854635443159425,10.399099221073115
8622,2019,1.2658098767032442,0,0,28,Northeast,middle_routine,10.501595543777617,2053.058045152445,21560.385218089705,2.3515272021694997,9.978612892121651
8623,2019,2.0550389173052546,0,1,21,Midwest,low_service,10.943464374347146,2046.600867135178,22396.903678001796,2.392742417279986,10.016677999628035
8624,2019,1.6247893872830383,0,0,33,South,middle_routine,10.124983586238962,2012.5142301786243,20376.67354763091,2.3150059918790875,9.922146072043018
8625,2019,1.7402436039411961,1,0,33,Northeast,high_abstract,34.17584167401881,2019.605118245671,69021.7047652021,3.5315190106613508,11.142176295929724
8626,2019,1.4633375584957227,1,1,4,South,high_abstract,12.34854729824917,2065.7646765646687,25509.192815611208,2.513538428483177,10.146794168754067
8627,2019,0.6898517054588145,1,0,17,Midwest,middle_routine,15.27280941331862,1982.750321606977,30282.16777609956,2.7260740848434306,10.318314296009332
8628,2019,0.9068548817896409,1,0,24,South,middle_routine,25.54313739604786,1935.4800283075326,49438.23229036591,3.2403686855049783,10.808479336847657
8629,2019,1.9458576867473614,1,1,31,Midwest,high_abstract,30.09789031368192,1699.8248901354686,51161.14309576376,3.404455080052016,10.842735598988195
8630,2019,0.714463487379511,1,0,30,West,low_service,18.93737273738733,1913.0990912374114,36229.070574319834,2.941137363109045,10.497617130077312
8631,2019,1.8648936687607292,1,1,36,South,high_abstract,21.972352789624527,2051.0575813710193,45066.56076971805,3.089784971678822,10.715895804135767
8632,2019,1.2017273032380935,1,0,36,Northeast,high_abstract,21.004991598391793,1860.8179848166083,39086.4661372092,3.0447601046399178,10.57353155145682
8633,2019,1.5260813380578107,1,0,19,South,low_service,12.708649945230597,1510.6807197518417,19198.71244633516,2.542282859672188,9.862598495680535
8634,2019,1.7690960497354482,0,1,9,Northeast,low_service,8.771160155323228,2003.6829575655265,17574.624121298948,2.1714690844449094,9.774211329326343
8635,2019,1.521156064687741,1,0,26,South,high_abstract,26.520235882278516,2024.9097373360134,53701.08387447371,3.277908059783329,10.891188464175457
8636,2019,1.746172609608431,1,0,11,South,high_abstract,20.335876086856008,2322.085801813875,47221.64912873464,3.0123866211386052,10.762607734399307
8637,2019,1.8403921583353562,1,0,37,South,middle_routine,16.650278852042003,1994.7166018218113,33212.587651130794,2.8124269641565993,10.41068422916525
8638,2019,2.0322092984404287,1,0,31,Northeast,middle_routine,16.268289698693504,2068.5075211691014,33651.079598305325,2.789217795772669,10.423800417717368
8639,2019,1.4641356092869706,1,1,40,Midwest,middle_routine,23.227831566286458,1964.896397108106,45640.282557230195,3.145351196161249,10.728545994956633
8640,2019,1.2633119004129916,1,1,9,Midwest,middle_routine,19.418196238460066,1909.5284425008674,37079.59801940285,2.966210576904719,10.52082217872035
8641,2019,0.669765390360501,0,1,30,West,high_abstract,12.927085585190454,1739.9398539089404,22492.351404564648,2.5593247679336,10.020930592825732
8642,2019,1.1486237971872164,1,1,36,Northeast,high_abstract,21.748293276510026,2010.5245826185064,43725.47826242019,3.079535284410242,10.68568623778971
8643,2019,0.6528337719307573,0,0,1,Northeast,middle_routine,6.864708201529971,1684.4210512142984,11563.05900510053,1.9263935330769355,9.355570727039105
8644,2019,1.81423295389017,0,1,17,Northeast,low_service,7.7259955503496265,1838.202858615228,14201.947106301215,2.044590688311957,9.5611343543513
8645,2019,1.5495660708273038,1,1,32,West,high_abstract,16.7242777233621,1595.5889515527138,26685.07275809574,2.816861419632572,10.191859615318412
8646,2019,0.7084575158909263,1,0,13,Northeast,high_abstract,23.50054338118614,2102.699562067734,49414.58227597388,3.1570235434864555,10.808000847389426
8647,2019,0.958408213666425,1,1,11,Midwest,low_service,22.2764044496212,1917.1627687723915,42707.4932329294,3.1035280218573194,10.662129669369627
8648,2019,1.3487245889494215,1,1,18,Northeast,middle_routine,20.553161836017768,2008.9463552362886,41290.19955904948,3.0230147897403783,10.628380451976945
8649,2019,0.627177600570797,0,0,1,Midwest,middle_routine,7.34586380820045,1646.7010939456268,12096.441968939269,1.9941374076395073,9.400666636189241
8650,2019,0.6568352840982545,0,1,20,South,high_abstract,19.21904239715324,2319.5269843709907,44579.08745396707,2.955901579051876,10.705020136877659
8651,2019,0.6736053987343555,0,1,14,Midwest,low_service,8.920009343735561,1972.1573481727823,17591.661973017966,2.188296994095356,9.77518031723746
8652,2019,1.0262211181705134,0,1,3,West,low_service,7.37349085408092,2172.5044761113113,16018.941885056614,1.9978912513311882,9.681527168819043
8653,2019,0.9287359798542312,0,1,1,Midwest,low_service,6.886694803086992,1994.1239988986465,13732.923379926358,1.9295912606520635,9.527551395247723
8654,2019,1.7832876626257295,0,0,30,West,low_service,10.4377003037833,1955.1239651178073,20406.99800464415,2.3454242807744667,9.923633160451072
8655,2019,1.5715470585552163,1,1,39,Northeast,low_service,15.505453683667056,1858.068758111052,28810.199069959683,2.7411918125994736,10.26848473780686
8656,2019,1.5930129117043492,1,1,12,West,middle_routine,20.47839070596826,1862.555881950604,38142.147062283766,3.019370218273687,10.549075171809166
8657,2019,0.6655854748069864,1,0,8,Midwest,high_abstract,16.975849580441228,2255.350469812224,38286.49032670977,2.8317917211137815,10.552852379959747
8658,2019,1.991771499379235,1,1,28,West,high_abstract,29.014109086028775,1722.1002178278743,49965.20357713186,3.367782231881779,10.819082113682303
8659,2019,0.818887065769256,0,1,22,Northeast,high_abstract,16.250956463950214,1834.427529753895,29811.201922302283,2.788151766363618,10.302639505292463
8660,2019,1.2489521275913842,1,1,3,South,high_abstract,17.473385630551952,1940.0887704091458,33899.91924286237,2.860678902195885,10.431167911149254
8661,2019,1.306058608815093,0,1,16,Midwest,high_abstract,11.042995893383928,1831.226450390468,20222.226171517967,2.401796371189884,9.914537584017538
8662,2019,1.9704515780573009,1,0,37,Northeast,middle_routine,20.190977725698577,1936.7120618794222,39104.11010249918,3.0052358573879236,10.573982858159955
8663,2019,2.095498401264024,0,0,4,Northeast,middle_routine,13.273176355285862,1939.2200747270715,25739.610043563047,2.5857451833248666,10.155786331212633
8664,2019,0.6077468302238377,0,0,36,South,low_service,7.371272028649746,1941.9166444046673,14314.395842869499,1.9975902867832236,9.56902101216163
8665,2019,1.983278300383298,0,1,22,West,low_service,11.672165791378088,1508.0784663249917,17602.5418853525,2.4572070153158094,9.775798595902032
8666,2019,1.7161446268975786,1,1,29,Northeast,middle_routine,15.465110070131072,1678.9023003618117,25964.408872091677,2.7385865234819646,10.164481989683491
8667,2019,1.0769117556985237,1,0,2,West,middle_routine,17.502022158481946,2251.1481042797514,39399.64400312884,2.8623164261671143,10.581512059791622
8668,2019,1.149231975365093,0,1,3,Midwest,high_abstract,14.879173057339424,1801.439270993043,26803.926665392857,2.6999624537571147,10.196303673131732
8669,2019,1.4204990383520784,1,0,16,West,middle_routine,18.086544510023707,2122.7398866649387,38393.02944336809,2.8951682645787753,10.555631197185887
8670,2019,1.385174587329813,0,0,2,Northeast,low_service,9.160597829627324,1861.4103394252281,17051.631515384604,2.2149114417995133,9.744001168185545
8671,2019,1.0849920266082935,0,1,5,Northeast,low_service,5.365948866349267,1902.1981128492191,10207.097807214983,1.6800732227648254,9.2308386207241
8672,2019,1.6853068259773325,1,1,24,Northeast,middle_routine,14.685738549583556,1878.5073192967325,27587.26735467089,2.6868768561733836,10.225109617531551
8673,2019,0.6760229231948478,1,0,34,West,high_abstract,22.161410754088468,1825.48600654314,40455.345216843154,3.0983525220408397,10.607954057559706
8674,2019,1.1500555185687587,0,0,7,South,low_service,8.384226116730131,1654.1311291518427,13868.609413531181,2.126352097244836,9.537383249705229
8675,2019,0.8698646177750397,1,1,14,Midwest,low_service,20.33664291936154,1809.5643222055471,36800.463460310704,3.012424328786145,10.5132657181079
8676,2019,1.957549737381893,1,1,14,West,high_abstract,22.39271336568423,2055.570736617365,46029.80630796105,3.1087356097659056,10.737044428850252
8677,2019,1.7555893763917654,0,0,22,Midwest,low_service,9.102751127707888,1888.085007284531,17186.767929267622,2.2085766895589414,9.751895060295563
8678,2019,0.8899021337163373,0,1,13,West,high_abstract,15.008105136480316,1818.8407634564855,27297.353404471058,2.7085903976018257,10.214545031582421
8679,2019,1.4966129271124573,0,0,14,West,low_service,14.233706128832859,2117.7293796673403,30143.13765058043,2.65561282294475,10.313712569303016
8680,2019,1.182934707223454,0,1,38,Northeast,middle_routine,8.830471408234434,1679.8158105243335,14833.565485935278,2.1782084003068447,9.60464783010096
8681,2019,0.7107053135435784,0,0,19,West,high_abstract,13.198906497706538,2200.2608539467637,29041.037281807276,2.580133985077975,10.27646518737132
8682,2019,1.1317207711979542,0,0,2,South,high_abstract,9.286220463648485,1972.9958504679905,18321.6744413094,2.2285316308244645,9.815840033686221
8683,2019,1.1039852420703475,1,0,35,Northeast,low_service,17.790072949732142,2118.1164642356384,37681.44641478072,2.8786406022726045,10.536923114757704
8684,2019,1.8585218130386385,0,1,24,South,middle_routine,14.397658996514272,2053.0328684005067,29558.867147866054,2.6670656236795622,10.294139050507264
8685,2019,1.5776957279531099,1,1,7,Northeast,high_abstract,16.355649981422214,1749.60911176854,28615.99423639326,2.7945734022625426,10.2617210795268
8686,2019,1.668445358579183,0,1,23,South,high_abstract,14.623987924853928,1835.3592464912028,26840.271458456355,2.682663189003981,10.197658704985901
8687,2019,1.109427869451896,1,0,21,South,low_service,13.316440818140908,2037.9202610976306,27137.844548996865,2.5889994235611233,10.20868451052223
8688,2019,1.691719879137986,0,1,12,Midwest,high_abstract,12.740399533004082,2137.648840652381,27234.50029117431,2.5447780101706603,10.212239841611053
8689,2019,1.9716566891420482,0,0,2,Midwest,high_abstract,9.555988653383212,1846.4644528048009,17644.793359878116,2.2571680420814446,9.77819602506761
8690,2019,2.0444853961396667,1,0,37,Northeast,high_abstract,31.161523559239257,1984.9564144087092,61854.26607166007,3.439184114519668,11.03253634992317
8691,2019,1.4640064691019679,0,1,36,Northeast,low_service,13.564406503140674,2080.116938049471,28215.551721771313,2.60744919308155,10.247628584412709
8692,2019,0.9395874056961804,0,0,28,Northeast,low_service,13.815050474304583,1825.9514683974282,25225.61169954104,2.6257586119557184,10.135615094661825
8693,2019,1.400472906198396,0,0,28,Midwest,high_abstract,13.711977848412655,1949.1172604818848,26726.252699686363,2.6182697463649602,10.193401608496723
8694,2019,0.7812241599306451,0,0,31,Northeast,high_abstract,14.7891052413616,2040.8122697752501,30181.787435568214,2.6938907773511844,10.314993956398682
8695,2019,1.1045765323817824,0,0,34,Northeast,high_abstract,17.53821102657171,1864.2814619892101,32696.16169329239,2.864381987818227,10.395012970585825
8696,2019,1.958256859858168,0,0,15,West,high_abstract,16.26027481024461,1716.6710939312204,27913.54374612488,2.788725004975898,10.236867288951304
8697,2019,1.0636408910073436,1,1,38,South,high_abstract,31.459471772719453,1624.6207181738298,51109.70962476481,3.448700107047958,10.841729770368076
8698,2019,1.4223092988499197,1,0,39,West,middle_routine,21.138464757861453,2036.3359181262715,43045.01504047964,3.051094355187224,10.670001708504925
8699,2019,1.7660072924579129,0,0,19,South,high_abstract,9.447141076674605,1929.051183007723,18224.01867,2.2457121641649196,9.81049571015966
8700,2019,1.5234017295079485,0,0,11,Northeast,high_abstract,12.694483288362413,2030.332184747085,25774.017989096217,2.5411675123481765,10.15712220880325
8701,2019,2.0692426582647787,1,1,10,South,low_service,9.530291429163702,1975.2552634959463,18824.758308105906,2.254475297383615,9.84292821370684
8702,2019,1.9307357538921328,1,0,4,South,high_abstract,17.785776505406954,1801.9364756054224,32048.839432058732,2.878399065139303,10.375016250524961
8703,2019,1.4200806419646148,1,0,26,Northeast,low_service,18.85125823867574,2022.548434159878,38127.58283257712,2.936579661728707,10.54869325804328
8704,2019,1.016794866818939,0,0,28,South,high_abstract,12.836704757579179,1929.4800218706655,24768.16537640115,2.5523086265066173,10.117314453385942
8705,2019,1.1733913064592476,0,1,31,Midwest,middle_routine,11.130360617535919,2160.119764436321,24042.911955242995,2.409676565259956,10.087595510899362
8706,2019,1.1598977251483307,1,0,20,Northeast,middle_routine,18.062834535090186,2038.7542414676223,36825.68052134296,2.893856486674991,10.513950721033616
8707,2019,0.7422979853291536,0,1,13,Midwest,low_service,5.892694767174187,2075.624768621247,12231.023212671555,1.77371340868439,9.411730889341138
8708,2019,0.7458506369686833,0,0,21,West,middle_routine,9.55375661876722,2120.682318798838,20260.482739527015,2.256934440367308,9.91642760474127
8709,2019,1.051201491962743,0,0,2,South,middle_routine,4.8453759653046315,1907.1471621388466,9240.845021726502,1.5780248409501996,9.131388613022002
8710,2019,1.9515321534813264,0,1,3,Midwest,low_service,6.501438654308375,2090.1638199037047,13589.071852558794,1.8720234838434613,9.517021208459598
8711,2019,1.3021340527517433,0,0,27,South,high_abstract,14.60299768917354,1912.4796539956258,27927.935967889534,2.6812268288150527,10.237382756025495
8712,2019,1.9648856327936277,0,0,37,South,high_abstract,12.610222578625843,1798.6744013023654,22681.684546899407,2.534507800782657,10.029313029638118
8713,2019,1.7873709070593513,0,0,1,South,high_abstract,8.220122426372038,1911.8102273259462,15715.314124609435,2.106585102676404,9.662390937871184
8714,2019,1.5030044625339842,0,0,33,Midwest,high_abstract,9.40037813890272,1939.6699431622865,18233.63093038944,2.240749916009695,9.811023021202338
8715,2019,0.9702274593639268,0,1,8,Midwest,low_service,7.089247148607948,1552.1435444904566,11003.529197009202,1.9585791499423957,9.305971336415361
8716,2019,0.7334090447096131,0,1,36,Midwest,middle_routine,11.741653906266865,1627.954025216,19114.872739400314,2.463142682353818,9.858221988478235
8717,2019,1.3280791705985497,0,0,37,West,middle_routine,14.655967732507909,1640.1627887167192,24038.172907492422,2.6848476062718665,10.087398383576657
8718,2019,1.095766102275404,0,1,22,South,high_abstract,16.197505850704424,2309.2298269698476,37403.763632965274,2.7848572705522465,10.52952661023704
8719,2019,0.6937221707505272,1,1,15,Northeast,middle_routine,16.16584116221329,1687.2398476949563,27275.651380393607,2.7829004458404762,10.213749692373705
8720,2019,1.9020864175926786,0,0,9,Northeast,low_service,7.432885435269164,1682.3748720155224,12504.899682867,2.0059141326375816,9.433875821117766
8721,2019,1.381214952593341,0,1,11,Midwest,low_service,8.813303360834194,1879.4244502396996,16563.937823731503,2.1762623254965288,9.714983190959519
8722,2019,0.9795448411301417,0,1,1,Midwest,middle_routine,12.97484865970957,2017.9693215259852,26182.84654673646,2.563012764992372,10.172859763375099
8723,2019,0.8142028254227663,0,0,20,West,high_abstract,9.610071211104485,1816.2461048870753,17454.25440485594,2.2628116330592714,9.767338703350728
8724,2019,1.3850462507550712,1,1,23,Midwest,low_service,14.223057925864845,1820.3384157053838,25890.778731254715,2.6548644452694443,10.161642150750351
8725,2019,1.8478126584105512,0,1,6,Midwest,high_abstract,9.54559013225693,2024.277484816124,19322.92318401067,2.2560792815899506,9.869047399841508
8726,2019,1.964500444913997,1,0,5,Midwest,low_service,8.234937545038886,1660.1058180702498,13670.867729964193,2.108385779513277,9.52302240465764
8727,2019,0.6572418033514981,0,0,32,South,high_abstract,9.31226192423651,2342.1002634977426,21810.251106514326,2.2313320181962264,9.990135372495482
8728,2019,1.7310943152502534,1,0,26,South,high_abstract,20.371310203729355,2239.240377140783,45616.2603434508,3.014127548431883,10.728019518419813
8729,2019,1.8336955990897736,0,0,16,South,high_abstract,9.592310906245858,2117.0659796247924,20307.555085596967,2.260961830278096,9.918748267495452
8730,2019,1.7042045679919922,0,1,11,West,low_service,11.69222375719794,1886.4457065062886,22056.74530627688,2.4589239846982704,10.001373743675915
8731,2019,1.7243988719762375,0,1,5,Northeast,middle_routine,7.211932061371973,1812.6617213207546,13072.793184414859,1.975736885076508,9.478288493381253
8732,2019,1.3137185411158026,0,0,20,South,low_service,9.206052275026666,1859.8268727592474,17121.663413120998,2.219861123743762,9.74809980695718
8733,2019,1.6490577534718898,0,0,21,Midwest,middle_routine,11.910831078309236,1611.5467227587835,19194.86078958272,2.4774481608075374,9.86239785497738
8734,2019,1.582462549828897,0,1,9,South,high_abstract,12.748926642357992,1918.914622107835,24464.101750200894,2.5454470831475877,10.104962087341068
8735,2019,1.5853528224695246,1,1,16,West,low_service,17.337326610470456,2133.3800181966376,36987.10615972651,2.8528617847529,10.518324648722785
8736,2019,0.6684860691722193,1,1,11,West,low_service,18.89459200104997,1907.035588698348,36032.659379937424,2.9388757436098647,10.492181011174768
8737,2019,1.0536201775671898,0,0,7,South,low_service,8.633765722663384,1905.3396489865331,16450.256151451413,2.155680762489419,9.708096327589086
8738,2019,1.8947916553662207,1,1,20,Northeast,high_abstract,16.74921903627584,1792.271396252724,30019.1461882888,2.8183516324841604,10.309590663353568
8739,2019,1.9595078940757547,0,0,40,Midwest,low_service,11.030307503942348,1931.245403904625,21302.230670643356,2.400646711747369,9.966567072535382
8740,2019,2.0635317359792573,0,1,16,Northeast,middle_routine,10.87465062784612,2181.5490386493893,23723.58362282568,2.386434450283622,10.074224921920502
8741,2019,1.066542016510048,0,0,15,Midwest,middle_routine,15.102917509082374,2080.008919037311,31414.203122376108,2.714887937679755,10.355015398364632
8742,2019,1.4403503429888693,0,1,40,Northeast,high_abstract,11.376861727216154,2049.1836297536906,23313.278809382642,2.4315816197715097,10.05677838320114
8743,2019,1.9102274943388482,0,1,12,South,low_service,8.867167277794213,1656.6316921224184,14689.630331744765,2.1823553854273463,9.594897104232144
8744,2019,1.21997332084263,0,1,26,West,middle_routine,7.8167925536208775,1861.5746861310834,14551.543144558575,2.0562743110353328,9.585452325021144
8745,2019,2.0085322351690995,0,1,34,West,middle_routine,8.894001649316994,2099.315302251646,18671.313760662542,2.1853770775300205,9.834743601529969
8746,2019,0.964222559364176,1,1,14,Northeast,middle_routine,10.372595368800214,1954.121308884372,20269.30963860785,2.3391672675716477,9.91686318058326
8747,2019,1.3975570822460985,0,1,17,Midwest,low_service,7.593574452619455,1802.6699005046403,13688.708102978091,2.0273024229230874,9.524326545895162
8748,2019,0.5924583270600229,1,0,36,Midwest,low_service,19.59086530115773,2097.4140930612275,41090.15697791241,2.9750634015352078,10.62352388221361
8749,2019,1.9137848671283912,1,1,9,West,middle_routine,12.387851184940535,1953.6169026682173,24201.115462638336,2.516716249199,10.094154004579957
8750,2019,0.8827742789774653,1,0,40,South,middle_routine,14.757468365419292,2117.3511070170002,31246.741980288898,2.6917492845030537,10.349670393098693
8751,2019,1.1770332906353047,0,1,7,Midwest,high_abstract,9.34919776566487,2001.2103361221573,18709.711203098715,2.235290539155875,9.836797983718688
8752,2019,1.4690208576639712,0,1,15,South,low_service,7.313133789982299,1999.8279809260935,14625.00958146269,1.989671880936494,9.590488327242591
8753,2019,0.8195582229766234,1,1,18,South,middle_routine,13.984137117494306,2077.7812342829784,29055.97768036973,2.637923624177916,10.276979513241644
8754,2019,1.5892098706053057,0,0,11,Midwest,middle_routine,10.537718405894339,1869.9395537811138,19704.89645378909,2.3549610496511977,9.88862243479617
8755,2019,1.2749547990013557,0,0,36,South,middle_routine,12.55052820008157,2037.7924865322877,25575.37206813782,2.5297627523480344,10.149385138832786
8756,2019,0.7960829913722957,1,1,20,South,high_abstract,19.836287579474707,1806.6000029785032,35836.23720016145,2.9875129663779503,10.486714872742372
8757,2019,0.779966656040766,1,0,13,Midwest,high_abstract,21.011790509132517,1842.315278375299,38710.342680995935,3.0450837329835956,10.563862096051135
8758,2019,0.7235287877588267,0,0,23,West,middle_routine,14.14724440354399,1919.4200770719472,27154.50494340608,2.649519863325589,10.20929823953149
8759,2019,1.1006626590751918,0,0,13,West,high_abstract,13.685164816884653,2043.0316882032316,27959.225379179323,2.616312386036096,10.238502491356646
8760,2019,1.47713199815322,0,1,20,Midwest,high_abstract,20.70489372850417,2011.3766959991121,41645.34073865146,3.0303700843354413,10.636944774318234
8761,2019,1.0253606967551552,0,0,22,West,high_abstract,18.551229747706934,1936.1572204944912,35918.09742507498,2.920536080533039,10.4889965540054
8762,2019,0.5555151436967942,0,0,26,West,middle_routine,15.326257244358041,1999.3031271322952,30641.834035879026,2.729567517240837,10.330121479630987
8763,2019,1.1358468799022452,1,0,24,South,low_service,14.606413216021098,1841.8858468308047,26903.345775551676,2.681460693638565,10.20000593612889
8764,2019,1.2480180406960546,0,0,4,South,middle_routine,12.546695373596497,1759.2714745926212,22073.04327117153,2.529457314058925,10.00211238150587
8765,2019,0.8807501934281194,0,1,5,West,high_abstract,12.45931848915709,2063.369103512011,25708.172821342687,2.5224688159691375,10.154564228941846
8766,2019,0.8997978982326114,0,0,39,West,middle_routine,13.350835315789965,2024.6079289528116,27030.207038491575,2.5915789533599667,10.204710298822793
8767,2019,0.638389467227208,1,0,32,Midwest,low_service,15.126132180568382,2148.782904756801,32502.774244697055,2.716423856029028,10.389080726050048
8768,2019,0.5863810130477574,0,0,3,West,low_service,12.89294076927654,2021.6450416855323,26064.94977895317,2.5566799343963176,10.16834677043853
8769,2019,1.0240541960317209,0,0,39,Midwest,middle_routine,12.355233237266855,1646.1193775116785,20338.188845541317,2.514079717228138,9.920255621662548
8770,2019,1.3931046497163102,0,1,24,South,middle_routine,11.467451572442238,1901.2313039466655,21802.277906019597,2.439512724453653,9.989769734420182
8771,2019,1.0637207322635853,0,0,34,Midwest,high_abstract,10.824381974177266,2054.521102911672,22238.9211919239,2.3818011798039613,10.00959923963061
8772,2019,0.8639891050405386,0,0,22,West,high_abstract,18.275598394571336,2212.296114587699,40431.03532007535,2.905566748988765,10.60735297002585
8773,2019,1.7191826551898182,1,0,24,South,middle_routine,25.278865517044107,1878.9652184632441,47498.10906873575,3.229968691572463,10.768445180151083
8774,2019,1.0937675704759768,1,1,21,West,high_abstract,19.699864917374757,1467.637948812906,28912.269339227216,2.9806117787343807,10.272021328616898
8775,2019,1.2115424082055464,1,1,4,Northeast,middle_routine,12.346004533187038,1966.4396850282071,24277.673265597135,2.51333249115024,10.09731241132275
8776,2019,1.3208194349526021,1,1,22,Midwest,low_service,14.198353963377567,1957.4011247910757,27791.874018097078,2.6531260398161938,10.232498955443017
8777,2019,1.8480520958386388,0,1,12,Northeast,low_service,11.594570045076516,1874.3315836526567,21732.06883435992,2.450536888957148,9.986544275085867
8778,2019,0.9742536679540701,1,0,40,West,high_abstract,24.966195997161147,1831.7196930986784,45731.07286976147,3.2175227497612555,10.730533277338223
8779,2019,1.7179915948916413,0,1,6,South,high_abstract,8.91983651218791,1939.3661220150495,17298.828745650113,2.188277618193899,9.75839407563037
8780,2019,1.5899882101797855,1,1,1,South,low_service,8.845548256985106,1795.4359399970028,15881.615249568904,2.1799143106523324,9.672917445596223
8781,2019,1.0078775481127082,1,1,29,South,high_abstract,15.964641285417622,2069.18358144352,33033.773631421514,2.770376357102393,10.405285760463912
8782,2019,0.6104443856142912,0,0,28,West,high_abstract,11.829038160882913,1929.4281992851193,22823.279798027277,2.4705573696031093,10.035536337805016
8783,2019,1.9550328230028744,1,0,36,Midwest,middle_routine,17.213537982148452,2063.5602591389184,35521.17289913987,2.845696166210328,10.477884217370049
8784,2019,1.0123271486662397,0,1,23,West,low_service,8.969370929739505,2247.0841837699895,20154.931554583967,2.1938155431476254,9.911204279593328
8785,2019,1.821832194736286,0,1,9,Northeast,high_abstract,9.357793336682581,1989.8719393498654,18620.81037489982,2.2362095080670805,9.83203507162944
8786,2019,1.271691217433525,0,1,31,South,low_service,10.197859837944169,2043.5035708198234,20839.362993558974,2.3221778784655744,9.944598928872256
8787,2019,0.7875419533770291,1,0,26,Northeast,low_service,14.163632545811751,1750.2529191937774,24789.93920969501,2.650677591087081,10.11819317281546
8788,2019,1.7877719452743317,0,0,12,Midwest,high_abstract,14.766486392596386,2004.3367608854944,29597.01150579637,2.692360180132143,10.295428672573067
8789,2019,0.9684121255176019,0,1,8,West,middle_routine,6.739105196313204,1603.2201919123283,10804.269526150625,1.9079271559198823,9.287696661486809
8790,2019,0.8220769248637833,0,1,11,Northeast,low_service,8.733394233625635,1794.349727438184,15670.763562716365,2.1671540953905404,9.659552061841046
8791,2019,0.9940991624999469,1,0,9,West,low_service,17.380947376436772,2172.0277226967005,37751.899548353154,2.855374627927992,10.538791072572877
8792,2019,1.3744363068493473,1,0,12,West,middle_routine,22.45920311168902,2022.177710501627,45416.49992808632,3.1117004683464393,10.72363075254245
8793,2019,1.704695474673204,0,0,6,Northeast,middle_routine,9.712162218642304,1793.980419691247,17423.42885310939,2.2733789370856305,9.765571065314402
8794,2019,1.0736827234899078,1,0,6,South,low_service,14.923333106649359,1898.3374940827948,28329.522773039553,2.702925968394862,10.251659747396394
8795,2019,1.1558361540927526,0,1,28,Northeast,high_abstract,15.509862929185456,1958.0851379715011,30369.632093613174,2.7414761395727005,10.321198443827898
8796,2019,0.7917766333224149,0,0,20,South,high_abstract,17.435831604346234,1638.8341081864069,28574.435537797126,2.8585273764002945,10.260267734760017
8797,2019,1.3190479936496842,0,1,1,Midwest,high_abstract,12.45987513386787,2161.2895737424724,26929.39821696172,2.522513491950174,10.200973839360707
