region_id,worker_group,year,frontline,remote_feasible,migrant_share,care_burden,older_worker_share,aging_share,dependency_ratio,disease_exposure,policy_intensity,environmental_exposure,school_care_constraint,demand_collapse,capacity_loss,remote_work_rate,migration_out_rate,automation_adoption,employment_index,hours_index,wage_index,productivity_index,welfare_loss_index
region_28,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.282,0.649,0.752,0.82,0.297,0.434,0.468,0.349,0.096,0.049,0.231,82.933,90.799,102.562,93.667,42.19
region_28,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.288,0.651,0.449,0.38,0.347,0.201,0.217,0.241,0.063,0.035,0.203,91.944,94.705,103.396,95.475,30.044
region_28,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.294,0.654,0.228,0.1,0.397,0.053,0.057,0.165,0.092,0.026,0.234,98.146,97.501,104.368,97.124,21.599
region_28,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.3,0.656,0.147,0.04,0.447,0.021,0.023,0.143,0.083,0.024,0.231,100.086,98.215,105.309,97.646,19.745
region_28,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.252,0.642,0.08,0.0,0.416,0.0,0.0,0.111,0.009,0.006,0.16,97.313,96.908,98.547,95.225,16.705
region_28,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.258,0.644,0.08,0.0,0.416,0.0,0.0,0.111,0.009,0.006,0.161,98.06,97.258,99.55,95.78,16.725
region_28,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.264,0.647,0.815,0.82,0.416,0.305,0.483,0.383,0.04,0.044,0.248,82.919,91.346,101.334,91.964,44.563
region_28,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.27,0.649,0.484,0.38,0.466,0.141,0.224,0.27,0.026,0.029,0.217,91.702,94.53,102.153,93.984,32.713
region_28,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.276,0.652,0.242,0.1,0.516,0.037,0.059,0.191,0.038,0.019,0.246,97.622,96.767,103.11,95.726,24.509
region_28,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.282,0.654,0.153,0.04,0.566,0.015,0.024,0.168,0.035,0.016,0.243,99.553,97.398,104.045,96.304,22.571
region_28,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.327,0.661,0.08,0.0,0.318,0.0,0.0,0.092,0.036,0.019,0.164,97.642,97.59,99.398,96.321,14.722
region_28,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.333,0.664,0.08,0.0,0.318,0.0,0.0,0.092,0.036,0.019,0.165,98.389,97.94,100.401,96.876,14.742
region_28,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.339,0.666,0.444,0.82,0.318,0.224,0.172,0.284,0.16,0.041,0.238,91.71,94.115,102.36,95.598,29.367
region_28,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.345,0.669,0.28,0.38,0.368,0.104,0.08,0.207,0.104,0.033,0.213,96.091,96.276,103.04,96.477,23.589
region_28,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.351,0.672,0.16,0.1,0.418,0.027,0.021,0.154,0.153,0.03,0.246,99.469,98.05,103.932,97.515,19.448
region_28,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.357,0.674,0.116,0.04,0.468,0.011,0.008,0.141,0.138,0.029,0.245,100.706,98.475,104.878,97.789,19.027
region_29,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.274,0.649,0.08,0.0,0.36,0.0,0.0,0.1,0.014,0.013,0.158,97.464,97.261,98.955,95.812,15.595
region_29,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.28,0.651,0.08,0.0,0.36,0.0,0.0,0.1,0.014,0.013,0.159,98.21,97.611,99.958,96.366,15.615
region_29,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.286,0.654,0.764,0.82,0.36,0.379,0.475,0.361,0.064,0.049,0.243,82.871,90.973,101.688,92.908,43.153
region_29,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.292,0.656,0.456,0.38,0.41,0.176,0.22,0.253,0.042,0.035,0.213,91.784,94.561,102.53,94.768,31.321
region_29,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.298,0.659,0.23,0.1,0.46,0.046,0.058,0.177,0.061,0.026,0.243,97.841,97.096,103.505,96.418,23.138
region_29,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.304,0.661,0.148,0.04,0.51,0.019,0.023,0.156,0.055,0.023,0.24,99.774,97.771,104.446,96.953,21.299
region_29,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.271,0.585,0.08,0.0,0.29,0.0,0.0,0.086,0.155,0.02,0.149,98.351,98.172,102.528,96.791,12.919
region_29,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.277,0.587,0.08,0.0,0.29,0.0,0.0,0.086,0.155,0.02,0.15,99.097,98.522,103.531,97.346,12.939
region_29,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.283,0.59,0.265,0.82,0.29,0.171,0.03,0.17,0.688,0.045,0.164,99.314,97.849,105.003,97.816,19.216
region_29,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.289,0.592,0.182,0.38,0.34,0.079,0.014,0.142,0.448,0.035,0.165,100.312,98.537,105.876,97.908,17.277
region_29,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.295,0.595,0.121,0.1,0.39,0.021,0.004,0.124,0.659,0.04,0.219,102.827,100.303,106.925,98.964,14.524
region_29,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.301,0.598,0.098,0.04,0.44,0.008,0.001,0.124,0.595,0.039,0.224,103.388,100.379,107.944,99.028,15.06
region_29,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.285,0.645,0.08,0.0,0.514,0.0,0.0,0.131,0.032,0.022,0.179,97.054,96.4,100.792,94.313,18.967
region_29,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.291,0.648,0.08,0.0,0.514,0.0,0.0,0.131,0.032,0.022,0.18,97.8,96.75,101.795,94.868,18.987
region_29,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.297,0.65,0.437,0.82,0.514,0.196,0.175,0.284,0.144,0.043,0.255,91.721,93.602,103.519,93.622,32.934
region_29,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.303,0.653,0.276,0.38,0.564,0.091,0.081,0.225,0.094,0.035,0.229,95.82,95.43,104.306,94.486,27.505
region_29,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.309,0.655,0.158,0.1,0.614,0.024,0.021,0.185,0.138,0.032,0.262,98.955,96.944,105.275,95.496,23.635
region_29,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.315,0.658,0.116,0.04,0.664,0.01,0.009,0.176,0.125,0.032,0.26,100.126,97.304,106.248,95.766,23.272
region_29,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.282,0.649,0.08,0.0,0.332,0.0,0.0,0.094,0.022,0.014,0.156,97.577,97.454,99.877,96.112,14.948
region_29,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.288,0.651,0.08,0.0,0.332,0.0,0.0,0.094,0.022,0.014,0.157,98.323,97.804,100.88,96.667,14.968
region_29,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.294,0.654,0.752,0.82,0.332,0.434,0.466,0.356,0.096,0.049,0.238,82.842,90.587,102.623,93.322,43.013
region_29,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.3,0.656,0.449,0.38,0.382,0.201,0.216,0.248,0.063,0.035,0.209,91.842,94.493,103.457,95.131,30.868
region_29,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.306,0.659,0.228,0.1,0.432,0.053,0.057,0.172,0.092,0.027,0.24,98.037,97.289,104.427,96.78,22.422
region_29,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.312,0.661,0.147,0.04,0.482,0.021,0.023,0.151,0.083,0.025,0.238,99.974,98.003,105.368,97.301,20.569
region_29,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.264,0.647,0.08,0.0,0.451,0.0,0.0,0.118,0.009,0.007,0.167,97.198,96.696,98.606,94.88,17.529
region_29,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.27,0.649,0.08,0.0,0.451,0.0,0.0,0.118,0.009,0.007,0.168,97.944,97.046,99.609,95.435,17.549
region_29,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.276,0.652,0.815,0.82,0.451,0.305,0.481,0.39,0.04,0.044,0.255,82.828,91.134,101.396,91.619,45.386
region_29,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.282,0.654,0.484,0.38,0.501,0.141,0.223,0.278,0.026,0.029,0.223,91.6,94.318,102.213,93.64,33.537
region_29,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.288,0.657,0.242,0.1,0.551,0.037,0.059,0.198,0.038,0.019,0.252,97.512,96.555,103.17,95.381,25.333
region_29,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.294,0.659,0.153,0.04,0.601,0.015,0.023,0.175,0.035,0.017,0.249,99.44,97.186,104.104,95.959,23.394
region_29,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.339,0.666,0.08,0.0,0.353,0.0,0.0,0.099,0.036,0.019,0.17,97.527,97.378,99.457,95.977,15.545
region_29,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.345,0.669,0.08,0.0,0.353,0.0,0.0,0.099,0.036,0.019,0.171,98.274,97.728,100.46,96.532,15.566
region_29,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.351,0.672,0.444,0.82,0.353,0.224,0.171,0.291,0.16,0.041,0.245,91.619,93.903,102.422,95.254,30.19
region_29,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.357,0.674,0.28,0.38,0.403,0.104,0.079,0.214,0.104,0.033,0.219,95.989,96.064,103.101,96.132,24.412
region_29,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.363,0.677,0.16,0.1,0.453,0.027,0.021,0.161,0.153,0.03,0.253,99.36,97.838,103.992,97.171,20.272
region_29,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.369,0.679,0.116,0.04,0.503,0.011,0.008,0.148,0.138,0.03,0.251,100.593,98.263,104.937,97.445,19.851
region_30,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.166,0.603,0.08,0.0,0.395,0.0,0.0,0.107,0.014,0.014,0.141,97.426,97.049,98.954,95.371,16.015
region_30,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.172,0.606,0.08,0.0,0.395,0.0,0.0,0.107,0.014,0.014,0.142,98.172,97.399,99.957,95.926,16.035
region_30,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.178,0.609,0.764,0.82,0.395,0.379,0.474,0.368,0.064,0.049,0.226,82.857,90.76,101.69,92.468,43.573
region_30,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.184,0.611,0.456,0.38,0.445,0.176,0.219,0.261,0.042,0.035,0.196,91.759,94.349,102.53,94.327,31.742
region_30,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.19,0.614,0.23,0.1,0.495,0.046,0.058,0.184,0.061,0.026,0.226,97.808,96.884,103.504,95.977,23.559
region_30,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.196,0.616,0.148,0.04,0.545,0.019,0.023,0.163,0.055,0.024,0.223,99.738,97.559,104.446,96.513,21.719
region_30,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.163,0.54,0.08,0.0,0.325,0.0,0.0,0.093,0.155,0.02,0.132,98.313,97.96,102.527,96.35,13.339
region_30,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.169,0.542,0.08,0.0,0.325,0.0,0.0,0.093,0.155,0.02,0.133,99.059,98.31,103.53,96.905,13.359
region_30,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.175,0.545,0.265,0.82,0.325,0.171,0.029,0.177,0.688,0.045,0.147,99.3,97.637,105.005,97.376,19.637
region_30,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.181,0.547,0.182,0.38,0.375,0.079,0.013,0.149,0.448,0.036,0.148,100.287,98.325,105.877,97.467,17.698
region_30,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.187,0.55,0.121,0.1,0.425,0.021,0.003,0.132,0.659,0.041,0.201,102.794,100.09,106.925,98.523,14.945
region_30,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.193,0.552,0.098,0.04,0.475,0.008,0.001,0.131,0.595,0.04,0.207,103.352,100.167,107.943,98.587,15.481
region_30,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.177,0.6,0.08,0.0,0.549,0.0,0.0,0.138,0.032,0.022,0.161,97.015,96.188,100.791,93.873,19.387
region_30,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.183,0.603,0.08,0.0,0.549,0.0,0.0,0.138,0.032,0.022,0.163,97.761,96.538,101.794,94.427,19.407
region_30,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.189,0.605,0.437,0.82,0.549,0.196,0.174,0.292,0.144,0.043,0.238,91.707,93.39,103.521,93.181,33.355
region_30,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.195,0.608,0.276,0.38,0.599,0.091,0.08,0.232,0.094,0.036,0.212,95.795,95.218,104.306,94.046,27.925
region_30,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.201,0.61,0.158,0.1,0.649,0.024,0.021,0.192,0.138,0.033,0.244,98.922,96.732,105.275,95.056,24.056
region_30,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.207,0.613,0.116,0.04,0.699,0.01,0.008,0.183,0.125,0.032,0.243,100.09,97.092,106.248,95.325,23.693
region_30,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.174,0.603,0.08,0.0,0.367,0.0,0.0,0.101,0.022,0.014,0.139,97.538,97.242,99.876,95.672,15.368
region_30,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.18,0.606,0.08,0.0,0.367,0.0,0.0,0.101,0.022,0.014,0.14,98.285,97.592,100.879,96.227,15.389
region_30,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.186,0.608,0.752,0.82,0.367,0.434,0.465,0.363,0.096,0.05,0.22,82.828,90.375,102.625,92.882,43.434
region_30,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.192,0.611,0.449,0.38,0.417,0.201,0.215,0.255,0.063,0.036,0.192,91.817,94.281,103.457,94.69,31.288
region_30,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.198,0.613,0.228,0.1,0.467,0.053,0.057,0.179,0.092,0.027,0.223,98.004,97.077,104.427,96.339,22.843
region_30,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.204,0.616,0.147,0.04,0.517,0.021,0.023,0.158,0.083,0.025,0.221,99.938,97.791,105.368,96.861,20.989
region_30,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.156,0.601,0.08,0.0,0.486,0.0,0.0,0.125,0.009,0.007,0.149,97.16,96.484,98.605,94.44,17.949
region_30,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.162,0.604,0.08,0.0,0.486,0.0,0.0,0.125,0.009,0.007,0.151,97.906,96.834,99.608,94.995,17.969
region_30,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.168,0.606,0.815,0.82,0.486,0.305,0.48,0.397,0.04,0.045,0.237,82.814,90.922,101.398,91.178,45.807
region_30,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.174,0.609,0.484,0.38,0.536,0.141,0.222,0.285,0.026,0.03,0.206,91.575,94.106,102.214,93.199,33.957
region_30,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.18,0.611,0.242,0.1,0.586,0.037,0.058,0.205,0.038,0.02,0.235,97.479,96.343,103.169,94.94,25.753
region_30,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.186,0.614,0.153,0.04,0.636,0.015,0.023,0.182,0.035,0.017,0.232,99.404,96.973,104.103,95.519,23.815
region_30,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.231,0.621,0.08,0.0,0.388,0.0,0.0,0.106,0.036,0.02,0.153,97.489,97.166,99.456,95.536,15.966
region_30,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.237,0.624,0.08,0.0,0.388,0.0,0.0,0.106,0.036,0.02,0.154,98.235,97.516,100.459,96.091,15.986
region_30,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.243,0.626,0.444,0.82,0.388,0.224,0.169,0.298,0.16,0.041,0.227,91.605,93.69,102.423,94.813,30.611
region_30,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.249,0.629,0.28,0.38,0.438,0.104,0.078,0.221,0.104,0.034,0.202,95.964,95.852,103.101,95.692,24.833
region_30,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.255,0.631,0.16,0.1,0.488,0.027,0.021,0.168,0.153,0.031,0.235,99.327,97.626,103.991,96.73,20.692
region_30,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.261,0.634,0.116,0.04,0.538,0.011,0.008,0.155,0.138,0.03,0.234,100.558,98.051,104.936,97.004,20.272
region_31,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.178,0.609,0.08,0.0,0.431,0.0,0.0,0.114,0.014,0.014,0.147,97.311,96.837,99.013,95.026,16.839
region_31,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.184,0.611,0.08,0.0,0.431,0.0,0.0,0.114,0.014,0.014,0.149,98.057,97.186,100.016,95.581,16.859
region_31,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.19,0.614,0.764,0.82,0.431,0.379,0.473,0.375,0.064,0.05,0.233,82.766,90.548,101.752,92.123,44.397
region_31,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.196,0.616,0.456,0.38,0.481,0.176,0.219,0.268,0.042,0.036,0.202,91.657,94.137,102.591,93.983,32.565
region_31,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.202,0.619,0.23,0.1,0.531,0.046,0.057,0.192,0.061,0.027,0.232,97.698,96.672,103.564,95.633,24.382
region_31,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.208,0.621,0.148,0.04,0.581,0.019,0.023,0.17,0.055,0.024,0.23,99.625,97.347,104.505,96.168,22.543
region_31,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.175,0.545,0.08,0.0,0.361,0.0,0.0,0.1,0.155,0.02,0.138,98.198,97.748,102.586,96.006,14.163
region_31,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.181,0.547,0.08,0.0,0.361,0.0,0.0,0.1,0.155,0.02,0.139,98.944,98.098,103.589,96.561,14.183
region_31,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.187,0.55,0.265,0.82,0.361,0.171,0.027,0.184,0.688,0.046,0.153,99.208,97.424,105.067,97.031,20.46
region_31,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.193,0.552,0.182,0.38,0.411,0.079,0.013,0.156,0.448,0.036,0.155,100.185,98.113,105.937,97.123,18.521
region_31,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.199,0.555,0.121,0.1,0.461,0.021,0.003,0.139,0.659,0.041,0.208,102.684,99.878,106.984,98.178,15.768
region_31,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.205,0.557,0.098,0.04,0.511,0.008,0.001,0.139,0.595,0.04,0.213,103.239,99.955,108.002,98.242,16.305
region_31,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.189,0.605,0.08,0.0,0.585,0.0,0.0,0.145,0.032,0.023,0.168,96.9,95.976,100.85,93.528,20.211
region_31,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.195,0.608,0.08,0.0,0.585,0.0,0.0,0.145,0.032,0.023,0.169,97.646,96.326,101.853,94.083,20.231
region_31,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.201,0.61,0.437,0.82,0.585,0.196,0.172,0.299,0.144,0.044,0.244,91.616,93.178,103.583,92.837,34.178
region_31,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.207,0.613,0.276,0.38,0.635,0.091,0.08,0.239,0.094,0.036,0.218,95.693,95.006,104.367,93.701,28.749
region_31,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.213,0.615,0.158,0.1,0.685,0.024,0.021,0.199,0.138,0.033,0.251,98.812,96.52,105.334,94.711,24.88
region_31,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.219,0.618,0.116,0.04,0.735,0.01,0.008,0.19,0.125,0.033,0.249,99.978,96.88,106.307,94.981,24.516
region_31,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.186,0.608,0.08,0.0,0.403,0.0,0.0,0.109,0.022,0.015,0.145,97.423,97.03,99.935,95.327,16.192
region_31,care_and_health,2019,1,0.12,0.2,0.56,0.22,0.192,0.611,0.08,0.0,0.403,0.0,0.0,0.109,0.022,0.015,0.147,98.17,97.38,100.938,95.882,16.212
region_31,care_and_health,2020,1,0.12,0.2,0.56,0.22,0.198,0.613,0.752,0.82,0.403,0.434,0.464,0.37,0.096,0.05,0.227,82.737,90.163,102.687,92.537,44.257
region_31,care_and_health,2021,1,0.12,0.2,0.56,0.22,0.204,0.616,0.449,0.38,0.453,0.201,0.215,0.262,0.063,0.036,0.199,91.715,94.069,103.518,94.346,32.112
region_31,care_and_health,2022,1,0.12,0.2,0.56,0.22,0.21,0.618,0.228,0.1,0.503,0.053,0.056,0.186,0.092,0.028,0.23,97.894,96.865,104.486,95.994,23.667
region_31,care_and_health,2023,1,0.12,0.2,0.56,0.22,0.216,0.621,0.147,0.04,0.553,0.021,0.023,0.165,0.083,0.025,0.227,99.825,97.579,105.427,96.516,21.813
region_31,migrant_food_and_delivery,2018,1,0.05,0.52,0.38,0.12,0.168,0.606,0.08,0.0,0.522,0.0,0.0,0.132,0.009,0.008,0.156,97.045,96.272,98.664,94.095,18.773
region_31,migrant_food_and_delivery,2019,1,0.05,0.52,0.38,0.12,0.174,0.609,0.08,0.0,0.522,0.0,0.0,0.132,0.009,0.008,0.157,97.791,96.622,99.667,94.65,18.793
region_31,migrant_food_and_delivery,2020,1,0.05,0.52,0.38,0.12,0.18,0.611,0.815,0.82,0.522,0.305,0.479,0.404,0.04,0.045,0.244,82.723,90.71,101.459,90.834,46.63
region_31,migrant_food_and_delivery,2021,1,0.05,0.52,0.38,0.12,0.186,0.614,0.484,0.38,0.572,0.141,0.222,0.292,0.026,0.03,0.213,91.473,93.894,102.274,92.855,34.781
region_31,migrant_food_and_delivery,2022,1,0.05,0.52,0.38,0.12,0.192,0.616,0.242,0.1,0.622,0.037,0.058,0.212,0.038,0.02,0.242,97.37,96.131,103.229,94.596,26.577
region_31,migrant_food_and_delivery,2023,1,0.05,0.52,0.38,0.12,0.198,0.619,0.153,0.04,0.672,0.015,0.023,0.189,0.035,0.018,0.239,99.292,96.761,104.162,95.174,24.638
region_31,older_local_services,2018,0,0.2,0.08,0.3,0.54,0.243,0.626,0.08,0.0,0.424,0.0,0.0,0.113,0.036,0.02,0.159,97.374,96.954,99.515,95.192,16.789
region_31,older_local_services,2019,0,0.2,0.08,0.3,0.54,0.249,0.629,0.08,0.0,0.424,0.0,0.0,0.113,0.036,0.02,0.161,98.12,97.304,100.518,95.746,16.81
region_31,older_local_services,2020,0,0.2,0.08,0.3,0.54,0.255,0.631,0.444,0.82,0.424,0.224,0.168,0.305,0.16,0.042,0.234,91.514,93.478,102.485,94.469,31.435
region_31,older_local_services,2021,0,0.2,0.08,0.3,0.54,0.261,0.634,0.28,0.38,0.474,0.104,0.078,0.229,0.104,0.034,0.209,95.862,95.64,103.162,95.347,25.657
region_31,older_local_services,2022,0,0.2,0.08,0.3,0.54,0.267,0.636,0.16,0.1,0.524,0.027,0.02,0.175,0.153,0.031,0.242,99.217,97.414,104.051,96.386,21.516
region_31,older_local_services,2023,0,0.2,0.08,0.3,0.54,0.273,0.639,0.116,0.04,0.574,0.011,0.008,0.162,0.138,0.031,0.241,100.445,97.839,104.996,96.659,21.095
region_32,frontline_service,2018,1,0.08,0.24,0.48,0.18,0.19,0.614,0.08,0.0,0.252,0.0,0.0,0.078,0.014,0.006,0.128,97.867,97.91,98.751,96.828,12.852
region_32,frontline_service,2019,1,0.08,0.24,0.48,0.18,0.196,0.616,0.08,0.0,0.252,0.0,0.0,0.078,0.014,0.006,0.129,98.614,98.26,99.754,97.383,12.873
region_32,frontline_service,2020,1,0.08,0.24,0.48,0.18,0.202,0.619,0.764,0.82,0.252,0.379,0.471,0.339,0.064,0.042,0.213,83.347,91.621,101.492,93.925,40.41
region_32,frontline_service,2021,1,0.08,0.24,0.48,0.18,0.208,0.621,0.456,0.38,0.302,0.176,0.218,0.232,0.042,0.028,0.183,92.227,95.21,102.33,95.784,28.579
region_32,frontline_service,2022,1,0.08,0.24,0.48,0.18,0.214,0.624,0.23,0.1,0.352,0.046,0.057,0.156,0.061,0.019,0.213,98.26,97.745,103.302,97.434,20.396
region_32,frontline_service,2023,1,0.08,0.24,0.48,0.18,0.22,0.626,0.148,0.04,0.402,0.019,0.023,0.134,0.055,0.017,0.211,100.184,98.42,104.243,97.97,18.556
region_32,remote_professional,2018,0,0.86,0.1,0.34,0.16,0.187,0.55,0.08,0.0,0.182,0.0,0.0,0.064,0.155,0.013,0.119,98.755,98.821,102.324,97.807,10.176
region_32,remote_professional,2019,0,0.86,0.1,0.34,0.16,0.193,0.552,0.08,0.0,0.182,0.0,0.0,0.064,0.155,0.013,0.12,99.501,99.171,103.327,98.362,10.197
region_32,remote_professional,2020,0,0.86,0.1,0.34,0.16,0.199,0.555,0.265,0.82,0.182,0.171,0.026,0.148,0.688,0.038,0.134,99.789,98.498,104.807,98.833,16.474
region_32,remote_professional,2021,0,0.86,0.1,0.34,0.16,0.205,0.557,0.182,0.38,0.232,0.079,0.012,0.12,0.448,0.029,0.136,100.755,99.186,105.676,98.924,14.535
region_32,remote_professional,2022,0,0.86,0.1,0.34,0.16,0.211,0.56,0.121,0.1,0.282,0.021,0.003,0.103,0.659,0.034,0.189,103.246,100.951,106.722,99.98,11.782
region_32,remote_professional,2023,0,0.86,0.1,0.34,0.16,0.217,0.562,0.098,0.04,0.332,0.008,0.001,0.103,0.595,0.033,0.194,103.799,101.028,107.74,100.044,12.318
region_32,manufacturing_heat,2018,0,0.18,0.18,0.26,0.24,0.201,0.61,0.08,0.0,0.406,0.0,0.0,0.109,0.032,0.015,0.149,97.457,97.049,100.587,95.33,16.225
region_32,manufacturing_heat,2019,0,0.18,0.18,0.26,0.24,0.207,0.613,0.08,0.0,0.406,0.0,0.0,0.109,0.032,0.015,0.15,98.203,97.399,101.59,95.884,16.245
region_32,manufacturing_heat,2020,0,0.18,0.18,0.26,0.24,0.213,0.615,0.437,0.82,0.406,0.196,0.171,0.263,0.144,0.036,0.225,92.197,94.251,103.323,94.638,30.192
region_32,manufacturing_heat,2021,0,0.18,0.18,0.26,0.24,0.219,0.618,0.276,0.38,0.456,0.091,0.079,0.204,0.094,0.028,0.199,96.263,96.079,104.106,95.503,24.762
region_32,manufacturing_heat,2022,0,0.18,0.18,0.26,0.24,0.225,0.62,0.158,0.1,0.506,0.024,0.021,0.163,0.138,0.026,0.232,99.374,97.593,105.073,96.513,20.893
region_32,manufacturing_heat,2023,0,0.18,0.18,0.26,0.24,0.231,0.623,0.116,0.04,0.556,0.01,0.008,0.155,0.125,0.025,0.23,100.537,97.953,106.045,96.783,20.53
region_32,care_and_health,2018,1,0.12,0.2,0.56,0.22,0.198,0.613,0.08,0.0,0.224,0.0,0.0,0.073,0.022,0.007,0.126,97.98,98.103,99.672,97.129,12.206
