worker_id,firm_id,period,female,supervisor,event_firm,reported_victim,coworker_exposed,exposure_group,firm_risk_score,reported_event,separated,retained,sick_days,wage,new_hire
469,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.0000,47241.6876,0
469,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.1482,48539.2834,0
470,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.9167,49331.3715,0
470,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.2866,49580.8668,0
471,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9193,49768.8710,0
471,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.1762,50585.4963,0
472,16,-1,1,1,0,0,0,comparison,0.2000,0,0,1,1.3365,54074.6048,0
472,16,1,1,1,0,0,0,comparison,0.2000,0,0,1,2.2116,55046.3579,0
473,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.6895,50814.6258,0
473,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.6042,52325.8418,0
474,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.1225,45429.7855,0
474,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.7777,46461.9236,0
475,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.7438,45969.6729,0
475,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.2585,46745.5900,0
476,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.9256,46685.5943,0
476,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.6620,48119.9183,0
477,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.9162,47376.4278,0
477,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4751,49211.5610,0
478,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.4112,48811.6074,0
478,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.2472,49059.6394,0
479,16,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.3304,49636.8349,0
479,16,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.9103,51605.1693,0
480,16,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.1032,50353.4609,0
480,16,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.0292,51111.2447,0
481,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.5178,45519.3476,0
481,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.6030,46928.6072,0
482,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.0000,47827.8608,0
482,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.8245,48125.6229,0
483,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.0654,48325.1671,0
483,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.4201,49166.6702,0
484,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.7641,48488.5726,0
484,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7689,50173.6448,0
485,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,4.2053,49478.9664,0
485,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.4321,50528.1258,0
486,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.8443,50574.3856,0
486,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.0241,51764.2052,0
487,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.3752,51625.8050,0
487,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.6526,53265.4604,0
488,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,3.1348,45248.5925,0
488,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.3224,47445.3394,0
489,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5896,45660.3763,0
489,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.7196,47994.6414,0
490,17,-1,0,0,0,0,0,comparison,0.2200,0,1,0,2.1079,47590.1031,0
490,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.6131,48847.5460,0
491,17,-1,1,1,0,0,0,comparison,0.2200,0,0,1,1.9911,51852.1748,0
491,17,1,1,1,0,0,0,comparison,0.2200,0,0,1,2.1570,53270.4721,0
492,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2063,48690.8874,0
492,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.0984,49719.1912,0
493,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.6932,50131.0572,0
493,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.0640,51010.5949,0
494,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.9236,49577.7099,0
494,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,1.7407,51526.2213,0
495,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.7900,50996.4993,0
495,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5593,53049.3224,0
496,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,1.7859,45016.3208,0
496,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.8227,46184.3804,1
497,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.1466,44307.3716,0
497,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.5790,47066.0325,0
498,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.2796,46974.6904,0
498,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.0895,48010.8321,0
499,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,0.6192,47871.7569,0
499,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.0847,49606.0986,0
500,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.3952,48076.5039,0
500,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,2.2648,50629.4524,0
501,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.2950,50094.8086,0
501,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.9034,51461.6140,0
502,17,-1,0,1,0,0,0,comparison,0.2200,0,0,1,2.1176,54890.8703,0
502,17,1,0,1,0,0,0,comparison,0.2200,0,0,1,1.5285,56213.5827,0
503,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,2.4600,51110.7261,0
503,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,3.4078,52695.8313,0
504,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,2.8450,45471.1767,0
504,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.4715,47001.1273,0
505,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,3.2012,46214.2886,0
505,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,4.0327,47838.0117,0
506,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.3628,47579.6742,0
506,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,0.7321,48452.7911,0
507,17,-1,1,0,0,0,0,comparison,0.2200,0,0,1,1.3983,47590.2088,0
507,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,1.2000,49500.5472,1
508,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.0000,48829.9281,0
508,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.9192,50068.4193,0
509,17,-1,1,0,0,0,0,comparison,0.2200,0,1,0,4.1450,48977.4655,0
509,17,1,1,0,0,0,0,comparison,0.2200,0,0,1,2.4999,52015.5845,0
510,17,-1,0,0,0,0,0,comparison,0.2200,0,0,1,0.6184,50461.8402,0
510,17,1,0,0,0,0,0,comparison,0.2200,0,0,1,3.0569,50659.7504,0
511,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1913,46575.0704,0
511,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,3.2890,48266.2762,0
512,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.4946,47135.4018,0
512,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.4721,49404.0002,0
513,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.7524,48062.3765,0
513,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.4510,48913.5314,0
514,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.1967,48937.4258,0
514,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.5932,50153.4112,0
515,18,-1,0,0,0,0,0,comparison,0.1800,0,1,0,2.9098,50802.1878,0
515,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.0025,50941.6603,0
516,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,5.3503,50384.7299,0
516,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.0316,51172.9883,0
517,18,-1,0,0,0,0,0,comparison,0.1800,0,1,0,2.0950,51643.0954,0
517,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.4793,52961.3260,0
518,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.4235,45879.3882,0
518,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,5.0317,46370.7851,0
519,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.5036,47204.0555,0
519,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.3365,46991.2828,0
520,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7501,47350.0644,0
520,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.5224,48658.1208,0
521,18,-1,0,1,0,0,0,comparison,0.1800,0,0,1,2.5578,52503.4117,0
521,18,1,0,1,0,0,0,comparison,0.1800,0,0,1,0.5531,53331.5415,0
522,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.3693,49991.1419,0
522,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.3673,50045.5154,1
523,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1910,49661.6973,0
523,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1567,51797.5072,0
524,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.1590,51210.5095,0
524,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.9442,52155.7327,0
525,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.7321,52180.4861,0
525,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4112,52775.2525,0
526,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.2231,46471.4730,0
526,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.3315,46175.6153,0
527,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.0000,45596.3187,0
527,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.4198,46738.5563,0
528,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.0300,48044.0787,0
528,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.8626,48099.6290,0
529,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.3011,48371.2848,0
529,18,1,0,0,0,0,0,comparison,0.1800,0,1,0,0.4385,50317.0125,0
530,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.6955,49135.4570,0
530,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.5262,50043.0011,0
531,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8524,49711.6461,0
531,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1795,50685.3695,0
532,18,-1,1,1,0,0,0,comparison,0.1800,0,0,1,3.3853,55132.7989,0
532,18,1,1,1,0,0,0,comparison,0.1800,0,0,1,1.6176,56392.0584,0
533,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.4155,51694.5542,0
533,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.9942,52785.3949,0
534,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.6521,45957.5261,0
534,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.1424,47865.5267,0
535,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.7803,46108.7639,0
535,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.7252,47937.3297,0
536,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.3065,47366.3001,0
536,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7885,49183.1457,0
537,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.3741,48415.1098,0
537,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.6158,49589.2291,0
538,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.6858,49464.4873,0
538,18,1,1,0,0,0,0,comparison,0.1800,0,1,0,1.3022,51054.5357,0
539,18,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.8178,50157.4212,0
539,18,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2174,51466.4600,0
540,18,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.0204,51100.2458,0
540,18,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.6164,51553.9730,0
541,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.8165,46939.5869,0
541,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.0078,47880.5989,0
542,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.4175,47893.8959,0
542,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.8195,48710.6909,0
543,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.8889,49194.7131,0
543,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.4315,49561.1552,1
544,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.0409,49192.1159,0
544,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.0000,50124.5100,0
545,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.6206,49521.4599,0
545,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,0.7986,50639.3377,0
546,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.2384,50511.5064,0
546,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,4.5476,52117.6259,0
547,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6367,51597.4997,0
547,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.9287,51278.9491,0
548,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.6787,45988.6318,0
548,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,3.2079,47754.0141,0
549,19,-1,1,0,0,0,0,comparison,0.2000,0,1,0,3.5555,46348.7535,0
549,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,4.8766,47853.0104,0
550,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.4369,48251.1817,0
550,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.6847,49438.2250,0
551,19,-1,1,1,0,0,0,comparison,0.2000,0,0,1,4.9783,52860.8548,0
551,19,1,1,1,0,0,0,comparison,0.2000,0,0,1,2.6022,54257.4015,0
552,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.2332,49570.2195,0
552,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,4.0544,50441.2827,0
553,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.1916,50746.6146,0
553,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,0.6668,51664.2962,0
554,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.1432,51166.8812,0
554,19,1,0,0,0,0,0,comparison,0.2000,0,1,0,0.4605,52109.5714,1
555,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.9086,52203.6294,0
555,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.5599,53553.7236,0
556,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,2.6434,45508.8134,0
556,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.6776,46798.6553,0
557,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,1.3143,46408.1185,0
557,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,0.9664,48225.6694,0
558,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,0.0000,48468.4803,0
558,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.7605,48413.8085,1
559,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,2.4649,49334.3386,0
559,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,1.8796,48727.3763,0
560,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9794,48774.3562,0
560,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,2.4646,49636.4310,0
561,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.5761,50480.8002,0
561,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.6630,50493.0454,0
562,19,-1,0,1,0,0,0,comparison,0.2000,0,0,1,2.8892,56060.7941,0
562,19,1,0,1,0,0,0,comparison,0.2000,0,0,1,1.9285,56134.3048,0
563,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.9709,52184.2034,0
563,19,1,1,0,0,0,0,comparison,0.2000,0,1,0,1.8084,53392.3039,0
564,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.3180,45474.2989,0
564,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.4368,46801.6899,1
565,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.0284,46355.4575,0
565,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.3419,47855.6805,0
566,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.8166,47795.9295,0
566,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,1.5037,48552.9035,0
567,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,3.6565,48125.0146,0
567,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,2.0780,48846.7731,0
568,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,3.3882,48851.4575,0
568,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.4983,50647.1997,0
569,19,-1,1,0,0,0,0,comparison,0.2000,0,0,1,4.1753,50369.9262,0
569,19,1,1,0,0,0,0,comparison,0.2000,0,0,1,3.2386,51126.6405,0
570,19,-1,0,0,0,0,0,comparison,0.2000,0,0,1,1.9829,50948.9252,0
570,19,1,0,0,0,0,0,comparison,0.2000,0,0,1,0.6776,52772.5483,0
571,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,4.9091,47632.1704,0
571,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,0.4447,48157.6623,0
572,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,1.8796,47311.8536,0
572,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,5.2012,49241.9629,0
573,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,2.2188,47999.4335,0
573,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,0.9671,49609.3197,1
574,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,3.6017,49605.5391,0
574,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.1536,49894.2889,0
575,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,0.0000,49947.5903,0
575,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,0.6028,51979.6102,0
576,20,-1,1,0,1,1,0,victim,0.3200,0,0,1,1.4594,51161.3932,0
576,20,1,1,0,1,1,0,victim,0.3200,1,0,1,9.2838,51923.1786,0
577,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,0.8612,52359.8581,0
577,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,0.6413,54838.2126,0
578,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,1.6255,46632.6811,0
578,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.1182,47662.9980,0
579,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,0.7347,46916.2293,0
579,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,1.3339,48760.6419,0
580,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,3.4134,47957.8095,0
580,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,3.5863,48847.5918,0
581,20,-1,0,1,1,0,1,coworker,0.3200,0,0,1,1.3446,53614.2688,0
581,20,1,0,1,1,0,1,coworker,0.3200,0,0,1,3.5354,54662.0960,0
582,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,3.2508,49385.2209,0
582,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,6.3703,49556.8860,0
583,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,1.6670,50883.8949,0
583,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,0.4257,50850.1379,0
584,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,3.2451,51122.5554,0
584,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,2.3070,52114.4272,0
585,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,1.2374,52209.4988,0
585,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,3.0579,53074.4266,0
586,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,1.4372,46620.3195,0
586,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,5.9375,47405.3277,0
587,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,3.1947,46796.9334,0
587,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,3.0338,47394.0700,0
588,20,-1,1,0,1,1,0,victim,0.3200,0,0,1,3.2549,48016.5502,0
588,20,1,1,0,1,1,0,victim,0.3200,1,0,1,9.6041,48041.7930,0
589,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,2.2762,48714.3813,0
589,20,1,0,0,1,0,1,coworker,0.3200,0,1,0,3.1744,49315.0472,1
590,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,2.3683,49740.0973,0
590,20,1,1,0,1,0,1,coworker,0.3200,0,1,0,5.3482,50437.0161,1
591,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,1.3883,50230.5146,0
591,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,2.6890,51267.3492,0
592,20,-1,1,1,1,0,1,coworker,0.3200,0,0,1,4.1311,54936.1770,0
592,20,1,1,1,1,0,1,coworker,0.3200,0,0,1,6.0410,56319.8362,0
593,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,2.2886,52030.4741,0
593,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,1.8269,53574.2129,0
594,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,1.9720,45053.6560,0
594,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.7011,46532.3307,0
595,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,2.6808,48055.4823,0
595,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,1.6417,48038.8864,0
596,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,2.7079,48253.0219,0
596,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.7328,48871.4399,0
597,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,1.4394,49138.1102,0
597,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,1.7314,50507.3167,0
598,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,0.5433,48911.6616,0
598,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.5222,50128.8719,0
599,20,-1,0,0,1,0,1,coworker,0.3200,0,0,1,3.3564,49452.8075,0
599,20,1,0,0,1,0,1,coworker,0.3200,0,0,1,2.5620,51425.2912,0
600,20,-1,1,0,1,0,1,coworker,0.3200,0,0,1,2.9893,51135.8115,0
600,20,1,1,0,1,0,1,coworker,0.3200,0,0,1,4.5768,53738.4900,0
601,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2352,47407.6513,0
601,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.9889,49441.1042,0
602,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.9315,48535.3498,0
602,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.1273,49349.0505,0
603,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.8880,49308.4266,0
603,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.8655,50275.5849,0
604,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,0.9301,50391.6022,0
604,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.4886,51307.1686,0
605,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.2759,50870.0058,0
605,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.4430,52828.3506,0
606,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.3939,51694.1654,0
606,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4707,52539.3013,0
607,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.5225,52413.3123,0
607,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,3.8890,53928.3237,1
608,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2137,46408.6190,0
608,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4665,47824.8781,0
609,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.8538,47662.9775,0
609,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.7659,49086.3671,0
610,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,1.2253,47772.3043,0
610,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.7798,48617.4422,0
611,21,-1,1,1,0,0,0,comparison,0.1800,0,0,1,2.6130,53211.9154,0
611,21,1,1,1,0,0,0,comparison,0.1800,0,0,1,2.5008,54335.5494,0
612,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.9610,50079.0898,0
612,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,3.1015,49548.1441,0
613,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.5767,51647.0643,0
613,21,1,1,0,0,0,0,comparison,0.1800,0,1,0,2.6919,51658.7875,0
614,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,3.1840,52551.8830,0
614,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.4235,51253.8635,0
615,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2833,52191.1716,0
615,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,1.9322,53111.3066,0
616,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1851,47100.9359,0
616,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.3313,47313.1095,0
617,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,2.8020,47076.7084,0
617,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.2423,48689.1028,0
618,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2967,48394.7762,0
618,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,0.0000,49067.3785,0
619,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,1.4862,48923.9742,0
619,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,4.3027,49278.5990,0
620,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.0099,49064.7748,0
620,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,2.1262,50833.6865,0
621,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,3.2937,50348.5225,0
621,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.7438,52032.5051,0
622,21,-1,0,1,0,0,0,comparison,0.1800,0,0,1,2.0586,54610.0155,0
622,21,1,0,1,0,0,0,comparison,0.1800,0,0,1,0.4651,56962.8050,0
623,21,-1,1,0,0,0,0,comparison,0.1800,0,0,1,4.7516,51898.8365,0
623,21,1,1,0,0,0,0,comparison,0.1800,0,0,1,2.1475,53707.8989,0
624,21,-1,0,0,0,0,0,comparison,0.1800,0,0,1,2.2767,46165.7533,0
624,21,1,0,0,0,0,0,comparison,0.1800,0,0,1,1.8647,47158.4507,0
