household_id,parent,event_time,earnings_index,hours,employment_rate,job_quality_index,weekly_care_hours
132,father,7,86.7273,41.7732,0.9528,67.4132,13.3143
132,mother,8,45.3891,29.6505,0.7869,60.9723,28.8012
132,father,8,85.8138,41.8010,0.9521,71.5127,13.1508
133,mother,-4,71.4867,35.2686,0.9459,67.3029,11.6205
133,father,-4,79.0239,41.4264,0.9707,71.9203,8.2679
133,mother,-3,73.2299,35.9028,0.9582,66.4871,13.0487
133,father,-3,80.1671,40.7885,0.9719,69.6560,7.1876
133,mother,-2,72.0865,35.9640,0.9438,68.3994,10.6396
133,father,-2,78.5215,41.2787,0.9750,68.7170,8.1335
133,mother,-1,72.6538,35.9416,0.9548,65.7475,12.5087
133,father,-1,78.0249,41.6446,0.9665,68.6031,8.3279
133,mother,0,67.3436,33.0613,0.9468,68.6298,13.7890
133,father,0,76.6810,41.1946,0.9702,71.6513,8.0188
133,mother,1,62.4496,33.1820,0.8712,63.6877,19.4877
133,father,1,78.3756,40.8942,0.9689,68.9102,8.6876
133,mother,2,56.5415,30.9216,0.8430,62.4310,22.8884
133,father,2,81.5327,41.1917,0.9669,70.3489,11.0092
133,mother,3,52.6650,30.2067,0.8165,59.8029,25.1896
133,father,3,78.9237,39.5745,0.9794,71.7273,9.6367
133,mother,4,52.6996,29.2256,0.8009,61.0372,27.8915
133,father,4,77.7176,40.9521,0.9612,69.3204,10.6765
133,mother,5,52.9924,29.7638,0.7904,60.4865,28.6769
133,father,5,79.5628,41.9082,0.9524,70.7459,11.6097
133,mother,6,52.1919,28.6020,0.7866,58.0702,27.7260
133,father,6,78.4108,41.8569,0.9612,69.0727,12.5181
133,mother,7,50.3570,28.3162,0.7744,60.5268,28.5947
133,father,7,76.4818,41.0229,0.9684,70.4604,12.5928
133,mother,8,52.6013,28.1900,0.7704,61.1829,29.3200
133,father,8,77.9073,41.3180,0.9700,69.6830,12.3738
134,mother,-4,74.6556,35.7086,0.9442,67.2715,11.7965
134,father,-4,81.7850,40.6220,0.9850,69.5321,8.6060
134,mother,-3,74.4053,36.3431,0.9455,65.8862,12.1896
134,father,-3,82.3712,40.4899,0.9698,69.2038,7.9000
134,mother,-2,74.7206,35.6310,0.9468,67.0062,11.8378
134,father,-2,82.8731,40.3485,0.9553,69.0642,8.6969
134,mother,-1,76.5846,36.7119,0.9339,67.2417,12.8411
134,father,-1,83.6722,41.6722,0.9725,68.5068,7.8561
134,mother,0,72.5815,33.0449,0.9226,66.8805,11.3799
134,father,0,82.5409,40.5438,0.9598,68.1940,7.6720
134,mother,1,67.3655,33.0830,0.8758,66.1173,17.3840
134,father,1,83.8410,40.5960,0.9695,70.0705,8.1032
134,mother,2,60.2246,32.8997,0.8211,64.9398,23.6053
134,father,2,84.6821,41.1954,0.9734,69.0975,11.1764
134,mother,3,57.5481,31.0491,0.8000,62.8963,25.4119
134,father,3,82.5599,40.9117,0.9545,67.6658,12.2690
134,mother,4,55.7650,29.0690,0.8069,62.5306,27.1487
134,father,4,82.5841,40.2764,0.9557,69.1857,10.3039
134,mother,5,54.2850,29.6189,0.7933,63.2636,27.3349
134,father,5,86.4315,40.9778,0.9623,70.2137,13.0729
134,mother,6,54.3467,28.5447,0.7833,59.8924,28.8039
134,father,6,83.3926,41.5598,0.9503,69.5863,12.3665
134,mother,7,53.6033,29.2831,0.7829,59.5536,30.0152
134,father,7,84.1206,41.7533,0.9654,69.5469,13.8683
134,mother,8,53.4427,28.1292,0.7764,60.1157,32.3031
134,father,8,87.4761,41.0123,0.9753,74.1460,12.3602
135,mother,-4,72.7912,34.7029,0.9300,69.2140,11.3045
135,father,-4,86.1652,40.2344,0.9705,70.1612,7.5019
135,mother,-3,73.4079,35.5177,0.9378,66.7181,15.2040
135,father,-3,84.9142,40.4170,0.9698,69.0900,8.2023
135,mother,-2,75.7909,36.6974,0.9314,68.0280,11.8845
135,father,-2,79.4666,41.0393,0.9709,70.4185,8.5647
135,mother,-1,74.4555,37.2832,0.9239,69.1806,12.6298
135,father,-1,82.9228,41.6595,0.9783,69.2728,7.4462
135,mother,0,71.3195,32.7975,0.9280,67.9291,10.3803
135,father,0,83.1266,40.2243,0.9684,71.0268,7.7673
135,mother,1,67.0896,32.5424,0.8744,63.2697,18.9116
135,father,1,83.5088,40.0323,0.9769,73.2752,9.2672
135,mother,2,60.2381,32.0408,0.8529,63.9023,23.5983
135,father,2,81.5769,41.5170,0.9536,67.5028,11.4259
135,mother,3,57.3794,30.8270,0.7990,61.4699,25.1381
135,father,3,86.2846,40.8884,0.9624,71.2217,12.8522
135,mother,4,58.3736,29.5302,0.8032,59.9960,27.7430
135,father,4,83.7763,40.9991,0.9795,69.0657,10.9058
135,mother,5,54.9400,29.4448,0.7985,60.9061,28.0221
135,father,5,84.4649,41.6327,0.9824,70.6171,10.8631
135,mother,6,51.8845,29.7283,0.8000,62.1128,27.6924
135,father,6,84.0218,41.8114,0.9578,69.3496,9.9522
135,mother,7,54.1564,29.0133,0.7760,62.6209,28.7627
135,father,7,84.7372,40.4459,0.9583,69.4762,11.1194
135,mother,8,52.1745,28.9130,0.7786,60.9599,29.5860
135,father,8,84.8877,40.8744,0.9650,71.7132,13.8369
136,mother,-4,72.8304,35.0783,0.9403,68.0186,11.2207
136,father,-4,82.6144,41.9478,0.9739,68.4778,7.1303
136,mother,-3,72.2192,35.5460,0.9499,66.2613,13.4305
136,father,-3,82.7379,41.8925,0.9611,70.9949,7.2993
136,mother,-2,74.8918,36.8249,0.9452,68.1666,12.5546
136,father,-2,80.4245,41.0141,0.9621,70.7148,8.5312
136,mother,-1,73.0894,35.8819,0.9413,69.2604,11.7249
136,father,-1,82.1200,41.4869,0.9702,71.7014,7.2607
136,mother,0,67.1387,32.2480,0.9334,69.0132,9.7442
136,father,0,80.0765,41.9253,0.9690,69.4087,7.3955
136,mother,1,64.1535,32.5242,0.8717,66.4247,19.3457
136,father,1,84.2646,41.6519,0.9529,70.3044,10.5892
136,mother,2,58.4517,31.9213,0.8312,63.7076,23.2149
136,father,2,81.7952,42.2561,0.9604,70.4955,10.3854
136,mother,3,57.3491,30.2441,0.8141,62.3947,24.3181
136,father,3,80.8145,43.0462,0.9702,69.2287,12.0173
136,mother,4,54.3359,30.0551,0.8014,62.5610,26.0218
136,father,4,81.0941,41.6180,0.9579,70.0578,10.7188
136,mother,5,53.3603,29.6650,0.7862,61.6711,30.2664
136,father,5,84.7456,41.4781,0.9543,69.5459,14.2625
136,mother,6,52.2944,30.2621,0.7910,61.1304,29.4897
136,father,6,79.4710,41.8689,0.9662,70.4659,12.2337
136,mother,7,52.4829,29.1056,0.7699,60.4308,31.7523
136,father,7,82.3256,42.2876,0.9686,69.2163,11.4833
136,mother,8,49.4578,29.6070,0.7676,59.4855,29.0684
136,father,8,83.1429,42.4508,0.9520,69.4593,11.3676
137,mother,-4,71.5025,34.7492,0.9235,69.4176,12.7826
137,father,-4,79.1973,40.2751,0.9707,69.8071,7.8831
137,mother,-3,72.3581,34.7770,0.9478,69.0210,12.8308
137,father,-3,77.6666,40.5547,0.9639,69.8182,8.5168
137,mother,-2,74.8517,35.3525,0.9475,68.3607,11.8231
137,father,-2,77.7459,40.0869,0.9871,69.3760,7.9838
137,mother,-1,73.2312,35.1229,0.9443,67.4311,10.8334
137,father,-1,77.5992,40.9873,0.9749,68.9767,7.7308
137,mother,0,71.3494,32.8017,0.9334,68.3680,14.6471
137,father,0,76.8026,40.6990,0.9725,70.9462,8.6502
137,mother,1,65.2371,32.6548,0.8799,65.6976,20.7958
137,father,1,77.8394,41.3796,0.9535,68.6714,8.2916
137,mother,2,60.3333,31.0633,0.8456,63.1365,24.8422
137,father,2,77.0170,41.1218,0.9603,69.5297,8.3863
137,mother,3,56.3527,29.3004,0.8151,62.0699,25.8637
137,father,3,80.1264,40.5769,0.9761,70.3368,12.0210
137,mother,4,53.2430,28.6927,0.8104,60.5528,29.4787
137,father,4,79.6352,40.8478,0.9640,69.8756,9.9005
137,mother,5,52.8328,28.6422,0.8036,60.2807,28.2257
137,father,5,78.2644,40.7113,0.9598,69.8475,12.6645
137,mother,6,50.8343,29.8501,0.7837,61.0453,29.7747
137,father,6,77.2034,41.3364,0.9680,71.7670,11.3108
137,mother,7,54.0956,28.9151,0.7926,58.4014,29.0888
137,father,7,81.5710,41.3040,0.9617,72.2487,11.4881
137,mother,8,51.0199,28.6228,0.7881,59.1651,31.1006
137,father,8,77.5323,40.6147,0.9676,69.5728,14.4396
138,mother,-4,72.4255,35.5136,0.9471,69.3738,12.0942
138,father,-4,86.0587,40.8587,0.9661,70.1496,7.6120
138,mother,-3,76.0303,37.0915,0.9241,68.7203,11.6057
138,father,-3,83.7294,41.1470,0.9766,70.8006,8.5041
138,mother,-2,74.2541,35.9995,0.9320,66.1061,11.4251
138,father,-2,85.2997,41.1099,0.9767,69.3462,9.1077
138,mother,-1,73.9771,36.9450,0.9328,69.5678,12.3382
138,father,-1,84.8003,43.1630,0.9631,69.8002,8.3607
138,mother,0,68.4612,31.8738,0.9317,67.1402,9.4626
138,father,0,82.6883,42.4759,0.9776,70.7099,6.8080
138,mother,1,63.5538,34.2089,0.8799,62.8332,18.8429
138,father,1,83.2047,41.9539,0.9735,70.8561,10.2756
138,mother,2,57.6004,31.7039,0.8203,62.0405,22.2870
138,father,2,84.2690,40.5006,0.9661,70.5428,11.0059
138,mother,3,55.8634,29.7851,0.8264,61.8522,26.6820
138,father,3,85.8444,41.6210,0.9662,69.2906,9.5751
138,mother,4,51.2911,31.1450,0.8067,61.4937,27.5596
138,father,4,86.7134,40.8601,0.9623,68.6531,11.3891
138,mother,5,52.4634,29.5298,0.7913,61.8746,26.9849
138,father,5,83.9203,42.1433,0.9582,69.6369,12.2019
138,mother,6,52.2570,28.8691,0.7943,58.8986,29.1155
138,father,6,86.0069,40.2609,0.9473,69.7085,11.3560
138,mother,7,52.7319,28.8789,0.7980,60.8389,29.1633
138,father,7,80.9105,41.6387,0.9620,70.4798,12.5032
138,mother,8,52.4959,29.6648,0.7844,60.2516,29.4458
138,father,8,85.9011,41.4523,0.9486,69.6524,12.1438
139,mother,-4,72.2677,34.9784,0.9373,68.6633,12.8297
139,father,-4,84.1338,41.9705,0.9685,68.6839,7.1958
139,mother,-3,72.5124,33.7587,0.9407,70.0664,11.4338
139,father,-3,83.9154,42.2738,0.9848,69.3582,8.2840
139,mother,-2,73.9363,33.4618,0.9316,67.4150,11.2688
139,father,-2,84.9180,41.0362,0.9516,70.2144,7.2865
139,mother,-1,73.9551,34.7034,0.9375,68.1860,11.6274
139,father,-1,83.1658,41.2458,0.9653,71.1352,6.8188
139,mother,0,68.4180,30.0470,0.9363,66.7463,12.1313
139,father,0,81.8914,41.9018,0.9779,71.1798,6.9057
139,mother,1,64.7846,31.1962,0.8588,63.5200,19.8973
139,father,1,86.6074,41.8909,0.9588,70.1836,9.5255
139,mother,2,60.1765,29.6941,0.8371,64.8970,23.7261
139,father,2,86.6566,41.3386,0.9744,70.4735,9.6696
139,mother,3,56.2222,28.6411,0.8129,63.4828,27.4493
139,father,3,84.3930,41.1417,0.9717,69.5700,10.7510
139,mother,4,52.2369,27.2139,0.8208,62.9671,27.7642
139,father,4,85.4443,40.6318,0.9582,70.3955,10.5543
139,mother,5,53.1843,27.2507,0.7901,61.5689,26.6537
139,father,5,85.5401,41.5033,0.9566,72.0150,10.2435
139,mother,6,50.3378,27.5863,0.7940,59.7521,29.2207
139,father,6,85.8380,41.1352,0.9755,70.8423,12.6630
139,mother,7,51.4790,26.7775,0.7840,62.6021,27.2888
139,father,7,85.3941,41.8991,0.9616,71.1305,13.0198
139,mother,8,48.4969,27.2351,0.7881,60.9187,30.8050
139,father,8,84.7683,40.5898,0.9559,69.3849,11.1694
140,mother,-4,74.4850,36.9233,0.9340,69.3585,12.4120
140,father,-4,78.9427,41.3233,0.9622,67.9319,8.9633
140,mother,-3,73.7972,36.6217,0.9513,67.7731,11.7569
140,father,-3,77.1145,42.7223,0.9848,69.3522,7.8675
140,mother,-2,71.6151,37.1187,0.9376,68.3944,12.4811
140,father,-2,79.3822,42.0797,0.9781,70.0083,8.3008
140,mother,-1,72.5172,36.6894,0.9480,67.9949,13.5541
140,father,-1,80.2913,41.0738,0.9702,69.9235,7.8474
140,mother,0,69.5090,34.0656,0.9348,66.2733,11.7262
140,father,0,78.1815,41.7703,0.9807,70.2556,7.9431
140,mother,1,63.4669,33.6928,0.8991,65.3928,17.3494
140,father,1,81.8448,41.3861,0.9728,69.9296,8.8549
140,mother,2,58.1007,32.2395,0.8347,63.3865,24.0829
140,father,2,80.8046,42.4780,0.9793,70.9565,9.7212
140,mother,3,56.2693,31.4784,0.8176,63.4418,25.0012
140,father,3,78.9001,41.7946,0.9646,72.0733,11.8935
140,mother,4,53.8275,30.2531,0.7914,61.5634,27.7924
140,father,4,79.5055,41.1557,0.9614,69.9281,11.9185
140,mother,5,54.4666,29.6821,0.7873,59.6025,28.8979
140,father,5,82.3432,41.9586,0.9481,71.7562,11.3968
140,mother,6,52.2809,30.4990,0.7847,59.3688,29.7891
140,father,6,81.6500,42.4360,0.9736,71.1632,12.0720
140,mother,7,49.9373,29.4754,0.7697,61.9377,29.4922
140,father,7,79.0119,41.3843,0.9687,69.1388,13.0165
140,mother,8,52.2918,28.7489,0.7908,61.0310,30.7673
140,father,8,81.2917,42.7131,0.9571,69.3254,11.2240
141,mother,-4,72.7938,37.4258,0.9374,67.8767,12.9435
141,father,-4,78.8709,40.8396,0.9698,70.0061,7.5549
141,mother,-3,71.7929,38.4572,0.9297,69.1356,13.2619
141,father,-3,77.4625,41.3137,0.9707,70.8515,8.9875
141,mother,-2,73.6870,37.0347,0.9462,68.2098,11.9628
141,father,-2,77.6503,41.6062,0.9798,71.9734,8.8701
141,mother,-1,74.4397,37.3704,0.9522,67.2291,11.5912
141,father,-1,76.0435,41.4208,0.9656,71.0238,9.0785
141,mother,0,66.8554,34.8734,0.9363,67.4802,11.5192
141,father,0,78.3492,40.3508,0.9740,67.8683,7.7599
141,mother,1,63.7238,34.3855,0.8696,63.2915,18.7595
141,father,1,77.0833,40.8888,0.9672,68.6738,8.2176
141,mother,2,59.0484,32.1642,0.8402,64.2408,24.9787
141,father,2,76.8307,41.5656,0.9676,68.2817,8.3886
141,mother,3,53.9704,31.8118,0.8122,61.9535,27.7272
141,father,3,77.1835,41.1582,0.9675,69.8995,10.3911
141,mother,4,53.6130,30.8474,0.7948,60.9148,27.4553
141,father,4,78.5433,41.3901,0.9735,68.4545,12.0392
141,mother,5,49.7857,31.6261,0.7793,60.1116,28.5065
141,father,5,80.7487,41.5783,0.9600,69.6657,13.0046
141,mother,6,55.1170,31.4913,0.7745,61.2974,32.0530
141,father,6,77.5746,40.7044,0.9612,73.1882,12.4381
141,mother,7,51.6251,29.7606,0.7899,59.9913,29.4262
141,father,7,77.4251,41.4224,0.9581,71.5536,12.8342
141,mother,8,51.4291,30.9641,0.7695,58.8163,28.8024
141,father,8,77.7178,41.3390,0.9546,70.9481,13.4650
142,mother,-4,68.7768,37.2506,0.9425,68.9254,10.6436
142,father,-4,78.6032,41.6213,0.9719,69.8548,8.2608
142,mother,-3,69.6269,35.6046,0.9468,67.1948,11.6632
142,father,-3,78.3952,42.6864,0.9697,69.5157,7.2722
142,mother,-2,70.7582,34.8689,0.9237,68.5131,11.9596
142,father,-2,77.5431,42.4816,0.9660,70.6448,9.4592
142,mother,-1,68.6708,35.2449,0.9462,69.1798,10.7180
142,father,-1,78.6353,42.2330,0.9768,69.9031,8.7643
142,mother,0,65.8659,33.1386,0.9229,67.5576,12.8723
142,father,0,77.7468,42.9140,0.9648,69.1672,7.5005
142,mother,1,58.1553,33.3398,0.8805,67.4690,18.7206
142,father,1,78.1422,43.0233,0.9611,69.3693,9.4157
142,mother,2,55.1912,31.1691,0.8327,63.9780,24.5755
142,father,2,78.9014,43.7645,0.9589,69.1244,9.0121
142,mother,3,52.6572,30.7869,0.8156,63.2369,26.5204
142,father,3,79.3189,42.2592,0.9588,68.5783,10.8483
142,mother,4,51.0907,28.4556,0.8014,61.3556,29.2977
142,father,4,80.9816,42.9549,0.9865,71.7640,11.4563
142,mother,5,51.7229,28.7911,0.7851,61.0976,28.8102
142,father,5,79.7750,42.9362,0.9708,68.7590,10.6050
142,mother,6,47.4109,28.2773,0.7814,60.6520,28.9557
142,father,6,81.8330,43.1032,0.9615,69.3853,11.2394
142,mother,7,46.6761,28.4973,0.7929,60.6697,31.3951
142,father,7,79.3441,42.5360,0.9569,70.2141,11.8939
142,mother,8,46.7941,28.4516,0.7848,59.7610,30.8738
142,father,8,77.6815,42.7191,0.9473,70.9462,12.3060
143,mother,-4,69.8192,37.0072,0.9266,67.7888,11.4217
143,father,-4,78.9317,41.7332,0.9808,70.0076,7.9005
143,mother,-3,67.7328,35.5887,0.9472,70.9935,12.3598
143,father,-3,81.2554,42.6003,0.9748,70.0445,7.6371
143,mother,-2,68.7827,35.3681,0.9403,69.1647,12.6120
143,father,-2,80.5769,41.0025,0.9608,68.2509,8.2110
143,mother,-1,69.4233,35.7406,0.9268,71.0232,11.8171
143,father,-1,80.2129,41.6329,0.9595,70.0703,7.5037
143,mother,0,64.8799,33.5859,0.9339,66.1108,12.0917
143,father,0,77.1946,42.4315,0.9726,69.7140,8.6490
143,mother,1,58.6322,32.5622,0.8575,66.6446,18.5525
143,father,1,78.8829,41.3213,0.9668,70.5592,8.8479
143,mother,2,55.0264,31.4608,0.8382,63.4567,23.2854
143,father,2,80.9975,42.0682,0.9632,69.2171,9.1587
143,mother,3,52.8341,30.1763,0.8275,59.8699,27.3945
143,father,3,81.7410,42.0813,0.9616,69.0279,11.4133
143,mother,4,51.8460,30.1268,0.7914,61.0624,25.6082
143,father,4,79.9642,42.0204,0.9686,69.6408,10.5880
143,mother,5,47.7171,29.8878,0.7861,60.0381,30.3259
143,father,5,81.2916,42.7559,0.9643,69.7450,11.8951
143,mother,6,48.0393,29.0958,0.7936,60.7338,28.8015
143,father,6,81.2738,42.6713,0.9782,70.2310,12.0353
143,mother,7,48.6524,29.0040,0.7860,61.4470,28.1236
143,father,7,83.1613,43.0500,0.9567,69.3150,11.0494
143,mother,8,48.0018,30.2667,0.7832,60.8967,30.2567
143,father,8,84.0198,42.0254,0.9598,69.5636,13.1539
144,mother,-4,72.6714,35.5596,0.9403,67.2607,13.2586
144,father,-4,78.0548,39.3652,0.9705,69.5658,7.8419
144,mother,-3,74.3022,35.5189,0.9471,67.8003,11.9230
144,father,-3,75.1367,40.1282,0.9736,69.3781,9.6248
144,mother,-2,74.0128,36.3938,0.9298,68.1078,11.3190
144,father,-2,77.5183,40.1568,0.9729,70.0817,7.0104
144,mother,-1,72.2969,36.3979,0.9362,68.2828,11.2213
144,father,-1,78.0701,39.8167,0.9753,69.1082,9.2021
144,mother,0,69.3894,32.8344,0.9532,68.3915,12.9129
144,father,0,79.6705,41.4141,0.9631,70.4905,8.2199
144,mother,1,63.3570,31.5326,0.8845,65.0439,18.0707
144,father,1,79.2797,40.3506,0.9752,68.2091,9.8296
144,mother,2,56.8519,31.0954,0.8344,63.5135,23.8025
144,father,2,76.6876,40.3889,0.9742,68.5674,11.1600
144,mother,3,54.4551,30.0126,0.8016,60.5850,25.9805
144,father,3,77.9986,40.9506,0.9637,67.6937,11.0154
144,mother,4,55.4184,29.3364,0.7927,61.3938,25.2583
144,father,4,81.5776,40.6824,0.9447,70.0367,11.2357
144,mother,5,53.4541,29.6129,0.7881,60.9488,27.7285
144,father,5,80.6476,39.8725,0.9588,70.2683,10.6766
144,mother,6,50.6673,28.7699,0.7972,61.1400,27.4234
144,father,6,79.9776,41.5225,0.9728,69.8453,12.7059
144,mother,7,54.1117,29.5382,0.7874,60.2813,30.0996
144,father,7,80.5271,41.3690,0.9596,70.6644,13.1081
144,mother,8,51.7021,30.0263,0.7958,60.6217,28.4346
144,father,8,79.2899,40.9015,0.9457,68.6584,12.8829
145,mother,-4,75.4381,37.4285,0.9432,67.0138,10.3809
145,father,-4,81.8926,40.2910,0.9688,68.5158,8.6506
145,mother,-3,74.4626,36.8073,0.9410,67.2098,12.0176
145,father,-3,79.5879,39.9907,0.9735,70.1987,8.0310
145,mother,-2,72.6457,36.1192,0.9349,67.4470,9.7301
145,father,-2,80.3540,41.3488,0.9734,70.0723,8.8858
145,mother,-1,74.2754,37.4547,0.9531,67.6916,12.2125
145,father,-1,77.6287,41.3234,0.9548,68.7089,6.5219
145,mother,0,71.5235,33.9461,0.9454,68.3241,10.3737
145,father,0,77.7466,41.5098,0.9690,70.9773,7.6562
145,mother,1,64.8645,34.6038,0.8793,65.6078,17.2725
145,father,1,78.3053,40.6110,0.9625,69.7800,8.2062
145,mother,2,59.1109,31.9644,0.8316,63.1768,23.2498
145,father,2,78.3818,41.0482,0.9712,68.9648,8.8596
145,mother,3,55.9169,32.7589,0.7916,64.6215,24.1458
145,father,3,77.9827,42.1457,0.9701,71.7822,9.7469
145,mother,4,56.6592,30.2605,0.8065,61.6548,27.8346
145,father,4,77.0598,41.7090,0.9756,71.3919,9.2966
145,mother,5,53.9830,30.3069,0.7985,59.5483,28.9156
145,father,5,77.3009,40.7947,0.9639,71.7715,12.4242
145,mother,6,54.8946,30.9071,0.7795,61.1886,30.8728
145,father,6,79.7139,41.1014,0.9579,71.1075,11.7927
145,mother,7,52.4245,30.2734,0.7836,60.3561,31.6489
145,father,7,78.9959,42.0894,0.9468,69.4404,10.1003
145,mother,8,52.6901,30.1221,0.7805,60.1619,30.6543
145,father,8,79.0954,41.4348,0.9676,71.2591,12.9823
146,mother,-4,68.2779,35.0712,0.9485,66.6021,12.7655
146,father,-4,79.5633,41.6049,0.9712,69.4333,7.9841
146,mother,-3,69.5097,35.5048,0.9323,67.8795,9.2144
146,father,-3,78.7721,42.0562,0.9656,69.6770,8.0869
146,mother,-2,67.3049,35.4050,0.9475,66.5725,11.2362
146,father,-2,79.9787,42.1140,0.9627,70.4474,7.9864
146,mother,-1,66.7740,34.8444,0.9305,68.8525,13.4455
146,father,-1,78.5569,40.4849,0.9679,70.4501,8.0930
146,mother,0,63.6595,31.4760,0.9472,69.0791,10.6585
146,father,0,77.5622,41.7719,0.9746,69.3722,7.7515
146,mother,1,59.5298,32.0562,0.8732,66.5970,17.9813
146,father,1,79.2462,42.5379,0.9724,69.3138,11.3261
146,mother,2,55.4952,31.0555,0.8450,63.8884,23.6976
146,father,2,78.8867,41.4756,0.9599,72.1470,8.9397
146,mother,3,50.9419,28.9701,0.8119,63.9851,27.1995
146,father,3,79.6950,41.4425,0.9523,69.6410,10.6879
146,mother,4,46.8810,29.3220,0.8100,61.4911,26.7618
146,father,4,78.3716,42.2267,0.9559,69.1788,11.9732
146,mother,5,47.0387,28.7052,0.7874,60.4056,27.4328
146,father,5,79.4728,41.3860,0.9622,72.1287,11.6136
146,mother,6,46.1248,29.3433,0.7885,61.0621,29.7119
146,father,6,81.3478,42.5156,0.9552,69.5644,12.5557
146,mother,7,45.9906,28.9373,0.7790,61.5843,29.9592
146,father,7,81.4384,40.7561,0.9588,72.1925,10.5730
146,mother,8,45.5153,28.8472,0.7914,60.4093,29.2271
146,father,8,80.6351,41.5988,0.9584,71.1872,13.9097
147,mother,-4,76.7320,35.4620,0.9394,68.6692,13.0319
147,father,-4,81.9727,40.5243,0.9655,71.5517,9.0783
147,mother,-3,73.5198,36.4543,0.9438,69.4333,11.7488
147,father,-3,81.8247,40.3313,0.9665,70.4869,6.0734
147,mother,-2,74.6002,35.4244,0.9380,68.3026,13.9188
147,father,-2,84.7139,40.4781,0.9624,70.3698,7.4814
147,mother,-1,76.2152,34.2759,0.9227,67.4687,10.0718
147,father,-1,82.1465,41.3980,0.9621,70.1715,7.3455
147,mother,0,68.6976,31.8618,0.9250,67.7685,11.0983
147,father,0,82.3053,40.9691,0.9687,70.1287,9.1243
147,mother,1,65.2361,32.5376,0.8933,65.7198,18.2199
147,father,1,82.6550,41.5158,0.9662,70.4487,9.9538
147,mother,2,62.8929,32.1360,0.8358,65.2605,24.8334
147,father,2,81.1091,40.7601,0.9580,69.8182,9.7553
147,mother,3,57.7958,29.5961,0.8073,61.6361,25.2566
147,father,3,83.5374,41.6665,0.9484,69.0039,10.8447
147,mother,4,55.1445,30.2320,0.8078,59.5797,28.6461
147,father,4,82.6342,41.0934,0.9681,71.0570,11.7104
147,mother,5,56.8601,28.1547,0.7998,59.4554,28.3519
147,father,5,84.3670,40.4813,0.9503,70.2730,11.6138
147,mother,6,51.8520,28.3719,0.7874,59.7220,30.1377
147,father,6,84.7535,40.7782,0.9548,69.2754,12.4471
147,mother,7,53.7348,28.5661,0.7969,59.8426,30.6514
147,father,7,83.9590,41.5039,0.9583,69.9176,12.7954
147,mother,8,54.2784,27.6126,0.7990,60.9106,29.1725
147,father,8,81.7290,40.6560,0.9663,70.7895,12.9694
148,mother,-4,73.3174,34.1337,0.9431,67.7361,12.3772
148,father,-4,75.2797,41.7794,0.9818,69.8577,8.4210
148,mother,-3,72.0753,35.0010,0.9358,68.4194,11.1984
148,father,-3,75.9531,41.3062,0.9691,69.5874,8.7250
148,mother,-2,72.6862,34.5561,0.9467,68.8959,11.2434
148,father,-2,75.7087,41.2229,0.9718,70.3025,7.9879
148,mother,-1,75.9304,33.5919,0.9269,68.2074,13.4183
148,father,-1,76.2985,41.0816,0.9683,71.8232,7.3369
148,mother,0,70.6336,31.5727,0.9321,67.8614,13.2831
148,father,0,76.0670,42.9280,0.9747,71.3627,8.7064
148,mother,1,64.7610,32.5468,0.8601,65.2263,17.8022
148,father,1,78.1296,41.4541,0.9660,70.9682,9.1540
148,mother,2,60.9605,29.1361,0.8443,62.6595,22.8636
148,father,2,76.6236,41.5854,0.9588,71.9421,10.1958
148,mother,3,57.0206,29.2991,0.8218,61.6224,27.1318
148,father,3,78.3623,42.0735,0.9659,70.5926,10.6981
148,mother,4,55.6544,30.4661,0.8070,62.5785,27.4028
148,father,4,78.6534,42.9457,0.9647,71.2290,11.6739
148,mother,5,55.4701,29.0822,0.7872,62.2595,28.8382
148,father,5,79.9862,41.2312,0.9568,70.0145,12.2398
148,mother,6,53.5048,27.5620,0.8046,62.6744,28.0256
148,father,6,79.6061,41.4404,0.9573,71.5141,12.7489
148,mother,7,50.1926,27.4102,0.7849,60.6229,29.7060
148,father,7,79.9414,42.3055,0.9734,70.4840,12.3632
148,mother,8,53.0194,27.7339,0.7840,61.1451,28.8743
148,father,8,78.3634,41.5027,0.9776,70.0342,12.2592
149,mother,-4,68.6094,34.7970,0.9374,67.6827,12.8153
149,father,-4,78.5123,39.6084,0.9570,68.2863,8.7016
149,mother,-3,69.4335,35.8733,0.9351,67.5212,13.0790
149,father,-3,79.3790,39.8137,0.9599,68.4287,7.7172
149,mother,-2,68.7905,35.2142,0.9593,68.2964,12.4219
149,father,-2,79.2417,41.4653,0.9727,70.8293,7.5906
149,mother,-1,68.2625,35.8763,0.9409,68.2561,11.5667
149,father,-1,81.3011,40.3690,0.9681,69.8282,6.6992
149,mother,0,61.5836,31.5646,0.9489,67.7470,11.3854
149,father,0,81.5977,41.6516,0.9689,69.4037,8.2327
149,mother,1,58.7198,31.8363,0.8850,63.2949,18.9979
149,father,1,81.5623,41.3600,0.9778,70.0408,8.8721
149,mother,2,53.8128,30.8889,0.8383,64.1349,21.5291
149,father,2,79.9035,39.5940,0.9685,69.6856,10.6704
149,mother,3,51.6749,30.7327,0.8301,62.7049,28.2364
149,father,3,79.5644,41.0758,0.9593,70.1689,10.7674
149,mother,4,50.3025,28.6829,0.8126,61.7721,26.7508
149,father,4,81.4755,41.0817,0.9409,70.0724,11.1263
149,mother,5,44.9715,28.3122,0.7939,61.0262,29.0316
