worker_id,year,local_knowledge,schedule_letter,letter_active,exposure_count,hourly_wage,true_net_return,perceived_net_return,knowledge_gap,annual_hours,annual_earnings
worker-253,4,1,0,0,4,17.95,0.615,0.585,0.03,1329.8,23869.91
worker-254,1,0,0,0,0,18.4,0.65,0.48,0.17,1348.0,24803.2
worker-254,2,0,0,0,1,18.4,0.65,0.515,0.135,1352.6,24887.84
worker-254,3,0,0,0,2,18.4,0.65,0.55,0.1,1357.2,24972.48
worker-254,4,0,0,0,3,18.4,0.65,0.585,0.065,1361.8,25057.12
worker-255,1,0,0,0,0,18.85,0.685,0.515,0.17,1362.6,25685.01
worker-255,2,0,0,0,1,18.85,0.685,0.55,0.135,1367.2,25771.72
worker-255,3,0,0,0,2,18.85,0.685,0.585,0.1,1371.8,25858.43
worker-255,4,0,0,0,3,18.85,0.685,0.62,0.065,1376.4,25945.14
worker-256,1,0,1,0,0,19.3,0.72,0.55,0.17,1231.2,23762.16
worker-256,2,0,1,1,2,19.3,0.72,0.635,0.085,1253.8,24198.34
worker-256,3,0,1,1,3,19.3,0.72,0.67,0.05,1258.4,24287.12
worker-256,4,0,1,1,4,19.3,0.72,0.705,0.015,1263.0,24375.9
worker-257,1,0,0,0,0,19.75,0.755,0.585,0.17,1275.8,25197.05
worker-257,2,0,0,0,1,19.75,0.755,0.62,0.135,1280.4,25287.9
worker-257,3,0,0,0,2,19.75,0.755,0.655,0.1,1285.0,25378.75
worker-257,4,0,0,0,3,19.75,0.755,0.69,0.065,1289.6,25469.6
worker-258,1,1,0,0,1,20.2,0.79,0.655,0.135,1303.0,26320.6
worker-258,2,1,0,0,2,20.2,0.79,0.69,0.1,1307.6,26413.52
worker-258,3,1,0,0,3,20.2,0.79,0.725,0.065,1312.2,26506.44
worker-258,4,1,0,0,4,20.2,0.79,0.76,0.03,1316.8,26599.36
worker-259,1,1,0,0,1,20.65,0.58,0.445,0.135,1259.4,26006.61
worker-259,2,1,0,0,2,20.65,0.58,0.48,0.1,1264.0,26101.6
worker-259,3,1,0,0,3,20.65,0.58,0.515,0.065,1268.6,26196.59
worker-259,4,1,0,0,4,20.65,0.58,0.55,0.03,1273.2,26291.58
worker-260,1,0,1,0,0,21.1,0.615,0.445,0.17,1291.4,27248.54
worker-260,2,0,1,1,2,21.1,0.615,0.53,0.085,1314.0,27725.4
worker-260,3,0,1,1,3,21.1,0.615,0.565,0.05,1318.6,27822.46
worker-260,4,0,1,1,4,21.1,0.615,0.6,0.015,1323.2,27919.52
worker-261,1,0,0,0,0,17.5,0.65,0.48,0.17,1306.0,22855.0
worker-261,2,0,0,0,1,17.5,0.65,0.515,0.135,1310.6,22935.5
worker-261,3,0,0,0,2,17.5,0.65,0.55,0.1,1315.2,23016.0
worker-261,4,0,0,0,3,17.5,0.65,0.585,0.065,1319.8,23096.5
worker-262,1,0,0,0,0,17.95,0.685,0.515,0.17,1350.6,24243.27
worker-262,2,0,0,0,1,17.95,0.685,0.55,0.135,1355.2,24325.84
worker-262,3,0,0,0,2,17.95,0.685,0.585,0.1,1359.8,24408.41
worker-262,4,0,0,0,3,17.95,0.685,0.62,0.065,1364.4,24490.98
worker-263,1,0,0,0,0,18.4,0.72,0.55,0.17,1395.2,25671.68
worker-263,2,0,0,0,1,18.4,0.72,0.585,0.135,1399.8,25756.32
worker-263,3,0,0,0,2,18.4,0.72,0.62,0.1,1404.4,25840.96
worker-263,4,0,0,0,3,18.4,0.72,0.655,0.065,1409.0,25925.6
worker-264,1,1,1,0,1,18.85,0.755,0.62,0.135,1246.4,23494.64
worker-264,2,1,1,1,3,18.85,0.755,0.705,0.05,1269.0,23920.65
worker-264,3,1,1,1,4,18.85,0.755,0.74,0.015,1273.6,24007.36
worker-264,4,1,1,1,5,18.85,0.755,0.745,0.01,1267.4,23890.49
worker-265,1,1,0,0,1,19.3,0.79,0.655,0.135,1291.0,24916.3
worker-265,2,1,0,0,2,19.3,0.79,0.69,0.1,1295.6,25005.08
worker-265,3,1,0,0,3,19.3,0.79,0.725,0.065,1300.2,25093.86
worker-265,4,1,0,0,4,19.3,0.79,0.76,0.03,1304.8,25182.64
worker-266,1,0,0,0,0,19.75,0.58,0.41,0.17,1234.8,24387.3
worker-266,2,0,0,0,1,19.75,0.58,0.445,0.135,1239.4,24478.15
worker-266,3,0,0,0,2,19.75,0.58,0.48,0.1,1244.0,24569.0
worker-266,4,0,0,0,3,19.75,0.58,0.515,0.065,1248.6,24659.85
worker-267,1,0,0,0,0,20.2,0.615,0.445,0.17,1249.4,25237.88
worker-267,2,0,0,0,1,20.2,0.615,0.48,0.135,1254.0,25330.8
worker-267,3,0,0,0,2,20.2,0.615,0.515,0.1,1258.6,25423.72
worker-267,4,0,0,0,3,20.2,0.615,0.55,0.065,1263.2,25516.64
worker-268,1,0,1,0,0,20.65,0.65,0.48,0.17,1294.0,26721.1
worker-268,2,0,1,1,2,20.65,0.65,0.565,0.085,1316.6,27187.79
worker-268,3,0,1,1,3,20.65,0.65,0.6,0.05,1321.2,27282.78
worker-268,4,0,1,1,4,20.65,0.65,0.635,0.015,1325.8,27377.77
worker-269,1,0,0,0,0,21.1,0.685,0.515,0.17,1338.6,28244.46
worker-269,2,0,0,0,1,21.1,0.685,0.55,0.135,1343.2,28341.52
worker-269,3,0,0,0,2,21.1,0.685,0.585,0.1,1347.8,28438.58
worker-269,4,0,0,0,3,21.1,0.685,0.62,0.065,1352.4,28535.64
worker-270,1,1,0,0,1,17.5,0.72,0.585,0.135,1365.8,23901.5
worker-270,2,1,0,0,2,17.5,0.72,0.62,0.1,1370.4,23982.0
worker-270,3,1,0,0,3,17.5,0.72,0.655,0.065,1375.0,24062.5
worker-270,4,1,0,0,4,17.5,0.72,0.69,0.03,1379.6,24143.0
worker-271,1,1,0,0,1,17.95,0.755,0.62,0.135,1410.4,25316.68
worker-271,2,1,0,0,2,17.95,0.755,0.655,0.1,1415.0,25399.25
worker-271,3,1,0,0,3,17.95,0.755,0.69,0.065,1419.6,25481.82
worker-271,4,1,0,0,4,17.95,0.755,0.725,0.03,1424.2,25564.39
worker-272,1,0,1,0,0,18.4,0.79,0.62,0.17,1266.4,23301.76
worker-272,2,0,1,1,2,18.4,0.79,0.705,0.085,1289.0,23717.6
worker-272,3,0,1,1,3,18.4,0.79,0.74,0.05,1293.6,23802.24
worker-272,4,0,1,1,4,18.4,0.79,0.775,0.015,1298.2,23886.88
worker-273,1,0,0,0,0,18.85,0.58,0.41,0.17,1192.8,22484.28
worker-273,2,0,0,0,1,18.85,0.58,0.445,0.135,1197.4,22570.99
worker-273,3,0,0,0,2,18.85,0.58,0.48,0.1,1202.0,22657.7
worker-273,4,0,0,0,3,18.85,0.58,0.515,0.065,1206.6,22744.41
worker-274,1,0,0,0,0,19.3,0.615,0.445,0.17,1237.4,23881.82
worker-274,2,0,0,0,1,19.3,0.615,0.48,0.135,1242.0,23970.6
worker-274,3,0,0,0,2,19.3,0.615,0.515,0.1,1246.6,24059.38
worker-274,4,0,0,0,3,19.3,0.615,0.55,0.065,1251.2,24148.16
worker-275,1,0,0,0,0,19.75,0.65,0.48,0.17,1282.0,25319.5
worker-275,2,0,0,0,1,19.75,0.65,0.515,0.135,1286.6,25410.35
worker-275,3,0,0,0,2,19.75,0.65,0.55,0.1,1291.2,25501.2
worker-275,4,0,0,0,3,19.75,0.65,0.585,0.065,1295.8,25592.05
worker-276,1,1,1,0,1,20.2,0.685,0.55,0.135,1309.2,26445.84
worker-276,2,1,1,1,3,20.2,0.685,0.635,0.05,1331.8,26902.36
worker-276,3,1,1,1,4,20.2,0.685,0.67,0.015,1336.4,26995.28
worker-276,4,1,1,1,5,20.2,0.685,0.675,0.01,1330.2,26870.04
worker-277,1,1,0,0,1,20.65,0.72,0.585,0.135,1353.8,27955.97
worker-277,2,1,0,0,2,20.65,0.72,0.62,0.1,1358.4,28050.96
worker-277,3,1,0,0,3,20.65,0.72,0.655,0.065,1363.0,28145.95
worker-277,4,1,0,0,4,20.65,0.72,0.69,0.03,1367.6,28240.94
worker-278,1,0,0,0,0,21.1,0.755,0.585,0.17,1385.8,29240.38
worker-278,2,0,0,0,1,21.1,0.755,0.62,0.135,1390.4,29337.44
worker-278,3,0,0,0,2,21.1,0.755,0.655,0.1,1395.0,29434.5
worker-278,4,0,0,0,3,21.1,0.755,0.69,0.065,1399.6,29531.56
worker-279,1,0,0,0,0,17.5,0.79,0.62,0.17,1400.4,24507.0
worker-279,2,0,0,0,1,17.5,0.79,0.655,0.135,1405.0,24587.5
worker-279,3,0,0,0,2,17.5,0.79,0.69,0.1,1409.6,24668.0
worker-279,4,0,0,0,3,17.5,0.79,0.725,0.065,1414.2,24748.5
worker-280,1,0,1,0,0,17.95,0.58,0.41,0.17,1180.8,21195.36
worker-280,2,0,1,1,2,17.95,0.58,0.495,0.085,1203.4,21601.03
worker-280,3,0,1,1,3,17.95,0.58,0.53,0.05,1208.0,21683.6
worker-280,4,0,1,1,4,17.95,0.58,0.565,0.015,1212.6,21766.17
worker-281,1,0,0,0,0,18.4,0.615,0.445,0.17,1225.4,22547.36
worker-281,2,0,0,0,1,18.4,0.615,0.48,0.135,1230.0,22632.0
worker-281,3,0,0,0,2,18.4,0.615,0.515,0.1,1234.6,22716.64
worker-281,4,0,0,0,3,18.4,0.615,0.55,0.065,1239.2,22801.28
worker-282,1,1,0,0,1,18.85,0.65,0.515,0.135,1252.6,23611.51
worker-282,2,1,0,0,2,18.85,0.65,0.55,0.1,1257.2,23698.22
worker-282,3,1,0,0,3,18.85,0.65,0.585,0.065,1261.8,23784.93
worker-282,4,1,0,0,4,18.85,0.65,0.62,0.03,1266.4,23871.64
worker-283,1,1,0,0,1,19.3,0.685,0.55,0.135,1297.2,25035.96
worker-283,2,1,0,0,2,19.3,0.685,0.585,0.1,1301.8,25124.74
worker-283,3,1,0,0,3,19.3,0.685,0.62,0.065,1306.4,25213.52
worker-283,4,1,0,0,4,19.3,0.685,0.655,0.03,1311.0,25302.3
worker-284,1,0,1,0,0,19.75,0.72,0.55,0.17,1329.2,26251.7
worker-284,2,0,1,1,2,19.75,0.72,0.635,0.085,1351.8,26698.05
worker-284,3,0,1,1,3,19.75,0.72,0.67,0.05,1356.4,26788.9
worker-284,4,0,1,1,4,19.75,0.72,0.705,0.015,1361.0,26879.75
worker-285,1,0,0,0,0,20.2,0.755,0.585,0.17,1343.8,27144.76
worker-285,2,0,0,0,1,20.2,0.755,0.62,0.135,1348.4,27237.68
worker-285,3,0,0,0,2,20.2,0.755,0.655,0.1,1353.0,27330.6
worker-285,4,0,0,0,3,20.2,0.755,0.69,0.065,1357.6,27423.52
worker-286,1,0,0,0,0,20.65,0.79,0.62,0.17,1388.4,28670.46
worker-286,2,0,0,0,1,20.65,0.79,0.655,0.135,1393.0,28765.45
worker-286,3,0,0,0,2,20.65,0.79,0.69,0.1,1397.6,28860.44
worker-286,4,0,0,0,3,20.65,0.79,0.725,0.065,1402.2,28955.43
worker-287,1,0,0,0,0,21.1,0.58,0.41,0.17,1344.8,28375.28
worker-287,2,0,0,0,1,21.1,0.58,0.445,0.135,1349.4,28472.34
worker-287,3,0,0,0,2,21.1,0.58,0.48,0.1,1354.0,28569.4
worker-287,4,0,0,0,3,21.1,0.58,0.515,0.065,1358.6,28666.46
worker-288,1,1,1,0,1,17.5,0.615,0.48,0.135,1196.0,20930.0
worker-288,2,1,1,1,3,17.5,0.615,0.565,0.05,1218.6,21325.5
worker-288,3,1,1,1,4,17.5,0.615,0.6,0.015,1223.2,21406.0
worker-288,4,1,1,1,5,17.5,0.615,0.605,0.01,1217.0,21297.5
worker-289,1,1,0,0,1,17.95,0.65,0.515,0.135,1240.6,22268.77
worker-289,2,1,0,0,2,17.95,0.65,0.55,0.1,1245.2,22351.34
worker-289,3,1,0,0,3,17.95,0.65,0.585,0.065,1249.8,22433.91
worker-289,4,1,0,0,4,17.95,0.65,0.62,0.03,1254.4,22516.48
worker-290,1,0,0,0,0,18.4,0.685,0.515,0.17,1272.6,23415.84
worker-290,2,0,0,0,1,18.4,0.685,0.55,0.135,1277.2,23500.48
worker-290,3,0,0,0,2,18.4,0.685,0.585,0.1,1281.8,23585.12
worker-290,4,0,0,0,3,18.4,0.685,0.62,0.065,1286.4,23669.76
worker-291,1,0,0,0,0,18.85,0.72,0.55,0.17,1287.2,24263.72
worker-291,2,0,0,0,1,18.85,0.72,0.585,0.135,1291.8,24350.43
worker-291,3,0,0,0,2,18.85,0.72,0.62,0.1,1296.4,24437.14
worker-291,4,0,0,0,3,18.85,0.72,0.655,0.065,1301.0,24523.85
worker-292,1,0,1,0,0,19.3,0.755,0.585,0.17,1331.8,25703.74
worker-292,2,0,1,1,2,19.3,0.755,0.67,0.085,1354.4,26139.92
worker-292,3,0,1,1,3,19.3,0.755,0.705,0.05,1359.0,26228.7
worker-292,4,0,1,1,4,19.3,0.755,0.74,0.015,1363.6,26317.48
worker-293,1,0,0,0,0,19.75,0.79,0.62,0.17,1376.4,27183.9
worker-293,2,0,0,0,1,19.75,0.79,0.655,0.135,1381.0,27274.75
worker-293,3,0,0,0,2,19.75,0.79,0.69,0.1,1385.6,27365.6
worker-293,4,0,0,0,3,19.75,0.79,0.725,0.065,1390.2,27456.45
worker-294,1,1,0,0,1,20.2,0.58,0.445,0.135,1315.4,26571.08
worker-294,2,1,0,0,2,20.2,0.58,0.48,0.1,1320.0,26664.0
worker-294,3,1,0,0,3,20.2,0.58,0.515,0.065,1324.6,26756.92
worker-294,4,1,0,0,4,20.2,0.58,0.55,0.03,1329.2,26849.84
worker-295,1,1,0,0,1,20.65,0.615,0.48,0.135,1360.0,28084.0
worker-295,2,1,0,0,2,20.65,0.615,0.515,0.1,1364.6,28178.99
worker-295,3,1,0,0,3,20.65,0.615,0.55,0.065,1369.2,28273.98
worker-295,4,1,0,0,4,20.65,0.615,0.585,0.03,1373.8,28368.97
worker-296,1,0,1,0,0,21.1,0.65,0.48,0.17,1216.0,25657.6
worker-296,2,0,1,1,2,21.1,0.65,0.565,0.085,1238.6,26134.46
worker-296,3,0,1,1,3,21.1,0.65,0.6,0.05,1243.2,26231.52
worker-296,4,0,1,1,4,21.1,0.65,0.635,0.015,1247.8,26328.58
worker-297,1,0,0,0,0,17.5,0.685,0.515,0.17,1230.6,21535.5
worker-297,2,0,0,0,1,17.5,0.685,0.55,0.135,1235.2,21616.0
worker-297,3,0,0,0,2,17.5,0.685,0.585,0.1,1239.8,21696.5
worker-297,4,0,0,0,3,17.5,0.685,0.62,0.065,1244.4,21777.0
worker-298,1,0,0,0,0,17.95,0.72,0.55,0.17,1275.2,22889.84
worker-298,2,0,0,0,1,17.95,0.72,0.585,0.135,1279.8,22972.41
worker-298,3,0,0,0,2,17.95,0.72,0.62,0.1,1284.4,23054.98
worker-298,4,0,0,0,3,17.95,0.72,0.655,0.065,1289.0,23137.55
worker-299,1,0,0,0,0,18.4,0.755,0.585,0.17,1319.8,24284.32
worker-299,2,0,0,0,1,18.4,0.755,0.62,0.135,1324.4,24368.96
worker-299,3,0,0,0,2,18.4,0.755,0.655,0.1,1329.0,24453.6
worker-299,4,0,0,0,3,18.4,0.755,0.69,0.065,1333.6,24538.24
worker-300,1,1,1,0,1,18.85,0.79,0.655,0.135,1347.0,25390.95
worker-300,2,1,1,1,3,18.85,0.79,0.74,0.05,1369.6,25816.96
worker-300,3,1,1,1,4,18.85,0.79,0.775,0.015,1374.2,25903.67
worker-300,4,1,1,1,5,18.85,0.79,0.78,0.01,1368.0,25786.8
worker-301,1,1,0,0,1,19.3,0.58,0.445,0.135,1303.4,25155.62
worker-301,2,1,0,0,2,19.3,0.58,0.48,0.1,1308.0,25244.4
worker-301,3,1,0,0,3,19.3,0.58,0.515,0.065,1312.6,25333.18
worker-301,4,1,0,0,4,19.3,0.58,0.55,0.03,1317.2,25421.96
worker-302,1,0,0,0,0,19.75,0.615,0.445,0.17,1335.4,26374.15
worker-302,2,0,0,0,1,19.75,0.615,0.48,0.135,1340.0,26465.0
worker-302,3,0,0,0,2,19.75,0.615,0.515,0.1,1344.6,26555.85
worker-302,4,0,0,0,3,19.75,0.615,0.55,0.065,1349.2,26646.7
worker-303,1,0,0,0,0,20.2,0.65,0.48,0.17,1350.0,27270.0
worker-303,2,0,0,0,1,20.2,0.65,0.515,0.135,1354.6,27362.92
worker-303,3,0,0,0,2,20.2,0.65,0.55,0.1,1359.2,27455.84
worker-303,4,0,0,0,3,20.2,0.65,0.585,0.065,1363.8,27548.76
worker-304,1,0,1,0,0,20.65,0.685,0.515,0.17,1218.6,25164.09
worker-304,2,0,1,1,2,20.65,0.685,0.6,0.085,1241.2,25630.78
worker-304,3,0,1,1,3,20.65,0.685,0.635,0.05,1245.8,25725.77
worker-304,4,0,1,1,4,20.65,0.685,0.67,0.015,1250.4,25820.76
worker-305,1,0,0,0,0,21.1,0.72,0.55,0.17,1263.2,26653.52
worker-305,2,0,0,0,1,21.1,0.72,0.585,0.135,1267.8,26750.58
worker-305,3,0,0,0,2,21.1,0.72,0.62,0.1,1272.4,26847.64
worker-305,4,0,0,0,3,21.1,0.72,0.655,0.065,1277.0,26944.7
worker-306,1,1,0,0,1,17.5,0.755,0.62,0.135,1290.4,22582.0
worker-306,2,1,0,0,2,17.5,0.755,0.655,0.1,1295.0,22662.5
worker-306,3,1,0,0,3,17.5,0.755,0.69,0.065,1299.6,22743.0
worker-306,4,1,0,0,4,17.5,0.755,0.725,0.03,1304.2,22823.5
worker-307,1,1,0,0,1,17.95,0.79,0.655,0.135,1335.0,23963.25
worker-307,2,1,0,0,2,17.95,0.79,0.69,0.1,1339.6,24045.82
worker-307,3,1,0,0,3,17.95,0.79,0.725,0.065,1344.2,24128.39
worker-307,4,1,0,0,4,17.95,0.79,0.76,0.03,1348.8,24210.96
worker-308,1,0,1,0,0,18.4,0.58,0.41,0.17,1278.8,23529.92
worker-308,2,0,1,1,2,18.4,0.58,0.495,0.085,1301.4,23945.76
worker-308,3,0,1,1,3,18.4,0.58,0.53,0.05,1306.0,24030.4
worker-308,4,0,1,1,4,18.4,0.58,0.565,0.015,1310.6,24115.04
worker-309,1,0,0,0,0,18.85,0.615,0.445,0.17,1293.4,24380.59
worker-309,2,0,0,0,1,18.85,0.615,0.48,0.135,1298.0,24467.3
worker-309,3,0,0,0,2,18.85,0.615,0.515,0.1,1302.6,24554.01
worker-309,4,0,0,0,3,18.85,0.615,0.55,0.065,1307.2,24640.72
worker-310,1,0,0,0,0,19.3,0.65,0.48,0.17,1338.0,25823.4
worker-310,2,0,0,0,1,19.3,0.65,0.515,0.135,1342.6,25912.18
worker-310,3,0,0,0,2,19.3,0.65,0.55,0.1,1347.2,26000.96
worker-310,4,0,0,0,3,19.3,0.65,0.585,0.065,1351.8,26089.74
worker-311,1,0,0,0,0,19.75,0.685,0.515,0.17,1382.6,27306.35
worker-311,2,0,0,0,1,19.75,0.685,0.55,0.135,1387.2,27397.2
worker-311,3,0,0,0,2,19.75,0.685,0.585,0.1,1391.8,27488.05
worker-311,4,0,0,0,3,19.75,0.685,0.62,0.065,1396.4,27578.9
worker-312,1,1,1,0,1,20.2,0.72,0.585,0.135,1233.8,24922.76
worker-312,2,1,1,1,3,20.2,0.72,0.67,0.05,1256.4,25379.28
worker-312,3,1,1,1,4,20.2,0.72,0.705,0.015,1261.0,25472.2
worker-312,4,1,1,1,5,20.2,0.72,0.71,0.01,1254.8,25346.96
worker-313,1,1,0,0,1,20.65,0.755,0.62,0.135,1278.4,26398.96
worker-313,2,1,0,0,2,20.65,0.755,0.655,0.1,1283.0,26493.95
worker-313,3,1,0,0,3,20.65,0.755,0.69,0.065,1287.6,26588.94
worker-313,4,1,0,0,4,20.65,0.755,0.725,0.03,1292.2,26683.93
worker-314,1,0,0,0,0,21.1,0.79,0.62,0.17,1310.4,27649.44
worker-314,2,0,0,0,1,21.1,0.79,0.655,0.135,1315.0,27746.5
worker-314,3,0,0,0,2,21.1,0.79,0.69,0.1,1319.6,27843.56
worker-314,4,0,0,0,3,21.1,0.79,0.725,0.065,1324.2,27940.62
worker-315,1,0,0,0,0,17.5,0.58,0.41,0.17,1236.8,21644.0
worker-315,2,0,0,0,1,17.5,0.58,0.445,0.135,1241.4,21724.5
worker-315,3,0,0,0,2,17.5,0.58,0.48,0.1,1246.0,21805.0
worker-315,4,0,0,0,3,17.5,0.58,0.515,0.065,1250.6,21885.5
worker-316,1,0,1,0,0,17.95,0.615,0.445,0.17,1281.4,23001.13
worker-316,2,0,1,1,2,17.95,0.615,0.53,0.085,1304.0,23406.8
worker-316,3,0,1,1,3,17.95,0.615,0.565,0.05,1308.6,23489.37
worker-316,4,0,1,1,4,17.95,0.615,0.6,0.015,1313.2,23571.94
worker-317,1,0,0,0,0,18.4,0.65,0.48,0.17,1326.0,24398.4
worker-317,2,0,0,0,1,18.4,0.65,0.515,0.135,1330.6,24483.04
worker-317,3,0,0,0,2,18.4,0.65,0.55,0.1,1335.2,24567.68
worker-317,4,0,0,0,3,18.4,0.65,0.585,0.065,1339.8,24652.32
worker-318,1,1,0,0,1,18.85,0.685,0.55,0.135,1353.2,25507.82
worker-318,2,1,0,0,2,18.85,0.685,0.585,0.1,1357.8,25594.53
worker-318,3,1,0,0,3,18.85,0.685,0.62,0.065,1362.4,25681.24
worker-318,4,1,0,0,4,18.85,0.685,0.655,0.03,1367.0,25767.95
worker-319,1,1,0,0,1,19.3,0.72,0.585,0.135,1397.8,26977.54
worker-319,2,1,0,0,2,19.3,0.72,0.62,0.1,1402.4,27066.32
worker-319,3,1,0,0,3,19.3,0.72,0.655,0.065,1407.0,27155.1
worker-319,4,1,0,0,4,19.3,0.72,0.69,0.03,1411.6,27243.88
