worker_id,firm_id,period,firm_size,reporting_required,female,manager,base_pay,bonus,total_pay,retained
2195,92,1,610,1,0,0,43772.59,1981.48,45754.06,1
2196,92,-1,610,1,1,0,42178.12,1685.41,43863.53,1
2196,92,1,610,1,1,0,45070.92,2240.77,47311.69,1
2197,92,-1,610,1,0,0,45504.84,2091.17,47596.01,1
2197,92,1,610,1,0,0,46358.00,2350.29,48708.29,1
2198,92,-1,610,1,1,0,45297.11,1669.44,46966.55,1
2198,92,1,610,1,1,0,47199.55,2140.03,49339.57,1
2199,92,-1,610,1,0,0,48562.70,1921.78,50484.48,1
2199,92,1,610,1,0,0,49606.01,2304.56,51910.57,1
2200,92,-1,610,1,1,0,36343.62,1431.27,37774.89,1
2200,92,1,610,1,1,0,39159.21,2206.10,41365.31,1
2201,92,-1,610,1,0,0,39944.64,2274.36,42219.00,1
2201,92,1,610,1,0,0,41102.25,2214.70,43316.95,1
2202,92,-1,610,1,1,1,45387.80,3322.87,48710.67,1
2202,92,1,610,1,1,1,48387.40,3494.01,51881.41,1
2203,92,-1,610,1,0,0,42330.83,2428.01,44758.85,1
2203,92,1,610,1,0,0,42945.03,2249.59,45194.62,1
2204,92,-1,610,1,1,0,42202.67,1777.36,43980.04,1
2204,92,1,610,1,1,0,44820.08,2238.99,47059.07,1
2205,92,-1,610,1,0,0,44886.28,2134.97,47021.25,1
2205,92,1,610,1,0,0,46434.84,2023.28,48458.12,1
2206,92,-1,610,1,1,0,45531.66,1874.92,47406.59,1
2206,92,1,610,1,1,0,47418.87,2204.31,49623.18,1
2207,92,-1,610,1,0,0,48509.79,2596.06,51105.85,1
2207,92,1,610,1,0,0,49161.39,2129.05,51290.44,1
2208,92,-1,610,1,1,0,36299.41,1745.08,38044.49,1
2208,92,1,610,1,1,0,38419.78,2186.35,40606.13,1
2209,93,-1,615,1,1,0,39560.10,481.42,40041.52,1
2209,93,1,615,1,1,0,42342.40,1191.79,43534.19,1
2210,93,-1,615,1,0,0,42705.04,912.67,43617.71,1
2210,93,1,615,1,0,0,44295.45,1023.78,45319.24,1
2211,93,-1,615,1,1,0,42780.45,514.29,43294.75,1
2211,93,1,615,1,1,0,44626.51,1181.23,45807.73,0
2212,93,-1,615,1,0,0,45701.21,864.37,46565.57,1
2212,93,1,615,1,0,0,46203.47,1187.87,47391.33,1
2213,93,-1,615,1,1,0,45787.11,463.17,46250.28,1
2213,93,1,615,1,1,0,47824.65,1016.67,48841.32,1
2214,93,-1,615,1,0,0,48864.24,793.84,49658.09,1
2214,93,1,615,1,0,0,50670.89,926.20,51597.09,1
2215,93,-1,615,1,1,0,48967.24,551.01,49518.25,1
2215,93,1,615,1,1,0,51379.12,860.29,52239.41,1
2216,93,-1,615,1,0,0,39426.47,967.41,40393.88,1
2216,93,1,615,1,0,0,41257.53,932.88,42190.42,1
2217,93,-1,615,1,1,1,45246.33,2019.45,47265.77,1
2217,93,1,615,1,1,1,47920.63,2326.98,50247.61,1
2218,93,-1,615,1,0,0,42194.76,733.82,42928.58,1
2218,93,1,615,1,0,0,44679.28,817.39,45496.67,1
2219,93,-1,615,1,1,0,42909.19,445.55,43354.74,1
2219,93,1,615,1,1,0,44908.97,925.18,45834.15,1
2220,93,-1,615,1,0,0,45608.21,1029.29,46637.50,1
2220,93,1,615,1,0,0,46423.94,807.99,47231.93,1
2221,93,-1,615,1,1,0,44912.86,539.09,45451.96,1
2221,93,1,615,1,1,0,47944.87,1136.54,49081.41,1
2222,93,-1,615,1,0,0,48951.59,713.82,49665.41,1
2222,93,1,615,1,0,0,49210.02,824.92,50034.94,1
2223,93,-1,615,1,1,0,48244.24,407.85,48652.08,1
2223,93,1,615,1,1,0,50694.80,1325.60,52020.40,1
2224,93,-1,615,1,0,0,40191.64,822.13,41013.77,1
2224,93,1,615,1,0,0,41441.75,986.33,42428.08,1
2225,93,-1,615,1,1,0,39575.53,318.48,39894.01,1
2225,93,1,615,1,1,0,42718.54,1028.54,43747.09,1
2226,93,-1,615,1,0,1,51278.45,3209.79,54488.24,1
2226,93,1,615,1,0,1,52417.95,3058.97,55476.92,1
2227,93,-1,615,1,1,0,42474.96,502.99,42977.94,1
2227,93,1,615,1,1,0,44649.04,1121.68,45770.72,1
2228,93,-1,615,1,0,0,45502.61,1125.39,46628.00,1
2228,93,1,615,1,0,0,46810.37,1019.51,47829.88,1
2229,93,-1,615,1,1,0,45634.07,415.72,46049.80,1
2229,93,1,615,1,1,0,48066.77,1020.67,49087.44,1
2230,93,-1,615,1,0,0,49007.11,905.20,49912.31,1
2230,93,1,615,1,0,0,49867.81,1031.22,50899.03,1
2231,93,-1,615,1,1,0,48172.65,540.49,48713.14,1
2231,93,1,615,1,1,0,50731.51,1052.78,51784.29,1
2232,93,-1,615,1,0,0,39811.24,526.31,40337.56,1
2232,93,1,615,1,0,0,41173.14,966.58,42139.73,1
2233,94,-1,620,1,0,0,43060.28,1021.48,44081.76,1
2233,94,1,620,1,0,0,44264.89,1165.21,45430.10,1
2234,94,-1,620,1,1,0,42698.36,557.48,43255.84,1
2234,94,1,620,1,1,0,44962.86,928.29,45891.15,1
2235,94,-1,620,1,0,0,45874.99,810.71,46685.70,1
2235,94,1,620,1,0,0,47836.52,819.82,48656.34,1
2236,94,-1,620,1,1,0,45826.56,525.40,46351.96,1
2236,94,1,620,1,1,0,48232.65,920.51,49153.17,1
2237,94,-1,620,1,0,0,49385.79,798.28,50184.06,1
2237,94,1,620,1,0,0,50514.39,834.22,51348.61,1
2238,94,-1,620,1,1,0,48954.34,435.06,49389.40,1
2238,94,1,620,1,1,0,51482.61,754.37,52236.99,1
2239,94,-1,620,1,0,0,51784.49,814.97,52599.46,1
2239,94,1,620,1,0,0,53212.24,912.45,54124.69,1
2240,94,-1,620,1,1,0,39920.42,551.79,40472.21,1
2240,94,1,620,1,1,0,42089.30,912.97,43002.27,1
2241,94,-1,620,1,0,1,50900.84,3061.21,53962.05,1
2241,94,1,620,1,0,1,52792.51,3248.50,56041.01,1
2242,94,-1,620,1,1,0,43285.08,437.09,43722.18,1
2242,94,1,620,1,1,0,44790.83,829.51,45620.34,1
2243,94,-1,620,1,0,0,46426.92,1067.03,47493.95,1
2243,94,1,620,1,0,0,46816.21,939.08,47755.30,1
2244,94,-1,620,1,1,0,46161.45,378.50,46539.94,1
2244,94,1,620,1,1,0,47248.59,903.19,48151.79,1
2245,94,-1,620,1,0,0,48955.42,850.91,49806.34,1
2245,94,1,620,1,0,0,49994.17,835.60,50829.77,1
2246,94,-1,620,1,1,0,48736.67,489.73,49226.40,1
2246,94,1,620,1,1,0,50832.70,870.84,51703.54,1
2247,94,-1,620,1,0,0,51586.03,812.07,52398.10,1
2247,94,1,620,1,0,0,52897.02,990.41,53887.43,1
2248,94,-1,620,1,1,0,39633.72,470.97,40104.69,1
2248,94,1,620,1,1,0,42355.85,1030.22,43386.06,1
2249,94,-1,620,1,0,0,42947.93,900.35,43848.28,1
2249,94,1,620,1,0,0,44289.58,1039.32,45328.90,1
2250,94,-1,620,1,1,1,48221.13,2156.24,50377.37,1
2250,94,1,620,1,1,1,50993.87,2284.54,53278.41,1
2251,94,-1,620,1,0,0,45955.80,1092.26,47048.06,1
2251,94,1,620,1,0,0,46478.28,899.74,47378.02,1
2252,94,-1,620,1,1,0,46500.59,822.58,47323.17,1
2252,94,1,620,1,1,0,48018.38,1060.82,49079.20,1
2253,94,-1,620,1,0,0,49042.37,1016.80,50059.16,1
2253,94,1,620,1,0,0,50239.44,1064.66,51304.10,1
2254,94,-1,620,1,1,0,47816.48,585.60,48402.07,1
2254,94,1,620,1,1,0,51011.30,1002.36,52013.66,1
2255,94,-1,620,1,0,0,52238.17,1148.70,53386.87,1
2255,94,1,620,1,0,0,52226.90,957.94,53184.84,1
2256,94,-1,620,1,1,0,39667.05,575.44,40242.49,1
2256,94,1,620,1,1,0,42240.83,1164.19,43405.02,1
2257,95,-1,625,1,1,0,43095.22,581.45,43676.68,1
2257,95,1,625,1,1,0,45924.05,1077.29,47001.34,1
2258,95,-1,625,1,0,0,46003.07,1037.58,47040.65,1
2258,95,1,625,1,0,0,46958.17,882.01,47840.18,1
2259,95,-1,625,1,1,0,46038.79,215.95,46254.74,1
2259,95,1,625,1,1,0,47752.07,1021.39,48773.46,1
2260,95,-1,625,1,0,0,49017.98,750.51,49768.48,1
2260,95,1,625,1,0,0,50319.57,1008.70,51328.27,1
2261,95,-1,625,1,1,0,49267.73,738.21,50005.94,1
2261,95,1,625,1,1,0,51137.43,1026.95,52164.38,1
2262,95,-1,625,1,0,0,51856.51,880.94,52737.45,1
2262,95,1,625,1,0,0,52710.03,1013.47,53723.51,1
2263,95,-1,625,1,1,0,51770.93,595.71,52366.64,1
2263,95,1,625,1,1,0,53958.71,821.87,54780.58,1
2264,95,-1,625,1,0,0,43294.33,887.55,44181.88,1
2264,95,1,625,1,0,0,44386.94,866.96,45253.89,1
2265,95,-1,625,1,1,1,48428.29,1919.53,50347.82,1
2265,95,1,625,1,1,1,50762.77,2100.72,52863.49,1
2266,95,-1,625,1,0,0,45881.83,843.05,46724.89,1
2266,95,1,625,1,0,0,47221.28,822.99,48044.27,1
2267,95,-1,625,1,1,0,45784.12,500.98,46285.10,1
2267,95,1,625,1,1,0,48816.84,1016.86,49833.70,1
2268,95,-1,625,1,0,0,48286.34,998.23,49284.57,1
2268,95,1,625,1,0,0,50699.75,866.45,51566.20,1
2269,95,-1,625,1,1,0,48375.36,400.99,48776.35,1
2269,95,1,625,1,1,0,51198.60,835.92,52034.52,1
2270,95,-1,625,1,0,0,51853.19,962.76,52815.95,1
2270,95,1,625,1,0,0,53572.47,736.67,54309.14,1
2271,95,-1,625,1,1,0,51157.79,575.36,51733.15,1
2271,95,1,625,1,1,0,54079.26,692.00,54771.26,1
2272,95,-1,625,1,0,0,43937.71,972.89,44910.60,1
2272,95,1,625,1,0,0,44900.65,904.55,45805.21,1
2273,95,-1,625,1,1,0,42657.40,600.18,43257.58,1
2273,95,1,625,1,1,0,45735.58,971.13,46706.71,0
2274,95,-1,625,1,0,1,55513.93,2980.25,58494.18,1
2274,95,1,625,1,0,1,55652.35,2925.42,58577.77,1
2275,95,-1,625,1,1,0,46554.51,599.62,47154.13,1
2275,95,1,625,1,1,0,48225.06,1050.08,49275.14,1
2276,95,-1,625,1,0,0,49252.39,820.38,50072.77,1
2276,95,1,625,1,0,0,49783.65,925.00,50708.66,1
2277,95,-1,625,1,1,0,49285.91,406.17,49692.07,1
2277,95,1,625,1,1,0,51056.05,1154.96,52211.01,1
2278,95,-1,625,1,0,0,52310.61,736.36,53046.96,1
2278,95,1,625,1,0,0,53026.10,914.89,53940.99,1
2279,95,-1,625,1,1,0,51490.97,471.46,51962.42,1
2279,95,1,625,1,1,0,54726.12,970.00,55696.12,1
2280,95,-1,625,1,0,0,43586.69,597.13,44183.82,1
2280,95,1,625,1,0,0,44912.06,915.66,45827.72,1
2281,96,-1,630,1,0,0,46680.51,2194.60,48875.11,1
2281,96,1,630,1,0,0,47533.57,2236.67,49770.23,1
2282,96,-1,630,1,1,0,45822.27,1775.17,47597.44,1
2282,96,1,630,1,1,0,48842.33,2333.58,51175.91,1
2283,96,-1,630,1,0,0,49411.12,2087.46,51498.58,1
2283,96,1,630,1,0,0,50054.35,2212.80,52267.15,1
2284,96,-1,630,1,1,0,49314.00,1578.40,50892.41,1
2284,96,1,630,1,1,0,51136.40,2300.46,53436.86,1
2285,96,-1,630,1,0,0,52249.65,2251.44,54501.09,1
2285,96,1,630,1,0,0,53103.48,2122.83,55226.30,1
2286,96,-1,630,1,1,0,51857.21,1579.30,53436.51,1
2286,96,1,630,1,1,0,54493.53,2380.24,56873.77,1
2287,96,-1,630,1,0,0,55434.82,2184.66,57619.49,1
2287,96,1,630,1,0,0,55473.06,2593.28,58066.34,0
2288,96,-1,630,1,1,0,43135.14,1662.78,44797.91,1
2288,96,1,630,1,1,0,45415.52,2291.91,47707.44,1
2289,96,-1,630,1,0,1,55206.33,4405.29,59611.62,1
2289,96,1,630,1,0,1,56263.46,4295.86,60559.32,1
2290,96,-1,630,1,1,0,46630.30,1660.88,48291.18,1
2290,96,1,630,1,1,0,48912.38,2195.42,51107.80,1
2291,96,-1,630,1,0,0,49285.65,2099.33,51384.99,1
2291,96,1,630,1,0,0,51159.35,2152.34,53311.69,1
2292,96,-1,630,1,1,0,49200.30,1814.27,51014.57,1
2292,96,1,630,1,1,0,51939.11,2238.94,54178.05,1
2293,96,-1,630,1,0,0,52514.89,2199.72,54714.61,1
2293,96,1,630,1,0,0,53518.77,2275.84,55794.62,1
2294,96,-1,630,1,1,0,51853.44,1723.33,53576.77,1
2294,96,1,630,1,1,0,53974.66,2394.91,56369.57,0
2295,96,-1,630,1,0,0,55309.69,2137.20,57446.89,1
2295,96,1,630,1,0,0,56116.16,2138.01,58254.17,1
2296,96,-1,630,1,1,0,42969.26,1579.45,44548.71,1
2296,96,1,630,1,1,0,45900.72,2222.47,48123.19,1
2297,96,-1,630,1,0,0,46814.19,1906.72,48720.90,1
2297,96,1,630,1,0,0,47113.29,2344.92,49458.21,1
2298,96,-1,630,1,1,1,52091.27,3133.44,55224.71,1
2298,96,1,630,1,1,1,54819.68,3399.57,58219.24,1
2299,96,-1,630,1,0,0,49638.47,2247.69,51886.16,1
2299,96,1,630,1,0,0,50604.59,2153.83,52758.42,0
2300,96,-1,630,1,1,0,49259.42,1700.74,50960.17,1
2300,96,1,630,1,1,0,51942.36,2295.48,54237.84,1
2301,96,-1,630,1,0,0,52312.35,2068.79,54381.14,1
2301,96,1,630,1,0,0,53674.35,2109.45,55783.81,1
2302,96,-1,630,1,1,0,52101.35,1831.73,53933.09,1
2302,96,1,630,1,1,0,54622.81,2124.23,56747.04,1
2303,96,-1,630,1,0,0,55195.41,2112.63,57308.04,1
2303,96,1,630,1,0,0,56977.07,2259.76,59236.84,1
2304,96,-1,630,1,1,0,43580.80,1526.98,45107.78,1
2304,96,1,630,1,1,0,45893.31,2020.20,47913.51,1
2305,97,-1,635,1,1,0,46274.01,687.17,46961.18,1
2305,97,1,635,1,1,0,49133.91,1043.19,50177.10,1
2306,97,-1,635,1,0,0,49741.48,1034.63,50776.12,1
2306,97,1,635,1,0,0,50713.76,799.18,51512.94,1
2307,97,-1,635,1,1,0,49574.42,482.87,50057.29,1
2307,97,1,635,1,1,0,51613.67,1101.95,52715.62,1
2308,97,-1,635,1,0,0,52058.96,837.38,52896.33,1
2308,97,1,635,1,0,0,53113.63,970.04,54083.68,0
2309,97,-1,635,1,1,0,52773.35,566.58,53339.92,1
2309,97,1,635,1,1,0,54845.56,835.21,55680.77,0
2310,97,-1,635,1,0,0,55491.89,857.32,56349.20,1
2310,97,1,635,1,0,0,56960.67,830.27,57790.94,1
2311,97,-1,635,1,1,0,55390.37,463.41,55853.78,1
2311,97,1,635,1,1,0,57520.79,953.04,58473.83,1
2312,97,-1,635,1,0,0,46668.72,832.06,47500.78,1
2312,97,1,635,1,0,0,48273.39,1002.43,49275.83,1
2313,97,-1,635,1,1,1,52245.66,1860.92,54106.58,1
2313,97,1,635,1,1,1,54584.98,2111.23,56696.21,1
2314,97,-1,635,1,0,0,49689.12,1030.78,50719.90,1
2314,97,1,635,1,0,0,50852.91,1015.94,51868.86,1
2315,97,-1,635,1,1,0,49243.59,515.80,49759.39,1
2315,97,1,635,1,1,0,51867.89,969.13,52837.02,1
2316,97,-1,635,1,0,0,53076.32,929.09,54005.41,1
2316,97,1,635,1,0,0,54219.96,1131.66,55351.62,1
2317,97,-1,635,1,1,0,51764.13,466.45,52230.58,1
2317,97,1,635,1,1,0,55115.35,1019.03,56134.38,1
2318,97,-1,635,1,0,0,56160.31,745.95,56906.27,1
2318,97,1,635,1,0,0,56109.48,845.72,56955.21,1
2319,97,-1,635,1,1,0,54957.79,479.09,55436.87,1
2319,97,1,635,1,1,0,57555.31,952.41,58507.72,1
2320,97,-1,635,1,0,0,46958.32,851.32,47809.64,1
2320,97,1,635,1,0,0,48532.18,1214.05,49746.23,1
2321,97,-1,635,1,1,0,46116.81,383.94,46500.74,1
2321,97,1,635,1,1,0,48955.21,924.04,49879.24,1
2322,97,-1,635,1,0,1,57876.62,2900.81,60777.43,1
2322,97,1,635,1,0,1,59072.78,3112.94,62185.72,1
2323,97,-1,635,1,1,0,49174.99,382.49,49557.49,1
2323,97,1,635,1,1,0,51809.25,736.24,52545.49,1
2324,97,-1,635,1,0,0,52589.18,1030.56,53619.74,1
2324,97,1,635,1,0,0,53332.00,1126.06,54458.06,1
2325,97,-1,635,1,1,0,52816.49,431.45,53247.94,1
2325,97,1,635,1,1,0,53974.72,866.84,54841.57,1
2326,97,-1,635,1,0,0,55685.66,883.62,56569.28,1
2326,97,1,635,1,0,0,56792.15,1055.61,57847.76,1
2327,97,-1,635,1,1,0,54609.51,406.59,55016.11,1
2327,97,1,635,1,1,0,57539.21,1254.09,58793.31,1
2328,97,-1,635,1,0,0,46278.75,823.11,47101.85,1
2328,97,1,635,1,0,0,47840.95,678.46,48519.40,0
2329,98,-1,640,1,0,0,38051.45,960.58,39012.03,1
2329,98,1,640,1,0,0,39474.17,785.57,40259.74,1
2330,98,-1,640,1,1,0,37562.86,444.21,38007.07,1
2330,98,1,640,1,1,0,39755.31,1149.02,40904.33,1
2331,98,-1,640,1,0,0,41644.68,757.64,42402.32,1
2331,98,1,640,1,0,0,41212.58,927.49,42140.06,1
2332,98,-1,640,1,1,0,40786.44,588.87,41375.31,1
2332,98,1,640,1,1,0,43268.87,1321.28,44590.15,1
2333,98,-1,640,1,0,0,42828.67,793.35,43622.02,1
2333,98,1,640,1,0,0,45550.43,974.70,46525.14,1
2334,98,-1,640,1,1,0,43428.88,331.58,43760.46,1
2334,98,1,640,1,1,0,45631.92,921.79,46553.71,1
2335,98,-1,640,1,0,0,46636.35,1012.67,47649.02,1
2335,98,1,640,1,0,0,47990.47,1176.32,49166.79,1
2336,98,-1,640,1,1,0,34891.08,338.03,35229.11,1
2336,98,1,640,1,1,0,37176.98,1214.31,38391.30,1
2337,98,-1,640,1,0,1,46527.49,3059.00,49586.49,1
2337,98,1,640,1,0,1,47314.74,3190.54,50505.27,1
2338,98,-1,640,1,1,0,37733.88,583.08,38316.96,1
2338,98,1,640,1,1,0,39398.84,898.10,40296.95,1
2339,98,-1,640,1,0,0,40691.85,1063.62,41755.46,1
2339,98,1,640,1,0,0,41916.08,872.36,42788.44,1
2340,98,-1,640,1,1,0,40282.34,448.06,40730.39,1
2340,98,1,640,1,1,0,43009.61,1043.40,44053.01,1
2341,98,-1,640,1,0,0,44277.03,830.55,45107.58,1
2341,98,1,640,1,0,0,44568.06,957.01,45525.07,0
2342,98,-1,640,1,1,0,43411.37,445.35,43856.72,1
2342,98,1,640,1,1,0,46437.60,977.20,47414.80,1
2343,98,-1,640,1,0,0,45967.27,743.28,46710.54,1
2343,98,1,640,1,0,0,47634.25,1172.75,48806.99,1
2344,98,-1,640,1,1,0,35020.56,462.35,35482.90,1
2344,98,1,640,1,1,0,37118.56,1156.51,38275.07,0
2345,98,-1,640,1,0,0,37955.47,898.49,38853.96,1
2345,98,1,640,1,0,0,38630.95,1052.17,39683.12,1
2346,98,-1,640,1,1,1,43416.78,1850.23,45267.01,1
2346,98,1,640,1,1,1,45788.13,2169.72,47957.85,1
2347,98,-1,640,1,0,0,40540.07,1022.88,41562.95,1
2347,98,1,640,1,0,0,42209.78,1113.47,43323.25,1
2348,98,-1,640,1,1,0,40660.23,314.90,40975.12,1
2348,98,1,640,1,1,0,42903.79,1208.35,44112.14,1
2349,98,-1,640,1,0,0,42892.29,844.94,43737.23,1
2349,98,1,640,1,0,0,44208.90,903.13,45112.03,1
2350,98,-1,640,1,1,0,43011.92,276.59,43288.51,1
2350,98,1,640,1,1,0,46142.90,1000.30,47143.20,1
2351,98,-1,640,1,0,0,46532.33,830.89,47363.21,1
2351,98,1,640,1,0,0,48717.58,820.12,49537.70,1
2352,98,-1,640,1,1,0,35114.04,527.08,35641.12,1
2352,98,1,640,1,1,0,37764.67,1104.34,38869.01,1
2353,99,-1,645,1,1,0,38173.06,589.41,38762.47,1
2353,99,1,645,1,1,0,40415.97,1072.01,41487.98,1
2354,99,-1,645,1,0,0,41431.56,1011.85,42443.41,1
2354,99,1,645,1,0,0,42018.96,806.79,42825.75,1
2355,99,-1,645,1,1,0,40601.27,564.21,41165.48,1
2355,99,1,645,1,1,0,43048.70,1103.83,44152.53,1
2356,99,-1,645,1,0,0,43731.17,882.12,44613.29,1
2356,99,1,645,1,0,0,44911.08,987.76,45898.84,1
2357,99,-1,645,1,1,0,44164.16,493.57,44657.73,1
2357,99,1,645,1,1,0,46373.99,1160.18,47534.17,1
2358,99,-1,645,1,0,0,47019.69,1110.85,48130.54,1
2358,99,1,645,1,0,0,48120.77,920.64,49041.41,1
2359,99,-1,645,1,1,0,46324.10,514.01,46838.11,1
2359,99,1,645,1,1,0,48904.90,861.04,49765.94,1
2360,99,-1,645,1,0,0,39082.23,922.69,40004.92,1
2360,99,1,645,1,0,0,39081.62,1042.53,40124.15,1
2361,99,-1,645,1,1,1,43720.21,2036.67,45756.88,1
2361,99,1,645,1,1,1,46384.12,1975.37,48359.49,1
2362,99,-1,645,1,0,0,41118.29,1002.00,42120.29,1
2362,99,1,645,1,0,0,41461.16,931.41,42392.57,1
2363,99,-1,645,1,1,0,41621.94,124.48,41746.43,1
2363,99,1,645,1,1,0,43708.13,986.73,44694.85,1
2364,99,-1,645,1,0,0,43336.34,918.17,44254.51,1
2364,99,1,645,1,0,0,44635.79,1028.95,45664.73,1
2365,99,-1,645,1,1,0,43480.18,768.15,44248.33,1
2365,99,1,645,1,1,0,46116.61,827.77,46944.37,1
2366,99,-1,645,1,0,0,47206.99,848.64,48055.62,1
2366,99,1,645,1,0,0,47608.64,1088.23,48696.87,1
2367,99,-1,645,1,1,0,46207.04,570.64,46777.67,1
2367,99,1,645,1,1,0,49116.06,791.72,49907.78,1
2368,99,-1,645,1,0,0,38155.51,945.36,39100.87,1
2368,99,1,645,1,0,0,39476.60,1058.54,40535.14,1
2369,99,-1,645,1,1,0,38394.76,491.33,38886.09,1
2369,99,1,645,1,1,0,40942.95,1187.18,42130.13,1
2370,99,-1,645,1,0,1,49425.73,3344.52,52770.25,1
2370,99,1,645,1,0,1,50910.99,2986.71,53897.70,1
2371,99,-1,645,1,1,0,41237.10,615.18,41852.29,1
2371,99,1,645,1,1,0,43328.25,1001.13,44329.39,1
2372,99,-1,645,1,0,0,43632.46,901.22,44533.68,1
2372,99,1,645,1,0,0,45231.85,1131.00,46362.85,1
2373,99,-1,645,1,1,0,43602.51,357.44,43959.95,1
2373,99,1,645,1,1,0,46625.02,1103.22,47728.24,1
2374,99,-1,645,1,0,0,46694.90,749.58,47444.48,1
2374,99,1,645,1,0,0,47882.54,948.09,48830.64,1
2375,99,-1,645,1,1,0,47055.51,338.34,47393.85,1
2375,99,1,645,1,1,0,49053.45,1056.57,50110.02,1
2376,99,-1,645,1,0,0,38795.94,978.47,39774.41,1
2376,99,1,645,1,0,0,39451.36,1143.66,40595.02,1
2377,100,-1,650,1,0,0,41095.10,2129.73,43224.83,1
2377,100,1,650,1,0,0,41800.72,2200.92,44001.64,0
2378,100,-1,650,1,1,0,41187.97,1580.69,42768.66,1
2378,100,1,650,1,1,0,43172.60,2151.70,45324.29,1
2379,100,-1,650,1,0,0,44561.80,2263.29,46825.09,1
2379,100,1,650,1,0,0,45728.69,2256.33,47985.01,1
2380,100,-1,650,1,1,0,43917.43,1450.93,45368.35,1
2380,100,1,650,1,1,0,46452.41,2282.94,48735.35,1
2381,100,-1,650,1,0,0,47238.01,2221.14,49459.15,1
2381,100,1,650,1,0,0,49181.62,2062.74,51244.36,1
2382,100,-1,650,1,1,0,47000.78,1770.72,48771.50,1
2382,100,1,650,1,1,0,49296.06,2313.09,51609.15,1
2383,100,-1,650,1,0,0,50257.00,2256.53,52513.53,1
2383,100,1,650,1,0,0,51374.92,2349.61,53724.53,1
2384,100,-1,650,1,1,0,39092.00,1739.22,40831.21,1
2384,100,1,650,1,1,0,41585.82,2178.01,43763.83,1
2385,100,-1,650,1,0,1,50449.75,4139.46,54589.21,1
2385,100,1,650,1,0,1,50585.25,4278.98,54864.23,1
2386,100,-1,650,1,1,0,41760.10,1616.49,43376.59,1
2386,100,1,650,1,1,0,43668.88,2212.52,45881.40,1
2387,100,-1,650,1,0,0,43877.85,1938.36,45816.21,1
2387,100,1,650,1,0,0,45618.43,2504.59,48123.01,1
2388,100,-1,650,1,1,0,44841.81,1668.46,46510.27,1
2388,100,1,650,1,1,0,46452.11,2333.95,48786.06,1
2389,100,-1,650,1,0,0,47296.38,2277.34,49573.72,1
2389,100,1,650,1,0,0,48402.48,2062.45,50464.92,1
2390,100,-1,650,1,1,0,47405.08,1908.80,49313.88,1
2390,100,1,650,1,1,0,49056.63,2417.50,51474.13,1
2391,100,-1,650,1,0,0,49429.96,2105.99,51535.95,1
2391,100,1,650,1,0,0,50899.48,2159.49,53058.97,1
2392,100,-1,650,1,1,0,38358.59,1823.01,40181.61,1
2392,100,1,650,1,1,0,41133.45,2239.57,43373.02,1
2393,100,-1,650,1,0,0,41065.23,2101.66,43166.89,1
2393,100,1,650,1,0,0,43039.17,2180.79,45219.96,1
2394,100,-1,650,1,1,1,47061.19,3126.57,50187.75,1
2394,100,1,650,1,1,1,49704.10,3768.07,53472.17,1
2395,100,-1,650,1,0,0,44266.12,1911.98,46178.10,1
2395,100,1,650,1,0,0,44615.31,2326.67,46941.98,1
2396,100,-1,650,1,1,0,44011.40,1791.15,45802.55,1
2396,100,1,650,1,1,0,46622.92,2334.04,48956.96,1
2397,100,-1,650,1,0,0,47062.30,2165.00,49227.29,1
2397,100,1,650,1,0,0,48360.13,2089.40,50449.53,1
2398,100,-1,650,1,1,0,47266.43,1714.95,48981.39,1
2398,100,1,650,1,1,0,49496.86,2208.78,51705.64,1
2399,100,-1,650,1,0,0,50351.51,2112.00,52463.52,1
2399,100,1,650,1,0,0,51924.45,2212.19,54136.65,1
2400,100,-1,650,1,1,0,38277.47,1773.57,40051.04,1
2400,100,1,650,1,1,0,41372.17,2073.23,43445.40,1
2401,101,-1,655,1,1,0,41277.63,461.11,41738.75,1
2401,101,1,655,1,1,0,43629.14,830.48,44459.62,1
2402,101,-1,655,1,0,0,44607.95,846.12,45454.08,1
2402,101,1,655,1,0,0,46101.46,935.54,47037.00,1
2403,101,-1,655,1,1,0,44039.07,576.74,44615.81,1
2403,101,1,655,1,1,0,46998.82,1060.03,48058.86,1
2404,101,-1,655,1,0,0,47602.86,948.73,48551.59,1
2404,101,1,655,1,0,0,48585.29,807.35,49392.64,1
2405,101,-1,655,1,1,0,47639.98,600.35,48240.33,1
2405,101,1,655,1,1,0,49506.17,1369.59,50875.76,1
2406,101,-1,655,1,0,0,50452.46,699.48,51151.94,1
2406,101,1,655,1,0,0,52092.96,951.77,53044.73,1
2407,101,-1,655,1,1,0,50779.61,728.44,51508.05,1
2407,101,1,655,1,1,0,52754.18,835.16,53589.34,1
2408,101,-1,655,1,0,0,41672.06,1012.69,42684.74,1
2408,101,1,655,1,0,0,42500.89,1038.69,43539.58,1
2409,101,-1,655,1,1,1,47603.42,1891.43,49494.86,1
2409,101,1,655,1,1,1,49525.21,2234.62,51759.83,1
2410,101,-1,655,1,0,0,44348.35,946.34,45294.70,1
2410,101,1,655,1,0,0,44709.08,861.15,45570.23,1
2411,101,-1,655,1,1,0,44625.87,466.06,45091.93,1
2411,101,1,655,1,1,0,47274.10,1052.87,48326.97,1
2412,101,-1,655,1,0,0,46622.00,782.88,47404.88,1
2412,101,1,655,1,0,0,48498.64,1098.87,49597.51,1
