worker_id,week,arm,at_risk,exit_this_week,hazard_probability,belief_this_week,applications_this_week
search-worker-422,4,planning_prompt,1,0,0.248,0.43,3.68
search-worker-422,5,planning_prompt,1,0,0.264,0.438,3.56
search-worker-422,6,planning_prompt,1,1,0.276,0.446,3.44
search-worker-423,1,belief_planning,1,0,0.231,0.497,5.14
search-worker-423,2,belief_planning,1,0,0.247,0.505,5.02
search-worker-423,3,belief_planning,1,1,0.263,0.513,4.9
search-worker-424,1,control,1,1,0.152,0.352,2.53
search-worker-425,1,belief_info,1,0,0.201,0.483,4.34
search-worker-425,2,belief_info,1,0,0.217,0.491,4.22
search-worker-425,3,belief_info,1,0,0.233,0.499,4.1
search-worker-425,4,belief_info,1,0,0.249,0.507,3.98
search-worker-425,5,belief_info,1,1,0.265,0.515,3.86
search-worker-426,1,planning_prompt,1,0,0.203,0.427,4.62
search-worker-426,2,planning_prompt,1,0,0.219,0.435,4.5
search-worker-426,3,planning_prompt,1,1,0.235,0.443,4.38
search-worker-427,1,belief_planning,1,1,0.234,0.518,5.72
search-worker-428,1,control,1,0,0.155,0.373,3.1
search-worker-428,2,control,1,0,0.171,0.381,2.98
search-worker-428,3,control,1,0,0.187,0.389,2.86
search-worker-428,4,control,1,1,0.203,0.397,2.74
search-worker-429,1,belief_info,1,0,0.204,0.504,4.92
search-worker-429,2,belief_info,1,1,0.22,0.512,4.8
search-worker-430,1,planning_prompt,1,0,0.207,0.448,5.19
search-worker-430,2,planning_prompt,1,0,0.223,0.456,5.07
search-worker-430,3,planning_prompt,1,0,0.239,0.464,4.95
search-worker-430,4,planning_prompt,1,0,0.255,0.472,4.83
search-worker-430,5,planning_prompt,1,0,0.271,0.48,4.71
search-worker-430,6,planning_prompt,1,1,0.287,0.488,4.59
search-worker-431,1,belief_planning,1,0,0.237,0.539,6.29
search-worker-431,2,belief_planning,1,0,0.253,0.547,6.17
search-worker-431,3,belief_planning,1,0,0.269,0.555,6.05
search-worker-431,4,belief_planning,1,1,0.285,0.563,5.93
search-worker-432,1,control,1,1,0.17,0.382,3.08
search-worker-433,1,belief_info,1,0,0.219,0.513,4.89
search-worker-433,2,belief_info,1,0,0.235,0.521,4.77
search-worker-433,3,belief_info,1,0,0.247,0.529,4.65
search-worker-433,4,belief_info,1,0,0.259,0.537,4.53
search-worker-433,5,belief_info,1,1,0.271,0.545,4.41
search-worker-434,1,planning_prompt,1,0,0.222,0.457,5.17
search-worker-434,2,planning_prompt,1,0,0.238,0.465,5.05
search-worker-434,3,planning_prompt,1,1,0.25,0.473,4.93
search-worker-435,1,belief_planning,1,1,0.253,0.548,6.27
search-worker-436,1,control,1,0,0.173,0.403,3.65
search-worker-436,2,control,1,0,0.189,0.411,3.53
search-worker-436,3,control,1,0,0.205,0.419,3.41
search-worker-436,4,control,1,1,0.217,0.427,3.29
search-worker-437,1,belief_info,1,0,0.222,0.534,5.47
search-worker-437,2,belief_info,1,1,0.238,0.542,5.35
search-worker-438,1,planning_prompt,1,0,0.225,0.478,5.74
search-worker-438,2,planning_prompt,1,0,0.241,0.486,5.62
search-worker-438,3,planning_prompt,1,0,0.257,0.494,5.5
search-worker-438,4,planning_prompt,1,0,0.269,0.502,5.38
search-worker-438,5,planning_prompt,1,0,0.281,0.51,5.26
search-worker-438,6,planning_prompt,1,1,0.293,0.518,5.14
search-worker-439,1,belief_planning,1,0,0.256,0.57,6.85
search-worker-439,2,belief_planning,1,0,0.272,0.578,6.73
search-worker-439,3,belief_planning,1,0,0.288,0.586,6.61
search-worker-439,4,belief_planning,1,1,0.3,0.594,6.49
search-worker-440,1,control,1,0,0.132,0.244,1.98
search-worker-440,2,control,1,1,0.148,0.253,1.86
search-worker-441,1,belief_info,1,0,0.182,0.375,3.8
search-worker-441,2,belief_info,1,0,0.198,0.383,3.68
search-worker-441,3,belief_info,1,0,0.214,0.391,3.56
search-worker-441,4,belief_info,1,0,0.23,0.399,3.44
search-worker-441,5,belief_info,1,1,0.242,0.407,3.32
search-worker-442,1,planning_prompt,1,0,0.184,0.319,4.07
search-worker-442,2,planning_prompt,1,0,0.2,0.327,3.95
search-worker-442,3,planning_prompt,1,1,0.216,0.335,3.83
search-worker-443,1,belief_planning,1,1,0.215,0.411,5.17
search-worker-444,1,control,1,0,0.134,0.254,2.55
search-worker-444,2,control,1,0,0.15,0.262,2.43
search-worker-444,3,control,1,0,0.166,0.27,2.31
search-worker-444,4,control,1,0,0.182,0.278,2.19
search-worker-444,5,control,1,1,0.198,0.286,2.07
search-worker-445,1,belief_info,1,0,0.183,0.384,4.37
search-worker-445,2,belief_info,1,0,0.199,0.392,4.25
search-worker-445,3,belief_info,1,1,0.215,0.4,4.13
search-worker-446,1,planning_prompt,1,0,0.186,0.329,4.64
search-worker-446,2,planning_prompt,1,0,0.202,0.337,4.52
search-worker-446,3,planning_prompt,1,0,0.218,0.345,4.4
search-worker-446,4,planning_prompt,1,0,0.234,0.353,4.28
search-worker-446,5,planning_prompt,1,0,0.25,0.361,4.16
search-worker-446,6,planning_prompt,1,1,0.262,0.369,4.04
search-worker-447,1,belief_planning,1,0,0.217,0.42,5.75
search-worker-447,2,belief_planning,1,0,0.233,0.428,5.63
search-worker-447,3,belief_planning,1,0,0.249,0.436,5.51
search-worker-447,4,belief_planning,1,1,0.265,0.444,5.39
search-worker-448,1,control,1,0,0.148,0.282,2.73
search-worker-448,2,control,1,1,0.164,0.29,2.6
search-worker-449,1,belief_info,1,0,0.197,0.412,4.54
search-worker-449,2,belief_info,1,0,0.213,0.42,4.42
search-worker-449,3,belief_info,1,0,0.229,0.428,4.3
search-worker-449,4,belief_info,1,0,0.245,0.436,4.18
search-worker-449,5,belief_info,1,0,0.261,0.444,4.06
search-worker-449,6,belief_info,1,1,0.277,0.452,3.94
search-worker-450,1,planning_prompt,1,0,0.199,0.357,4.81
search-worker-450,2,planning_prompt,1,0,0.215,0.365,4.69
search-worker-450,3,planning_prompt,1,1,0.231,0.373,4.57
search-worker-451,1,belief_planning,1,1,0.23,0.448,5.92
search-worker-452,1,control,1,0,0.151,0.303,3.3
search-worker-452,2,control,1,0,0.167,0.311,3.18
search-worker-452,3,control,1,0,0.183,0.319,3.06
search-worker-452,4,control,1,0,0.199,0.327,2.94
search-worker-452,5,control,1,1,0.215,0.335,2.82
search-worker-453,1,belief_info,1,0,0.2,0.434,5.12
search-worker-453,2,belief_info,1,0,0.216,0.442,5.0
search-worker-453,3,belief_info,1,1,0.232,0.45,4.88
search-worker-454,1,planning_prompt,1,1,0.203,0.378,5.39
search-worker-455,1,belief_planning,1,0,0.233,0.469,6.49
search-worker-455,2,belief_planning,1,0,0.249,0.477,6.37
search-worker-455,3,belief_planning,1,0,0.265,0.485,6.25
search-worker-455,4,belief_planning,1,1,0.281,0.493,6.13
search-worker-456,1,control,1,0,0.171,0.312,3.88
search-worker-456,2,control,1,1,0.187,0.32,3.76
search-worker-457,1,belief_info,1,0,0.221,0.443,5.69
search-worker-457,2,belief_info,1,0,0.237,0.451,5.57
search-worker-457,3,belief_info,1,0,0.249,0.459,5.45
search-worker-457,4,belief_info,1,0,0.261,0.467,5.33
search-worker-457,5,belief_info,1,0,0.273,0.475,5.21
search-worker-457,6,belief_info,1,1,0.285,0.483,5.09
search-worker-458,1,planning_prompt,1,0,0.223,0.387,5.97
search-worker-458,2,planning_prompt,1,0,0.239,0.395,5.85
search-worker-458,3,planning_prompt,1,0,0.251,0.403,5.73
search-worker-458,4,planning_prompt,1,1,0.263,0.411,5.61
search-worker-459,1,belief_planning,1,1,0.254,0.478,7.07
search-worker-460,1,control,1,0,0.154,0.333,2.2
search-worker-460,2,control,1,0,0.17,0.341,2.08
search-worker-460,3,control,1,0,0.186,0.349,1.96
search-worker-460,4,control,1,0,0.198,0.357,1.84
search-worker-460,5,control,1,1,0.21,0.365,1.72
search-worker-461,1,belief_info,1,0,0.203,0.464,4.02
search-worker-461,2,belief_info,1,0,0.219,0.472,3.9
search-worker-461,3,belief_info,1,1,0.235,0.48,3.78
search-worker-462,1,planning_prompt,1,1,0.206,0.408,4.29
search-worker-463,1,belief_planning,1,0,0.237,0.499,5.39
search-worker-463,2,belief_planning,1,0,0.253,0.507,5.27
search-worker-463,3,belief_planning,1,0,0.269,0.515,5.15
search-worker-463,4,belief_planning,1,0,0.281,0.523,5.03
search-worker-463,5,belief_planning,1,1,0.293,0.531,4.91
search-worker-464,1,control,1,0,0.152,0.354,2.18
search-worker-464,2,control,1,1,0.168,0.362,2.06
search-worker-465,1,belief_info,1,0,0.201,0.485,3.99
search-worker-465,2,belief_info,1,0,0.217,0.493,3.87
search-worker-465,3,belief_info,1,0,0.233,0.501,3.75
search-worker-465,4,belief_info,1,0,0.249,0.509,3.63
search-worker-465,5,belief_info,1,0,0.261,0.517,3.51
search-worker-465,6,belief_info,1,1,0.273,0.525,3.39
search-worker-466,1,planning_prompt,1,0,0.204,0.429,4.27
search-worker-466,2,planning_prompt,1,0,0.22,0.437,4.15
search-worker-466,3,planning_prompt,1,0,0.236,0.445,4.03
search-worker-466,4,planning_prompt,1,1,0.252,0.453,3.91
search-worker-467,1,belief_planning,1,0,0.234,0.52,5.37
search-worker-467,2,belief_planning,1,1,0.25,0.528,5.25
search-worker-468,1,control,1,0,0.153,0.363,2.75
search-worker-468,2,control,1,0,0.169,0.371,2.63
search-worker-468,3,control,1,0,0.185,0.379,2.51
search-worker-468,4,control,1,0,0.201,0.387,2.39
search-worker-468,5,control,1,1,0.217,0.395,2.27
search-worker-469,1,belief_info,1,0,0.203,0.494,4.57
search-worker-469,2,belief_info,1,0,0.219,0.502,4.45
search-worker-469,3,belief_info,1,1,0.235,0.51,4.33
search-worker-470,1,planning_prompt,1,1,0.205,0.438,4.84
search-worker-471,1,belief_planning,1,0,0.236,0.53,5.95
search-worker-471,2,belief_planning,1,0,0.252,0.538,5.83
search-worker-471,3,belief_planning,1,0,0.268,0.546,5.71
search-worker-471,4,belief_planning,1,0,0.284,0.554,5.58
search-worker-471,5,belief_planning,1,1,0.3,0.562,5.46
search-worker-472,1,control,1,0,0.156,0.385,3.33
search-worker-472,2,control,1,0,0.172,0.393,3.21
search-worker-472,3,control,1,1,0.188,0.401,3.09
search-worker-473,1,belief_info,1,1,0.206,0.515,5.15
search-worker-474,1,planning_prompt,1,0,0.208,0.459,5.42
search-worker-474,2,planning_prompt,1,0,0.224,0.467,5.3
search-worker-474,3,planning_prompt,1,0,0.24,0.475,5.18
search-worker-474,4,planning_prompt,1,1,0.256,0.483,5.06
search-worker-475,1,belief_planning,1,0,0.239,0.551,6.52
search-worker-475,2,belief_planning,1,1,0.255,0.559,6.4
search-worker-476,1,control,1,0,0.16,0.406,3.9
search-worker-476,2,control,1,0,0.176,0.414,3.78
search-worker-476,3,control,1,0,0.192,0.422,3.66
search-worker-476,4,control,1,0,0.208,0.43,3.54
search-worker-476,5,control,1,0,0.224,0.438,3.42
search-worker-476,6,control,1,1,0.24,0.446,3.3
search-worker-477,1,belief_info,1,0,0.209,0.536,5.72
search-worker-477,2,belief_info,1,0,0.225,0.544,5.6
search-worker-477,3,belief_info,1,1,0.241,0.552,5.48
search-worker-478,1,planning_prompt,1,1,0.211,0.481,5.99
search-worker-479,1,belief_planning,1,0,0.242,0.572,7.1
search-worker-479,2,belief_planning,1,0,0.258,0.58,6.98
search-worker-479,3,belief_planning,1,0,0.274,0.588,6.86
search-worker-479,4,belief_planning,1,0,0.29,0.596,6.74
search-worker-479,5,belief_planning,1,1,0.306,0.604,6.62
search-worker-480,1,control,1,0,0.147,0.242,1.82
search-worker-480,2,control,1,0,0.163,0.25,1.71
search-worker-480,3,control,1,1,0.175,0.258,1.58
search-worker-481,1,belief_info,1,1,0.196,0.372,3.64
search-worker-482,1,planning_prompt,1,0,0.199,0.317,3.92
search-worker-482,2,planning_prompt,1,0,0.215,0.325,3.79
search-worker-482,3,planning_prompt,1,0,0.227,0.333,3.67
search-worker-482,4,planning_prompt,1,1,0.239,0.341,3.56
search-worker-483,1,belief_planning,1,0,0.23,0.408,5.02
search-worker-483,2,belief_planning,1,1,0.246,0.416,4.9
search-worker-484,1,control,1,0,0.15,0.263,2.4
search-worker-484,2,control,1,0,0.166,0.271,2.28
search-worker-484,3,control,1,0,0.182,0.279,2.16
search-worker-484,4,control,1,0,0.194,0.287,2.04
search-worker-484,5,control,1,0,0.206,0.295,1.92
search-worker-484,6,control,1,1,0.218,0.303,1.8
search-worker-485,1,belief_info,1,0,0.199,0.394,4.22
search-worker-485,2,belief_info,1,0,0.215,0.402,4.1
search-worker-485,3,belief_info,1,0,0.231,0.41,3.98
search-worker-485,4,belief_info,1,1,0.243,0.418,3.86
search-worker-486,1,planning_prompt,1,0,0.202,0.338,4.49
search-worker-486,2,planning_prompt,1,1,0.218,0.346,4.37
search-worker-487,1,belief_planning,1,0,0.233,0.429,5.59
search-worker-487,2,belief_planning,1,0,0.249,0.437,5.47
search-worker-487,3,belief_planning,1,0,0.265,0.445,5.35
search-worker-487,4,belief_planning,1,0,0.277,0.453,5.23
search-worker-487,5,belief_planning,1,1,0.289,0.461,5.11
search-worker-488,1,control,1,0,0.153,0.284,2.98
search-worker-488,2,control,1,0,0.169,0.292,2.86
search-worker-488,3,control,1,1,0.185,0.3,2.74
search-worker-489,1,belief_info,1,1,0.203,0.415,4.79
search-worker-490,1,planning_prompt,1,0,0.205,0.359,5.07
search-worker-490,2,planning_prompt,1,0,0.221,0.367,4.95
search-worker-490,3,planning_prompt,1,0,0.237,0.375,4.83
search-worker-490,4,planning_prompt,1,0,0.253,0.383,4.71
search-worker-490,5,planning_prompt,1,1,0.265,0.391,4.59
search-worker-491,1,belief_planning,1,0,0.236,0.45,6.17
search-worker-491,2,belief_planning,1,1,0.252,0.458,6.05
search-worker-492,1,control,1,0,0.155,0.293,3.55
search-worker-492,2,control,1,0,0.171,0.301,3.43
search-worker-492,3,control,1,0,0.187,0.309,3.31
search-worker-492,4,control,1,0,0.203,0.317,3.19
search-worker-492,5,control,1,0,0.219,0.325,3.07
search-worker-492,6,control,1,1,0.231,0.333,2.95
search-worker-493,1,belief_info,1,0,0.204,0.424,5.37
search-worker-493,2,belief_info,1,0,0.22,0.432,5.25
search-worker-493,3,belief_info,1,0,0.236,0.44,5.13
search-worker-493,4,belief_info,1,1,0.252,0.448,5.01
search-worker-494,1,planning_prompt,1,0,0.207,0.368,5.64
search-worker-494,2,planning_prompt,1,1,0.223,0.376,5.52
search-worker-495,1,belief_planning,1,0,0.237,0.459,6.74
search-worker-495,2,belief_planning,1,0,0.253,0.467,6.62
search-worker-495,3,belief_planning,1,0,0.269,0.475,6.5
search-worker-495,4,belief_planning,1,0,0.285,0.483,6.38
search-worker-495,5,belief_planning,1,1,0.301,0.491,6.26
search-worker-496,1,control,1,0,0.152,0.314,3.53
search-worker-496,2,control,1,0,0.168,0.322,3.41
search-worker-496,3,control,1,1,0.184,0.33,3.29
search-worker-497,1,belief_info,1,1,0.202,0.445,5.34
search-worker-498,1,planning_prompt,1,0,0.204,0.389,5.62
search-worker-498,2,planning_prompt,1,0,0.22,0.397,5.5
search-worker-498,3,planning_prompt,1,0,0.236,0.405,5.38
search-worker-498,4,planning_prompt,1,0,0.252,0.413,5.26
search-worker-498,5,planning_prompt,1,1,0.268,0.421,5.14
search-worker-499,1,belief_planning,1,0,0.235,0.48,6.72
search-worker-499,2,belief_planning,1,0,0.251,0.488,6.6
search-worker-499,3,belief_planning,1,1,0.267,0.496,6.48
search-worker-500,1,control,1,0,0.135,0.335,1.85
search-worker-500,2,control,1,0,0.151,0.343,1.73
search-worker-500,3,control,1,0,0.167,0.351,1.61
search-worker-500,4,control,1,0,0.183,0.359,1.49
search-worker-500,5,control,1,0,0.199,0.367,1.37
search-worker-500,6,control,1,1,0.215,0.375,1.25
search-worker-501,1,belief_info,1,0,0.185,0.466,3.67
search-worker-501,2,belief_info,1,0,0.201,0.474,3.55
search-worker-501,3,belief_info,1,0,0.217,0.482,3.43
search-worker-501,4,belief_info,1,1,0.233,0.49,3.31
search-worker-502,1,planning_prompt,1,0,0.187,0.41,3.94
search-worker-502,2,planning_prompt,1,1,0.203,0.418,3.82
search-worker-503,1,belief_planning,1,0,0.218,0.502,5.05
search-worker-503,2,belief_planning,1,0,0.234,0.51,4.93
search-worker-503,3,belief_planning,1,0,0.25,0.518,4.81
search-worker-503,4,belief_planning,1,0,0.266,0.526,4.69
search-worker-503,5,belief_planning,1,0,0.282,0.534,4.57
search-worker-503,6,belief_planning,1,1,0.298,0.542,4.45
search-worker-504,1,control,1,0,0.156,0.344,2.43
search-worker-504,2,control,1,0,0.172,0.352,2.31
search-worker-504,3,control,1,0,0.184,0.36,2.19
search-worker-504,4,control,1,1,0.196,0.368,2.07
search-worker-505,1,belief_info,1,1,0.205,0.475,4.25
search-worker-506,1,planning_prompt,1,0,0.208,0.419,4.52
search-worker-506,2,planning_prompt,1,0,0.224,0.427,4.4
search-worker-506,3,planning_prompt,1,0,0.236,0.435,4.28
search-worker-506,4,planning_prompt,1,0,0.248,0.443,4.16
search-worker-506,5,planning_prompt,1,1,0.26,0.451,4.04
search-worker-507,1,belief_planning,1,0,0.238,0.511,5.62
search-worker-507,2,belief_planning,1,0,0.254,0.519,5.5
search-worker-507,3,belief_planning,1,1,0.266,0.527,5.38
search-worker-508,1,control,1,1,0.159,0.366,3.0
search-worker-509,1,belief_info,1,0,0.208,0.496,4.82
search-worker-509,2,belief_info,1,0,0.224,0.504,4.7
search-worker-509,3,belief_info,1,0,0.24,0.512,4.58
search-worker-509,4,belief_info,1,1,0.252,0.52,4.46
search-worker-510,1,planning_prompt,1,0,0.211,0.441,5.09
search-worker-510,2,planning_prompt,1,1,0.227,0.449,4.97
search-worker-511,1,belief_planning,1,1,0.242,0.532,6.2
search-worker-512,1,control,1,0,0.172,0.394,3.18
search-worker-512,2,control,1,0,0.188,0.402,3.06
search-worker-512,3,control,1,0,0.204,0.41,2.94
search-worker-512,4,control,1,1,0.22,0.418,2.82
search-worker-513,1,belief_info,1,0,0.222,0.525,4.99
search-worker-513,2,belief_info,1,1,0.238,0.533,4.87
search-worker-514,1,planning_prompt,1,0,0.224,0.469,5.26
search-worker-514,2,planning_prompt,1,0,0.24,0.477,5.14
search-worker-514,3,planning_prompt,1,0,0.256,0.485,5.02
search-worker-514,4,planning_prompt,1,0,0.272,0.493,4.9
search-worker-514,5,planning_prompt,1,1,0.284,0.501,4.79
search-worker-515,1,belief_planning,1,0,0.255,0.56,6.37
search-worker-515,2,belief_planning,1,0,0.271,0.568,6.25
search-worker-515,3,belief_planning,1,1,0.287,0.576,6.13
search-worker-516,1,control,1,1,0.174,0.403,3.75
search-worker-517,1,belief_info,1,0,0.223,0.534,5.57
search-worker-517,2,belief_info,1,0,0.239,0.542,5.45
search-worker-517,3,belief_info,1,0,0.255,0.55,5.33
search-worker-517,4,belief_info,1,0,0.271,0.558,5.21
search-worker-517,5,belief_info,1,1,0.287,0.566,5.09
search-worker-518,1,planning_prompt,1,0,0.226,0.478,5.84
search-worker-518,2,planning_prompt,1,1,0.242,0.486,5.72
search-worker-519,1,belief_planning,1,1,0.257,0.569,6.94
search-worker-520,1,control,1,0,0.133,0.244,2.08
search-worker-520,2,control,1,0,0.149,0.252,1.96
search-worker-520,3,control,1,0,0.165,0.26,1.84
search-worker-520,4,control,1,1,0.181,0.268,1.72
search-worker-521,1,belief_info,1,0,0.183,0.375,3.89
search-worker-521,2,belief_info,1,1,0.199,0.383,3.77
search-worker-522,1,planning_prompt,1,0,0.185,0.319,4.17
search-worker-522,2,planning_prompt,1,0,0.201,0.327,4.05
search-worker-522,3,planning_prompt,1,0,0.217,0.335,3.93
search-worker-522,4,planning_prompt,1,0,0.233,0.343,3.81
search-worker-522,5,planning_prompt,1,0,0.249,0.351,3.69
search-worker-522,6,planning_prompt,1,1,0.265,0.359,3.57
search-worker-523,1,belief_planning,1,0,0.216,0.41,5.27
search-worker-523,2,belief_planning,1,0,0.232,0.418,5.15
search-worker-523,3,belief_planning,1,1,0.248,0.426,5.03
search-worker-524,1,control,1,1,0.137,0.265,2.65
search-worker-525,1,belief_info,1,0,0.186,0.396,4.47
search-worker-525,2,belief_info,1,0,0.202,0.404,4.35
search-worker-525,3,belief_info,1,0,0.218,0.412,4.23
search-worker-525,4,belief_info,1,0,0.234,0.42,4.11
search-worker-525,5,belief_info,1,1,0.25,0.428,3.99
search-worker-526,1,planning_prompt,1,0,0.189,0.34,4.74
search-worker-526,2,planning_prompt,1,0,0.205,0.348,4.62
search-worker-526,3,planning_prompt,1,1,0.221,0.356,4.5
search-worker-527,1,belief_planning,1,1,0.219,0.431,5.84
search-worker-528,1,control,1,0,0.152,0.274,2.63
search-worker-528,2,control,1,0,0.168,0.282,2.51
search-worker-528,3,control,1,0,0.18,0.29,2.39
search-worker-528,4,control,1,1,0.192,0.298,2.27
search-worker-529,1,belief_info,1,0,0.201,0.405,4.44
search-worker-529,2,belief_info,1,1,0.217,0.413,4.32
search-worker-530,1,planning_prompt,1,0,0.204,0.349,4.72
search-worker-530,2,planning_prompt,1,0,0.22,0.357,4.6
search-worker-530,3,planning_prompt,1,0,0.232,0.365,4.48
search-worker-530,4,planning_prompt,1,0,0.244,0.373,4.36
search-worker-530,5,planning_prompt,1,0,0.256,0.381,4.24
search-worker-530,6,planning_prompt,1,1,0.268,0.389,4.12
search-worker-531,1,belief_planning,1,0,0.234,0.44,5.82
search-worker-531,2,belief_planning,1,0,0.25,0.448,5.7
search-worker-531,3,belief_planning,1,0,0.262,0.456,5.58
search-worker-531,4,belief_planning,1,1,0.274,0.464,5.46
search-worker-532,1,control,1,1,0.155,0.295,3.2
search-worker-533,1,belief_info,1,0,0.204,0.426,5.02
search-worker-533,2,belief_info,1,0,0.22,0.434,4.9
search-worker-533,3,belief_info,1,0,0.236,0.442,4.78
search-worker-533,4,belief_info,1,0,0.248,0.45,4.66
search-worker-533,5,belief_info,1,1,0.26,0.458,4.54
search-worker-534,1,planning_prompt,1,0,0.207,0.37,5.29
search-worker-534,2,planning_prompt,1,0,0.223,0.378,5.17
search-worker-534,3,planning_prompt,1,1,0.239,0.386,5.05
search-worker-535,1,belief_planning,1,1,0.238,0.462,6.4
search-worker-536,1,control,1,0,0.158,0.317,3.78
search-worker-536,2,control,1,0,0.174,0.325,3.66
search-worker-536,3,control,1,0,0.19,0.333,3.54
search-worker-536,4,control,1,1,0.206,0.341,3.42
search-worker-537,1,belief_info,1,0,0.207,0.447,5.6
search-worker-537,2,belief_info,1,1,0.223,0.455,5.48
search-worker-538,1,planning_prompt,1,0,0.21,0.392,5.87
search-worker-538,2,planning_prompt,1,0,0.226,0.4,5.75
search-worker-538,3,planning_prompt,1,0,0.242,0.408,5.63
search-worker-538,4,planning_prompt,1,0,0.258,0.415,5.51
search-worker-538,5,planning_prompt,1,0,0.27,0.423,5.39
search-worker-538,6,planning_prompt,1,1,0.282,0.431,5.27
search-worker-539,1,belief_planning,1,0,0.241,0.483,6.97
search-worker-539,2,belief_planning,1,0,0.257,0.491,6.85
search-worker-539,3,belief_planning,1,0,0.273,0.499,6.73
search-worker-539,4,belief_planning,1,1,0.289,0.507,6.61
search-worker-540,1,control,1,0,0.139,0.326,2.1
search-worker-540,2,control,1,1,0.155,0.334,1.98
search-worker-541,1,belief_info,1,0,0.189,0.456,3.92
search-worker-541,2,belief_info,1,0,0.205,0.464,3.8
search-worker-541,3,belief_info,1,0,0.221,0.472,3.68
search-worker-541,4,belief_info,1,0,0.237,0.48,3.56
search-worker-541,5,belief_info,1,1,0.253,0.488,3.44
search-worker-542,1,planning_prompt,1,0,0.191,0.401,4.19
search-worker-542,2,planning_prompt,1,0,0.207,0.409,4.07
search-worker-542,3,planning_prompt,1,1,0.223,0.417,3.95
search-worker-543,1,belief_planning,1,1,0.222,0.492,5.3
search-worker-544,1,control,1,0,0.153,0.354,2.28
search-worker-544,2,control,1,0,0.169,0.362,2.16
search-worker-544,3,control,1,0,0.185,0.37,2.04
search-worker-544,4,control,1,0,0.201,0.378,1.92
search-worker-544,5,control,1,1,0.217,0.386,1.8
search-worker-545,1,belief_info,1,0,0.202,0.484,4.09
search-worker-545,2,belief_info,1,0,0.218,0.492,3.97
search-worker-545,3,belief_info,1,1,0.234,0.5,3.85
search-worker-546,1,planning_prompt,1,1,0.205,0.429,4.37
search-worker-547,1,belief_planning,1,0,0.236,0.52,5.47
search-worker-547,2,belief_planning,1,0,0.252,0.528,5.35
search-worker-547,3,belief_planning,1,0,0.268,0.536,5.23
search-worker-547,4,belief_planning,1,1,0.284,0.544,5.11
search-worker-548,1,control,1,0,0.156,0.375,2.85
search-worker-548,2,control,1,1,0.172,0.383,2.73
search-worker-549,1,belief_info,1,0,0.205,0.506,4.67
search-worker-549,2,belief_info,1,0,0.221,0.514,4.55
search-worker-549,3,belief_info,1,0,0.237,0.522,4.43
search-worker-549,4,belief_info,1,0,0.253,0.53,4.31
search-worker-549,5,belief_info,1,0,0.269,0.538,4.19
search-worker-549,6,belief_info,1,1,0.285,0.546,4.07
search-worker-550,1,planning_prompt,1,0,0.208,0.45,4.94
search-worker-550,2,planning_prompt,1,0,0.224,0.458,4.82
search-worker-550,3,planning_prompt,1,1,0.24,0.466,4.7
search-worker-551,1,belief_planning,1,1,0.239,0.541,6.04
search-worker-552,1,control,1,0,0.176,0.384,3.43
search-worker-552,2,control,1,0,0.192,0.392,3.31
search-worker-552,3,control,1,0,0.204,0.4,3.19
search-worker-552,4,control,1,0,0.216,0.408,3.07
search-worker-552,5,control,1,1,0.228,0.416,2.95
search-worker-553,1,belief_info,1,0,0.226,0.515,5.24
search-worker-553,2,belief_info,1,0,0.242,0.523,5.12
search-worker-553,3,belief_info,1,1,0.254,0.531,5.0
search-worker-554,1,planning_prompt,1,1,0.228,0.459,5.52
search-worker-555,1,belief_planning,1,0,0.259,0.55,6.62
search-worker-555,2,belief_planning,1,0,0.275,0.558,6.5
search-worker-555,3,belief_planning,1,0,0.287,0.566,6.38
search-worker-555,4,belief_planning,1,1,0.299,0.574,6.26
search-worker-556,1,control,1,0,0.18,0.405,4.0
search-worker-556,2,control,1,1,0.196,0.413,3.88
search-worker-557,1,belief_info,1,0,0.229,0.536,5.82
search-worker-557,2,belief_info,1,0,0.245,0.544,5.7
search-worker-557,3,belief_info,1,0,0.261,0.552,5.58
search-worker-557,4,belief_info,1,0,0.273,0.56,5.46
search-worker-557,5,belief_info,1,0,0.285,0.568,5.34
search-worker-557,6,belief_info,1,1,0.297,0.576,5.22
search-worker-558,1,planning_prompt,1,0,0.231,0.48,6.09
search-worker-558,2,planning_prompt,1,0,0.247,0.488,5.97
search-worker-558,3,planning_prompt,1,0,0.263,0.496,5.85
search-worker-558,4,planning_prompt,1,1,0.275,0.504,5.73
search-worker-559,1,belief_planning,1,1,0.262,0.571,7.19
search-worker-560,1,control,1,0,0.134,0.246,1.73
search-worker-560,2,control,1,0,0.15,0.254,1.61
search-worker-560,3,control,1,0,0.166,0.262,1.49
search-worker-560,4,control,1,0,0.182,0.27,1.37
search-worker-560,5,control,1,1,0.194,0.278,1.25
search-worker-561,1,belief_info,1,0,0.183,0.377,3.54
search-worker-561,2,belief_info,1,0,0.199,0.385,3.42
search-worker-561,3,belief_info,1,1,0.215,0.393,3.3
search-worker-562,1,planning_prompt,1,1,0.186,0.321,3.82
search-worker-563,1,belief_planning,1,0,0.216,0.413,4.92
search-worker-563,2,belief_planning,1,0,0.232,0.421,4.8
search-worker-563,3,belief_planning,1,0,0.248,0.429,4.68
search-worker-563,4,belief_planning,1,0,0.264,0.436,4.56
search-worker-563,5,belief_planning,1,1,0.276,0.445,4.44
search-worker-564,1,control,1,0,0.135,0.255,2.3
