earner_id,observed_earnings,counterfactual_earnings_synthetic,tax_kink,lower_marginal_tax_rate,upper_marginal_tax_rate,synthetic_buncher
40192,54581.79,54709.26,50000.0,0.25,0.35,0
40193,43377.4,43299.66,50000.0,0.25,0.35,0
40194,47418.97,47633.66,50000.0,0.25,0.35,0
40195,44309.55,44462.93,50000.0,0.25,0.35,0
40196,38534.79,38556.78,50000.0,0.25,0.35,0
40197,64617.86,64634.45,50000.0,0.25,0.35,0
40198,50078.84,50213.27,50000.0,0.25,0.35,0
40199,48562.94,48322.53,50000.0,0.25,0.35,0
40200,49955.93,49804.71,50000.0,0.25,0.35,0
40201,55927.23,55985.27,50000.0,0.25,0.35,0
40202,36128.46,35991.6,50000.0,0.25,0.35,0
40203,70159.18,70476.04,50000.0,0.25,0.35,0
40204,45024.12,44954.82,50000.0,0.25,0.35,0
40205,70065.91,70221.02,50000.0,0.25,0.35,0
40206,63926.91,64073.99,50000.0,0.25,0.35,0
40207,55140.93,55162.91,50000.0,0.25,0.35,0
40208,72224.52,72445.12,50000.0,0.25,0.35,0
40209,55401.43,55312.42,50000.0,0.25,0.35,0
40210,37762.52,37939.96,50000.0,0.25,0.35,0
40211,37227.12,37186.51,50000.0,0.25,0.35,0
40212,64647.82,64531.67,50000.0,0.25,0.35,0
40213,40267.95,40470.1,50000.0,0.25,0.35,0
40214,63372.57,63297.32,50000.0,0.25,0.35,0
40215,49610.71,50178.17,50000.0,0.25,0.35,1
40216,29955.16,29967.23,50000.0,0.25,0.35,0
40217,54986.42,54796.28,50000.0,0.25,0.35,0
40218,44559.09,44388.44,50000.0,0.25,0.35,0
40219,60118.82,59896.6,50000.0,0.25,0.35,0
40220,83832.63,83890.06,50000.0,0.25,0.35,0
40221,48865.86,54032.81,50000.0,0.25,0.35,1
40222,67983.59,68032.74,50000.0,0.25,0.35,0
40223,78385.91,78202.97,50000.0,0.25,0.35,0
40224,49269.06,55466.64,50000.0,0.25,0.35,1
40225,49932.91,53394.04,50000.0,0.25,0.35,1
40226,49794.12,55103.66,50000.0,0.25,0.35,1
40227,76740.55,76582.63,50000.0,0.25,0.35,0
40228,70315.04,70554.27,50000.0,0.25,0.35,0
40229,46856.02,46678.32,50000.0,0.25,0.35,0
40230,60775.59,60777.95,50000.0,0.25,0.35,0
40231,48956.86,55855.52,50000.0,0.25,0.35,1
40232,38028.12,38048.78,50000.0,0.25,0.35,0
40233,52216.51,52136.18,50000.0,0.25,0.35,0
40234,32639.43,32578.34,50000.0,0.25,0.35,0
40235,41454.92,41650.75,50000.0,0.25,0.35,0
40236,51544.05,51529.37,50000.0,0.25,0.35,0
40237,59234.82,59429.69,50000.0,0.25,0.35,0
40238,43085.6,42994.26,50000.0,0.25,0.35,0
40239,29985.55,30124.44,50000.0,0.25,0.35,0
40240,40725.74,40654.89,50000.0,0.25,0.35,0
40241,49059.84,49251.67,50000.0,0.25,0.35,0
40242,54092.21,54113.12,50000.0,0.25,0.35,0
40243,29125.88,29333.05,50000.0,0.25,0.35,0
40244,32323.1,32244.91,50000.0,0.25,0.35,0
40245,57878.45,57842.92,50000.0,0.25,0.35,0
40246,39336.07,39155.17,50000.0,0.25,0.35,0
40247,53288.57,53161.51,50000.0,0.25,0.35,0
40248,49619.26,55190.06,50000.0,0.25,0.35,1
40249,72919.5,72996.33,50000.0,0.25,0.35,0
40250,62019.4,62245.99,50000.0,0.25,0.35,0
40251,64014.14,64040.71,50000.0,0.25,0.35,0
40252,71695.97,71796.92,50000.0,0.25,0.35,0
40253,49215.37,54609.05,50000.0,0.25,0.35,1
40254,56751.77,57017.52,50000.0,0.25,0.35,0
40255,51131.74,51052.5,50000.0,0.25,0.35,0
40256,32781.94,32655.87,50000.0,0.25,0.35,0
40257,35625.63,35770.14,50000.0,0.25,0.35,0
40258,30272.55,30284.36,50000.0,0.25,0.35,0
40259,49728.59,51279.82,50000.0,0.25,0.35,1
40260,41543.06,41707.57,50000.0,0.25,0.35,0
40261,50027.16,54273.9,50000.0,0.25,0.35,1
40262,26187.37,26488.96,50000.0,0.25,0.35,0
40263,59049.91,59052.59,50000.0,0.25,0.35,0
40264,57787.04,57905.04,50000.0,0.25,0.35,0
40265,64592.11,64544.97,50000.0,0.25,0.35,0
40266,49253.53,49072.34,50000.0,0.25,0.35,0
40267,29990.56,29945.63,50000.0,0.25,0.35,0
40268,49540.7,54792.26,50000.0,0.25,0.35,1
40269,47986.63,48200.7,50000.0,0.25,0.35,0
40270,37775.59,37747.53,50000.0,0.25,0.35,0
40271,44771.26,44719.62,50000.0,0.25,0.35,0
40272,37660.0,37532.09,50000.0,0.25,0.35,0
40273,43088.42,42967.49,50000.0,0.25,0.35,0
40274,63117.27,63195.45,50000.0,0.25,0.35,0
40275,55171.04,55071.9,50000.0,0.25,0.35,0
40276,48430.43,48551.66,50000.0,0.25,0.35,0
40277,65632.54,65685.37,50000.0,0.25,0.35,0
40278,42327.92,42208.01,50000.0,0.25,0.35,0
40279,80392.05,80457.9,50000.0,0.25,0.35,0
40280,34669.5,34813.26,50000.0,0.25,0.35,0
40281,27292.68,27420.47,50000.0,0.25,0.35,0
40282,55227.32,55268.9,50000.0,0.25,0.35,0
40283,90490.11,90321.1,50000.0,0.25,0.35,0
40284,85025.43,85143.85,50000.0,0.25,0.35,0
40285,49182.48,51183.88,50000.0,0.25,0.35,1
40286,49777.58,49700.25,50000.0,0.25,0.35,0
40287,48509.11,48617.1,50000.0,0.25,0.35,0
40288,47619.38,47590.62,50000.0,0.25,0.35,0
40289,43016.28,43019.64,50000.0,0.25,0.35,0
40290,41096.81,40891.97,50000.0,0.25,0.35,0
40291,50028.14,49835.12,50000.0,0.25,0.35,0
40292,67326.87,67423.08,50000.0,0.25,0.35,0
40293,38907.53,38684.62,50000.0,0.25,0.35,0
40294,37505.46,37545.63,50000.0,0.25,0.35,0
40295,43802.23,43894.12,50000.0,0.25,0.35,0
40296,28380.32,28272.24,50000.0,0.25,0.35,0
40297,49945.78,49675.17,50000.0,0.25,0.35,0
40298,45463.75,45422.92,50000.0,0.25,0.35,0
40299,69354.13,69573.04,50000.0,0.25,0.35,0
40300,59325.54,59420.3,50000.0,0.25,0.35,0
40301,47392.16,47433.18,50000.0,0.25,0.35,0
40302,68489.14,68268.64,50000.0,0.25,0.35,0
40303,64499.08,64158.67,50000.0,0.25,0.35,0
40304,65831.05,65872.7,50000.0,0.25,0.35,0
40305,44970.84,45047.38,50000.0,0.25,0.35,0
40306,94735.85,95000.0,50000.0,0.25,0.35,0
40307,63135.98,62966.53,50000.0,0.25,0.35,0
40308,49853.59,54055.62,50000.0,0.25,0.35,1
40309,65101.54,65105.29,50000.0,0.25,0.35,0
40310,56616.42,56837.0,50000.0,0.25,0.35,0
40311,34423.14,34541.47,50000.0,0.25,0.35,0
40312,33361.06,33333.44,50000.0,0.25,0.35,0
40313,48115.66,48289.38,50000.0,0.25,0.35,0
40314,33434.51,33511.84,50000.0,0.25,0.35,0
40315,59204.31,59205.28,50000.0,0.25,0.35,0
40316,45841.96,45698.92,50000.0,0.25,0.35,0
40317,56719.03,56707.61,50000.0,0.25,0.35,0
40318,62590.74,62578.65,50000.0,0.25,0.35,0
40319,37178.76,36951.2,50000.0,0.25,0.35,0
40320,49602.33,52717.65,50000.0,0.25,0.35,1
40321,49475.59,53242.99,50000.0,0.25,0.35,1
40322,45932.26,45977.47,50000.0,0.25,0.35,0
40323,42710.11,42651.2,50000.0,0.25,0.35,0
40324,49401.19,49614.87,50000.0,0.25,0.35,0
40325,77656.95,77678.26,50000.0,0.25,0.35,0
40326,45769.66,45803.22,50000.0,0.25,0.35,0
40327,49694.1,52455.87,50000.0,0.25,0.35,1
40328,49033.97,49010.4,50000.0,0.25,0.35,0
40329,58169.31,57999.77,50000.0,0.25,0.35,0
40330,39322.27,39430.14,50000.0,0.25,0.35,0
40331,59275.08,58966.78,50000.0,0.25,0.35,0
40332,30221.24,30386.23,50000.0,0.25,0.35,0
40333,44338.33,44306.48,50000.0,0.25,0.35,0
40334,49603.46,55989.75,50000.0,0.25,0.35,1
40335,49521.34,51315.5,50000.0,0.25,0.35,1
40336,94945.77,95000.0,50000.0,0.25,0.35,0
40337,46423.4,46295.9,50000.0,0.25,0.35,0
40338,44468.11,44700.1,50000.0,0.25,0.35,0
40339,36363.98,36218.39,50000.0,0.25,0.35,0
40340,76941.75,77058.39,50000.0,0.25,0.35,0
40341,38324.72,38256.11,50000.0,0.25,0.35,0
40342,26462.99,26524.24,50000.0,0.25,0.35,0
40343,67201.32,67144.55,50000.0,0.25,0.35,0
40344,46133.41,46068.73,50000.0,0.25,0.35,0
40345,82624.82,82734.47,50000.0,0.25,0.35,0
40346,38477.19,38383.37,50000.0,0.25,0.35,0
40347,49760.56,49831.96,50000.0,0.25,0.35,0
40348,68249.13,68097.6,50000.0,0.25,0.35,0
40349,44490.74,44621.81,50000.0,0.25,0.35,0
40350,44628.48,44332.17,50000.0,0.25,0.35,0
40351,49894.23,53031.29,50000.0,0.25,0.35,1
40352,48455.57,51657.33,50000.0,0.25,0.35,1
40353,38250.42,38249.43,50000.0,0.25,0.35,0
40354,79271.7,79348.32,50000.0,0.25,0.35,0
40355,47683.27,47851.7,50000.0,0.25,0.35,0
40356,28272.74,28176.44,50000.0,0.25,0.35,0
40357,59313.79,59494.51,50000.0,0.25,0.35,0
40358,41292.9,41322.15,50000.0,0.25,0.35,0
40359,35665.46,35195.1,50000.0,0.25,0.35,0
40360,61943.67,61683.29,50000.0,0.25,0.35,0
40361,85640.29,85623.49,50000.0,0.25,0.35,0
40362,60332.9,60151.25,50000.0,0.25,0.35,0
40363,68282.2,68240.68,50000.0,0.25,0.35,0
40364,28884.62,29039.86,50000.0,0.25,0.35,0
40365,42105.17,42095.28,50000.0,0.25,0.35,0
40366,49302.46,51273.28,50000.0,0.25,0.35,1
40367,45374.54,45445.46,50000.0,0.25,0.35,0
40368,73647.53,73748.85,50000.0,0.25,0.35,0
40369,47311.99,47558.91,50000.0,0.25,0.35,0
40370,46899.47,46858.79,50000.0,0.25,0.35,0
40371,67569.9,67208.72,50000.0,0.25,0.35,0
40372,40997.35,41141.47,50000.0,0.25,0.35,0
40373,34685.61,34522.74,50000.0,0.25,0.35,0
40374,41377.97,41542.09,50000.0,0.25,0.35,0
40375,33579.29,33845.01,50000.0,0.25,0.35,0
40376,40333.55,40365.29,50000.0,0.25,0.35,0
40377,21934.74,22072.64,50000.0,0.25,0.35,0
40378,37046.32,37232.34,50000.0,0.25,0.35,0
40379,36554.76,36532.58,50000.0,0.25,0.35,0
40380,49572.88,49654.9,50000.0,0.25,0.35,0
40381,57858.46,58006.04,50000.0,0.25,0.35,0
40382,49549.19,52310.3,50000.0,0.25,0.35,1
40383,43626.33,43714.43,50000.0,0.25,0.35,0
40384,65018.95,65247.84,50000.0,0.25,0.35,0
40385,37166.19,37514.03,50000.0,0.25,0.35,0
40386,69190.24,69262.69,50000.0,0.25,0.35,0
40387,61796.94,61929.66,50000.0,0.25,0.35,0
40388,49161.2,52477.74,50000.0,0.25,0.35,1
40389,61175.52,60771.49,50000.0,0.25,0.35,0
40390,65348.95,65507.98,50000.0,0.25,0.35,0
40391,69346.41,69598.95,50000.0,0.25,0.35,0
40392,38336.13,38511.72,50000.0,0.25,0.35,0
40393,32071.68,32129.35,50000.0,0.25,0.35,0
40394,65574.55,65503.51,50000.0,0.25,0.35,0
40395,38475.74,38232.78,50000.0,0.25,0.35,0
40396,50726.62,50803.31,50000.0,0.25,0.35,0
40397,62487.15,62450.74,50000.0,0.25,0.35,0
40398,40290.24,40300.73,50000.0,0.25,0.35,0
40399,32097.44,32512.11,50000.0,0.25,0.35,0
40400,70338.37,70430.09,50000.0,0.25,0.35,0
40401,49773.0,53983.96,50000.0,0.25,0.35,1
40402,55268.78,55368.36,50000.0,0.25,0.35,0
40403,81298.16,81285.64,50000.0,0.25,0.35,0
40404,36769.98,36685.99,50000.0,0.25,0.35,0
40405,49217.84,49196.12,50000.0,0.25,0.35,0
40406,48937.72,50172.99,50000.0,0.25,0.35,1
40407,48754.96,48925.42,50000.0,0.25,0.35,0
40408,49414.42,50350.4,50000.0,0.25,0.35,1
40409,42906.07,42915.01,50000.0,0.25,0.35,0
40410,78728.66,78439.68,50000.0,0.25,0.35,0
40411,56536.93,56749.04,50000.0,0.25,0.35,0
40412,58762.02,58658.8,50000.0,0.25,0.35,0
40413,29585.49,29804.23,50000.0,0.25,0.35,0
40414,47487.52,47376.78,50000.0,0.25,0.35,0
40415,55495.66,55609.72,50000.0,0.25,0.35,0
40416,57259.64,57204.89,50000.0,0.25,0.35,0
40417,39581.47,39920.45,50000.0,0.25,0.35,0
40418,40057.91,39991.22,50000.0,0.25,0.35,0
40419,58489.37,58820.73,50000.0,0.25,0.35,0
40420,31216.6,31188.92,50000.0,0.25,0.35,0
40421,44765.0,44840.63,50000.0,0.25,0.35,0
40422,45071.78,44956.11,50000.0,0.25,0.35,0
40423,25997.97,25767.67,50000.0,0.25,0.35,0
40424,76351.33,76348.39,50000.0,0.25,0.35,0
40425,49423.07,55403.31,50000.0,0.25,0.35,1
40426,48810.57,52440.86,50000.0,0.25,0.35,1
40427,59069.61,58985.08,50000.0,0.25,0.35,0
40428,56716.64,56785.35,50000.0,0.25,0.35,0
40429,57490.63,57678.48,50000.0,0.25,0.35,0
40430,63350.51,63394.71,50000.0,0.25,0.35,0
40431,40619.32,40278.42,50000.0,0.25,0.35,0
40432,35105.88,35220.77,50000.0,0.25,0.35,0
40433,46330.65,46284.18,50000.0,0.25,0.35,0
40434,61004.83,61139.38,50000.0,0.25,0.35,0
40435,38782.13,39003.1,50000.0,0.25,0.35,0
40436,39319.3,39218.43,50000.0,0.25,0.35,0
40437,32986.48,32845.34,50000.0,0.25,0.35,0
40438,63637.52,63568.1,50000.0,0.25,0.35,0
40439,48411.05,48471.52,50000.0,0.25,0.35,0
40440,38821.11,38656.94,50000.0,0.25,0.35,0
40441,49609.69,49618.87,50000.0,0.25,0.35,0
40442,36532.13,36412.69,50000.0,0.25,0.35,0
40443,63233.9,63282.14,50000.0,0.25,0.35,0
40444,57190.58,57133.3,50000.0,0.25,0.35,0
40445,49774.19,50165.06,50000.0,0.25,0.35,1
40446,49876.31,57093.09,50000.0,0.25,0.35,1
40447,49868.29,55638.36,50000.0,0.25,0.35,1
40448,48833.19,50491.11,50000.0,0.25,0.35,1
40449,64804.57,64979.16,50000.0,0.25,0.35,0
40450,53935.13,53455.88,50000.0,0.25,0.35,0
40451,38179.84,38260.1,50000.0,0.25,0.35,0
40452,67524.7,67400.23,50000.0,0.25,0.35,0
40453,56286.72,55992.45,50000.0,0.25,0.35,0
40454,44567.96,44748.51,50000.0,0.25,0.35,0
40455,69911.28,69816.77,50000.0,0.25,0.35,0
40456,36499.97,36391.33,50000.0,0.25,0.35,0
40457,59598.07,59479.63,50000.0,0.25,0.35,0
40458,55881.54,55897.11,50000.0,0.25,0.35,0
40459,44358.04,44247.12,50000.0,0.25,0.35,0
40460,94885.43,95000.0,50000.0,0.25,0.35,0
40461,77733.65,77896.83,50000.0,0.25,0.35,0
40462,31576.88,31853.45,50000.0,0.25,0.35,0
40463,70171.29,69852.58,50000.0,0.25,0.35,0
40464,45644.68,45722.53,50000.0,0.25,0.35,0
40465,53079.7,53278.59,50000.0,0.25,0.35,0
40466,40638.04,40753.15,50000.0,0.25,0.35,0
40467,77376.24,77494.37,50000.0,0.25,0.35,0
40468,63818.55,63770.81,50000.0,0.25,0.35,0
40469,82982.53,82982.62,50000.0,0.25,0.35,0
40470,45869.36,45683.01,50000.0,0.25,0.35,0
40471,36518.18,36819.12,50000.0,0.25,0.35,0
40472,49647.99,53633.21,50000.0,0.25,0.35,1
40473,67255.35,67390.52,50000.0,0.25,0.35,0
40474,55139.15,55185.34,50000.0,0.25,0.35,0
40475,67120.04,67007.23,50000.0,0.25,0.35,0
40476,59756.27,59812.74,50000.0,0.25,0.35,0
40477,59071.32,58904.59,50000.0,0.25,0.35,0
40478,65463.32,65461.23,50000.0,0.25,0.35,0
40479,39637.36,39736.98,50000.0,0.25,0.35,0
40480,29900.25,30047.94,50000.0,0.25,0.35,0
40481,56856.74,57101.23,50000.0,0.25,0.35,0
40482,41534.05,41505.39,50000.0,0.25,0.35,0
40483,38367.13,38473.79,50000.0,0.25,0.35,0
40484,46358.22,46408.28,50000.0,0.25,0.35,0
40485,39897.35,39832.83,50000.0,0.25,0.35,0
40486,63111.46,63048.02,50000.0,0.25,0.35,0
40487,41225.06,41092.4,50000.0,0.25,0.35,0
40488,60103.6,59956.52,50000.0,0.25,0.35,0
40489,39427.66,39530.71,50000.0,0.25,0.35,0
40490,43507.48,43306.72,50000.0,0.25,0.35,0
40491,38772.58,38862.37,50000.0,0.25,0.35,0
40492,45663.2,45594.86,50000.0,0.25,0.35,0
40493,45712.63,45770.39,50000.0,0.25,0.35,0
40494,49891.05,52622.85,50000.0,0.25,0.35,1
40495,38540.17,38481.71,50000.0,0.25,0.35,0
40496,60792.03,60890.79,50000.0,0.25,0.35,0
40497,58060.11,58146.4,50000.0,0.25,0.35,0
40498,36872.23,36908.35,50000.0,0.25,0.35,0
40499,60927.84,60868.06,50000.0,0.25,0.35,0
40500,29466.46,29444.89,50000.0,0.25,0.35,0
40501,36945.87,36926.79,50000.0,0.25,0.35,0
40502,42336.06,42313.08,50000.0,0.25,0.35,0
40503,38224.01,38348.58,50000.0,0.25,0.35,0
40504,46821.94,47002.74,50000.0,0.25,0.35,0
40505,58749.96,58830.32,50000.0,0.25,0.35,0
40506,38220.85,38280.38,50000.0,0.25,0.35,0
40507,48913.78,52748.96,50000.0,0.25,0.35,1
40508,73934.09,73921.42,50000.0,0.25,0.35,0
40509,62248.42,62269.02,50000.0,0.25,0.35,0
40510,40973.37,40967.01,50000.0,0.25,0.35,0
40511,58577.42,58337.33,50000.0,0.25,0.35,0
40512,53376.6,53516.96,50000.0,0.25,0.35,0
40513,42946.55,42654.11,50000.0,0.25,0.35,0
40514,45513.79,45398.44,50000.0,0.25,0.35,0
40515,40044.77,39967.81,50000.0,0.25,0.35,0
40516,36931.77,36948.42,50000.0,0.25,0.35,0
40517,46256.8,46072.47,50000.0,0.25,0.35,0
40518,35356.39,35302.99,50000.0,0.25,0.35,0
40519,42060.33,41883.87,50000.0,0.25,0.35,0
40520,49670.68,52170.33,50000.0,0.25,0.35,1
40521,48679.36,48606.83,50000.0,0.25,0.35,0
40522,23151.67,23182.29,50000.0,0.25,0.35,0
40523,78361.83,78265.8,50000.0,0.25,0.35,0
40524,71632.29,71486.23,50000.0,0.25,0.35,0
40525,68414.0,68486.93,50000.0,0.25,0.35,0
40526,54422.19,54624.07,50000.0,0.25,0.35,0
40527,37909.31,37868.5,50000.0,0.25,0.35,0
40528,67133.09,67175.11,50000.0,0.25,0.35,0
40529,65979.5,66310.33,50000.0,0.25,0.35,0
40530,78960.92,79041.78,50000.0,0.25,0.35,0
40531,49463.94,51596.96,50000.0,0.25,0.35,1
40532,43437.15,43461.16,50000.0,0.25,0.35,0
40533,46670.42,46618.54,50000.0,0.25,0.35,0
40534,44302.89,44076.42,50000.0,0.25,0.35,0
40535,31741.82,32048.22,50000.0,0.25,0.35,0
40536,47540.71,47752.49,50000.0,0.25,0.35,0
40537,33583.41,33449.66,50000.0,0.25,0.35,0
40538,52756.02,52672.38,50000.0,0.25,0.35,0
40539,75961.82,75981.63,50000.0,0.25,0.35,0
40540,42449.71,42457.24,50000.0,0.25,0.35,0
40541,44119.83,44060.85,50000.0,0.25,0.35,0
40542,60452.01,60265.99,50000.0,0.25,0.35,0
40543,43808.42,43781.05,50000.0,0.25,0.35,0
40544,45518.57,45615.64,50000.0,0.25,0.35,0
40545,44419.4,44371.97,50000.0,0.25,0.35,0
40546,56689.8,56357.97,50000.0,0.25,0.35,0
40547,64972.36,65063.25,50000.0,0.25,0.35,0
40548,46817.12,46788.66,50000.0,0.25,0.35,0
40549,56126.45,56095.67,50000.0,0.25,0.35,0
40550,59612.73,59624.13,50000.0,0.25,0.35,0
40551,34168.05,34235.71,50000.0,0.25,0.35,0
40552,33956.01,34125.69,50000.0,0.25,0.35,0
40553,49798.41,53224.86,50000.0,0.25,0.35,1
40554,54412.07,54350.34,50000.0,0.25,0.35,0
40555,62537.33,62415.69,50000.0,0.25,0.35,0
40556,31386.32,31271.63,50000.0,0.25,0.35,0
40557,49761.53,50067.89,50000.0,0.25,0.35,1
40558,56884.57,56814.82,50000.0,0.25,0.35,0
40559,72072.64,72003.78,50000.0,0.25,0.35,0
40560,39651.46,39563.11,50000.0,0.25,0.35,0
40561,41283.54,41150.26,50000.0,0.25,0.35,0
40562,71056.92,71268.72,50000.0,0.25,0.35,0
40563,35383.44,35627.11,50000.0,0.25,0.35,0
40564,46327.02,46304.49,50000.0,0.25,0.35,0
40565,42782.85,42842.54,50000.0,0.25,0.35,0
40566,32817.4,33006.5,50000.0,0.25,0.35,0
40567,37015.94,36955.14,50000.0,0.25,0.35,0
40568,38737.1,38767.93,50000.0,0.25,0.35,0
40569,49988.67,51028.57,50000.0,0.25,0.35,1
40570,71544.61,71457.76,50000.0,0.25,0.35,0
40571,42887.54,42813.34,50000.0,0.25,0.35,0
40572,39364.19,39194.14,50000.0,0.25,0.35,0
40573,57534.16,57524.17,50000.0,0.25,0.35,0
40574,39813.16,39829.43,50000.0,0.25,0.35,0
40575,95000.0,95000.0,50000.0,0.25,0.35,0
40576,66677.71,66767.5,50000.0,0.25,0.35,0
40577,31106.42,31092.44,50000.0,0.25,0.35,0
40578,40595.64,40412.42,50000.0,0.25,0.35,0
40579,40313.05,40381.38,50000.0,0.25,0.35,0
40580,49611.42,49497.83,50000.0,0.25,0.35,0
40581,31763.64,31657.86,50000.0,0.25,0.35,0
40582,62608.57,62787.24,50000.0,0.25,0.35,0
40583,38383.45,38306.83,50000.0,0.25,0.35,0
40584,37270.74,37261.41,50000.0,0.25,0.35,0
40585,57088.83,56983.29,50000.0,0.25,0.35,0
40586,47854.17,47964.45,50000.0,0.25,0.35,0
40587,49665.79,51981.64,50000.0,0.25,0.35,1
40588,71583.63,71619.82,50000.0,0.25,0.35,0
40589,40859.74,40775.97,50000.0,0.25,0.35,0
40590,78412.84,78392.9,50000.0,0.25,0.35,0
40591,57757.08,57842.24,50000.0,0.25,0.35,0
40592,49911.58,50257.91,50000.0,0.25,0.35,1
40593,63019.39,63303.09,50000.0,0.25,0.35,0
40594,66921.45,66981.42,50000.0,0.25,0.35,0
40595,49636.07,49653.41,50000.0,0.25,0.35,0
40596,51058.8,51457.34,50000.0,0.25,0.35,0
40597,57535.26,57455.23,50000.0,0.25,0.35,0
40598,42139.64,42136.21,50000.0,0.25,0.35,0
40599,46406.31,46406.06,50000.0,0.25,0.35,0
40600,59646.21,59528.39,50000.0,0.25,0.35,0
40601,49450.59,55142.95,50000.0,0.25,0.35,1
40602,61034.45,60623.07,50000.0,0.25,0.35,0
40603,32083.51,31879.43,50000.0,0.25,0.35,0
40604,66772.17,67128.86,50000.0,0.25,0.35,0
40605,65591.51,65968.87,50000.0,0.25,0.35,0
40606,40624.28,40922.04,50000.0,0.25,0.35,0
40607,59451.57,59226.79,50000.0,0.25,0.35,0
40608,47190.05,46938.27,50000.0,0.25,0.35,0
40609,62599.95,62887.38,50000.0,0.25,0.35,0
40610,76693.65,76705.36,50000.0,0.25,0.35,0
40611,35106.32,35336.92,50000.0,0.25,0.35,0
40612,45640.72,45582.29,50000.0,0.25,0.35,0
40613,49351.28,56367.38,50000.0,0.25,0.35,1
40614,68444.1,68605.32,50000.0,0.25,0.35,0
40615,56750.7,56919.75,50000.0,0.25,0.35,0
40616,31389.83,31411.72,50000.0,0.25,0.35,0
40617,45164.55,45186.75,50000.0,0.25,0.35,0
40618,53172.55,53206.21,50000.0,0.25,0.35,0
40619,71569.2,71260.83,50000.0,0.25,0.35,0
40620,49504.4,52948.46,50000.0,0.25,0.35,1
40621,77592.51,77363.91,50000.0,0.25,0.35,0
40622,62358.88,62334.02,50000.0,0.25,0.35,0
40623,30716.77,30794.24,50000.0,0.25,0.35,0
40624,49595.75,51174.49,50000.0,0.25,0.35,1
40625,51848.98,51750.14,50000.0,0.25,0.35,0
40626,66368.84,66715.8,50000.0,0.25,0.35,0
40627,94607.74,94291.24,50000.0,0.25,0.35,0
40628,66027.15,66169.96,50000.0,0.25,0.35,0
40629,41417.47,41393.79,50000.0,0.25,0.35,0
40630,40025.99,40255.63,50000.0,0.25,0.35,0
40631,49516.52,50780.75,50000.0,0.25,0.35,1
40632,53808.29,53925.66,50000.0,0.25,0.35,0
40633,60160.0,60290.76,50000.0,0.25,0.35,0
40634,49696.34,50847.5,50000.0,0.25,0.35,1
40635,79179.58,79398.52,50000.0,0.25,0.35,0
40636,94954.17,94886.04,50000.0,0.25,0.35,0
40637,47953.35,47815.29,50000.0,0.25,0.35,0
40638,60875.97,60796.95,50000.0,0.25,0.35,0
40639,42183.53,41983.6,50000.0,0.25,0.35,0
40640,49381.53,54912.45,50000.0,0.25,0.35,1
40641,30545.52,30625.77,50000.0,0.25,0.35,0
40642,35728.08,35723.78,50000.0,0.25,0.35,0
40643,83999.68,83799.19,50000.0,0.25,0.35,0
40644,37294.14,37185.23,50000.0,0.25,0.35,0
40645,36819.65,36644.29,50000.0,0.25,0.35,0
40646,59735.08,59496.65,50000.0,0.25,0.35,0
40647,62060.62,61918.0,50000.0,0.25,0.35,0
40648,49412.52,55228.79,50000.0,0.25,0.35,1
40649,44151.37,44210.92,50000.0,0.25,0.35,0
40650,77249.12,77253.39,50000.0,0.25,0.35,0
40651,42859.64,42824.57,50000.0,0.25,0.35,0
40652,62296.6,62412.3,50000.0,0.25,0.35,0
40653,39064.93,39212.17,50000.0,0.25,0.35,0
40654,66195.11,66289.7,50000.0,0.25,0.35,0
40655,31400.15,31610.17,50000.0,0.25,0.35,0
40656,42530.81,42604.96,50000.0,0.25,0.35,0
40657,35384.4,35194.3,50000.0,0.25,0.35,0
40658,54360.09,54138.0,50000.0,0.25,0.35,0
40659,49825.92,49778.07,50000.0,0.25,0.35,0
40660,43050.02,42926.16,50000.0,0.25,0.35,0
40661,49091.31,51563.86,50000.0,0.25,0.35,1
40662,47420.86,47508.44,50000.0,0.25,0.35,0
40663,45332.36,45387.63,50000.0,0.25,0.35,0
40664,49696.58,54976.36,50000.0,0.25,0.35,1
40665,59315.45,59382.99,50000.0,0.25,0.35,0
40666,61528.21,61434.26,50000.0,0.25,0.35,0
40667,38988.68,38946.58,50000.0,0.25,0.35,0
40668,83633.73,83453.99,50000.0,0.25,0.35,0
40669,43434.06,43352.49,50000.0,0.25,0.35,0
40670,40566.36,40644.88,50000.0,0.25,0.35,0
40671,54722.1,54909.09,50000.0,0.25,0.35,0
40672,47862.15,47569.85,50000.0,0.25,0.35,0
40673,60494.92,60404.19,50000.0,0.25,0.35,0
40674,49568.22,51287.8,50000.0,0.25,0.35,1
40675,85333.91,85527.04,50000.0,0.25,0.35,0
40676,49343.08,49190.55,50000.0,0.25,0.35,0
40677,68926.52,68836.36,50000.0,0.25,0.35,0
40678,73181.05,73375.92,50000.0,0.25,0.35,0
40679,40547.35,40637.69,50000.0,0.25,0.35,0
40680,49359.46,52039.19,50000.0,0.25,0.35,1
40681,66984.53,66876.4,50000.0,0.25,0.35,0
40682,34981.12,35009.75,50000.0,0.25,0.35,0
40683,43213.83,43375.74,50000.0,0.25,0.35,0
40684,30733.5,30487.09,50000.0,0.25,0.35,0
40685,71552.14,71818.79,50000.0,0.25,0.35,0
40686,84546.85,84517.48,50000.0,0.25,0.35,0
40687,33687.88,33451.19,50000.0,0.25,0.35,0
40688,33114.68,32885.68,50000.0,0.25,0.35,0
