worker_id,firm_id,period,rule_exposed,local_female_supply,female,senior,original_job_family,adjusted_job_cell,female_concentrated_cell,male_concentrated_cell,wage
4081,73,1,0,0.5500,0,1,administration,administration,0,0,90193.78
4082,73,-1,0,0.5500,0,0,administration,administration,0,0,81133.30
4082,73,1,0,0.5500,0,0,administration,administration,0,0,83223.21
4083,73,-1,0,0.5500,0,0,administration,administration,0,0,81550.92
4083,73,1,0,0.5500,0,0,administration,administration,0,0,82821.44
4084,73,-1,0,0.5500,0,0,administration,administration,0,0,82764.34
4084,73,1,0,0.5500,0,0,administration,administration,0,0,83451.40
4085,73,-1,0,0.5500,0,0,administration,administration,0,0,82050.69
4085,73,1,0,0.5500,0,0,administration,administration,0,0,82653.42
4086,73,-1,0,0.5500,1,0,administration,administration,0,0,79740.77
4086,73,1,0,0.5500,1,0,administration,administration,0,0,81643.76
4087,73,-1,0,0.5500,1,0,administration,administration,0,0,79769.88
4087,73,1,0,0.5500,1,0,administration,administration,0,0,80720.64
4088,73,-1,0,0.5500,0,1,administration,administration,0,0,89395.75
4088,73,1,0,0.5500,0,1,administration,administration,0,0,90077.01
4089,74,-1,1,0.6200,1,0,operations,operations,0,0,69323.47
4089,74,1,1,0.6200,1,0,operations,operations,0,0,71214.72
4090,74,-1,1,0.6200,0,0,operations,operations,0,0,70439.71
4090,74,1,1,0.6200,0,0,operations,operations,0,0,71539.15
4091,74,-1,1,0.6200,0,0,operations,operations,0,0,70518.09
4091,74,1,1,0.6200,0,0,operations,operations,0,0,71283.96
4092,74,-1,1,0.6200,0,0,operations,operations,0,0,71460.52
4092,74,1,1,0.6200,0,0,operations,operations,0,0,71330.37
4093,74,-1,1,0.6200,0,0,operations,operations,0,0,70449.76
4093,74,1,1,0.6200,0,0,operations,operations,0,0,71335.82
4094,74,-1,1,0.6200,0,0,operations,operations,0,0,71284.72
4094,74,1,1,0.6200,0,0,operations,operations,0,0,70490.23
4095,74,-1,1,0.6200,0,1,operations,operations,0,0,78230.06
4095,74,1,1,0.6200,0,1,operations,operations,0,0,78808.97
4096,74,-1,1,0.6200,1,0,operations,operations,0,0,68874.75
4096,74,1,1,0.6200,1,0,operations,operations,0,0,70674.64
4097,74,-1,1,0.6200,0,0,operations,operations,0,0,70832.85
4097,74,1,1,0.6200,0,0,operations,operations,0,0,71015.48
4098,74,-1,1,0.6200,0,0,operations,operations,0,0,70341.20
4098,74,1,1,0.6200,0,0,operations,operations,0,0,71278.95
4099,74,-1,1,0.6200,1,0,operations,operations,0,0,69267.86
4099,74,1,1,0.6200,1,0,operations,operations,0,0,71662.69
4100,74,-1,1,0.6200,1,0,operations,operations,0,0,69115.95
4100,74,1,1,0.6200,1,0,operations,operations,0,0,70917.86
4101,74,-1,1,0.6200,1,0,operations,operations,0,0,69469.64
4101,74,1,1,0.6200,1,0,operations,operations,0,0,71017.53
4102,74,-1,1,0.6200,0,1,operations,operations,0,0,78763.79
4102,74,1,1,0.6200,0,1,operations,operations,0,0,78540.33
4103,74,-1,1,0.6200,1,0,sales,sales,0,0,72690.26
4103,74,1,1,0.6200,1,0,sales,sales,0,0,75196.40
4104,74,-1,1,0.6200,1,0,sales,sales,0,0,72736.52
4104,74,1,1,0.6200,1,0,sales,sales,0,0,74888.35
4105,74,-1,1,0.6200,1,0,sales,sales,0,0,71791.76
4105,74,1,1,0.6200,1,0,sales,sales,0,0,75255.51
4106,74,-1,1,0.6200,0,0,sales,sales,0,0,74897.61
4106,74,1,1,0.6200,0,0,sales,sales,0,0,75701.25
4107,74,-1,1,0.6200,0,0,sales,sales,0,0,74454.84
4107,74,1,1,0.6200,0,0,sales,sales,0,0,75161.44
4108,74,-1,1,0.6200,0,0,sales,sales,0,0,75188.84
4108,74,1,1,0.6200,0,0,sales,sales,0,0,75434.13
4109,74,-1,1,0.6200,1,1,sales,sales,0,0,79684.76
4109,74,1,1,0.6200,1,1,sales,sales,0,0,81003.33
4110,74,-1,1,0.6200,1,0,sales,sales,0,0,72354.64
4110,74,1,1,0.6200,1,0,sales,sales,0,0,74421.19
4111,74,-1,1,0.6200,1,0,sales,sales,0,0,72856.17
4111,74,1,1,0.6200,1,0,sales,sales,0,0,74909.40
4112,74,-1,1,0.6200,1,0,sales,sales,0,0,73662.57
4112,74,1,1,0.6200,1,0,sales,sales,0,0,75197.97
4113,74,-1,1,0.6200,1,0,sales,sales,0,0,72635.12
4113,74,1,1,0.6200,1,0,sales,sales,0,0,74081.78
4114,74,-1,1,0.6200,0,0,sales,sales,0,0,74756.11
4114,74,1,1,0.6200,0,0,sales,sales,0,0,74898.54
4115,74,-1,1,0.6200,0,0,sales,sales,0,0,73889.17
4115,74,1,1,0.6200,0,0,sales,sales,0,0,75764.09
4116,74,-1,1,0.6200,0,1,sales,sales,0,0,82259.22
4116,74,1,1,0.6200,0,1,sales,sales,0,0,82851.36
4117,74,-1,1,0.6200,1,0,technical,technical,0,0,77067.17
4117,74,1,1,0.6200,1,0,technical,technical,0,0,78649.24
4118,74,-1,1,0.6200,0,0,technical,technical,0,0,78881.55
4118,74,1,1,0.6200,0,0,technical,technical,0,0,79449.14
4119,74,-1,1,0.6200,1,0,technical,technical,0,0,76324.17
4119,74,1,1,0.6200,1,0,technical,technical,0,0,78186.95
4120,74,-1,1,0.6200,1,0,technical,technical,0,0,77073.61
4120,74,1,1,0.6200,1,0,technical,technical,0,0,78080.80
4121,74,-1,1,0.6200,0,0,technical,technical,0,0,78014.61
4121,74,1,1,0.6200,0,0,technical,technical,0,0,79104.17
4122,74,-1,1,0.6200,1,0,technical,technical,0,0,76647.46
4122,74,1,1,0.6200,1,0,technical,technical,0,0,78469.39
4123,74,-1,1,0.6200,1,1,technical,technical,0,0,82837.02
4123,74,1,1,0.6200,1,1,technical,technical,0,0,84633.54
4124,74,-1,1,0.6200,1,0,technical,technical,0,0,76896.32
4124,74,1,1,0.6200,1,0,technical,technical,0,0,77593.45
4125,74,-1,1,0.6200,0,0,technical,technical,0,0,78799.84
4125,74,1,1,0.6200,0,0,technical,technical,0,0,78808.47
4126,74,-1,1,0.6200,0,0,technical,technical,0,0,78416.28
4126,74,1,1,0.6200,0,0,technical,technical,0,0,79634.26
4127,74,-1,1,0.6200,0,0,technical,technical,0,0,77979.14
4127,74,1,1,0.6200,0,0,technical,technical,0,0,78799.99
4128,74,-1,1,0.6200,1,0,technical,technical,0,0,76958.57
4128,74,1,1,0.6200,1,0,technical,technical,0,0,78555.58
4129,74,-1,1,0.6200,1,0,technical,technical,0,0,76934.79
4129,74,1,1,0.6200,1,0,technical,technical,0,0,78167.05
4130,74,-1,1,0.6200,1,1,technical,technical,0,0,83077.78
4130,74,1,1,0.6200,1,1,technical,technical,0,0,84945.09
4131,74,-1,1,0.6200,0,0,administration,administration,0,0,82472.29
4131,74,1,1,0.6200,0,0,administration,administration,0,0,83142.72
4132,74,-1,1,0.6200,1,0,administration,administration,0,0,80577.18
4132,74,1,1,0.6200,1,0,administration,administration,0,0,82546.49
4133,74,-1,1,0.6200,0,0,administration,administration,0,0,82024.74
4133,74,1,1,0.6200,0,0,administration,administration,0,0,82784.77
4134,74,-1,1,0.6200,0,0,administration,administration,0,0,82311.88
4134,74,1,1,0.6200,0,0,administration,administration,0,0,83302.02
4135,74,-1,1,0.6200,0,0,administration,administration,0,0,82443.24
4135,74,1,1,0.6200,0,0,administration,administration,0,0,83397.07
4136,74,-1,1,0.6200,1,0,administration,administration,0,0,80658.33
4136,74,1,1,0.6200,1,0,administration,administration,0,0,82325.38
4137,74,-1,1,0.6200,1,1,administration,administration,0,0,86519.26
4137,74,1,1,0.6200,1,1,administration,administration,0,0,88226.34
4138,74,-1,1,0.6200,0,0,administration,administration,0,0,82267.98
4138,74,1,1,0.6200,0,0,administration,administration,0,0,83260.48
4139,74,-1,1,0.6200,0,0,administration,administration,0,0,81927.93
4139,74,1,1,0.6200,0,0,administration,administration,0,0,83112.80
4140,74,-1,1,0.6200,1,0,administration,administration,0,0,79905.98
4140,74,1,1,0.6200,1,0,administration,administration,0,0,82222.31
4141,74,-1,1,0.6200,1,0,administration,administration,0,0,80832.39
4141,74,1,1,0.6200,1,0,administration,administration,0,0,82910.21
4142,74,-1,1,0.6200,1,0,administration,administration,0,0,80782.78
4142,74,1,1,0.6200,1,0,administration,administration,0,0,81671.72
4143,74,-1,1,0.6200,1,0,administration,administration,0,0,80679.17
4143,74,1,1,0.6200,1,0,administration,administration,0,0,82343.44
4144,74,-1,1,0.6200,0,1,administration,administration,0,0,90379.99
4144,74,1,1,0.6200,0,1,administration,administration,0,0,90558.20
4145,75,-1,0,0.3400,1,0,operations,operations,0,0,70301.12
4145,75,1,0,0.3400,1,0,operations,operations,0,0,70492.03
4146,75,-1,0,0.3400,1,0,operations,operations,0,0,69834.23
4146,75,1,0,0.3400,1,0,operations,operations,0,0,70460.78
4147,75,-1,0,0.3400,0,0,operations,operations,0,0,70986.02
4147,75,1,0,0.3400,0,0,operations,operations,0,0,72101.44
4148,75,-1,0,0.3400,0,0,operations,operations,0,0,71542.02
4148,75,1,0,0.3400,0,0,operations,operations,0,0,72105.94
4149,75,-1,0,0.3400,0,0,operations,operations,0,0,71206.33
4149,75,1,0,0.3400,0,0,operations,operations,0,0,72210.90
4150,75,-1,0,0.3400,0,0,operations,operations,0,0,70473.89
4150,75,1,0,0.3400,0,0,operations,operations,0,0,72270.15
4151,75,-1,0,0.3400,0,1,operations,operations,0,0,78780.88
4151,75,1,0,0.3400,0,1,operations,operations,0,0,79923.89
4152,75,-1,0,0.3400,0,0,operations,operations,0,0,70954.58
4152,75,1,0,0.3400,0,0,operations,operations,0,0,72861.95
4153,75,-1,0,0.3400,0,0,operations,operations,0,0,71322.12
4153,75,1,0,0.3400,0,0,operations,operations,0,0,72179.71
4154,75,-1,0,0.3400,0,0,operations,operations,0,0,71512.00
4154,75,1,0,0.3400,0,0,operations,operations,0,0,72301.42
4155,75,-1,0,0.3400,1,0,operations,operations,0,0,69514.34
4155,75,1,0,0.3400,1,0,operations,operations,0,0,70594.05
4156,75,-1,0,0.3400,0,0,operations,operations,0,0,70980.60
4156,75,1,0,0.3400,0,0,operations,operations,0,0,72576.89
4157,75,-1,0,0.3400,0,0,operations,operations,0,0,70550.57
4157,75,1,0,0.3400,0,0,operations,operations,0,0,72524.09
4158,75,-1,0,0.3400,0,1,operations,operations,0,0,78727.68
4158,75,1,0,0.3400,0,1,operations,operations,0,0,80055.19
4159,75,-1,0,0.3400,0,0,sales,sales,0,0,74941.73
4159,75,1,0,0.3400,0,0,sales,sales,0,0,75964.77
4160,75,-1,0,0.3400,0,0,sales,sales,0,0,75189.56
4160,75,1,0,0.3400,0,0,sales,sales,0,0,76511.61
4161,75,-1,0,0.3400,1,0,sales,sales,0,0,73281.15
4161,75,1,0,0.3400,1,0,sales,sales,0,0,74568.85
4162,75,-1,0,0.3400,0,0,sales,sales,0,0,75612.92
4162,75,1,0,0.3400,0,0,sales,sales,0,0,75173.59
4163,75,-1,0,0.3400,0,0,sales,sales,0,0,75441.21
4163,75,1,0,0.3400,0,0,sales,sales,0,0,75597.44
4164,75,-1,0,0.3400,0,0,sales,sales,0,0,74865.62
4164,75,1,0,0.3400,0,0,sales,sales,0,0,76098.25
4165,75,-1,0,0.3400,1,1,sales,sales,0,0,79018.59
4165,75,1,0,0.3400,1,1,sales,sales,0,0,80643.47
4166,75,-1,0,0.3400,0,0,sales,sales,0,0,75523.28
4166,75,1,0,0.3400,0,0,sales,sales,0,0,76147.36
4167,75,-1,0,0.3400,0,0,sales,sales,0,0,75160.17
4167,75,1,0,0.3400,0,0,sales,sales,0,0,76848.18
4168,75,-1,0,0.3400,0,0,sales,sales,0,0,75037.11
4168,75,1,0,0.3400,0,0,sales,sales,0,0,75940.14
4169,75,-1,0,0.3400,1,0,sales,sales,0,0,72856.73
4169,75,1,0,0.3400,1,0,sales,sales,0,0,74525.64
4170,75,-1,0,0.3400,0,0,sales,sales,0,0,75838.70
4170,75,1,0,0.3400,0,0,sales,sales,0,0,76511.16
4171,75,-1,0,0.3400,0,0,sales,sales,0,0,74803.19
4171,75,1,0,0.3400,0,0,sales,sales,0,0,75974.25
4172,75,-1,0,0.3400,0,1,sales,sales,0,0,82754.17
4172,75,1,0,0.3400,0,1,sales,sales,0,0,83755.19
4173,75,-1,0,0.3400,0,0,technical,technical,0,0,79078.23
4173,75,1,0,0.3400,0,0,technical,technical,0,0,79096.41
4174,75,-1,0,0.3400,0,0,technical,technical,0,0,78750.93
4174,75,1,0,0.3400,0,0,technical,technical,0,0,78925.51
4175,75,-1,0,0.3400,0,0,technical,technical,0,0,78612.11
4175,75,1,0,0.3400,0,0,technical,technical,0,0,79343.74
4176,75,-1,0,0.3400,1,0,technical,technical,0,0,77289.29
4176,75,1,0,0.3400,1,0,technical,technical,0,0,78256.57
4177,75,-1,0,0.3400,0,0,technical,technical,0,0,79130.27
4177,75,1,0,0.3400,0,0,technical,technical,0,0,79645.45
4178,75,-1,0,0.3400,1,0,technical,technical,0,0,76853.43
4178,75,1,0,0.3400,1,0,technical,technical,0,0,77904.31
4179,75,-1,0,0.3400,1,1,technical,technical,0,0,83745.43
4179,75,1,0,0.3400,1,1,technical,technical,0,0,84684.26
4180,75,-1,0,0.3400,0,0,technical,technical,0,0,78105.45
4180,75,1,0,0.3400,0,0,technical,technical,0,0,80299.94
4181,75,-1,0,0.3400,0,0,technical,technical,0,0,79343.78
4181,75,1,0,0.3400,0,0,technical,technical,0,0,79398.24
4182,75,-1,0,0.3400,0,0,technical,technical,0,0,78453.65
4182,75,1,0,0.3400,0,0,technical,technical,0,0,79692.42
4183,75,-1,0,0.3400,0,0,technical,technical,0,0,78695.19
4183,75,1,0,0.3400,0,0,technical,technical,0,0,79205.00
4184,75,-1,0,0.3400,0,0,technical,technical,0,0,78681.48
4184,75,1,0,0.3400,0,0,technical,technical,0,0,79550.50
4185,75,-1,0,0.3400,0,0,technical,technical,0,0,79139.62
4185,75,1,0,0.3400,0,0,technical,technical,0,0,80199.55
4186,75,-1,0,0.3400,0,1,technical,technical,0,0,86011.04
4186,75,1,0,0.3400,0,1,technical,technical,0,0,88085.64
4187,75,-1,0,0.3400,0,0,administration,administration,0,0,82422.52
4187,75,1,0,0.3400,0,0,administration,administration,0,0,83752.04
4188,75,-1,0,0.3400,1,0,administration,administration,0,0,81301.15
4188,75,1,0,0.3400,1,0,administration,administration,0,0,82236.83
4189,75,-1,0,0.3400,0,0,administration,administration,0,0,82441.53
4189,75,1,0,0.3400,0,0,administration,administration,0,0,83355.96
4190,75,-1,0,0.3400,0,0,administration,administration,0,0,82118.72
4190,75,1,0,0.3400,0,0,administration,administration,0,0,83412.78
4191,75,-1,0,0.3400,0,0,administration,administration,0,0,82334.60
4191,75,1,0,0.3400,0,0,administration,administration,0,0,83403.60
4192,75,-1,0,0.3400,1,0,administration,administration,0,0,80107.30
4192,75,1,0,0.3400,1,0,administration,administration,0,0,82254.48
4193,75,-1,0,0.3400,1,1,administration,administration,0,0,87280.98
4193,75,1,0,0.3400,1,1,administration,administration,0,0,88172.17
4194,75,-1,0,0.3400,0,0,administration,administration,0,0,82200.57
4194,75,1,0,0.3400,0,0,administration,administration,0,0,82993.75
4195,75,-1,0,0.3400,1,0,administration,administration,0,0,81419.27
4195,75,1,0,0.3400,1,0,administration,administration,0,0,82525.83
4196,75,-1,0,0.3400,0,0,administration,administration,0,0,82472.08
4196,75,1,0,0.3400,0,0,administration,administration,0,0,83434.47
4197,75,-1,0,0.3400,1,0,administration,administration,0,0,80558.44
4197,75,1,0,0.3400,1,0,administration,administration,0,0,81967.87
4198,75,-1,0,0.3400,0,0,administration,administration,0,0,82697.07
4198,75,1,0,0.3400,0,0,administration,administration,0,0,84080.72
4199,75,-1,0,0.3400,0,0,administration,administration,0,0,82571.81
4199,75,1,0,0.3400,0,0,administration,administration,0,0,83899.87
4200,75,-1,0,0.3400,0,1,administration,administration,0,0,89642.86
4200,75,1,0,0.3400,0,1,administration,administration,0,0,90736.65
4201,76,-1,1,0.4100,0,0,operations,operations,0,0,71700.73
4201,76,1,1,0.4100,0,0,operations,operations,0,0,71556.37
4202,76,-1,1,0.4100,0,0,operations,operations,0,0,71411.67
4202,76,1,1,0.4100,0,0,operations,operations,0,0,73117.97
4203,76,-1,1,0.4100,0,0,operations,operations,0,0,71555.01
4203,76,1,1,0.4100,0,0,operations,operations,0,0,71921.03
4204,76,-1,1,0.4100,0,0,operations,operations,0,0,71133.67
4204,76,1,1,0.4100,0,0,operations,operations,0,0,71996.34
4205,76,-1,1,0.4100,1,0,operations,operations,0,0,69909.24
4205,76,1,1,0.4100,1,0,operations,operations,0,0,71051.79
4206,76,-1,1,0.4100,1,0,operations,operations,0,0,70107.88
4206,76,1,1,0.4100,1,0,operations,operations,0,0,71822.47
4207,76,-1,1,0.4100,1,1,operations,operations,0,0,76072.08
4207,76,1,1,0.4100,1,1,operations,operations,0,0,78260.53
4208,76,-1,1,0.4100,0,0,operations,operations,0,0,71203.66
4208,76,1,1,0.4100,0,0,operations,operations,0,0,71684.13
4209,76,-1,1,0.4100,1,0,operations,operations,0,0,69595.14
4209,76,1,1,0.4100,1,0,operations,operations,0,0,71237.15
4210,76,-1,1,0.4100,1,0,operations,operations,0,0,69531.71
4210,76,1,1,0.4100,1,0,operations,operations,0,0,71198.14
4211,76,-1,1,0.4100,0,0,operations,operations,0,0,71825.91
4211,76,1,1,0.4100,0,0,operations,operations,0,0,72485.17
4212,76,-1,1,0.4100,0,0,operations,operations,0,0,71652.57
4212,76,1,1,0.4100,0,0,operations,operations,0,0,72269.73
4213,76,-1,1,0.4100,0,0,operations,operations,0,0,72350.49
4213,76,1,1,0.4100,0,0,operations,operations,0,0,71555.50
4214,76,-1,1,0.4100,0,1,operations,operations,0,0,79156.33
4214,76,1,1,0.4100,0,1,operations,operations,0,0,79744.23
4215,76,-1,1,0.4100,1,0,sales,sales,0,0,73473.35
4215,76,1,1,0.4100,1,0,sales,sales,0,0,74765.92
4216,76,-1,1,0.4100,1,0,sales,sales,0,0,74168.89
4216,76,1,1,0.4100,1,0,sales,sales,0,0,76132.64
4217,76,-1,1,0.4100,0,0,sales,sales,0,0,75422.01
4217,76,1,1,0.4100,0,0,sales,sales,0,0,76056.17
4218,76,-1,1,0.4100,0,0,sales,sales,0,0,75448.25
4218,76,1,1,0.4100,0,0,sales,sales,0,0,76517.67
4219,76,-1,1,0.4100,0,0,sales,sales,0,0,75622.14
4219,76,1,1,0.4100,0,0,sales,sales,0,0,75436.52
4220,76,-1,1,0.4100,0,0,sales,sales,0,0,74964.24
4220,76,1,1,0.4100,0,0,sales,sales,0,0,75765.64
4221,76,-1,1,0.4100,0,1,sales,sales,0,0,82685.16
4221,76,1,1,0.4100,0,1,sales,sales,0,0,83593.62
4222,76,-1,1,0.4100,1,0,sales,sales,0,0,74353.61
4222,76,1,1,0.4100,1,0,sales,sales,0,0,76682.52
4223,76,-1,1,0.4100,0,0,sales,sales,0,0,75373.18
4223,76,1,1,0.4100,0,0,sales,sales,0,0,75033.44
4224,76,-1,1,0.4100,0,0,sales,sales,0,0,75906.64
4224,76,1,1,0.4100,0,0,sales,sales,0,0,75725.00
4225,76,-1,1,0.4100,1,0,sales,sales,0,0,73431.25
4225,76,1,1,0.4100,1,0,sales,sales,0,0,76277.25
4226,76,-1,1,0.4100,1,0,sales,sales,0,0,74053.44
4226,76,1,1,0.4100,1,0,sales,sales,0,0,75465.79
4227,76,-1,1,0.4100,0,0,sales,sales,0,0,75485.73
4227,76,1,1,0.4100,0,0,sales,sales,0,0,75870.12
4228,76,-1,1,0.4100,0,1,sales,sales,0,0,82534.47
4228,76,1,1,0.4100,0,1,sales,sales,0,0,83748.11
4229,76,-1,1,0.4100,1,0,technical,technical,0,0,76809.02
4229,76,1,1,0.4100,1,0,technical,technical,0,0,79485.22
4230,76,-1,1,0.4100,0,0,technical,technical,0,0,78926.15
4230,76,1,1,0.4100,0,0,technical,technical,0,0,79817.45
4231,76,-1,1,0.4100,0,0,technical,technical,0,0,79598.38
4231,76,1,1,0.4100,0,0,technical,technical,0,0,80345.34
4232,76,-1,1,0.4100,1,0,technical,technical,0,0,77447.15
4232,76,1,1,0.4100,1,0,technical,technical,0,0,79974.94
4233,76,-1,1,0.4100,1,0,technical,technical,0,0,77501.05
4233,76,1,1,0.4100,1,0,technical,technical,0,0,80476.31
4234,76,-1,1,0.4100,0,0,technical,technical,0,0,79171.90
4234,76,1,1,0.4100,0,0,technical,technical,0,0,79634.98
4235,76,-1,1,0.4100,1,1,technical,technical,0,0,84177.64
4235,76,1,1,0.4100,1,1,technical,technical,0,0,85748.93
4236,76,-1,1,0.4100,0,0,technical,technical,0,0,79321.28
4236,76,1,1,0.4100,0,0,technical,technical,0,0,79944.07
4237,76,-1,1,0.4100,0,0,technical,technical,0,0,78772.27
4237,76,1,1,0.4100,0,0,technical,technical,0,0,79321.62
4238,76,-1,1,0.4100,0,0,technical,technical,0,0,79621.34
4238,76,1,1,0.4100,0,0,technical,technical,0,0,79783.73
4239,76,-1,1,0.4100,0,0,technical,technical,0,0,80005.82
4239,76,1,1,0.4100,0,0,technical,technical,0,0,80545.18
4240,76,-1,1,0.4100,1,0,technical,technical,0,0,77269.77
4240,76,1,1,0.4100,1,0,technical,technical,0,0,79525.12
4241,76,-1,1,0.4100,0,0,technical,technical,0,0,79307.20
4241,76,1,1,0.4100,0,0,technical,technical,0,0,79558.29
4242,76,-1,1,0.4100,1,1,technical,technical,0,0,84179.01
4242,76,1,1,0.4100,1,1,technical,technical,0,0,85250.66
4243,76,-1,1,0.4100,0,0,administration,administration,0,0,82754.15
4243,76,1,1,0.4100,0,0,administration,administration,0,0,83982.86
4244,76,-1,1,0.4100,0,0,administration,administration,0,0,82710.73
4244,76,1,1,0.4100,0,0,administration,administration,0,0,83572.92
4245,76,-1,1,0.4100,1,0,administration,administration,0,0,81612.25
4245,76,1,1,0.4100,1,0,administration,administration,0,0,83007.31
4246,76,-1,1,0.4100,0,0,administration,administration,0,0,83188.39
4246,76,1,1,0.4100,0,0,administration,administration,0,0,82908.31
4247,76,-1,1,0.4100,0,0,administration,administration,0,0,82348.15
4247,76,1,1,0.4100,0,0,administration,administration,0,0,84382.36
4248,76,-1,1,0.4100,1,0,administration,administration,0,0,80909.62
4248,76,1,1,0.4100,1,0,administration,administration,0,0,82442.59
4249,76,-1,1,0.4100,1,1,administration,administration,0,0,87594.50
4249,76,1,1,0.4100,1,1,administration,administration,0,0,88733.69
4250,76,-1,1,0.4100,1,0,administration,administration,0,0,81672.52
4250,76,1,1,0.4100,1,0,administration,administration,0,0,83571.30
4251,76,-1,1,0.4100,1,0,administration,administration,0,0,80864.59
4251,76,1,1,0.4100,1,0,administration,administration,0,0,83666.83
4252,76,-1,1,0.4100,0,0,administration,administration,0,0,82934.55
4252,76,1,1,0.4100,0,0,administration,administration,0,0,83450.25
4253,76,-1,1,0.4100,1,0,administration,administration,0,0,80725.55
4253,76,1,1,0.4100,1,0,administration,administration,0,0,83281.61
4254,76,-1,1,0.4100,0,0,administration,administration,0,0,82993.46
4254,76,1,1,0.4100,0,0,administration,administration,0,0,83459.24
4255,76,-1,1,0.4100,1,0,administration,administration,0,0,81690.76
4255,76,1,1,0.4100,1,0,administration,administration,0,0,83241.67
4256,76,-1,1,0.4100,1,1,administration,administration,0,0,87687.08
4256,76,1,1,0.4100,1,1,administration,administration,0,0,89804.92
4257,77,-1,0,0.4800,1,0,operations,operations,0,0,69734.25
4257,77,1,0,0.4800,1,0,operations,operations,0,0,70884.22
4258,77,-1,0,0.4800,1,0,operations,operations,0,0,70100.01
4258,77,1,0,0.4800,1,0,operations,operations,0,0,71291.45
4259,77,-1,0,0.4800,1,0,operations,operations,0,0,70393.03
4259,77,1,0,0.4800,1,0,operations,operations,0,0,71569.97
4260,77,-1,0,0.4800,1,0,operations,operations,0,0,70231.37
4260,77,1,0,0.4800,1,0,operations,operations,0,0,71761.90
4261,77,-1,0,0.4800,0,0,operations,operations,0,0,71707.39
4261,77,1,0,0.4800,0,0,operations,operations,0,0,72859.28
4262,77,-1,0,0.4800,1,0,operations,operations,0,0,70629.80
4262,77,1,0,0.4800,1,0,operations,operations,0,0,71165.56
4263,77,-1,0,0.4800,1,1,operations,operations,0,0,76950.09
4263,77,1,0,0.4800,1,1,operations,operations,0,0,77335.81
4264,77,-1,0,0.4800,1,0,operations,operations,0,0,69728.60
4264,77,1,0,0.4800,1,0,operations,operations,0,0,71416.13
4265,77,-1,0,0.4800,1,0,operations,operations,0,0,69584.96
4265,77,1,0,0.4800,1,0,operations,operations,0,0,70916.30
4266,77,-1,0,0.4800,0,0,operations,operations,0,0,72164.42
4266,77,1,0,0.4800,0,0,operations,operations,0,0,73291.02
4267,77,-1,0,0.4800,0,0,operations,operations,0,0,72072.27
4267,77,1,0,0.4800,0,0,operations,operations,0,0,73004.36
4268,77,-1,0,0.4800,0,0,operations,operations,0,0,72443.88
4268,77,1,0,0.4800,0,0,operations,operations,0,0,73122.18
4269,77,-1,0,0.4800,0,0,operations,operations,0,0,72126.00
4269,77,1,0,0.4800,0,0,operations,operations,0,0,73098.06
4270,77,-1,0,0.4800,1,1,operations,operations,0,0,76354.04
4270,77,1,0,0.4800,1,1,operations,operations,0,0,77548.07
4271,77,-1,0,0.4800,1,0,sales,sales,0,0,74042.44
4271,77,1,0,0.4800,1,0,sales,sales,0,0,75528.87
4272,77,-1,0,0.4800,1,0,sales,sales,0,0,74861.67
4272,77,1,0,0.4800,1,0,sales,sales,0,0,75265.22
4273,77,-1,0,0.4800,1,0,sales,sales,0,0,73808.78
4273,77,1,0,0.4800,1,0,sales,sales,0,0,75453.66
4274,77,-1,0,0.4800,1,0,sales,sales,0,0,74039.81
4274,77,1,0,0.4800,1,0,sales,sales,0,0,75313.65
4275,77,-1,0,0.4800,1,0,sales,sales,0,0,74174.81
4275,77,1,0,0.4800,1,0,sales,sales,0,0,74878.86
4276,77,-1,0,0.4800,0,0,sales,sales,0,0,76340.52
4276,77,1,0,0.4800,0,0,sales,sales,0,0,76877.70
4277,77,-1,0,0.4800,1,1,sales,sales,0,0,80213.81
4277,77,1,0,0.4800,1,1,sales,sales,0,0,81303.19
4278,77,-1,0,0.4800,0,0,sales,sales,0,0,76419.27
4278,77,1,0,0.4800,0,0,sales,sales,0,0,76235.66
4279,77,-1,0,0.4800,1,0,sales,sales,0,0,73777.95
4279,77,1,0,0.4800,1,0,sales,sales,0,0,74531.28
4280,77,-1,0,0.4800,0,0,sales,sales,0,0,75509.17
4280,77,1,0,0.4800,0,0,sales,sales,0,0,77772.59
4281,77,-1,0,0.4800,1,0,sales,sales,0,0,74213.62
4281,77,1,0,0.4800,1,0,sales,sales,0,0,75505.62
4282,77,-1,0,0.4800,1,0,sales,sales,0,0,74054.97
4282,77,1,0,0.4800,1,0,sales,sales,0,0,74420.85
4283,77,-1,0,0.4800,1,0,sales,sales,0,0,74377.78
4283,77,1,0,0.4800,1,0,sales,sales,0,0,74893.12
4284,77,-1,0,0.4800,1,1,sales,sales,0,0,79923.20
4284,77,1,0,0.4800,1,1,sales,sales,0,0,80933.30
4285,77,-1,0,0.4800,1,0,technical,technical,0,0,78256.20
4285,77,1,0,0.4800,1,0,technical,technical,0,0,79511.43
4286,77,-1,0,0.4800,0,0,technical,technical,0,0,79442.05
4286,77,1,0,0.4800,0,0,technical,technical,0,0,80233.60
4287,77,-1,0,0.4800,1,0,technical,technical,0,0,78326.84
4287,77,1,0,0.4800,1,0,technical,technical,0,0,79463.14
4288,77,-1,0,0.4800,1,0,technical,technical,0,0,77676.17
4288,77,1,0,0.4800,1,0,technical,technical,0,0,79004.70
